,ECOPETL CB Equity,ECOPETL CB Equity,ECOPETL CB Equity,ECOPETL CB Equity,ECOPETL CB Equity
2013-05-02,1963.065,1985.733,1938.13,1944.931,4875692.0
2013-05-03,1953.998,1969.866,1951.731,1958.531,3774057.0
2013-05-04,1953.998,1969.866,1951.731,1958.531,3774057.0
2013-05-05,1953.998,1969.866,1951.731,1958.531,3774057.0
2013-05-06,1938.13,1938.13,1849.724,1895.061,15618415.0
2013-05-07,1890.527,1922.262,1890.527,1904.128,8230925.0
2013-05-08,1904.128,1913.195,1890.527,1904.128,5180104.0
2013-05-09,1901.861,1910.928,1895.061,1895.061,4486534.0
2013-05-10,1895.061,1895.061,1865.592,1874.659,4208905.0
2013-05-11,1895.061,1895.061,1865.592,1874.659,4208905.0
2013-05-12,1895.061,1895.061,1865.592,1874.659,4208905.0
2013-05-13,1895.061,1895.061,1865.592,1874.659,4208905.0
2013-05-14,1874.659,1879.193,1865.592,1870.126,3728891.0
2013-05-15,1870.126,1890.527,1861.058,1876.926,6865610.0
2013-05-16,1876.926,1881.46,1867.859,1870.126,5350014.0
2013-05-17,1876.926,1876.926,1845.191,1847.457,5000573.0
2013-05-18,1876.926,1876.926,1845.191,1847.457,5000573.0
2013-05-19,1876.926,1876.926,1845.191,1847.457,5000573.0
2013-05-20,1845.191,1847.457,1806.655,1811.188,7047132.0
2013-05-21,1811.188,1815.722,1770.386,1813.455,11329962.0
2013-05-22,1813.455,1847.457,1813.455,1820.256,16151256.0
2013-05-23,1817.989,1874.659,1802.121,1874.659,11451128.0
2013-05-24,1872.392,1895.061,1858.791,1883.726,16416592.0
2013-05-25,1872.392,1895.061,1858.791,1883.726,16416592.0
2013-05-26,1872.392,1895.061,1858.791,1883.726,16416592.0
2013-05-27,1888.26,1904.128,1881.46,1890.527,2951936.0
2013-05-28,1904.128,1919.996,1897.327,1899.594,16599209.0
2013-05-29,1899.594,1913.195,1890.527,1901.861,6027180.0
2013-05-30,1897.327,1917.729,1897.327,1906.395,8547536.0
2013-05-31,1906.395,1933.596,1849.724,1849.724,13703830.0
2013-06-01,1906.395,1933.596,1849.724,1849.724,13703830.0
2013-06-02,1906.395,1933.596,1849.724,1849.724,13703830.0
2013-06-03,1906.395,1933.596,1849.724,1849.724,13703830.0
2013-06-04,1858.791,1872.392,1842.924,1867.859,8189801.0
2013-06-05,1865.592,1865.592,1856.525,1863.325,4691228.0
2013-06-06,1858.791,1863.325,1849.724,1851.991,4750431.0
2013-06-07,1854.258,1874.659,1854.258,1874.659,5573301.0
2013-06-08,1854.258,1874.659,1854.258,1874.659,5573301.0
2013-06-09,1854.258,1874.659,1854.258,1874.659,5573301.0
2013-06-10,1854.258,1874.659,1854.258,1874.659,5573301.0
2013-06-11,1858.791,1865.592,1840.657,1840.657,7920713.0
2013-06-12,1836.123,1849.724,1781.72,1793.054,8213606.0
2013-06-13,1790.787,1815.722,1783.986,1802.121,11683911.0
2013-06-14,1799.854,1813.455,1788.52,1813.455,5459032.0
2013-06-15,1799.854,1813.455,1788.52,1813.455,5459032.0
2013-06-16,1799.854,1813.455,1788.52,1813.455,5459032.0
2013-06-17,1813.455,1861.058,1813.455,1851.991,7053276.0
2013-06-18,1858.791,1895.061,1858.791,1895.061,8603761.0
2013-06-19,1888.26,1890.527,1856.525,1867.859,7315178.0
2013-06-20,1849.724,1849.724,1790.787,1795.321,13094776.0
2013-06-21,1795.321,1817.989,1786.253,1802.121,7919786.0
2013-06-22,1795.321,1817.989,1786.253,1802.121,7919786.0
2013-06-23,1795.321,1817.989,1786.253,1802.121,7919786.0
2013-06-24,1799.854,1799.854,1745.451,1745.451,7657783.0
2013-06-25,1770.386,1777.186,1743.184,1745.451,6178717.0
2013-06-26,1759.051,1770.386,1752.251,1761.318,4632464.0
2013-06-27,1774.919,1777.186,1759.051,1768.119,2902328.0
2013-06-28,1770.386,1849.724,1765.852,1849.724,11127920.0
2013-06-29,1770.386,1849.724,1765.852,1849.724,11127920.0
2013-06-30,1770.386,1849.724,1765.852,1849.724,11127920.0
2013-07-01,1770.386,1849.724,1765.852,1849.724,11127920.0
2013-07-02,1858.791,1874.659,1842.924,1849.724,9468342.0
2013-07-03,1842.924,1842.924,1811.188,1833.856,7056566.0
2013-07-04,1833.856,1858.791,1833.856,1858.791,1424093.0
2013-07-05,1858.791,1858.791,1813.455,1829.323,3762790.0
2013-07-06,1858.791,1858.791,1813.455,1829.323,3762790.0
2013-07-07,1858.791,1858.791,1813.455,1829.323,3762790.0
2013-07-08,1833.856,1845.191,1817.989,1817.989,2606032.0
2013-07-09,1817.989,1827.056,1783.986,1793.054,5488496.0
2013-07-10,1790.787,1790.787,1756.785,1756.785,5345531.0
2013-07-11,1759.051,1845.191,1759.051,1836.123,8286856.0
2013-07-12,1842.924,1849.724,1817.989,1840.657,7949512.0
2013-07-13,1842.924,1849.724,1817.989,1840.657,7949512.0
2013-07-14,1842.924,1849.724,1817.989,1840.657,7949512.0
2013-07-15,1838.39,1885.993,1831.59,1876.926,9530931.0
2013-07-16,1883.726,1899.594,1856.525,1885.993,8387259.0
2013-07-17,1897.327,1919.996,1888.26,1919.996,12991480.0
2013-07-18,1919.996,1949.464,1910.928,1947.197,10185042.0
2013-07-19,1951.731,1985.733,1938.13,1963.065,10050240.0
2013-07-20,1951.731,1985.733,1938.13,1963.065,10050240.0
2013-07-21,1951.731,1985.733,1938.13,1963.065,10050240.0
2013-07-22,1958.531,1976.666,1949.464,1958.531,3790762.0
2013-07-23,1958.531,1990.267,1949.464,1990.267,6835401.0
2013-07-24,1992.534,1999.334,1981.2,1988.0,7568517.0
2013-07-25,1978.933,1985.733,1963.065,1967.599,4331305.0
2013-07-26,1967.599,1967.599,1940.397,1960.798,5388054.0
2013-07-27,1967.599,1967.599,1940.397,1960.798,5388054.0
2013-07-28,1967.599,1967.599,1940.397,1960.798,5388054.0
2013-07-29,1963.065,1963.065,1949.464,1949.464,1189234.0
2013-07-30,1956.265,1958.531,1940.397,1951.731,2763885.0
2013-07-31,1942.664,1965.332,1935.863,1965.332,8430515.0
2013-08-01,1944.931,1978.933,1904.128,1972.132,8247386.0
2013-08-02,1967.599,1972.132,1960.798,1963.065,9812434.0
2013-08-03,1967.599,1972.132,1960.798,1963.065,9812434.0
2013-08-04,1967.599,1972.132,1960.798,1963.065,9812434.0
2013-08-05,1953.998,1969.866,1953.998,1969.866,1719670.0
2013-08-06,1969.866,2026.536,1963.065,2019.736,11727763.0
2013-08-07,1969.866,2026.536,1963.065,2019.736,11727763.0
2013-08-08,2017.469,2017.469,1958.531,1958.531,20081665.0
2013-08-09,1958.531,1985.733,1956.265,1967.599,4913660.0
2013-08-10,1958.531,1985.733,1956.265,1967.599,4913660.0
2013-08-11,1958.531,1985.733,1956.265,1967.599,4913660.0
2013-08-12,1965.332,1972.132,1958.531,1965.332,7654696.0
2013-08-13,1963.065,1967.599,1949.464,1967.599,4643598.0
2013-08-14,1958.531,1983.466,1958.531,1974.399,6726992.0
2013-08-15,1960.798,1972.132,1953.998,1969.866,3311539.0
2013-08-16,1965.332,1981.2,1963.065,1981.2,3034655.0
2013-08-17,1965.332,1981.2,1963.065,1981.2,3034655.0
2013-08-18,1965.332,1981.2,1963.065,1981.2,3034655.0
2013-08-19,1965.332,1981.2,1963.065,1981.2,3034655.0
2013-08-20,1972.132,1997.067,1960.798,1990.267,5461380.0
2013-08-21,1990.267,2012.935,1974.399,1976.666,4189560.0
2013-08-22,1992.534,1992.534,1967.599,1976.666,2897774.0
2013-08-23,1972.132,1978.933,1967.599,1972.132,1789988.0
2013-08-24,1972.132,1978.933,1967.599,1972.132,1789988.0
2013-08-25,1972.132,1978.933,1967.599,1972.132,1789988.0
2013-08-26,1972.132,1983.466,1967.599,1974.399,3971288.0
2013-08-27,1967.599,1988.0,1967.599,1981.2,4669016.0
2013-08-28,1981.2,2026.536,1981.2,2024.269,14145934.0
2013-08-29,2026.536,2040.137,1988.0,1988.0,7644024.0
2013-08-30,1990.267,1994.801,1965.332,1965.332,6419552.0
2013-08-31,1990.267,1994.801,1965.332,1965.332,6419552.0
2013-09-01,1990.267,1994.801,1965.332,1965.332,6419552.0
2013-09-02,1963.065,1974.399,1963.065,1974.399,1519222.0
2013-09-03,1972.132,2001.601,1972.132,1972.132,13639840.0
2013-09-04,1972.132,1999.334,1972.132,1992.534,4744486.0
2013-09-05,1990.267,2015.202,1990.267,2001.601,6015157.0
2013-09-06,2001.601,2003.868,1988.0,1990.267,3901601.0
2013-09-07,2001.601,2003.868,1988.0,1990.267,3901601.0
2013-09-08,2001.601,2003.868,1988.0,1990.267,3901601.0
2013-09-09,1994.801,2010.668,1994.801,2006.135,3158229.0
2013-09-10,2003.868,2037.87,2003.868,2037.87,7204490.0
2013-09-11,2037.87,2051.471,2026.536,2037.87,10734904.0
2013-09-12,2037.87,2037.87,2024.269,2035.603,3217053.0
2013-09-13,2028.803,2028.803,2008.401,2017.469,4599297.0
2013-09-14,2028.803,2028.803,2008.401,2017.469,4599297.0
2013-09-15,2028.803,2028.803,2008.401,2017.469,4599297.0
2013-09-16,2022.002,2026.536,2006.135,2010.668,2537132.0
2013-09-17,2003.868,2015.202,1990.267,2015.202,4524965.0
2013-09-18,1994.801,2035.603,1994.801,2035.603,4561402.0
2013-09-19,2037.87,2046.937,2006.135,2006.135,7603377.0
2013-09-20,2006.135,2024.269,2003.868,2012.935,4712424.0
2013-09-21,2006.135,2024.269,2003.868,2012.935,4712424.0
2013-09-22,2006.135,2024.269,2003.868,2012.935,4712424.0
2013-09-23,2010.668,2024.269,2008.401,2024.269,3441609.0
2013-09-24,2017.469,2022.002,2012.935,2022.002,4260333.0
2013-09-25,2017.469,2022.002,2015.202,2015.202,3824082.0
2013-09-26,2012.935,2015.202,2003.868,2010.668,2361649.0
2013-09-27,2006.135,2012.935,1997.067,2006.135,2885063.0
2013-09-28,2006.135,2012.935,1997.067,2006.135,2885063.0
2013-09-29,2006.135,2012.935,1997.067,2006.135,2885063.0
2013-09-30,1997.067,1999.334,1978.933,1985.733,4088224.0
2013-10-01,1976.666,1992.534,1963.065,1983.466,5260552.0
2013-10-02,1981.2,1985.733,1963.065,1967.599,3185355.0
2013-10-03,1963.065,1969.866,1963.065,1965.332,2140099.0
2013-10-04,1965.332,1972.132,1960.798,1960.798,3255194.0
2013-10-05,1965.332,1972.132,1960.798,1960.798,3255194.0
2013-10-06,1965.332,1972.132,1960.798,1960.798,3255194.0
2013-10-07,1958.531,1972.132,1956.265,1967.599,3191342.0
2013-10-08,1965.332,1976.666,1963.065,1974.399,3169178.0
2013-10-09,1974.399,1974.399,1958.531,1958.531,2045928.0
2013-10-10,1960.798,1976.666,1956.265,1976.666,4462630.0
2013-10-11,1969.866,2001.601,1967.599,1988.0,7611679.0
2013-10-12,1969.866,2001.601,1967.599,1988.0,7611679.0
2013-10-13,1969.866,2001.601,1967.599,1988.0,7611679.0
2013-10-14,1969.866,2001.601,1967.599,1988.0,7611679.0
2013-10-15,1994.801,2024.269,1994.801,2022.002,8666443.0
2013-10-16,2022.002,2053.738,2022.002,2046.937,14319409.0
2013-10-17,2040.137,2058.272,2040.137,2046.937,6028221.0
2013-10-18,2046.937,2071.872,2044.671,2071.872,6786812.0
2013-10-19,2046.937,2071.872,2044.671,2071.872,6786812.0
2013-10-20,2046.937,2071.872,2044.671,2071.872,6786812.0
2013-10-21,2069.606,2090.007,2065.072,2069.606,6784327.0
2013-10-22,2065.072,2076.406,2053.738,2056.005,6048826.0
2013-10-23,2051.471,2058.272,2035.603,2058.272,6178143.0
2013-10-24,2058.272,2080.94,2058.272,2080.94,3331127.0
2013-10-25,2083.207,2085.473,2069.606,2080.94,3911059.0
2013-10-26,2083.207,2085.473,2069.606,2080.94,3911059.0
2013-10-27,2083.207,2085.473,2069.606,2080.94,3911059.0
2013-10-28,2071.872,2078.673,2060.538,2065.072,2221101.0
2013-10-29,2067.339,2071.872,2056.005,2065.072,2994180.0
2013-10-30,2067.339,2067.339,2024.269,2026.536,4811765.0
2013-10-31,2060.538,2062.805,2033.336,2040.137,6508523.0
2013-11-01,2040.137,2044.671,2026.536,2026.536,3121839.0
2013-11-02,2040.137,2044.671,2026.536,2026.536,3121839.0
2013-11-03,2040.137,2044.671,2026.536,2026.536,3121839.0
2013-11-04,2040.137,2044.671,2026.536,2026.536,3121839.0
2013-11-05,2022.002,2028.803,1999.334,1999.334,1918897.0
2013-11-06,1999.334,2035.603,1997.067,2035.603,3414706.0
2013-11-07,2024.269,2028.803,2001.601,2001.601,4234935.0
2013-11-08,1994.801,2001.601,1904.128,1919.996,7602365.0
2013-11-09,1994.801,2001.601,1904.128,1919.996,7602365.0
2013-11-10,1994.801,2001.601,1904.128,1919.996,7602365.0
2013-11-11,1994.801,2001.601,1904.128,1919.996,7602365.0
2013-11-12,1895.061,1904.128,1806.655,1827.056,16565240.0
2013-11-13,1849.724,1895.061,1840.657,1892.794,9320240.0
2013-11-14,1899.594,1910.928,1881.46,1881.46,6568601.0
2013-11-15,1888.26,1892.794,1849.724,1863.325,4288219.0
2013-11-16,1888.26,1892.794,1849.724,1863.325,4288219.0
2013-11-17,1888.26,1892.794,1849.724,1863.325,4288219.0
2013-11-18,1854.258,1863.325,1838.39,1845.191,4563531.0
2013-11-19,1851.991,1854.258,1820.256,1836.123,4009908.0
2013-11-20,1836.123,1851.991,1836.123,1838.39,5289478.0
2013-11-21,1838.39,1849.724,1829.323,1829.323,4839856.0
2013-11-22,1829.323,1840.657,1822.522,1833.856,2572244.0
2013-11-23,1829.323,1840.657,1822.522,1833.856,2572244.0
2013-11-24,1829.323,1840.657,1822.522,1833.856,2572244.0
2013-11-25,1827.056,1836.123,1804.388,1804.388,5645487.0
2013-11-26,1804.388,1804.388,1770.386,1779.453,8268144.0
2013-11-27,1777.186,1783.986,1759.051,1770.386,7874410.0
2013-11-28,1772.652,1786.253,1770.386,1783.986,1288465.0
2013-11-29,1781.72,1797.587,1781.72,1783.986,5145555.0
2013-11-30,1781.72,1797.587,1781.72,1783.986,5145555.0
2013-12-01,1781.72,1797.587,1781.72,1783.986,5145555.0
2013-12-02,1793.054,1829.323,1783.986,1829.323,4987708.0
2013-12-03,1817.989,1849.724,1815.722,1824.789,8291090.0
2013-12-04,1817.989,1829.323,1799.854,1802.121,8431442.0
2013-12-05,1840.657,1849.724,1824.789,1827.056,7180396.0
2013-12-06,1858.791,1870.126,1833.856,1858.791,7145795.0
2013-12-07,1858.791,1870.126,1833.856,1858.791,7145795.0
2013-12-08,1858.791,1870.126,1833.856,1858.791,7145795.0
2013-12-09,1858.791,1899.594,1858.791,1885.993,12478513.0
2013-12-10,1890.527,1890.527,1867.859,1874.659,4572969.0
2013-12-11,1876.926,1888.26,1872.392,1883.726,3129347.0
2013-12-12,1885.993,1890.527,1870.126,1879.193,4782725.0
2013-12-13,1874.659,1881.46,1870.126,1872.392,3553975.0
2013-12-14,1874.659,1881.46,1870.126,1872.392,3553975.0
2013-12-15,1874.659,1881.46,1870.126,1872.392,3553975.0
2013-12-16,1872.392,1872.392,1752.251,1752.251,26831396.0
2013-12-17,1745.451,1774.919,1736.383,1756.785,10950557.0
2013-12-18,1761.318,1761.318,1659.311,1679.713,20803444.0
2013-12-19,1691.047,1700.114,1666.112,1675.179,7715003.0
2013-12-20,1686.513,1727.316,1684.246,1718.249,14350032.0
2013-12-21,1686.513,1727.316,1684.246,1718.249,14350032.0
2013-12-22,1686.513,1727.316,1684.246,1718.249,14350032.0
2013-12-23,1720.515,1725.049,1693.314,1693.314,6499219.0
2013-12-24,1700.114,1722.782,1695.58,1722.782,1945906.0
2013-12-25,1700.114,1722.782,1695.58,1722.782,1945906.0
2013-12-26,1720.515,1720.515,1693.314,1693.314,1674123.0
2013-12-27,1704.648,1706.915,1691.047,1695.58,1448223.0
2013-12-28,1704.648,1706.915,1691.047,1695.58,1448223.0
2013-12-29,1704.648,1706.915,1691.047,1695.58,1448223.0
2013-12-30,1709.181,1709.181,1668.379,1677.446,2445756.0
2013-12-31,1709.181,1709.181,1668.379,1677.446,2445756.0
2014-01-01,1709.181,1709.181,1668.379,1677.446,2445756.0
2014-01-02,1677.446,1684.246,1661.578,1677.446,1467691.0
2014-01-03,1677.446,1677.446,1654.778,1654.778,3527682.0
2014-01-04,1677.446,1677.446,1654.778,1654.778,3527682.0
2014-01-05,1677.446,1677.446,1654.778,1654.778,3527682.0
2014-01-06,1677.446,1677.446,1654.778,1654.778,3527682.0
2014-01-07,1659.311,1659.311,1609.441,1609.441,9685278.0
2014-01-08,1609.441,1616.242,1545.97,1570.905,8051864.0
2014-01-09,1568.639,1584.506,1550.504,1561.838,4954625.0
2014-01-10,1550.504,1564.105,1541.437,1548.237,5815183.0
2014-01-11,1550.504,1564.105,1541.437,1548.237,5815183.0
2014-01-12,1550.504,1564.105,1541.437,1548.237,5815183.0
2014-01-13,1548.237,1555.038,1541.437,1548.237,5738521.0
2014-01-14,1552.771,1559.571,1550.504,1552.771,5680457.0
2014-01-15,1561.838,1579.973,1559.571,1579.973,20655418.0
2014-01-16,1573.172,1586.773,1509.701,1559.571,15334604.0
2014-01-17,1564.105,1591.307,1564.105,1579.973,12704851.0
2014-01-18,1564.105,1591.307,1564.105,1579.973,12704851.0
2014-01-19,1564.105,1591.307,1564.105,1579.973,12704851.0
2014-01-20,1579.973,1609.441,1577.706,1582.24,7541677.0
2014-01-21,1595.84,1595.84,1559.571,1577.706,6798421.0
2014-01-22,1577.706,1600.374,1573.172,1595.84,7229354.0
2014-01-23,1600.374,1609.441,1573.172,1573.172,12031014.0
2014-01-24,1573.172,1579.973,1532.37,1536.903,5230598.0
2014-01-25,1573.172,1579.973,1532.37,1536.903,5230598.0
2014-01-26,1573.172,1579.973,1532.37,1536.903,5230598.0
2014-01-27,1541.437,1577.706,1541.437,1552.771,11522806.0
2014-01-28,1561.838,1582.24,1557.305,1566.372,7519689.0
2014-01-29,1566.372,1577.706,1543.704,1543.704,4043665.0
2014-01-30,1545.97,1595.84,1543.704,1591.307,7732619.0
2014-01-31,1586.773,1595.84,1568.639,1595.84,11257903.0
2014-02-01,1586.773,1595.84,1568.639,1595.84,11257903.0
2014-02-02,1586.773,1595.84,1568.639,1595.84,11257903.0
2014-02-03,1595.84,1595.84,1577.706,1577.706,3652399.0
2014-02-04,1577.706,1586.773,1577.706,1577.706,5363650.0
2014-02-05,1577.706,1613.975,1577.706,1613.975,5949788.0
2014-02-06,1623.042,1657.045,1623.042,1641.177,21444473.0
2014-02-07,1647.977,1659.311,1616.242,1627.576,8653112.0
2014-02-08,1647.977,1659.311,1616.242,1627.576,8653112.0
2014-02-09,1647.977,1659.311,1616.242,1627.576,8653112.0
2014-02-10,1629.843,1647.977,1595.84,1604.908,4756259.0
2014-02-11,1607.175,1652.511,1607.175,1627.576,9660064.0
2014-02-12,1623.042,1677.446,1623.042,1677.446,14437991.0
2014-02-13,1677.446,1677.446,1659.311,1663.845,3068686.0
2014-02-14,1661.578,1672.912,1654.778,1657.045,4925704.0
2014-02-15,1661.578,1672.912,1654.778,1657.045,4925704.0
2014-02-16,1661.578,1672.912,1654.778,1657.045,4925704.0
2014-02-17,1654.778,1659.311,1641.177,1643.444,1045501.0
2014-02-18,1654.778,1684.246,1654.778,1675.179,6701821.0
2014-02-19,1675.179,1709.181,1672.912,1709.181,18112110.0
2014-02-20,1709.181,1709.181,1661.578,1668.379,9163652.0
2014-02-21,1666.112,1668.379,1634.376,1636.643,6518511.0
2014-02-22,1666.112,1668.379,1634.376,1636.643,6518511.0
2014-02-23,1666.112,1668.379,1634.376,1636.643,6518511.0
2014-02-24,1638.91,1650.244,1634.376,1647.977,3032605.0
2014-02-25,1636.643,1638.91,1604.908,1604.908,4957046.0
2014-02-26,1600.374,1604.908,1545.97,1555.038,20097584.0
2014-02-27,1548.237,1568.639,1539.17,1559.571,4974749.0
2014-02-28,1559.571,1600.374,1559.571,1586.773,9390932.0
2014-03-01,1559.571,1600.374,1559.571,1586.773,9390932.0
2014-03-02,1559.571,1600.374,1559.571,1586.773,9390932.0
2014-03-03,1584.506,1598.107,1555.038,1555.038,8012802.0
2014-03-04,1559.571,1591.307,1559.571,1591.307,4002802.0
2014-03-05,1591.307,1632.11,1575.439,1625.309,5990442.0
2014-03-06,1625.309,1654.778,1613.975,1654.778,9173544.0
2014-03-07,1641.177,1672.912,1636.643,1645.71,8549133.0
2014-03-08,1641.177,1672.912,1636.643,1645.71,8549133.0
2014-03-09,1641.177,1672.912,1636.643,1645.71,8549133.0
2014-03-10,1645.71,1645.71,1627.576,1634.376,3665263.0
2014-03-11,1636.643,1647.977,1627.576,1647.977,3894573.0
2014-03-12,1643.444,1661.578,1641.177,1643.444,6808684.0
2014-03-13,1659.311,1670.645,1641.177,1647.977,3881411.0
2014-03-14,1641.177,1657.045,1632.11,1632.11,4048237.0
2014-03-15,1641.177,1657.045,1632.11,1632.11,4048237.0
2014-03-16,1641.177,1657.045,1632.11,1632.11,4048237.0
2014-03-17,1632.11,1643.444,1632.11,1634.376,3432558.0
2014-03-18,1636.643,1652.511,1629.843,1643.444,3796510.0
2014-03-19,1643.444,1681.98,1643.444,1666.112,8111175.0
2014-03-20,1666.112,1681.98,1661.578,1677.446,7703243.0
2014-03-21,1677.446,1702.381,1677.446,1686.513,6219208.0
2014-03-22,1677.446,1702.381,1677.446,1686.513,6219208.0
2014-03-23,1677.446,1702.381,1677.446,1686.513,6219208.0
2014-03-24,1677.446,1702.381,1677.446,1686.513,6219208.0
2014-03-25,1702.381,1734.116,1700.114,1734.116,11504883.0
2014-03-26,1731.85,1749.984,1725.049,1736.383,8696408.0
2014-03-27,1736.383,1772.652,1734.116,1772.652,13527301.0
2014-03-28,1774.919,1808.921,1774.919,1802.121,9665498.0
2014-03-29,1774.919,1808.921,1774.919,1802.121,9665498.0
2014-03-30,1774.919,1808.921,1774.919,1802.121,9665498.0
2014-03-31,1804.388,1827.056,1795.321,1827.056,10778575.0
2014-04-01,1824.789,1831.59,1797.587,1813.455,8515184.0
2014-04-02,1817.989,1829.323,1806.655,1827.056,13372384.0
2014-04-03,1827.056,1840.657,1820.256,1824.789,6967415.0
2014-04-04,1824.789,1833.856,1799.854,1799.854,8122103.0
2014-04-05,1824.789,1833.856,1799.854,1799.854,8122103.0
2014-04-06,1824.789,1833.856,1799.854,1799.854,8122103.0
2014-04-07,1813.455,1813.455,1779.453,1788.52,14486274.0
2014-04-08,1774.919,1783.986,1756.785,1756.785,6098064.0
2014-04-09,1756.785,1768.119,1725.049,1768.119,14871732.0
2014-04-10,1768.119,1788.52,1768.119,1788.52,10204022.0
2014-04-11,1786.253,1786.253,1770.386,1779.453,3537608.0
2014-04-12,1786.253,1786.253,1770.386,1779.453,3537608.0
2014-04-13,1786.253,1786.253,1770.386,1779.453,3537608.0
2014-04-14,1783.986,1806.655,1781.72,1790.787,6107746.0
2014-04-15,1799.854,1799.854,1763.585,1795.321,7989736.0
2014-04-16,1786.253,1793.054,1749.984,1761.318,7272156.0
2014-04-17,1786.253,1793.054,1749.984,1761.318,7272156.0
2014-04-18,1786.253,1793.054,1749.984,1761.318,7272156.0
2014-04-19,1786.253,1793.054,1749.984,1761.318,7272156.0
2014-04-20,1786.253,1793.054,1749.984,1761.318,7272156.0
2014-04-21,1745.451,1761.318,1731.85,1736.383,8151349.0
2014-04-22,1847.239,1847.239,1740.293,1740.293,14126302.0
2014-04-23,1737.863,1737.863,1706.265,1706.265,7482721.0
2014-04-24,1706.265,1718.418,1698.974,1701.404,3445546.0
2014-04-25,1701.404,1740.293,1701.404,1723.279,5716749.0
2014-04-26,1701.404,1740.293,1701.404,1723.279,5716749.0
2014-04-27,1701.404,1740.293,1701.404,1723.279,5716749.0
2014-04-28,1720.849,1728.141,1674.668,1677.098,11277181.0
2014-04-29,1677.098,1706.265,1677.098,1701.404,6355550.0
2014-04-30,1696.543,1752.446,1679.529,1752.446,22861312.0
2014-05-01,1696.543,1752.446,1679.529,1752.446,22861312.0
2014-05-02,1747.585,1752.446,1708.696,1728.141,3792923.0
2014-05-03,1747.585,1752.446,1708.696,1728.141,3792923.0
2014-05-04,1747.585,1752.446,1708.696,1728.141,3792923.0
2014-05-05,1728.141,1733.002,1674.668,1691.682,6526591.0
2014-05-06,1686.821,1691.682,1660.084,1691.682,6713316.0
2014-05-07,1694.112,1728.141,1689.251,1708.696,8929794.0
2014-05-08,1718.418,1723.279,1691.682,1708.696,4791181.0
2014-05-09,1711.126,1735.432,1711.126,1713.557,2912718.0
