,APL PA Equity,APL PA Equity,APL PA Equity,APL PA Equity,APL PA Equity
2022-08-27,254.383,255.065,252.776,253.629,236505.0
2022-08-28,254.383,255.065,252.776,253.629,236505.0
2022-08-29,254.908,255.426,251.825,254.809,140860.0
2022-08-30,256.35,257.655,253.793,254.18,89604.0
2022-08-31,254.776,259.039,253.793,256.508,365068.0
2022-09-01,257.393,257.662,254.448,254.822,173729.0
2022-09-02,254.448,255.76,251.714,252.461,320691.0
2022-09-03,254.448,255.76,251.714,252.461,320691.0
2022-09-04,254.448,255.76,251.714,252.461,320691.0
2022-09-05,253.13,253.793,251.497,252.068,71424.0
2022-09-06,252.068,253.137,251.563,252.061,114770.0
2022-09-07,253.052,253.465,252.35,253.078,146556.0
2022-09-08,254.101,254.58,252.481,253.098,395946.0
2022-09-09,252.481,257.563,252.225,256.37,911273.0
2022-09-10,252.481,257.563,252.225,256.37,911273.0
2022-09-11,252.481,257.563,252.225,256.37,911273.0
2022-09-12,258.373,268.14,256.686,260.735,432761.0
2022-09-13,261.925,263.7,258.817,259.101,63817.0
2022-09-14,259.261,259.261,255.532,255.7,94957.0
2022-09-15,255.7,257.485,253.934,254.12,76907.0
2022-09-16,254.12,254.378,251.714,252.335,90325.0
2022-09-17,254.12,254.378,251.714,252.335,90325.0
2022-09-18,254.12,254.378,251.714,252.335,90325.0
2022-09-19,252.158,253.543,251.288,251.678,47395.0
2022-09-20,251.27,253.534,248.828,249.361,101093.0
2022-09-21,249.494,252.158,246.839,247.372,35725.0
2022-09-22,246.395,250.267,244.176,246.28,57950.0
2022-09-23,246.831,247.274,244.611,245.081,37207.0
2022-09-24,246.831,247.274,244.611,245.081,37207.0
2022-09-25,246.831,247.274,244.611,245.081,37207.0
2022-09-26,245.055,248.606,245.055,247.461,37304.0
2022-09-27,248.988,250.817,248.162,249.006,24128.0
2022-09-28,250.462,253.037,250.382,251.625,31992.0
2022-09-29,252.158,252.158,248.482,248.544,36271.0
2022-09-30,248.544,250.959,247.274,247.621,15081.0
2022-10-01,248.544,250.959,247.274,247.621,15081.0
2022-10-02,248.544,250.959,247.274,247.621,15081.0
2022-10-03,249.849,251.27,248.615,249.761,38960.0
2022-10-04,251.181,251.27,248.606,248.731,37627.0
2022-10-05,248.349,249.405,246.875,247.727,26000.0
2022-10-06,247.541,249.494,246.831,248.97,102245.0
2022-10-07,248.97,249.494,247.274,247.852,28209.0
2022-10-08,248.97,249.494,247.274,247.852,28209.0
2022-10-09,248.97,249.494,247.274,247.852,28209.0
2022-10-10,248.606,250.373,248.606,249.565,21756.0
2022-10-11,249.503,250.116,246.786,246.964,47948.0
2022-10-12,246.831,248.597,245.854,246.591,66855.0
2022-10-13,247.124,248.606,246.653,248.429,91154.0
2022-10-14,248.606,249.183,246.165,247.363,29698.0
2022-10-15,248.606,249.183,246.165,247.363,29698.0
2022-10-16,248.606,249.183,246.165,247.363,29698.0
2022-10-17,247.71,248.606,246.04,246.848,66711.0
2022-10-18,246.831,248.118,245.943,246.174,25078.0
2022-10-19,246.831,259.261,246.831,256.366,140473.0
2022-10-20,256.366,258.373,251.27,251.874,87028.0
2022-10-21,250.391,253.046,247.718,252.415,48424.0
2022-10-22,250.391,253.046,247.718,252.415,48424.0
2022-10-23,250.391,253.046,247.718,252.415,48424.0
2022-10-24,255.692,257.485,253.134,255.114,44756.0
2022-10-25,257.032,258.817,253.534,255.248,149432.0
2022-10-26,253.934,253.934,249.938,250.355,79175.0
2022-10-27,251.536,251.536,249.494,250.213,47033.0
2022-10-28,248.162,251.004,246.839,249.095,88320.0
2022-10-29,248.162,251.004,246.839,249.095,88320.0
2022-10-30,248.162,251.004,246.839,249.095,88320.0
2022-10-31,250.382,250.826,248.606,250.364,42846.0
2022-11-01,251.27,261.916,251.27,259.421,233434.0
2022-11-02,259.261,270.803,257.485,268.353,238376.0
2022-11-03,268.85,270.803,266.373,267.518,127543.0
2022-11-04,266.364,266.364,263.7,264.597,55280.0
2022-11-05,266.364,266.364,263.7,264.597,55280.0
2022-11-06,266.364,266.364,263.7,264.597,55280.0
2022-11-07,265.831,277.018,265.831,273.254,310679.0
2022-11-08,273.911,277.018,272.597,274.293,95419.0
2022-11-09,273.911,277.018,272.597,274.293,95419.0
2022-11-10,275.154,277.161,273.467,274.097,106373.0
2022-11-11,273.822,277.107,271.691,275.092,62031.0
2022-11-12,273.822,277.107,271.691,275.092,62031.0
2022-11-13,273.822,277.107,271.691,275.092,62031.0
2022-11-14,276.086,276.086,271.691,272.197,32386.0
2022-11-15,272.197,276.131,270.803,272.952,36005.0
2022-11-16,274.754,275.021,271.869,272.908,18831.0
2022-11-17,271.709,274.355,271.709,272.623,25542.0
2022-11-18,272.579,281.813,272.579,281.147,151410.0
2022-11-19,272.579,281.813,272.579,281.147,151410.0
2022-11-20,272.579,281.813,272.579,281.147,151410.0
2022-11-21,282.949,288.561,279.682,286.75,115270.0
2022-11-22,286.75,288.543,285.009,285.418,139546.0
2022-11-23,287.673,287.673,284.139,285.56,39558.0
2022-11-24,285.56,285.56,282.346,282.994,78227.0
2022-11-25,283.234,286.785,279.238,279.558,151621.0
2022-11-26,283.234,286.785,279.238,279.558,151621.0
2022-11-27,283.234,286.785,279.238,279.558,151621.0
2022-11-28,277.471,277.64,273.467,276.246,31352.0
2022-11-29,275.331,277.906,274.799,276.885,16538.0
2022-11-30,277.018,280.17,277.018,279.94,35819.0
2022-12-01,280.57,285.897,280.57,282.133,127956.0
2022-12-02,284.033,284.033,275.34,277.382,58427.0
2022-12-03,284.033,284.033,275.34,277.382,58427.0
2022-12-04,284.033,284.033,275.34,277.382,58427.0
2022-12-05,279.505,279.505,270.368,270.91,94064.0
2022-12-06,272.135,273.467,265.92,267.492,59045.0
2022-12-07,264.153,270.803,264.153,269.862,82842.0
2022-12-08,272.401,273.467,269.045,269.933,194432.0
2022-12-09,272.579,280.57,270.359,272.73,70657.0
2022-12-10,272.579,280.57,270.359,272.73,70657.0
2022-12-11,272.579,280.57,270.359,272.73,70657.0
2022-12-12,272.579,273.92,270.803,271.7,16491.0
2022-12-13,273.511,274.355,268.14,272.961,47736.0
2022-12-14,274.231,275.687,271.7,274.825,72176.0
2022-12-15,277.454,277.454,268.14,270.572,125245.0
2022-12-16,269.498,277.906,269.498,272.579,76949.0
2022-12-17,269.498,277.906,269.498,272.579,76949.0
2022-12-18,269.498,277.906,269.498,272.579,76949.0
2022-12-19,275.225,275.225,269.205,270.883,16787.0
2022-12-20,274.31,274.31,252.158,262.635,90089.0
2022-12-21,262.049,269.445,254.058,265.352,78589.0
2022-12-22,265.352,265.387,261.925,264.206,25557.0
2022-12-23,265.432,265.432,259.714,261.374,37531.0
2022-12-24,265.432,265.432,259.714,261.374,37531.0
2022-12-25,265.432,265.432,259.714,261.374,37531.0
2022-12-26,264.633,265.476,258.426,260.859,48890.0
2022-12-27,262.812,262.812,258.861,260.024,29177.0
2022-12-28,257.636,260.149,253.134,255.248,41598.0
2022-12-29,255.7,257.663,254.813,256.517,27246.0
2022-12-30,258.373,258.373,255.274,257.228,51796.0
2022-12-31,258.373,258.373,255.274,257.228,51796.0
2023-01-01,258.373,258.373,255.274,257.228,51796.0
2023-01-02,260.548,263.7,257.485,261.96,36141.0
2023-01-03,261.037,264.055,260.149,261.96,31200.0
2023-01-04,263.851,265.831,261.925,262.759,18512.0
2023-01-05,262.812,268.495,262.812,265.84,66100.0
2023-01-06,264.633,272.579,264.633,271.034,180972.0
2023-01-07,264.633,272.579,264.633,271.034,180972.0
2023-01-08,264.633,272.579,264.633,271.034,180972.0
2023-01-09,270.803,271.691,264.633,265.778,54858.0
2023-01-10,268.14,270.715,266.364,266.613,35283.0
2023-01-11,269.028,269.773,265.503,269.258,59651.0
2023-01-12,269.258,270.35,266.364,266.71,66681.0
2023-01-13,264.153,265.911,261.925,263.212,80394.0
2023-01-14,264.153,265.911,261.925,263.212,80394.0
2023-01-15,264.153,265.911,261.925,263.212,80394.0
2023-01-16,266.355,266.364,262.812,263.336,9682.0
2023-01-17,265.565,266.355,252.247,257.45,66713.0
2023-01-18,260.149,261.925,254.866,260.575,43402.0
2023-01-19,262.804,264.499,258.4,262.111,10065.0
2023-01-20,262.564,265.476,259.367,260.388,60308.0
2023-01-21,262.564,265.476,259.367,260.388,60308.0
2023-01-22,262.564,265.476,259.367,260.388,60308.0
2023-01-23,264.144,264.144,257.05,257.84,22805.0
2023-01-24,260.504,260.504,256.784,258.684,37412.0
2023-01-25,260.371,261.916,258.373,259.225,56703.0
2023-01-26,261.028,268.14,259.794,265.938,105429.0
2023-01-27,267.971,274.355,266.391,270.83,58566.0
2023-01-28,267.971,274.355,266.391,270.83,58566.0
2023-01-29,267.971,274.355,266.391,270.83,58566.0
2023-01-30,270.803,281.813,270.803,272.757,39258.0
2023-01-31,275.243,277.018,271.789,275.172,78609.0
2023-02-01,277.454,277.906,273.467,273.849,30546.0
2023-02-02,273.849,277.018,273.849,276.503,57536.0
2023-02-03,277.018,279.664,274.044,276.654,33686.0
2023-02-04,277.018,279.664,274.044,276.654,33686.0
2023-02-05,277.018,279.664,274.044,276.654,33686.0
2023-02-06,277.018,277.818,273.476,275.696,77381.0
2023-02-07,276.575,284.095,275.252,281.529,149807.0
2023-02-08,281.458,285.897,278.794,279.673,122055.0
2023-02-09,279.682,285.009,278.794,282.221,111455.0
2023-02-10,279.238,281.458,275.243,276.388,76518.0
2023-02-11,279.238,281.458,275.243,276.388,76518.0
2023-02-12,279.238,281.458,275.243,276.388,76518.0
2023-02-13,276.388,277.906,274.355,275.145,26988.0
2023-02-14,277.001,277.001,272.579,274.444,29092.0
2023-02-15,274.444,275.243,273.112,274.728,23662.0
2023-02-16,275.598,276.131,271.691,272.1,31071.0
2023-02-17,273.467,273.467,269.489,270.386,17797.0
2023-02-18,273.467,273.467,269.489,270.386,17797.0
2023-02-19,273.467,273.467,269.489,270.386,17797.0
2023-02-20,269.116,270.803,267.252,269.09,10102.0
2023-02-21,270.803,271.691,269.134,270.919,22403.0
2023-02-22,272.579,276.583,270.093,274.515,154491.0
2023-02-23,277.018,277.018,270.803,274.186,45320.0
2023-02-24,276.122,276.122,267.394,269.267,109869.0
2023-02-25,276.122,276.122,267.394,269.267,109869.0
2023-02-26,276.122,276.122,267.394,269.267,109869.0
2023-02-27,269.915,269.915,264.588,265.867,164560.0
2023-02-28,265.867,265.867,260.149,264.313,190826.0
2023-03-01,264.144,266.355,263.7,264.952,66315.0
2023-03-02,264.943,269.019,264.597,267.278,77822.0
2023-03-03,268.983,272.135,266.453,271.691,55351.0
2023-03-04,268.983,272.135,266.453,271.691,55351.0
2023-03-05,268.983,272.135,266.453,271.691,55351.0
2023-03-06,275.358,275.358,270.821,272.126,81638.0
2023-03-07,272.579,272.579,269.915,270.102,15482.0
2023-03-08,272.579,278.705,270.803,273.334,578029.0
2023-03-09,273.935,277.609,272.084,272.343,32657.0
2023-03-10,275.583,275.786,272.084,274.454,10744.0
2023-03-11,275.583,275.786,272.084,274.454,10744.0
2023-03-12,275.583,275.786,272.084,274.454,10744.0
2023-03-13,274.454,275.777,273.01,273.926,18933.0
2023-03-14,270.289,274.851,270.289,274.241,9695.0
2023-03-15,271.214,274.768,270.243,271.622,183025.0
2023-03-16,273.019,274.305,272.084,272.982,50861.0
2023-03-17,272.982,274.861,270.974,271.02,179355.0
2023-03-18,272.982,274.861,270.974,271.02,179355.0
2023-03-19,272.982,274.861,270.974,271.02,179355.0
2023-03-20,271.066,271.853,270.233,270.789,130960.0
2023-03-21,271.02,271.159,270.233,270.946,6838.0
2023-03-22,271.159,271.622,269.78,270.974,8164.0
2023-03-23,271.159,271.622,269.78,270.974,8164.0
2023-03-24,270.261,271.159,267.457,269.956,8696.0
2023-03-25,270.261,271.159,267.457,269.956,8696.0
2023-03-26,270.261,271.159,267.457,269.956,8696.0
2023-03-27,265.523,271.899,265.523,270.594,23361.0
2023-03-28,270.696,272.408,270.233,271.548,3793.0
2023-03-29,272.084,272.63,263.607,271.427,25579.0
2023-03-30,272.084,272.084,268.392,271.464,3557.0
2023-03-31,272.084,277.545,269.817,271.733,8572.0
2023-04-01,272.084,277.545,269.817,271.733,8572.0
2023-04-02,272.084,277.545,269.817,271.733,8572.0
2023-04-03,271.733,272.084,270.696,271.946,12271.0
2023-04-04,270.335,272.084,270.326,271.298,96709.0
2023-04-05,272.075,272.075,270.233,271.159,106260.0
2023-04-06,272.066,272.547,270.789,272.047,23656.0
2023-04-07,271.168,272.825,270.233,271.622,39714.0
2023-04-08,271.168,272.825,270.233,271.622,39714.0
2023-04-09,271.168,272.825,270.233,271.622,39714.0
2023-04-10,274.157,274.157,270.752,271.575,24302.0
2023-04-11,273.463,273.463,270.789,271.899,14699.0
2023-04-12,268.623,272.991,268.623,271.797,95891.0
2023-04-13,272.131,272.316,271.066,272.057,17221.0
2023-04-14,272.131,272.316,271.066,272.057,17221.0
2023-04-15,272.131,272.316,271.066,272.057,17221.0
2023-04-16,272.131,272.316,271.066,272.057,17221.0
2023-04-17,272.084,273.019,271.168,271.39,7241.0
2023-04-18,273.001,273.001,271.159,272.057,934.0
2023-04-19,272.066,273.935,269.336,271.797,35811.0
2023-04-20,273.565,277.961,271.159,277.267,46536.0
2023-04-21,273.565,277.961,271.159,277.267,46536.0
2023-04-22,273.565,277.961,271.159,277.267,46536.0
2023-04-23,273.565,277.961,271.159,277.267,46536.0
2023-04-24,273.565,277.961,271.159,277.267,46536.0
2023-04-25,273.565,277.961,271.159,277.267,46536.0
2023-04-26,271.159,277.628,271.159,273.806,26322.0
2023-04-27,272.084,279.395,272.084,277.804,77136.0
2023-04-28,277.637,279.442,275.786,278.285,26065.0
2023-04-29,277.637,279.442,275.786,278.285,26065.0
2023-04-30,277.637,279.442,275.786,278.285,26065.0
2023-05-01,277.637,279.442,275.786,278.285,26065.0
2023-05-02,279.303,283.19,275.37,281.404,147632.0
2023-05-03,281.802,283.005,279.951,280.534,14820.0
2023-05-04,281.802,281.802,279.488,279.599,8624.0
2023-05-05,281.163,281.163,276.721,278.507,9923.0
2023-05-06,281.163,281.163,276.721,278.507,9923.0
2023-05-07,281.163,281.163,276.721,278.507,9923.0
2023-05-08,277.656,279.488,276.712,277.406,7978.0
2023-05-09,275.86,278.553,273.01,274.639,13402.0
2023-05-10,273.047,277.628,271.066,272.306,23840.0
2023-05-11,272.084,275.777,272.084,274.259,5012.0
2023-05-12,274.861,279.488,273.926,277.295,25443.0
2023-05-13,274.861,279.488,273.926,277.295,25443.0
2023-05-14,274.861,279.488,273.926,277.295,25443.0
2023-05-15,276.702,276.702,273.01,275.259,5329.0
2023-05-16,274.963,278.544,274.963,276.027,15014.0
2023-05-17,276.712,277.174,275.786,275.786,7760.0
2023-05-18,273.361,277.406,273.361,274.324,9089.0
2023-05-19,275.786,276.249,273.019,275.657,27630.0
2023-05-20,275.786,276.249,273.019,275.657,27630.0
2023-05-21,275.786,276.249,273.019,275.657,27630.0
2023-05-22,275.786,275.786,273.01,273.38,4231.0
2023-05-23,273.01,273.935,270.696,271.89,97829.0
2023-05-24,268.401,273.945,268.401,272.908,14908.0
2023-05-25,273.935,275.323,272.205,272.917,61596.0
2023-05-26,271.908,273.935,271.77,272.399,16248.0
2023-05-27,271.908,273.935,271.77,272.399,16248.0
2023-05-28,271.908,273.935,271.77,272.399,16248.0
2023-05-29,272.991,278.146,271.214,275.472,162764.0
2023-05-30,275.786,275.786,273.056,275.351,44680.0
2023-05-31,276.018,276.712,272.084,272.223,42971.0
2023-06-01,272.566,274.398,271.622,272.778,3523.0
2023-06-02,273.01,277.128,271.159,272.103,32606.0
2023-06-03,273.01,277.128,271.159,272.103,32606.0
2023-06-04,273.01,277.128,271.159,272.103,32606.0
2023-06-05,274.398,277.545,273.019,276.36,29133.0
2023-06-06,275.092,285.004,275.092,281.089,91828.0
2023-06-07,283.19,283.19,279.488,281.191,14293.0
2023-06-08,279.516,280.876,278.59,278.757,5443.0
2023-06-09,279.488,281.108,276.712,280.478,11197.0
2023-06-10,279.488,281.108,276.712,280.478,11197.0
2023-06-11,279.488,281.108,276.712,280.478,11197.0
2023-06-12,275.795,280.302,275.795,278.785,3452.0
2023-06-13,277.637,282.079,276.758,279.432,10984.0
2023-06-14,272.195,281.246,272.195,278.914,16763.0
2023-06-15,278.572,279.488,275.323,275.74,15302.0
2023-06-16,275.795,277.628,270.233,272.714,34808.0
2023-06-17,275.795,277.628,270.233,272.714,34808.0
2023-06-18,275.795,277.628,270.233,272.714,34808.0
2023-06-19,274.851,276.712,269.956,272.075,13300.0
2023-06-20,272.899,279.025,266.411,275.805,29769.0
2023-06-21,275.323,276.249,272.084,273.102,6245.0
2023-06-22,273.01,276.712,270.705,274.379,19802.0
2023-06-23,273.935,275.231,269.41,271.631,12805.0
2023-06-24,273.935,275.231,269.41,271.631,12805.0
2023-06-25,273.935,275.231,269.41,271.631,12805.0
2023-06-26,275.277,282.264,273.01,279.275,76241.0
2023-06-27,280.321,280.321,275.342,277.868,9236.0
2023-06-28,280.321,280.321,275.342,277.868,9236.0
2023-06-29,280.321,280.321,275.342,277.868,9236.0
2023-06-30,280.321,280.321,275.342,277.868,9236.0
2023-07-01,280.321,280.321,275.342,277.868,9236.0
2023-07-02,280.321,280.321,275.342,277.868,9236.0
2023-07-03,290.723,294.295,285.041,288.298,185271.0
2023-07-04,291.473,291.473,280.423,281.728,95538.0
2023-07-05,282.172,283.255,278.563,279.581,46500.0
2023-07-06,277.822,288.011,277.822,286.808,113520.0
2023-07-07,286.892,288.743,283.19,284.3,29108.0
2023-07-08,286.892,288.743,283.19,284.3,29108.0
2023-07-09,286.892,288.743,283.19,284.3,29108.0
2023-07-10,285.031,286.336,283.19,284.967,34112.0
2023-07-11,285.041,286.781,284.115,285.041,98717.0
2023-07-12,285.041,288.743,285.041,286.521,57554.0
2023-07-13,287.373,289.575,285.041,285.577,139645.0
2023-07-14,284.597,286.429,282.264,282.792,87743.0
2023-07-15,284.597,286.429,282.264,282.792,87743.0
2023-07-16,284.597,286.429,282.264,282.792,87743.0
2023-07-17,283.19,283.19,280.876,281.293,27633.0
2023-07-18,281.802,285.022,281.339,282.977,20908.0
2023-07-19,283.19,287.725,281.987,282.783,116070.0
2023-07-20,283.19,285.846,282.736,283.828,42547.0
2023-07-21,284.115,285.041,281.339,282.607,82017.0
2023-07-22,284.115,285.041,281.339,282.607,82017.0
2023-07-23,284.115,285.041,281.339,282.607,82017.0
2023-07-24,284.115,285.272,281.802,284.254,84142.0
2023-07-25,282.727,287.817,282.727,287.086,210526.0
2023-07-26,288.28,288.557,285.966,287.262,55784.0
2023-07-27,286.892,293.185,285.966,287.78,272335.0
2023-07-28,286.892,293.185,285.966,287.78,272335.0
2023-07-29,286.892,293.185,285.966,287.78,272335.0
2023-07-30,286.892,293.185,285.966,287.78,272335.0
2023-07-31,289.668,295.683,289.668,291.676,146089.0
2023-08-01,292.444,298.923,290.593,297.932,211625.0
2023-08-02,296.146,304.475,296.146,300.644,160956.0
2023-08-03,300.866,302.162,295.23,296.627,93055.0
2023-08-04,296.59,296.59,290.603,291.408,94384.0
2023-08-05,296.59,296.59,290.603,291.408,94384.0
2023-08-06,296.59,296.59,290.603,291.408,94384.0
2023-08-07,291.288,295.221,290.871,291.945,58895.0
2023-08-08,291.519,291.519,286.892,287.641,44525.0
2023-08-09,284.115,289.668,284.115,287.9,60462.0
2023-08-10,290.593,294.295,288.048,288.706,68955.0
2023-08-11,291.426,295.683,290.603,291.935,151451.0
2023-08-12,291.426,295.683,290.603,291.935,151451.0
2023-08-13,291.426,295.683,290.603,291.935,151451.0
2023-08-14,291.426,295.683,290.603,291.935,151451.0
2023-08-15,292.444,293.833,291.528,292.99,49171.0
2023-08-16,293.37,293.37,291.056,291.482,19216.0
2023-08-17,291.519,295.961,290.593,295.008,48182.0
2023-08-18,296.054,300.773,295.221,297.59,89491.0
2023-08-19,296.054,300.773,295.221,297.59,89491.0
2023-08-20,296.054,300.773,295.221,297.59,89491.0
2023-08-21,297.59,298.923,293.37,294.591,36214.0
2023-08-22,295.683,297.044,294.166,294.721,34716.0
2023-08-23,296.155,296.155,292.537,294.906,16723.0
2023-08-24,296.146,301.606,295.221,299.367,207131.0
2023-08-25,298.09,301.782,298.006,300.736,202781.0
2023-08-26,298.09,301.782,298.006,300.736,202781.0
2023-08-27,298.09,301.782,298.006,300.736,202781.0
2023-08-28,300.681,300.801,295.221,297.016,52145.0
2023-08-29,300.662,300.681,275.138,277.026,417405.0
2023-08-30,277.637,277.637,265.699,267.355,228944.0
2023-08-31,268.383,269.308,259.961,262.163,77838.0
2023-09-01,263.737,265.514,259.137,263.487,57519.0
2023-09-02,263.737,265.514,259.137,263.487,57519.0
2023-09-03,263.737,265.514,259.137,263.487,57519.0
2023-09-04,264.218,267.457,263.755,265.652,14424.0
2023-09-05,265.606,269.419,265.606,266.06,18859.0
2023-09-06,264.681,268.651,264.681,267.836,12755.0
2023-09-07,266.069,282.264,266.069,280.58,375442.0
2023-09-08,280.395,286.892,277.748,280.376,59199.0
2023-09-09,280.395,286.892,277.748,280.376,59199.0
2023-09-10,280.395,286.892,277.748,280.376,59199.0
2023-09-11,277.748,282.385,275.786,276.739,127741.0
2023-09-12,275.888,276.712,272.075,272.242,31354.0
2023-09-13,274.814,274.814,271.159,271.779,13329.0
2023-09-14,273.01,273.102,268.383,269.382,37737.0
2023-09-15,271.714,272.714,271.159,271.964,12226.0
2023-09-16,271.714,272.714,271.159,271.964,12226.0
2023-09-17,271.714,272.714,271.159,271.964,12226.0
2023-09-18,272.084,275.666,272.084,274.565,9231.0
2023-09-19,273.935,275.786,273.796,274.528,5049.0
2023-09-20,275.786,279.025,275.323,277.526,67241.0
2023-09-21,277.517,277.628,273.473,275.305,25041.0
2023-09-22,276.989,277.637,272.084,275.906,45820.0
2023-09-23,276.989,277.637,272.084,275.906,45820.0
