,CIE SM Equity,CIE SM Equity,CIE SM Equity,CIE SM Equity,CIE SM Equity
2021-11-08,22.7,22.996,22.663,22.959,196879.0
2021-11-09,22.9035,23.1995,22.811,22.9405,155282.0
2021-11-10,22.959,22.996,22.737,22.959,110244.0
2021-11-11,22.959,23.1625,22.885,23.1255,166518.0
2021-11-12,22.9405,23.588,22.9405,23.588,139260.0
2021-11-13,22.9405,23.588,22.9405,23.588,139260.0
2021-11-14,22.9405,23.588,22.9405,23.588,139260.0
2021-11-15,23.588,23.995,23.4955,23.995,197336.0
2021-11-16,23.9025,24.9756,23.8655,24.7721,357253.0
2021-11-17,24.7906,25.2901,24.6425,25.2531,274827.0
2021-11-18,25.3086,25.4751,24.1985,24.439,224172.0
2021-11-19,24.5315,24.7166,24.0505,24.328,183248.0
2021-11-20,24.5315,24.7166,24.0505,24.328,183248.0
2021-11-21,24.5315,24.7166,24.0505,24.328,183248.0
2021-11-22,24.365,24.7166,24.3095,24.6425,136432.0
2021-11-23,24.55,24.7351,24.439,24.6425,129850.0
2021-11-24,24.661,24.8276,24.1985,24.2355,239646.0
2021-11-25,24.4205,24.4205,23.3845,24.143,241703.0
2021-11-26,23.403,23.958,23.107,23.144,196687.0
2021-11-27,23.403,23.958,23.107,23.144,196687.0
2021-11-28,23.403,23.958,23.107,23.144,196687.0
2021-11-29,23.218,23.477,22.922,23.2365,137609.0
2021-11-30,22.922,22.9775,22.034,22.6445,317682.0
2021-12-01,22.2005,23.366,22.182,23.3475,211340.0
2021-12-02,23.255,23.699,23.033,23.6065,231060.0
2021-12-03,23.921,23.921,22.996,23.144,151970.0
2021-12-04,23.921,23.921,22.996,23.144,151970.0
2021-12-05,23.921,23.921,22.996,23.144,151970.0
2021-12-06,23.2735,23.6805,23.107,23.625,123376.0
2021-12-07,24.0875,24.365,23.81,24.3095,154880.0
2021-12-08,24.217,24.402,23.9395,24.106,176829.0
2021-12-09,24.3095,24.7906,24.143,24.661,149665.0
2021-12-10,24.476,25.1606,24.402,24.7536,197837.0
2021-12-11,24.476,25.1606,24.402,24.7536,197837.0
2021-12-12,24.476,25.1606,24.402,24.7536,197837.0
2021-12-13,24.9756,25.0126,24.5315,24.55,152957.0
2021-12-14,24.7351,25.0311,24.328,24.328,134608.0
2021-12-15,24.476,24.624,24.0875,24.18,84139.0
2021-12-16,24.8831,24.8831,24.254,24.2725,117345.0
2021-12-17,23.9765,24.2725,23.6065,23.8655,464223.0
2021-12-18,23.9765,24.2725,23.6065,23.8655,464223.0
2021-12-19,23.9765,24.2725,23.6065,23.8655,464223.0
2021-12-20,23.44,24.106,23.4215,23.9395,157743.0
2021-12-21,24.4575,24.4575,24.0135,24.1615,103732.0
2021-12-22,24.4205,24.4575,24.0135,24.4575,114133.0
2021-12-23,24.513,24.9571,24.4945,24.9571,119890.0
2021-12-24,24.513,24.9571,24.4945,24.9571,119890.0
2021-12-25,24.513,24.9571,24.4945,24.9571,119890.0
2021-12-26,24.513,24.9571,24.4945,24.9571,119890.0
2021-12-27,24.7351,25.1236,24.7351,25.0866,104859.0
2021-12-28,25.0681,25.3641,24.9756,24.9941,60320.0
2021-12-29,25.2531,25.2901,25.0126,25.2531,101873.0
2021-12-30,25.2716,25.4381,24.9756,25.3086,143255.0
2021-12-31,25.2716,25.4381,24.9756,25.3086,143255.0
2022-01-01,25.2716,25.4381,24.9756,25.3086,143255.0
2022-01-02,25.2716,25.4381,24.9756,25.3086,143255.0
2022-01-03,25.5898,25.5898,24.8586,24.9524,125124.0
2022-01-04,25.0274,25.6273,25.0086,25.4773,562143.0
2022-01-05,25.2898,26.1522,25.2898,26.1522,174420.0
2022-01-06,25.6835,26.4709,25.6835,26.4146,153977.0
2022-01-07,26.4896,26.6209,26.3022,26.3959,157147.0
2022-01-08,26.4896,26.6209,26.3022,26.3959,157147.0
2022-01-09,26.4896,26.6209,26.3022,26.3959,157147.0
2022-01-10,26.4521,26.5271,25.7397,25.8335,267849.0
2022-01-11,25.871,26.6584,25.8147,26.4896,189656.0
2022-01-12,26.1522,26.4896,25.9647,26.0584,233285.0
2022-01-13,26.0959,26.1334,25.6085,25.946,208547.0
2022-01-14,25.6835,26.0959,25.496,25.8147,221594.0
2022-01-15,25.6835,26.0959,25.496,25.8147,221594.0
2022-01-16,25.6835,26.0959,25.496,25.8147,221594.0
2022-01-17,26.2084,26.2834,25.9085,26.1334,130318.0
2022-01-18,25.721,26.021,25.721,25.7772,134066.0
2022-01-19,25.496,26.0397,25.4585,25.4585,503903.0
2022-01-20,25.421,25.5148,24.8774,25.0086,127286.0
2022-01-21,24.9336,24.9336,24.24,24.5212,190457.0
2022-01-22,24.9336,24.9336,24.24,24.5212,190457.0
2022-01-23,24.9336,24.9336,24.24,24.5212,190457.0
2022-01-24,24.6149,24.6149,23.5088,23.5651,258702.0
2022-01-25,23.5838,23.94,23.3214,23.5088,222339.0
2022-01-26,23.8838,24.3337,23.7338,24.1275,126850.0
2022-01-27,24.1088,24.6149,23.7338,24.3712,204456.0
2022-01-28,24.39,24.39,23.4901,23.7526,211697.0
2022-01-29,24.39,24.39,23.4901,23.7526,211697.0
2022-01-30,24.39,24.39,23.4901,23.7526,211697.0
2022-01-31,23.7151,24.2025,23.7151,24.1275,100357.0
2022-02-01,24.1275,24.5024,24.0338,24.4275,114872.0
2022-02-02,24.315,24.7462,24.2587,24.5399,117385.0
2022-02-03,24.4462,24.6899,24.3712,24.4649,421303.0
2022-02-04,24.6712,24.6712,23.4526,23.6026,216216.0
2022-02-05,24.6712,24.6712,23.4526,23.6026,216216.0
2022-02-06,24.6712,24.6712,23.4526,23.6026,216216.0
2022-02-07,23.6776,23.9963,23.6776,23.7526,164550.0
2022-02-08,23.7526,24.2587,23.7338,24.1088,167323.0
2022-02-09,24.4462,24.6524,24.3712,24.5587,88714.0
2022-02-10,24.8211,24.8399,24.4275,24.5587,124379.0
2022-02-11,24.3712,24.5962,24.1837,24.2775,115559.0
2022-02-12,24.3712,24.5962,24.1837,24.2775,115559.0
2022-02-13,24.3712,24.5962,24.1837,24.2775,115559.0
2022-02-14,23.5838,23.7901,23.3776,23.6213,455759.0
2022-02-15,24.09,24.3337,23.6213,24.3337,154052.0
2022-02-16,24.6149,24.7462,24.2212,24.3712,153710.0
2022-02-17,24.4837,24.8774,24.315,24.5774,173572.0
2022-02-18,24.5587,24.7274,24.1462,24.2025,204728.0
2022-02-19,24.5587,24.7274,24.1462,24.2025,204728.0
2022-02-20,24.5587,24.7274,24.1462,24.2025,204728.0
2022-02-21,24.0338,24.4837,23.1901,23.4151,160928.0
2022-02-22,22.8902,23.9025,22.5527,23.5463,178219.0
2022-02-23,23.6588,24.0525,23.3776,23.5276,135564.0
2022-02-24,22.2153,22.8902,21.5591,22.2903,312397.0
2022-02-25,22.9089,23.0964,22.384,23.0027,216705.0
2022-02-26,22.9089,23.0964,22.384,23.0027,216705.0
2022-02-27,22.9089,23.0964,22.384,23.0027,216705.0
2022-02-28,22.4403,22.8714,21.5217,22.4403,356366.0
2022-03-01,22.1591,22.9464,21.1092,21.1092,224672.0
2022-03-02,21.203,21.3154,20.5281,21.0155,489376.0
2022-03-03,21.3342,21.3342,19.8532,19.8907,427407.0
2022-03-04,19.7032,19.7032,18.9346,19.0845,310992.0
2022-03-05,19.7032,19.7032,18.9346,19.0845,310992.0
2022-03-06,19.7032,19.7032,18.9346,19.0845,310992.0
2022-03-07,18.0159,18.6346,17.5098,18.0722,482064.0
2022-03-08,18.0253,18.7096,17.6316,17.7816,395860.0
2022-03-09,18.5034,18.8033,17.9128,18.8033,511484.0
2022-03-10,19.2158,19.2158,17.9691,18.1191,366599.0
2022-03-11,17.9691,18.8783,17.9691,18.3253,378145.0
2022-03-12,17.9691,18.8783,17.9691,18.3253,378145.0
2022-03-13,17.9691,18.8783,17.9691,18.3253,378145.0
2022-03-14,18.7471,18.8596,18.3347,18.4471,282688.0
2022-03-15,18.5127,18.7658,17.866,18.6627,235619.0
2022-03-16,19.272,19.7969,18.9346,19.5532,242603.0
2022-03-17,20.0219,20.0219,19.2158,19.6095,385963.0
2022-03-18,19.7782,19.7782,19.047,19.4032,453592.0
2022-03-19,19.7782,19.7782,19.047,19.4032,453592.0
2022-03-20,19.7782,19.7782,19.047,19.4032,453592.0
2022-03-21,19.5532,19.7032,19.2533,19.5157,304351.0
2022-03-22,19.6657,19.8907,19.4032,19.8907,325454.0
2022-03-23,20.0594,20.0781,19.2533,19.3095,374194.0
2022-03-24,19.2908,19.3095,18.8783,19.0658,263770.0
2022-03-25,19.0283,19.1408,18.7471,18.8221,252437.0
2022-03-26,19.0283,19.1408,18.7471,18.8221,252437.0
2022-03-27,19.0283,19.1408,18.7471,18.8221,252437.0
2022-03-28,18.9721,19.2533,18.7471,18.7471,276113.0
2022-03-29,19.047,20.0781,18.8596,20.0781,393235.0
2022-03-30,20.1719,20.2281,19.6282,19.7594,324464.0
2022-03-31,19.6282,19.8532,19.3657,19.3657,296398.0
2022-04-01,19.2158,19.5532,19.2158,19.2158,344451.0
2022-04-02,19.2158,19.5532,19.2158,19.2158,344451.0
2022-04-03,19.2158,19.5532,19.2158,19.2158,344451.0
2022-04-04,19.2533,19.3282,18.9908,19.3095,173243.0
2022-04-05,19.5532,19.5532,18.6627,18.6627,341968.0
2022-04-06,18.7658,18.8408,18.0159,18.2315,295604.0
2022-04-07,18.3159,18.6252,18.0816,18.0816,210952.0
2022-04-08,18.5596,18.5596,18.0909,18.2597,296372.0
2022-04-09,18.5596,18.5596,18.0909,18.2597,296372.0
2022-04-10,18.5596,18.5596,18.0909,18.2597,296372.0
2022-04-11,18.3159,18.3347,18.0066,18.194,244085.0
2022-04-12,18.0159,18.6159,17.9691,18.4471,231748.0
2022-04-13,18.5034,18.7471,18.3065,18.7002,180397.0
2022-04-14,18.8033,18.8221,18.5784,18.6721,227815.0
2022-04-15,18.8033,18.8221,18.5784,18.6721,227815.0
2022-04-16,18.8033,18.8221,18.5784,18.6721,227815.0
2022-04-17,18.8033,18.8221,18.5784,18.6721,227815.0
2022-04-18,18.8033,18.8221,18.5784,18.6721,227815.0
2022-04-19,18.7471,18.9908,18.5221,18.9158,207412.0
2022-04-20,19.047,19.3282,18.8596,19.2158,158647.0
2022-04-21,19.2158,19.7782,19.1783,19.6657,217849.0
2022-04-22,19.497,19.5157,19.0658,19.1595,198445.0
2022-04-23,19.497,19.5157,19.0658,19.1595,198445.0
2022-04-24,19.497,19.5157,19.0658,19.1595,198445.0
2022-04-25,18.9158,19.1033,18.7471,19.0283,160591.0
2022-04-26,19.2533,19.2908,18.2784,18.2784,270087.0
2022-04-27,18.1753,18.6627,18.1191,18.4753,230833.0
2022-04-28,18.2972,19.2908,18.2972,18.8971,174530.0
2022-04-29,19.6282,19.9844,19.3095,19.6844,222066.0
2022-04-30,19.6282,19.9844,19.3095,19.6844,222066.0
2022-05-01,19.6282,19.9844,19.3095,19.6844,222066.0
2022-05-02,19.6095,19.7594,18.9721,19.2533,250016.0
2022-05-03,19.5345,19.5345,19.122,19.2908,201652.0
2022-05-04,19.6844,19.6844,18.9346,18.9346,177700.0
2022-05-05,19.0283,19.3282,18.5502,18.5502,298238.0
2022-05-06,18.719,18.9533,18.3253,18.9346,292182.0
2022-05-07,18.719,18.9533,18.3253,18.9346,292182.0
2022-05-08,18.719,18.9533,18.3253,18.9346,292182.0
2022-05-09,18.6346,18.9346,18.4846,18.6065,176794.0
2022-05-10,18.9158,19.0095,18.7002,18.7846,220848.0
2022-05-11,18.6252,19.047,18.6252,18.9158,218887.0
2022-05-12,18.6815,19.3845,18.569,19.2158,241282.0
2022-05-13,18.9908,19.8532,18.9908,19.7782,186802.0
2022-05-14,18.9908,19.8532,18.9908,19.7782,186802.0
2022-05-15,18.9908,19.8532,18.9908,19.7782,186802.0
2022-05-16,19.7219,19.8907,19.5532,19.6844,174272.0
2022-05-17,19.422,20.0781,19.4032,20.0406,152628.0
2022-05-18,19.9844,20.3781,19.9844,20.1156,203115.0
2022-05-19,19.7407,19.8344,19.0658,19.7782,261103.0
2022-05-20,20.0594,20.3406,19.8157,19.9656,258060.0
2022-05-21,20.0594,20.3406,19.8157,19.9656,258060.0
2022-05-22,20.0594,20.3406,19.8157,19.9656,258060.0
2022-05-23,20.2281,20.3218,19.8719,20.2469,164940.0
2022-05-24,20.1531,20.4906,19.9469,20.2843,160740.0
2022-05-25,20.1344,20.8468,20.1344,20.7718,226084.0
2022-05-26,20.6218,21.4842,20.6218,21.4842,215243.0
2022-05-27,21.5217,21.9716,21.4654,21.9716,289949.0
2022-05-28,21.5217,21.9716,21.4654,21.9716,289949.0
2022-05-29,21.5217,21.9716,21.4654,21.9716,289949.0
2022-05-30,21.9903,22.1403,21.6341,22.1028,263043.0
2022-05-31,21.7466,22.3653,21.7279,22.309,185418.0
2022-06-01,22.309,23.0964,22.234,22.8527,297372.0
2022-06-02,22.9464,23.0402,22.5527,22.684,142804.0
2022-06-03,22.684,22.834,22.1403,22.2528,203775.0
2022-06-04,22.684,22.834,22.1403,22.2528,203775.0
2022-06-05,22.684,22.834,22.1403,22.2528,203775.0
2022-06-06,22.234,22.8902,22.234,22.8902,100886.0
2022-06-07,22.834,23.3401,22.759,23.2464,238291.0
2022-06-08,23.3214,23.3776,22.834,23.3026,248627.0
2022-06-09,22.8714,23.4901,22.8714,23.3026,201372.0
2022-06-10,22.834,23.3214,22.6465,23.0964,268561.0
2022-06-11,22.834,23.3214,22.6465,23.0964,268561.0
2022-06-12,22.834,23.3214,22.6465,23.0964,268561.0
2022-06-13,21.8029,22.609,21.5217,21.6904,461631.0
2022-06-14,21.6529,22.1028,21.3904,21.9153,189536.0
2022-06-15,21.6529,22.1591,21.6154,21.7466,445552.0
2022-06-16,21.7654,21.7654,21.0342,21.0905,225390.0
2022-06-17,21.128,21.8778,21.0905,21.5591,1374103.0
2022-06-18,21.128,21.8778,21.0905,21.5591,1374103.0
2022-06-19,21.128,21.8778,21.0905,21.5591,1374103.0
2022-06-20,21.4467,22.1216,21.4092,22.1216,169249.0
2022-06-21,22.4215,22.609,22.1216,22.3465,164748.0
2022-06-22,21.8966,22.2153,21.3154,22.1778,175511.0
2022-06-23,21.9903,22.3465,21.9341,22.0653,117638.0
2022-06-24,22.2153,22.2153,21.5591,22.1216,105611.0
2022-06-25,22.2153,22.2153,21.5591,22.1216,105611.0
2022-06-26,22.2153,22.2153,21.5591,22.1216,105611.0
2022-06-27,21.9341,22.5902,21.9341,22.2528,180259.0
2022-06-28,22.2528,22.7965,22.1965,22.7402,375631.0
2022-06-29,22.1403,22.8152,22.1403,22.459,136267.0
2022-06-30,22.1216,22.3278,21.6529,22.1965,150749.0
2022-07-01,21.6154,22.4403,21.6154,22.0466,96847.0
2022-07-02,21.6154,22.4403,21.6154,22.0466,96847.0
2022-07-03,21.6154,22.4403,21.6154,22.0466,96847.0
2022-07-04,22.1037,22.2179,21.761,21.8371,66865.0
2022-07-05,21.78,22.0085,20.9995,21.0566,170121.0
2022-07-06,21.1327,21.4945,21.1137,21.1898,86585.0
2022-07-07,22.3702,22.4083,21.5135,22.3131,114571.0
2022-07-08,22.237,22.8652,22.1989,22.7891,67986.0
2022-07-09,22.237,22.8652,22.1989,22.7891,67986.0
2022-07-10,22.237,22.8652,22.1989,22.7891,67986.0
2022-07-11,22.2941,22.7891,22.237,22.3893,88887.0
2022-07-12,22.3893,22.6748,22.0085,22.5987,82980.0
2022-07-13,22.6939,22.751,22.3131,22.5606,86699.0
2022-07-14,22.77,22.8462,22.0466,22.2941,85557.0
2022-07-15,22.0466,23.1318,22.0466,22.9033,148615.0
2022-07-16,22.0466,23.1318,22.0466,22.9033,148615.0
2022-07-17,22.0466,23.1318,22.0466,22.9033,148615.0
2022-07-18,22.9414,23.5506,22.77,23.246,93669.0
2022-07-19,22.9795,23.9314,22.9223,23.9314,92172.0
2022-07-20,23.9314,24.1027,23.4364,23.8171,108234.0
2022-07-21,23.7791,24.0266,23.3412,23.5696,89649.0
2022-07-22,23.4935,24.0456,23.3221,23.8933,138567.0
2022-07-23,23.4935,24.0456,23.3221,23.8933,138567.0
2022-07-24,23.4935,24.0456,23.3221,23.8933,138567.0
2022-07-25,23.7981,24.1027,23.5887,23.9504,81688.0
2022-07-26,23.9695,23.9885,22.9033,22.9795,91456.0
2022-07-27,23.2079,24.6168,22.9033,24.6168,221325.0
2022-07-28,24.0837,25.3973,23.9885,24.6929,160910.0
2022-07-29,25.0547,25.4354,24.1408,24.3502,205799.0
2022-07-30,25.0547,25.4354,24.1408,24.3502,205799.0
2022-07-31,25.0547,25.4354,24.1408,24.3502,205799.0
2022-08-01,24.3312,24.6168,24.1408,24.2741,92476.0
2022-08-02,24.0837,24.1408,23.5316,23.7981,128132.0
2022-08-03,23.5506,24.3122,23.4364,24.217,131464.0
2022-08-04,24.217,24.6929,23.8171,23.9123,95383.0
2022-08-05,23.7791,24.255,23.6458,23.8362,59229.0
2022-08-06,23.7791,24.255,23.6458,23.8362,59229.0
2022-08-07,23.7791,24.255,23.6458,23.8362,59229.0
2022-08-08,23.8362,24.217,23.722,24.217,119822.0
2022-08-09,24.217,24.236,23.76,24.0647,59096.0
2022-08-10,23.5125,24.5597,23.2079,24.5216,65036.0
2022-08-11,24.236,24.6168,24.236,24.5977,48880.0
2022-08-12,24.3312,24.75,24.3312,24.5406,47440.0
2022-08-13,24.3312,24.75,24.3312,24.5406,47440.0
2022-08-14,24.3312,24.75,24.3312,24.5406,47440.0
2022-08-15,24.4454,24.5977,24.3122,24.5977,37892.0
2022-08-16,24.3693,24.8452,24.3693,24.7881,79042.0
2022-08-17,24.4835,24.9404,24.1598,24.3122,50216.0
2022-08-18,24.1027,24.9023,23.9314,24.8833,70768.0
2022-08-19,24.6548,24.9214,24.6548,24.731,62315.0
2022-08-20,24.6548,24.9214,24.6548,24.731,62315.0
2022-08-21,24.6548,24.9214,24.6548,24.731,62315.0
2022-08-22,24.6548,24.6548,23.3602,23.3983,63659.0
2022-08-23,23.4364,23.7029,23.0746,23.4745,44223.0
2022-08-24,23.8933,23.8933,23.2841,23.741,51153.0
2022-08-25,23.741,23.9695,23.6458,23.8552,38251.0
2022-08-26,23.8171,24.0075,23.1698,23.1698,56788.0
2022-08-27,23.8171,24.0075,23.1698,23.1698,56788.0
2022-08-28,23.8171,24.0075,23.1698,23.1698,56788.0
2022-08-29,23.0366,23.0746,22.5225,22.8462,108555.0
2022-08-30,22.5606,23.3412,22.5606,22.9604,57555.0
2022-08-31,22.8843,23.5696,22.8843,23.2079,113921.0
2022-09-01,23.1127,23.227,22.5987,22.751,55097.0
2022-09-02,22.77,23.265,22.5035,23.246,64183.0
2022-09-03,22.77,23.265,22.5035,23.246,64183.0
2022-09-04,22.77,23.265,22.5035,23.246,64183.0
2022-09-05,23.0366,23.0366,22.1608,22.1989,44613.0
2022-09-06,22.3512,22.6558,22.237,22.3321,68025.0
2022-09-07,22.1798,22.3702,22.0656,22.3321,64658.0
2022-09-08,22.732,22.751,21.6658,22.1227,53125.0
2022-09-09,22.5606,22.5606,21.9895,22.237,41829.0
2022-09-10,22.5606,22.5606,21.9895,22.237,41829.0
2022-09-11,22.5606,22.5606,21.9895,22.237,41829.0
2022-09-12,22.751,22.751,22.2941,22.5796,40048.0
2022-09-13,22.4464,22.5225,21.78,21.9133,41320.0
2022-09-14,22.0275,22.256,21.9323,22.237,63444.0
2022-09-15,22.1037,22.3321,21.8752,22.0656,33979.0
2022-09-16,21.8943,21.8943,21.4373,21.7229,88984.0
2022-09-17,21.8943,21.8943,21.4373,21.7229,88984.0
2022-09-18,21.8943,21.8943,21.4373,21.7229,88984.0
2022-09-19,22.3131,22.3131,21.6277,22.1608,23762.0
2022-09-20,22.3131,22.3131,21.7229,21.78,37447.0
2022-09-21,21.266,21.9704,20.8471,21.8752,47181.0
2022-09-22,22.2179,22.2179,21.1518,21.3421,33118.0
2022-09-23,20.9995,21.3802,20.4473,20.5806,111254.0
2022-09-24,20.9995,21.3802,20.4473,20.5806,111254.0
2022-09-25,20.9995,21.3802,20.4473,20.5806,111254.0
2022-09-26,20.3521,21.285,20.3331,20.9614,65883.0
2022-09-27,20.5235,21.3421,20.5235,20.9423,73894.0
2022-09-28,21.6658,21.6658,20.4664,20.8471,83558.0
2022-09-29,20.5235,20.8471,19.6287,19.8952,103639.0
2022-09-30,20.1998,20.4093,19.6096,20.257,132566.0
2022-10-01,20.1998,20.4093,19.6096,20.257,132566.0
2022-10-02,20.1998,20.4093,19.6096,20.257,132566.0
2022-10-03,19.9904,20.8471,19.9523,20.8091,65953.0
2022-10-04,20.9233,21.7991,20.9233,21.7991,49465.0
2022-10-05,22.1989,22.1989,20.9995,21.1898,36840.0
2022-10-06,20.9995,21.7229,20.9995,21.4945,32481.0
2022-10-07,21.5706,21.6658,21.3421,21.5325,61678.0
2022-10-08,21.5706,21.6658,21.3421,21.5325,61678.0
2022-10-09,21.5706,21.6658,21.3421,21.5325,61678.0
2022-10-10,21.3041,21.5516,21.0946,21.3231,55324.0
2022-10-11,21.0185,21.5325,20.9995,21.5325,50894.0
2022-10-12,21.3231,21.5516,21.0185,21.4564,40815.0
2022-10-13,21.1518,21.8752,20.9804,21.7991,72769.0
2022-10-14,22.275,22.5987,21.7991,22.3702,121429.0
2022-10-15,22.275,22.5987,21.7991,22.3702,121429.0
2022-10-16,22.275,22.5987,21.7991,22.3702,121429.0
2022-10-17,22.5225,22.5987,22.0085,22.5225,56325.0
2022-10-18,22.5987,23.6268,22.5606,22.9985,140063.0
2022-10-19,23.4364,24.5787,22.9414,23.8743,107319.0
2022-10-20,23.8552,24.1979,22.8081,23.3412,135316.0
2022-10-21,23.1318,23.3031,22.8462,23.1318,44932.0
2022-10-22,23.1318,23.3031,22.8462,23.1318,44932.0
2022-10-23,23.1318,23.3031,22.8462,23.1318,44932.0
2022-10-24,23.1318,23.8933,23.0175,23.76,87267.0
2022-10-25,23.7981,24.0266,23.1508,23.4554,46006.0
2022-10-26,23.1318,23.9885,23.1318,23.8933,58630.0
2022-10-27,23.9885,24.4264,23.7791,24.3312,108173.0
2022-10-28,23.9314,24.4264,23.7981,24.236,82077.0
2022-10-29,23.9314,24.4264,23.7981,24.236,82077.0
2022-10-30,23.9314,24.4264,23.7981,24.236,82077.0
2022-10-31,24.4073,24.5216,23.8743,24.5025,112599.0
2022-11-01,23.9695,24.6739,23.9695,24.2741,33963.0
2022-11-02,24.236,24.2741,22.8271,22.8271,162142.0
2022-11-03,22.8652,22.8652,22.0085,22.237,99292.0
2022-11-04,22.1037,22.8462,22.1037,22.3702,74582.0
2022-11-05,22.1037,22.8462,22.1037,22.3702,74582.0
2022-11-06,22.1037,22.8462,22.1037,22.3702,74582.0
2022-11-07,22.3702,22.6558,22.0846,22.5225,82825.0
2022-11-08,22.8081,22.8081,22.1608,22.3512,105904.0
2022-11-09,22.1227,22.3702,22.0466,22.1798,47506.0
2022-11-10,21.9133,22.9604,21.8943,22.8462,76569.0
2022-11-11,23.246,23.3031,22.732,23.1318,63226.0
2022-11-12,23.246,23.3031,22.732,23.1318,63226.0
2022-11-13,23.246,23.3031,22.732,23.1318,63226.0
2022-11-14,23.3031,23.4554,22.751,22.7891,80478.0
2022-11-15,22.751,23.1508,22.1798,23.0366,119308.0
2022-11-16,23.0175,23.0175,22.3321,22.5987,50867.0
2022-11-17,22.4654,22.7891,22.1608,22.3321,215774.0
2022-11-18,22.5987,22.77,22.2179,22.751,39761.0
2022-11-19,22.5987,22.77,22.2179,22.751,39761.0
2022-11-20,22.5987,22.77,22.2179,22.751,39761.0
2022-11-21,22.6748,22.9223,22.5606,22.9223,31465.0
2022-11-22,22.77,23.3031,22.77,23.265,43915.0
2022-11-23,23.4173,23.4173,23.1127,23.1698,50253.0
2022-11-24,23.1127,23.3412,23.1127,23.1889,35193.0
2022-11-25,22.9414,23.227,22.9033,23.1889,32270.0
2022-11-26,22.9414,23.227,22.9033,23.1889,32270.0
2022-11-27,22.9414,23.227,22.9033,23.1889,32270.0
2022-11-28,22.9414,23.0175,22.6939,22.751,25952.0
2022-11-29,23.246,23.5696,22.5606,23.3412,77050.0
2022-11-30,23.3412,23.3793,22.9985,23.1318,67466.0
2022-12-01,23.227,23.4935,22.9033,23.0175,59893.0
2022-12-02,22.732,23.265,22.732,23.1889,75243.0
2022-12-03,22.732,23.265,22.732,23.1889,75243.0
2022-12-04,22.732,23.265,22.732,23.1889,75243.0
2022-12-05,22.9604,23.0366,22.3512,22.6748,87157.0
2022-12-06,22.8271,22.8271,22.5035,22.5796,46841.0
2022-12-07,22.8462,22.8462,22.2941,22.2941,42927.0
2022-12-08,22.1798,22.3893,22.1418,22.1418,53677.0
2022-12-09,21.9133,22.3512,21.8943,22.2941,29176.0
2022-12-10,21.9133,22.3512,21.8943,22.2941,29176.0
2022-12-11,21.9133,22.3512,21.8943,22.2941,29176.0
2022-12-12,22.275,22.3512,21.8181,22.3512,56734.0
2022-12-13,22.3702,22.6558,22.1989,22.4273,50464.0
2022-12-14,22.3893,22.6177,22.237,22.6177,48205.0
2022-12-15,22.5035,22.6939,22.2941,22.3512,44802.0
2022-12-16,22.237,22.5796,22.0275,22.4273,97602.0
2022-12-17,22.237,22.5796,22.0275,22.4273,97602.0
2022-12-18,22.237,22.5796,22.0275,22.4273,97602.0
2022-12-19,22.3702,22.77,22.3512,22.5987,41270.0
2022-12-20,22.4273,22.6558,22.1418,22.6177,40218.0
2022-12-21,22.751,22.8271,22.5225,22.6558,53682.0
2022-12-22,22.5796,22.6748,21.9704,22.1418,60783.0
2022-12-23,22.256,22.5035,22.0466,22.4083,42230.0
2022-12-24,22.256,22.5035,22.0466,22.4083,42230.0
2022-12-25,22.256,22.5035,22.0466,22.4083,42230.0
2022-12-26,22.256,22.5035,22.0466,22.4083,42230.0
2022-12-27,22.732,22.8081,22.3702,22.4083,25573.0
2022-12-28,22.3702,22.9033,22.1989,22.9033,64308.0
2022-12-29,22.7891,23.4935,22.751,23.3983,51924.0
2022-12-30,23.4554,23.4554,22.9033,22.9033,57069.0
2022-12-31,23.4554,23.4554,22.9033,22.9033,57069.0
2023-01-01,23.4554,23.4554,22.9033,22.9033,57069.0
2023-01-02,23.3031,23.6268,23.265,23.3983,31404.0
2023-01-03,23.3112,23.8533,23.2337,23.3693,56519.0
2023-01-04,23.3693,24.0082,23.2918,24.0082,76182.0
2023-01-05,23.8339,24.3567,23.8339,24.2986,51312.0
2023-01-06,24.4729,24.7246,24.0469,24.6665,38680.0
2023-01-07,24.4729,24.7246,24.0469,24.6665,38680.0
2023-01-08,24.4729,24.7246,24.0469,24.6665,38680.0
2023-01-09,24.6277,24.9763,24.2986,24.6665,95625.0
2023-01-10,24.6858,24.7246,24.3373,24.7246,101200.0
2023-01-11,24.6858,24.9569,24.3373,24.7052,80667.0
2023-01-12,24.8214,24.8601,24.4148,24.7826,69912.0
2023-01-13,24.7439,25.3635,24.4729,25.3441,65355.0
2023-01-14,24.7439,25.3635,24.4729,25.3441,65355.0
2023-01-15,24.7439,25.3635,24.4729,25.3441,65355.0
2023-01-16,25.286,25.6539,25.0343,25.6152,58506.0
2023-01-17,25.4216,25.9637,25.4216,25.9056,70053.0
2023-01-18,25.4603,25.9056,25.4216,25.7507,156422.0
