,RIO AU Equity,RIO AU Equity,RIO AU Equity,RIO AU Equity,RIO AU Equity
2021-02-04,88.8689,89.2593,88.0648,89.2203,1560351.0
2021-02-05,89.5638,90.0634,88.3771,88.4786,1441067.0
2021-02-06,89.5638,90.0634,88.3771,88.4786,1441067.0
2021-02-07,89.5638,90.0634,88.3771,88.4786,1441067.0
2021-02-08,89.2281,91.6522,89.0797,91.4999,1253266.0
2021-02-09,92.1245,92.3041,90.5084,91.0081,1097911.0
2021-02-10,91.3516,92.2885,90.7973,91.6795,1033358.0
2021-02-11,92.835,93.9514,92.671,92.6866,1089471.0
2021-02-12,92.8115,92.8115,91.6014,91.6171,817288.0
2021-02-13,92.8115,92.8115,91.6014,91.6171,817288.0
2021-02-14,92.8115,92.8115,91.6014,91.6171,817288.0
2021-02-15,93.4752,93.6859,92.7803,93.2956,619327.0
2021-02-16,95.4972,96.8088,95.3723,96.0671,1055208.0
2021-02-17,96.8947,99.5179,96.8244,99.5179,2273676.0
2021-02-18,99.4828,100.6968,96.9415,99.5413,2016085.0
2021-02-19,98.987,98.9948,95.8095,96.2311,3321381.0
2021-02-20,98.987,98.9948,95.8095,96.2311,3321381.0
2021-02-21,98.987,98.9948,95.8095,96.2311,3321381.0
2021-02-22,98.1282,100.1269,98.0736,99.7287,1974367.0
2021-02-23,100.7046,101.5712,100.0566,101.4931,1927100.0
2021-02-24,100.4001,100.4001,98.6045,98.7216,1773099.0
2021-02-25,99.9473,101.0871,99.6038,100.6187,1505158.0
2021-02-26,99.1197,99.8848,98.745,99.2993,2400413.0
2021-02-27,99.1197,99.8848,98.745,99.2993,2400413.0
2021-02-28,99.1197,99.8848,98.745,99.2993,2400413.0
2021-03-01,100.322,100.3298,98.8074,99.6975,1468924.0
2021-03-02,100.3923,101.7273,99.1939,99.2915,2052200.0
2021-03-03,101.0715,101.6493,100.1971,101.2979,1572015.0
2021-03-04,100.6523,100.9816,97.8592,98.9326,3386444.0
2021-03-05,96.7127,97.0705,94.7775,95.6882,1710775.0
2021-03-06,96.7127,97.0705,94.7775,95.6882,1710775.0
2021-03-07,96.7127,97.0705,94.7775,95.6882,1710775.0
2021-03-08,98.5097,99.8107,97.7048,98.4772,1267962.0
2021-03-09,99.6075,100.5344,98.2902,98.5585,1231834.0
2021-03-10,96.5826,96.729,93.0944,93.0944,2251424.0
2021-03-11,93.1025,95.0215,91.5332,94.0782,2041234.0
2021-03-12,95.5297,95.9484,94.623,94.8507,1221417.0
2021-03-13,95.5297,95.9484,94.623,94.8507,1221417.0
2021-03-14,95.5297,95.9484,94.623,94.8507,1221417.0
2021-03-15,93.8668,93.9563,91.9641,92.8016,1255725.0
2021-03-16,93.0049,93.3667,91.7446,91.769,1669989.0
2021-03-17,91.0697,91.2648,90.0614,90.8989,1660620.0
2021-03-18,90.9071,91.3136,89.9069,90.0939,1756550.0
2021-03-19,89.85,89.915,88.3945,88.6791,3643431.0
2021-03-20,89.85,89.915,88.3945,88.6791,3643431.0
2021-03-21,89.85,89.915,88.3945,88.6791,3643431.0
2021-03-22,88.7116,88.8417,86.8008,87.6627,1178224.0
2021-03-23,88.2238,88.6222,87.4188,87.622,1250661.0
2021-03-24,87.2399,89.6711,87.1911,89.1995,1488449.0
2021-03-25,89.4922,89.7606,87.5976,87.8172,2163849.0
2021-03-26,88.6791,90.2281,88.3051,89.7118,1418446.0
2021-03-27,88.6791,90.2281,88.3051,89.7118,1418446.0
2021-03-28,88.6791,90.2281,88.3051,89.7118,1418446.0
2021-03-29,90.9152,91.7283,89.9313,91.2811,1306866.0
2021-03-30,91.6063,91.6063,89.0043,89.1182,1003320.0
2021-03-31,90.5249,91.3705,90.0533,90.0533,1509246.0
2021-04-01,91.1835,91.769,90.8989,91.0697,1300968.0
2021-04-02,91.1835,91.769,90.8989,91.0697,1300968.0
2021-04-03,91.1835,91.769,90.8989,91.0697,1300968.0
2021-04-04,91.1835,91.769,90.8989,91.0697,1300968.0
2021-04-05,91.1835,91.769,90.8989,91.0697,1300968.0
2021-04-06,92.826,92.826,91.0859,91.1673,1223597.0
2021-04-07,91.5088,92.6471,90.9071,92.2406,1077864.0
2021-04-08,93.6148,94.4441,93.2976,94.2246,1282583.0
2021-04-09,94.1595,94.4441,93.4521,93.9156,1794550.0
2021-04-10,94.1595,94.4441,93.4521,93.9156,1794550.0
2021-04-11,94.1595,94.4441,93.4521,93.9156,1794550.0
2021-04-12,93.4033,94.5986,93.1025,93.4115,1095251.0
2021-04-13,93.8099,93.8343,92.2894,92.3138,1547224.0
2021-04-14,92.3707,93.196,91.6145,92.9643,1869468.0
2021-04-15,93.9969,95.9891,93.9156,95.7126,1775570.0
2021-04-16,96.355,97.1112,95.5418,96.664,2318231.0
2021-04-17,96.355,97.1112,95.5418,96.664,2318231.0
2021-04-18,96.355,97.1112,95.5418,96.664,2318231.0
2021-04-19,97.3714,98.3878,97.0299,98.2658,1453700.0
2021-04-20,98.3878,99.1277,97.2779,97.7373,1645625.0
2021-04-21,96.7615,97.7129,95.7289,97.6478,1442440.0
2021-04-22,97.8511,98.5341,97.2088,98.0056,1443434.0
2021-04-23,96.7615,98.5748,96.42,98.5097,1088103.0
2021-04-24,96.7615,98.5748,96.42,98.5097,1088103.0
2021-04-25,96.7615,98.5748,96.42,98.5097,1088103.0
2021-04-26,98.7943,99.9246,98.4366,99.6156,1086687.0
2021-04-27,100.2173,100.6645,99.5424,100.5344,1100882.0
2021-04-28,99.5424,99.9734,99.1196,99.3147,1464985.0
2021-04-29,99.5912,100.4938,98.8757,100.1929,1525743.0
2021-04-30,99.2578,99.8595,98.3715,98.5097,1175452.0
2021-05-01,99.2578,99.8595,98.3715,98.5097,1175452.0
2021-05-02,99.2578,99.8595,98.3715,98.5097,1175452.0
2021-05-03,98.3878,98.8838,97.3145,97.6478,865091.0
2021-05-04,98.9407,100.1197,98.5911,100.1197,1231160.0
2021-05-05,99.9571,102.1688,99.8107,101.2662,1090321.0
2021-05-06,102.3924,103.4861,100.4368,102.2582,1495743.0
2021-05-07,102.3558,103.356,102.2582,103.356,1391881.0
2021-05-08,102.3558,103.356,102.2582,103.356,1391881.0
2021-05-09,102.3558,103.356,102.2582,103.356,1391881.0
2021-05-10,105.2993,108.0965,105.1367,108.0965,1899056.0
2021-05-11,106.5353,106.9174,104.6407,106.2019,1310886.0
2021-05-12,106.8605,107.2102,104.6448,105.7384,1255016.0
2021-05-13,105.592,107.2345,103.5836,104.0796,1340241.0
2021-05-14,103.9821,105.2099,101.559,101.9899,1988178.0
2021-05-15,103.9821,105.2099,101.559,101.9899,1988178.0
2021-05-16,103.9821,105.2099,101.559,101.9899,1988178.0
2021-05-17,102.2582,102.9413,101.315,102.4859,710186.0
2021-05-18,104.4455,105.6896,103.3641,104.6569,1365563.0
2021-05-19,101.9167,102.1851,99.7863,100.7296,1419190.0
2021-05-20,98.6805,100.3799,98.4284,100.2254,1479017.0
2021-05-21,100.1197,100.1279,97.599,99.2985,2649426.0
2021-05-22,100.1197,100.1279,97.599,99.2985,2649426.0
2021-05-23,100.1197,100.1279,97.599,99.2985,2649426.0
2021-05-24,98.4854,99.209,96.9242,97.1681,989004.0
2021-05-25,97.5747,99.022,97.4202,98.7537,1028218.0
2021-05-26,97.6397,97.7779,96.2493,96.5501,1811465.0
2021-05-27,97.1681,98.3553,96.9486,97.4689,1874389.0
2021-05-28,100.2986,102.1688,100.0303,100.0303,1690469.0
2021-05-29,100.2986,102.1688,100.0303,100.0303,1690469.0
2021-05-30,100.2986,102.1688,100.0303,100.0303,1690469.0
2021-05-31,101.4289,101.6321,100.014,100.6076,985852.0
2021-06-01,100.8271,101.9249,100.8271,101.315,915129.0
2021-06-02,103.9577,104.4862,103.2177,103.2259,1340058.0
2021-06-03,103.2665,104.5106,102.4534,103.2746,1293218.0
2021-06-04,101.3719,101.6403,100.014,101.3313,1811826.0
2021-06-05,101.3719,101.6403,100.014,101.3313,1811826.0
2021-06-06,101.3719,101.6403,100.014,101.3313,1811826.0
2021-06-07,102.494,103.9577,101.9086,101.9086,1052256.0
2021-06-08,101.624,101.9005,100.323,100.9572,1326728.0
2021-06-09,101.6809,102.2664,100.9735,101.4776,1099436.0
2021-06-10,101.315,101.9655,100.3067,101.5752,1064623.0
2021-06-11,101.9493,102.429,100.7052,101.5915,1855144.0
2021-06-12,101.9493,102.429,100.7052,101.5915,1855144.0
2021-06-13,101.9493,102.429,100.7052,101.5915,1855144.0
2021-06-14,101.9493,102.429,100.7052,101.5915,1855144.0
2021-06-15,102.8925,103.5592,102.0631,102.8437,1106359.0
2021-06-16,102.6404,103.1283,101.5508,102.2176,2397768.0
2021-06-17,101.8842,101.8842,99.6888,101.0142,2145142.0
2021-06-18,100.3311,101.1524,99.3066,100.3962,3460206.0
2021-06-19,100.3311,101.1524,99.3066,100.3962,3460206.0
2021-06-20,100.3311,101.1524,99.3066,100.3962,3460206.0
2021-06-21,98.713,98.8106,97.4446,97.6153,1466371.0
2021-06-22,99.0789,99.64,98.5179,99.1928,1135086.0
2021-06-23,99.209,100.3393,98.6073,99.8921,1223615.0
2021-06-24,100.4206,101.4776,99.9408,101.1199,1632110.0
2021-06-25,101.6403,102.7542,101.559,101.8192,1120031.0
2021-06-26,101.6403,102.7542,101.559,101.8192,1120031.0
2021-06-27,101.6403,102.7542,101.559,101.8192,1120031.0
2021-06-28,101.6403,102.6892,101.2988,102.494,1910052.0
2021-06-29,101.3557,102.0306,101.1524,101.6403,845199.0
2021-06-30,102.4534,104.2829,101.9493,102.9738,1296348.0
2021-07-01,103.9577,103.9577,102.0794,102.4453,740003.0
2021-07-02,102.4534,102.5022,101.5142,102.2176,1082229.0
2021-07-03,102.4534,102.5022,101.5142,102.2176,1082229.0
2021-07-04,102.4534,102.5022,101.5142,102.2176,1082229.0
2021-07-05,102.4534,102.8599,101.6728,102.5591,819420.0
2021-07-06,103.0876,103.7056,101.9736,101.9736,663594.0
2021-07-07,100.819,102.738,100.5344,102.4859,962783.0
2021-07-08,103.795,104.5187,102.3883,102.6323,1101115.0
2021-07-09,102.4534,103.0063,100.8759,101.9655,996254.0
2021-07-10,102.4534,103.0063,100.8759,101.9655,996254.0
2021-07-11,102.4534,103.0063,100.8759,101.9655,996254.0
2021-07-12,104.1528,105.34,103.4698,103.7544,821087.0
2021-07-13,105.1123,105.3806,104.3236,104.3724,1136786.0
2021-07-14,104.4943,104.8033,103.9333,104.3073,883817.0
2021-07-15,104.5268,106.6328,104.4537,106.6328,1141468.0
2021-07-16,106.519,106.519,104.9985,106.1937,2362815.0
2021-07-17,106.519,106.519,104.9985,106.1937,2362815.0
2021-07-18,106.519,106.519,104.9985,106.1937,2362815.0
2021-07-19,103.356,104.3805,103.1364,103.9414,1905421.0
2021-07-20,102.2013,102.3965,100.8353,101.1687,1207716.0
2021-07-21,102.4534,102.8356,102.1607,102.3477,1128104.0
2021-07-22,103.3478,104.844,103.2665,103.5999,1145439.0
2021-07-23,102.6241,103.4535,102.3924,103.3478,769954.0
2021-07-24,102.6241,103.4535,102.3924,103.3478,769954.0
2021-07-25,102.6241,103.4535,102.3924,103.3478,769954.0
2021-07-26,104.2667,106.1124,104.2423,105.7953,1211729.0
2021-07-27,107.2752,108.4868,107.1776,107.7143,1731742.0
2021-07-28,106.7629,107.9582,106.3401,107.511,1093630.0
2021-07-29,110.4708,111.6661,108.5599,109.0966,2494475.0
2021-07-30,109.9341,111.3164,108.2672,108.4868,2403731.0
2021-07-31,109.9341,111.3164,108.2672,108.4868,2403731.0
2021-08-01,109.9341,111.3164,108.2672,108.4868,2403731.0
2021-08-02,108.1046,108.6819,106.7385,108.3323,1243974.0
2021-08-03,108.6169,108.6575,106.7629,107.6492,1503827.0
2021-08-04,109.0397,110.0317,108.8283,109.2836,1187516.0
2021-08-05,109.6089,109.7471,107.0882,107.4378,1585104.0
2021-08-06,105.7059,105.8522,104.8196,105.7465,2307989.0
2021-08-07,105.7059,105.8522,104.8196,105.7465,2307989.0
2021-08-08,105.7059,105.8522,104.8196,105.7465,2307989.0
2021-08-09,105.7059,105.7059,103.9007,104.291,1325746.0
2021-08-10,105.1042,105.218,103.3316,103.6731,1909291.0
2021-08-11,105.6896,105.9498,104.4862,105.0066,1683636.0
2021-08-12,105.0589,105.0934,103.5124,103.9012,2670718.0
2021-08-13,103.7716,104.4714,102.4151,103.9876,1989914.0
2021-08-14,103.7716,104.4714,102.4151,103.9876,1989914.0
2021-08-15,103.7716,104.4714,102.4151,103.9876,1989914.0
2021-08-16,103.9876,104.0394,102.3719,102.3719,1168525.0
2021-08-17,102.1905,102.5188,100.5403,100.5403,1676384.0
2021-08-18,99.5208,100.0738,97.8275,98.2249,2695912.0
2021-08-19,95.4688,95.6416,92.3153,92.5918,3694944.0
2021-08-20,91.4945,93.5508,90.7429,92.6436,4056377.0
2021-08-21,91.4945,93.5508,90.7429,92.6436,4056377.0
2021-08-22,91.4945,93.5508,90.7429,92.6436,4056377.0
2021-08-23,93.3089,93.6113,91.4125,92.1771,1578043.0
2021-08-24,93.3089,94.1729,92.514,93.3953,2141056.0
2021-08-25,96.3846,97.3955,95.5984,95.823,1828902.0
2021-08-26,96.4105,96.4624,93.8359,94.4925,2383366.0
2021-08-27,94.6048,95.4515,94.2679,94.7776,1696886.0
2021-08-28,94.6048,95.4515,94.2679,94.7776,1696886.0
2021-08-29,94.6048,95.4515,94.2679,94.7776,1696886.0
2021-08-30,96.808,98.4236,96.7648,97.7324,1325278.0
2021-08-31,98.0607,98.4841,96.7648,96.8166,1667686.0
2021-09-01,95.3824,95.7021,93.7754,94.5098,1594695.0
2021-09-02,94.5703,94.6048,92.9028,93.8705,1319185.0
2021-09-03,94.1642,97.3436,94.0519,96.2205,1845291.0
2021-09-04,94.1642,97.3436,94.0519,96.2205,1845291.0
2021-09-05,94.1642,97.3436,94.0519,96.2205,1845291.0
2021-09-06,96.2809,96.7216,95.0455,95.633,1414862.0
2021-09-07,94.6048,94.7949,93.3607,93.9137,1788614.0
2021-09-08,93.3953,94.1556,93.2138,93.4558,1371958.0
2021-09-09,93.2052,93.283,90.933,91.149,1841425.0
2021-09-10,91.4081,92.5788,91.1835,91.771,1662081.0
2021-09-11,91.4081,92.5788,91.1835,91.771,1662081.0
2021-09-12,91.4081,92.5788,91.1835,91.771,1662081.0
2021-09-13,92.0216,93.7322,91.244,91.5982,1729614.0
2021-09-14,92.4449,92.8769,91.3822,92.1512,1245967.0
2021-09-15,91.46,91.7365,90.3368,90.3973,2154816.0
2021-09-16,89.2482,91.0496,89.2482,89.5679,2324242.0
2021-09-17,86.7341,87.4339,85.1616,85.3603,5194756.0
2021-09-18,86.7341,87.4339,85.1616,85.3603,5194756.0
2021-09-19,86.7341,87.4339,85.1616,85.3603,5194756.0
2021-09-20,83.1486,83.7102,80.4703,82.2846,2403943.0
2021-09-21,82.0773,84.0471,81.9909,82.6907,2379294.0
2021-09-22,82.1637,85.7405,81.7403,84.9024,1589910.0
2021-09-23,86.3971,86.5008,85.0493,85.4122,2012033.0
2021-09-24,85.5331,86.1984,85.1703,85.8183,2265063.0
2021-09-25,85.5331,86.1984,85.1703,85.8183,2265063.0
2021-09-26,85.5331,86.1984,85.1703,85.8183,2265063.0
2021-09-27,86.5267,88.2374,86.5267,86.8032,1898203.0
2021-09-28,86.8032,86.8032,84.2113,84.2113,2080302.0
2021-09-29,83.33,84.2199,82.0859,83.7102,1894466.0
2021-09-30,85.1357,86.8896,84.5569,86.5526,2736537.0
2021-10-01,84.5482,85.5245,83.3041,84.0471,1427380.0
2021-10-02,84.5482,85.5245,83.3041,84.0471,1427380.0
2021-10-03,84.5482,85.5245,83.3041,84.0471,1427380.0
2021-10-04,84.9284,85.0493,83.0276,84.2372,773994.0
2021-10-05,84.2026,84.626,83.1227,83.9175,1208556.0
2021-10-06,84.0644,84.073,82.7944,83.4164,1792975.0
2021-10-07,84.0644,84.2285,83.2609,83.4078,1391577.0
2021-10-08,85.4467,87.0019,84.6173,86.7427,2184936.0
2021-10-09,85.4467,87.0019,84.6173,86.7427,2184936.0
2021-10-10,85.4467,87.0019,84.6173,86.7427,2184936.0
2021-10-11,86.3971,88.4361,85.6887,88.3497,1265696.0
2021-10-12,88.9804,90.069,88.367,88.678,2026497.0
2021-10-13,88.2201,88.3756,85.8528,85.8528,1779382.0
2021-10-14,85.9997,87.8486,85.9997,86.8377,1029530.0
2021-10-15,86.7427,86.976,85.6541,86.0515,1756760.0
2021-10-16,86.7427,86.976,85.6541,86.0515,1756760.0
2021-10-17,86.7427,86.976,85.6541,86.0515,1756760.0
2021-10-18,86.0515,87.7449,85.7059,87.6499,1142839.0
2021-10-19,86.3971,86.6477,84.7383,84.7988,1487876.0
2021-10-20,86.3885,86.76,84.7383,84.7383,1537852.0
2021-10-21,83.8484,84.9975,83.4683,83.6238,2459754.0
2021-10-22,82.0686,82.4228,80.5048,82.1032,3063371.0
2021-10-23,82.0686,82.4228,80.5048,82.1032,3063371.0
2021-10-24,82.0686,82.4228,80.5048,82.1032,3063371.0
2021-10-25,82.5611,83.6324,82.5092,83.3214,800995.0
2021-10-26,83.2955,83.33,82.2328,82.8462,1122718.0
2021-10-27,82.3364,82.3796,81.0837,81.3342,2016995.0
2021-10-28,80.7813,81.0232,80.021,80.142,2043479.0
2021-10-29,79.9173,80.0383,78.008,78.008,2439294.0
2021-10-30,79.9173,80.0383,78.008,78.008,2439294.0
2021-10-31,79.9173,80.0383,78.008,78.008,2439294.0
2021-11-01,78.0166,79.0102,77.4291,78.5955,1380453.0
2021-11-02,78.535,78.7639,76.591,76.5997,911232.0
2021-11-03,76.8934,77.6235,76.5651,77.4982,1209277.0
2021-11-04,77.3254,77.4896,76.3059,76.3059,2392392.0
2021-11-05,76.3059,77.8179,76.1245,76.7293,1394958.0
2021-11-06,76.3059,77.8179,76.1245,76.7293,1394958.0
2021-11-07,76.3059,77.8179,76.1245,76.7293,1394958.0
2021-11-08,76.9193,77.792,76.8934,77.023,1025351.0
2021-11-09,78.0684,78.6041,76.7379,76.8762,2446016.0
2021-11-10,76.4614,76.4787,75.4074,75.6061,1314777.0
2021-11-11,75.9949,77.8697,75.8135,77.0144,1690338.0
2021-11-12,81.3429,81.3429,79.5458,79.6668,2176146.0
2021-11-13,81.3429,81.3429,79.5458,79.6668,2176146.0
2021-11-14,81.3429,81.3429,79.5458,79.6668,2176146.0
2021-11-15,79.7445,80.548,79.0706,79.3471,1353368.0
2021-11-16,78.4918,78.4918,77.55,77.576,1435805.0
2021-11-17,77.7574,78.2671,76.496,76.8157,1654740.0
2021-11-18,76.9798,77.5241,76.6429,77.3341,1525191.0
2021-11-19,77.1181,78.1203,76.5133,77.9734,2475113.0
2021-11-20,77.1181,78.1203,76.5133,77.9734,2475113.0
2021-11-21,77.1181,78.1203,76.5133,77.9734,2475113.0
2021-11-22,78.2067,79.6581,78.0684,79.3298,1330303.0
2021-11-23,81.1614,82.9499,80.7122,82.1896,1880697.0
2021-11-24,82.3451,82.6907,81.0405,82.1377,1347491.0
2021-11-25,82.7684,83.883,82.7684,83.4855,1242749.0
2021-11-26,82.5092,83.2263,81.0059,81.6107,1475187.0
2021-11-27,82.5092,83.2263,81.0059,81.6107,1475187.0
2021-11-28,82.5092,83.2263,81.0059,81.6107,1475187.0
2021-11-29,80.3407,82.8116,79.3644,82.4142,1384172.0
2021-11-30,82.9499,83.1227,80.7813,80.7813,2906339.0
2021-12-01,81.507,83.019,81.0535,82.7339,1314952.0
2021-12-02,81.3083,82.1809,81.1528,81.3861,1484058.0
2021-12-03,83.33,83.8052,82.1118,82.5265,1589999.0
2021-12-04,83.33,83.8052,82.1118,82.5265,1589999.0
2021-12-05,83.33,83.8052,82.1118,82.5265,1589999.0
2021-12-06,81.5589,82.276,80.8159,81.0578,1261696.0
2021-12-07,81.4379,81.9649,80.0901,81.7749,1383795.0
2021-12-08,83.5028,84.0558,83.1227,83.5546,1502821.0
2021-12-09,82.5956,83.451,82.0773,82.7684,1082306.0
2021-12-10,83.2177,83.9348,82.7944,82.7944,1067903.0
2021-12-11,83.2177,83.9348,82.7944,82.7944,1067903.0
2021-12-12,83.2177,83.9348,82.7944,82.7944,1067903.0
2021-12-13,83.8052,85.2739,83.4251,84.7124,1136586.0
2021-12-14,83.7102,85.0839,83.6583,84.7556,1024724.0
2021-12-15,84.7556,85.5763,84.4445,84.9629,1056132.0
2021-12-16,85.2739,85.2739,83.9002,84.6692,1732835.0
2021-12-17,85.2912,85.8442,84.6001,84.6692,4032939.0
2021-12-18,85.2912,85.8442,84.6001,84.6692,4032939.0
2021-12-19,85.2912,85.8442,84.6001,84.6692,4032939.0
2021-12-20,84.4964,84.8679,83.4596,84.8679,1010466.0
2021-12-21,84.5569,87.6456,84.5223,87.6067,2153110.0
2021-12-22,87.5203,87.8659,85.2308,85.8355,1187174.0
2021-12-23,86.4835,87.0192,85.3863,85.7232,884292.0
2021-12-24,86.3885,86.8032,85.6195,85.6195,353021.0
2021-12-25,86.3885,86.8032,85.6195,85.6195,353021.0
2021-12-26,86.3885,86.8032,85.6195,85.6195,353021.0
2021-12-27,86.3885,86.8032,85.6195,85.6195,353021.0
2021-12-28,86.3885,86.8032,85.6195,85.6195,353021.0
2021-12-29,86.3971,86.5699,85.0666,85.3603,847411.0
2021-12-30,85.7059,86.4317,85.5504,85.9997,416294.0
2021-12-31,86.3971,86.7168,85.7578,86.4921,516621.0
2022-01-01,86.3971,86.7168,85.7578,86.4921,516621.0
2022-01-02,86.3971,86.7168,85.7578,86.4921,516621.0
2022-01-03,86.3971,86.7168,85.7578,86.4921,516621.0
2022-01-04,86.4835,87.0192,85.5418,86.1293,1335312.0
2022-01-05,87.2611,87.3734,86.2502,86.8118,1032096.0
2022-01-06,87.598,89.2741,87.0019,87.4425,1659580.0
2022-01-07,89.421,89.5333,87.8831,89.5333,1449486.0
2022-01-08,89.421,89.5333,87.8831,89.5333,1449486.0
2022-01-09,89.421,89.5333,87.8831,89.5333,1449486.0
2022-01-10,91.1144,92.1857,90.6133,91.5723,1670640.0
2022-01-11,92.0129,92.2635,90.8552,91.9006,1702872.0
2022-01-12,92.8769,93.0756,91.7537,92.6782,2075023.0
2022-01-13,93.8877,96.9721,93.5594,96.5056,3366242.0
2022-01-14,94.6999,95.7971,94.5357,95.5552,1511201.0
2022-01-15,94.6999,95.7971,94.5357,95.5552,1511201.0
2022-01-16,94.6999,95.7971,94.5357,95.5552,1511201.0
2022-01-17,95.9008,95.9008,94.4493,95.0627,1376643.0
2022-01-18,93.7668,95.4602,93.2311,94.7344,1349267.0
2022-01-19,95.2485,95.7712,94.3456,94.9591,1975636.0
2022-01-20,96.3673,98.2508,95.7453,97.983,2671919.0
2022-01-21,96.3846,96.5229,92.9633,93.9309,4774977.0
2022-01-22,96.3846,96.5229,92.9633,93.9309,4774977.0
2022-01-23,96.3846,96.5229,92.9633,93.9309,4774977.0
2022-01-24,92.4363,93.905,91.6933,93.2743,1370009.0
2022-01-25,91.8315,92.8942,91.8315,92.514,2761337.0
2022-01-26,91.8315,92.8942,91.8315,92.514,2761337.0
2022-01-27,94.7863,96.9808,92.514,94.4234,3861006.0
2022-01-28,97.1968,98.2854,96.2723,98.2854,7429581.0
2022-01-29,97.1968,98.2854,96.2723,98.2854,7429581.0
2022-01-30,97.1968,98.2854,96.2723,98.2854,7429581.0
2022-01-31,96.2205,97.3263,94.8554,96.3846,2955967.0
2022-02-01,94.1729,95.3133,92.9806,94.0865,2798448.0
2022-02-02,95.9699,96.9894,94.8467,96.2723,1430106.0
2022-02-03,95.7366,99.253,95.7366,98.6137,2521415.0
2022-02-04,97.5251,99.0197,96.4192,99.0197,2798813.0
2022-02-05,97.5251,99.0197,96.4192,99.0197,2798813.0
2022-02-06,97.5251,99.0197,96.4192,99.0197,2798813.0
2022-02-07,97.4559,99.5986,97.3868,99.0888,1479922.0
2022-02-08,102.2596,102.5318,100.86,101.2401,1641451.0
2022-02-09,102.3633,102.7953,99.1234,100.6786,3233766.0
2022-02-10,102.1732,103.0631,101.698,102.778,2564058.0
2022-02-11,103.6765,106.3548,103.5426,105.7155,1947358.0
2022-02-12,103.6765,106.3548,103.5426,105.7155,1947358.0
2022-02-13,103.6765,106.3548,103.5426,105.7155,1947358.0
2022-02-14,103.2705,105.8969,103.2618,105.0416,2253050.0
2022-02-15,103.7802,105.5686,101.9313,102.5966,2191833.0
2022-02-16,102.5102,103.2618,100.8211,102.4324,1720928.0
2022-02-17,103.4605,104.9207,103.0718,103.6247,1538672.0
2022-02-18,101.5166,103.6679,101.1365,103.0286,2984595.0
2022-02-19,101.5166,103.6679,101.1365,103.0286,2984595.0
2022-02-20,101.5166,103.6679,101.1365,103.0286,2984595.0
2022-02-21,102.9854,104.7565,102.9162,103.8493,1111473.0
2022-02-22,103.5124,103.6506,101.8276,102.3806,1295574.0
2022-02-23,101.9486,104.2856,101.7499,103.5642,2129022.0
2022-02-24,101.292,101.4302,98.4927,99.6591,2940899.0
2022-02-25,99.6677,100.2466,98.3458,98.9593,2695684.0
2022-02-26,99.6677,100.2466,98.3458,98.9593,2695684.0
2022-02-27,99.6677,100.2466,98.3458,98.9593,2695684.0
2022-02-28,100.9377,102.3979,100.0306,102.0955,2612249.0
2022-03-01,102.2423,102.6225,101.3179,101.7931,1473618.0
2022-03-02,103.5901,106.7436,103.3914,106.4931,2150875.0
2022-03-03,108.4284,110.9253,108.2988,110.4587,2018232.0
2022-03-04,109.5083,109.923,108.0655,109.3442,1734008.0
2022-03-05,109.5083,109.923,108.0655,109.3442,1734008.0
2022-03-06,109.5083,109.923,108.0655,109.3442,1734008.0
2022-03-07,109.0764,111.0635,108.4716,108.8431,2129285.0
2022-03-08,107.9791,108.2556,103.7802,104.1172,2654363.0
2022-03-09,103.6938,104.0567,102.1646,103.5729,3488413.0
2022-03-10,101.9161,102.5105,100.5169,101.157,3241365.0
2022-03-11,103.4068,103.8092,101.8063,102.1539,2373845.0
2022-03-12,103.4068,103.8092,101.8063,102.1539,2373845.0
2022-03-13,103.4068,103.8092,101.8063,102.1539,2373845.0
2022-03-14,103.0227,103.041,100.9284,101.6234,1635049.0
2022-03-15,98.6786,98.6786,96.3466,97.6269,2460478.0
2022-03-16,98.1391,98.6512,97.4806,97.7732,1477516.0
2022-03-17,99.8675,100.2699,98.6832,99.3097,2688542.0
2022-03-18,100.9192,101.9069,100.7363,100.9101,3148863.0
2022-03-19,100.9192,101.9069,100.7363,100.9101,3148863.0
2022-03-20,100.9192,101.9069,100.7363,100.9101,3148863.0
2022-03-21,101.5594,101.9801,100.6449,101.0016,929101.0
2022-03-22,103.6903,104.7146,103.5897,104.0195,1546532.0
2022-03-23,103.297,104.4311,102.977,103.9647,1115647.0
2022-03-24,105.1718,106.8363,105.0347,106.0955,1829922.0
2022-03-25,106.0955,107.5222,105.9035,106.882,1199450.0
2022-03-26,106.0955,107.5222,105.9035,106.882,1199450.0
2022-03-27,106.0955,107.5222,105.9035,106.882,1199450.0
2022-03-28,109.3604,109.4427,108.3453,108.3453,961650.0
2022-03-29,108.2356,108.3179,106.4796,106.8546,1181675.0
2022-03-30,107.1838,107.2113,106.3242,106.9186,1389462.0
2022-03-31,108.7843,109.9732,108.1167,108.9306,2037231.0
2022-04-01,110.5951,110.842,109.333,110.0555,1712199.0
2022-04-02,110.5951,110.842,109.333,110.0555,1712199.0
2022-04-03,110.5951,110.842,109.333,110.0555,1712199.0
2022-04-04,111.6834,112.2412,109.7537,110.3481,1017110.0
2022-04-05,109.7628,110.6499,109.1318,109.964,952956.0
2022-04-06,108.1075,109.0129,107.289,108.6928,1414961.0
2022-04-07,108.83,109.9092,108.2447,108.5922,1110229.0
2022-04-08,109.9092,110.0098,108.7203,108.8117,744828.0
