,MFG AU Equity,MFG AU Equity,MFG AU Equity,MFG AU Equity,MFG AU Equity
2022-09-29,10.2732,10.5309,10.2377,10.3088,1069629.0
2022-09-30,10.0511,10.131,9.8289,10.0066,1995280.0
2022-10-01,10.0511,10.131,9.8289,10.0066,1995280.0
2022-10-02,10.0511,10.131,9.8289,10.0066,1995280.0
2022-10-03,9.9888,10.0422,9.6956,9.7489,1141518.0
2022-10-04,9.9711,10.2643,9.8111,10.2555,2141540.0
2022-10-05,10.4865,10.6109,10.3621,10.4332,1415812.0
2022-10-06,9.8378,9.9533,9.349,9.5534,3709899.0
2022-10-07,9.2957,9.7667,9.2601,9.4823,1844182.0
2022-10-08,9.2957,9.7667,9.2601,9.4823,1844182.0
2022-10-09,9.2957,9.7667,9.2601,9.4823,1844182.0
2022-10-10,9.2601,9.349,9.0913,9.0913,1026760.0
2022-10-11,9.1713,9.1713,8.8869,9.0646,1643109.0
2022-10-12,9.0646,9.3046,9.0646,9.2601,939513.0
2022-10-13,9.269,9.5534,9.269,9.5534,1047802.0
2022-10-14,9.7667,9.8733,9.6423,9.7933,847752.0
2022-10-15,9.7667,9.8733,9.6423,9.7933,847752.0
2022-10-16,9.7667,9.8733,9.6423,9.7933,847752.0
2022-10-17,9.4912,9.6378,9.3668,9.5534,661121.0
2022-10-18,9.82,9.9355,9.5445,9.9355,1239622.0
2022-10-19,9.8289,9.9444,9.5889,9.6156,1242596.0
2022-10-20,9.5178,9.5978,9.1268,9.1535,2118748.0
2022-10-21,9.1002,9.1713,8.8424,8.8958,1697059.0
2022-10-22,9.1002,9.1713,8.8424,8.8958,1697059.0
2022-10-23,9.1002,9.1713,8.8424,8.8958,1697059.0
2022-10-24,9.1535,9.1624,8.7713,8.8424,1506865.0
2022-10-25,8.8158,8.9669,8.7891,8.9135,1495516.0
2022-10-26,8.9846,9.0113,8.798,8.8869,1101611.0
2022-10-27,8.9313,8.9313,8.6114,8.8247,1202067.0
2022-10-28,8.7536,8.7536,8.5314,8.5669,1100404.0
2022-10-29,8.7536,8.7536,8.5314,8.5669,1100404.0
2022-10-30,8.7536,8.7536,8.5314,8.5669,1100404.0
2022-10-31,8.7091,8.8513,8.6558,8.8247,1461430.0
2022-11-01,8.7802,9.038,8.718,9.0113,1283654.0
2022-11-02,8.958,9.2246,8.9047,9.2246,1202627.0
2022-11-03,8.8869,8.9669,8.6469,8.7003,1354809.0
2022-11-04,8.5581,8.5936,8.1137,8.4959,2091407.0
2022-11-05,8.5581,8.5936,8.1137,8.4959,2091407.0
2022-11-06,8.5581,8.5936,8.1137,8.4959,2091407.0
2022-11-07,8.6203,8.7003,8.5403,8.5581,14001553.0
2022-11-08,8.2737,8.8247,8.0871,8.5936,2196362.0
2022-11-09,8.5936,8.638,8.2826,8.3626,1368140.0
2022-11-10,8.2826,8.3359,7.9804,8.0959,2057314.0
2022-11-11,8.4692,9.0557,8.4692,8.8869,3300241.0
2022-11-12,8.4692,9.0557,8.4692,8.8869,3300241.0
2022-11-13,8.4692,9.0557,8.4692,8.8869,3300241.0
2022-11-14,8.9135,9.2068,8.7891,9.1179,1644002.0
2022-11-15,9.0557,9.349,8.9846,9.2246,1351353.0
2022-11-16,9.189,9.1979,8.958,9.0202,1075491.0
2022-11-17,8.9313,9.2068,8.8602,9.2068,1206383.0
2022-11-18,9.2246,9.3046,9.0557,9.1357,948461.0
2022-11-19,9.2246,9.3046,9.0557,9.1357,948461.0
2022-11-20,9.2246,9.3046,9.0557,9.1357,948461.0
2022-11-21,9.1357,9.1357,8.7802,8.8869,862182.0
2022-11-22,8.8869,8.9224,8.718,8.9224,625918.0
2022-11-23,8.9491,9.0202,8.7802,8.9135,687159.0
2022-11-24,8.9224,8.9402,8.6558,8.8424,1230873.0
2022-11-25,8.878,9.0913,8.8513,8.9491,992853.0
2022-11-26,8.878,9.0913,8.8513,8.9491,992853.0
2022-11-27,8.878,9.0913,8.8513,8.9491,992853.0
2022-11-28,8.8513,8.8958,8.5758,8.5847,1216582.0
2022-11-29,8.5492,8.7269,8.3981,8.5936,1129018.0
2022-11-30,8.5314,8.7003,8.487,8.7003,2391694.0
2022-12-01,8.8424,9.1268,8.8158,8.8691,1549871.0
2022-12-02,8.8602,8.8602,8.6292,8.7003,1399308.0
2022-12-03,8.8602,8.8602,8.6292,8.7003,1399308.0
2022-12-04,8.8602,8.8602,8.6292,8.7003,1399308.0
2022-12-05,8.6914,8.7802,8.4425,8.4514,1535589.0
2022-12-06,8.2648,8.487,8.1226,8.1759,1889644.0
2022-12-07,8.0515,8.4514,8.0515,8.3181,1992157.0
2022-12-08,8.3092,8.4248,8.1048,8.1582,1344322.0
2022-12-09,8.2204,8.2204,8.0071,8.1315,1275993.0
2022-12-10,8.2204,8.2204,8.0071,8.1315,1275993.0
2022-12-11,8.2204,8.2204,8.0071,8.1315,1275993.0
2022-12-12,8.1137,8.1315,7.9804,8.1048,1486434.0
2022-12-13,8.1759,8.3359,8.1137,8.1937,1537800.0
2022-12-14,8.2559,8.3626,8.1848,8.2381,1360067.0
2022-12-15,8.167,8.3359,8.1048,8.1137,888266.0
2022-12-16,7.9982,8.167,7.936,8.1137,1052099.0
2022-12-17,7.9982,8.167,7.936,8.1137,1052099.0
2022-12-18,7.9982,8.167,7.936,8.1137,1052099.0
2022-12-19,8.0871,8.1226,7.9182,7.9449,891247.0
2022-12-20,7.936,7.9449,7.7849,7.7849,1064649.0
2022-12-21,7.8293,7.9449,7.7138,7.8293,983351.0
2022-12-22,7.8649,8.0071,7.8471,8.0071,729019.0
2022-12-23,7.8915,7.9626,7.7316,7.7494,921760.0
2022-12-24,7.8915,7.9626,7.7316,7.7494,921760.0
2022-12-25,7.8915,7.9626,7.7316,7.7494,921760.0
2022-12-26,7.8915,7.9626,7.7316,7.7494,921760.0
2022-12-27,7.8915,7.9626,7.7316,7.7494,921760.0
2022-12-28,7.7494,7.9049,7.7138,7.856,869521.0
2022-12-29,7.8471,8.0426,7.7494,7.8116,652252.0
2022-12-30,7.9093,7.9982,7.8827,7.9449,572011.0
2022-12-31,7.9093,7.9982,7.8827,7.9449,572011.0
2023-01-01,7.9093,7.9982,7.8827,7.9449,572011.0
2023-01-02,7.9093,7.9982,7.8827,7.9449,572011.0
2023-01-03,7.9626,7.9893,7.7094,7.7494,787979.0
2023-01-04,7.8738,8.4159,7.7938,8.4159,1708734.0
2023-01-05,8.4336,8.8958,8.3714,8.6203,1686612.0
2023-01-06,8.2559,8.3181,7.6871,7.7138,2714820.0
2023-01-07,8.2559,8.3181,7.6871,7.7138,2714820.0
2023-01-08,8.2559,8.3181,7.6871,7.7138,2714820.0
2023-01-09,7.856,8.0782,7.7938,8.0337,1609300.0
2023-01-10,8.016,8.1226,7.9093,7.9449,670521.0
2023-01-11,8.0604,8.1048,7.9493,8.0248,969518.0
2023-01-12,8.0515,8.1226,7.9715,8.1226,1928123.0
2023-01-13,8.1759,8.3448,8.0959,8.3359,1880102.0
2023-01-14,8.1759,8.3448,8.0959,8.3359,1880102.0
2023-01-15,8.1759,8.3448,8.0959,8.3359,1880102.0
2023-01-16,8.3714,8.5758,8.3448,8.5758,1277937.0
2023-01-17,8.5314,8.5669,8.3537,8.4159,698819.0
2023-01-18,8.487,8.5136,8.3137,8.487,1000091.0
2023-01-19,8.4336,8.4603,8.1893,8.4336,989508.0
2023-01-20,8.4336,8.4336,8.1226,8.1937,1075598.0
2023-01-21,8.4336,8.4336,8.1226,8.1937,1075598.0
2023-01-22,8.4336,8.4336,8.1226,8.1937,1075598.0
2023-01-23,8.2292,8.3092,8.1759,8.2559,530510.0
2023-01-24,8.2559,8.2915,8.0782,8.167,953467.0
2023-01-25,8.1582,8.2559,8.1226,8.1759,867990.0
2023-01-26,8.1582,8.2559,8.1226,8.1759,867990.0
2023-01-27,8.1937,8.2559,8.0071,8.0426,1247703.0
2023-01-28,8.1937,8.2559,8.0071,8.0426,1247703.0
2023-01-29,8.1937,8.2559,8.0071,8.0426,1247703.0
2023-01-30,8.1226,8.247,8.0959,8.1848,1257649.0
2023-01-31,8.1315,8.1493,7.8915,7.9271,2062147.0
2023-02-01,8.016,8.0426,7.8827,7.8915,960565.0
2023-02-02,8.0071,8.1715,7.9538,8.0871,1247684.0
2023-02-03,8.2026,8.487,8.167,8.2026,2013699.0
2023-02-04,8.2026,8.487,8.167,8.2026,2013699.0
2023-02-05,8.2026,8.487,8.167,8.2026,2013699.0
2023-02-06,8.4692,8.7003,8.1137,8.2026,2076048.0
2023-02-07,8.1315,8.6203,8.1226,8.4781,2304730.0
2023-02-08,8.407,8.5403,8.1582,8.327,1258689.0
2023-02-09,8.2648,8.4514,8.2026,8.3092,1628649.0
2023-02-10,8.167,8.2204,7.9982,8.0248,1519194.0
2023-02-11,8.167,8.2204,7.9982,8.0248,1519194.0
2023-02-12,8.167,8.2204,7.9982,8.0248,1519194.0
2023-02-13,7.8915,7.9271,7.6871,7.7138,1745667.0
2023-02-14,7.7494,7.8738,7.7405,7.8382,1159384.0
2023-02-15,8.1493,8.5669,8.0959,8.3981,2805280.0
2023-02-16,8.2826,9.269,8.2826,8.9313,4102943.0
2023-02-17,8.7891,8.7891,8.487,8.6736,2621933.0
2023-02-18,8.7891,8.7891,8.487,8.6736,2621933.0
2023-02-19,8.7891,8.7891,8.487,8.6736,2621933.0
2023-02-20,8.7447,8.7625,8.4959,8.6203,1759663.0
2023-02-21,8.5166,8.7127,8.3672,8.61,1343556.0
2023-02-22,8.4419,8.5353,8.2084,8.4326,1725344.0
2023-02-23,8.4606,8.5166,8.1711,8.3205,1985443.0
2023-02-24,8.2738,8.3205,8.0964,8.1244,1400839.0
2023-02-25,8.2738,8.3205,8.0964,8.1244,1400839.0
2023-02-26,8.2738,8.3205,8.0964,8.1244,1400839.0
2023-02-27,8.0777,8.1898,7.9703,7.9843,879566.0
2023-02-28,7.9843,8.087,7.9423,7.9937,1277159.0
2023-03-01,7.9656,8.2458,7.9283,8.1804,951225.0
2023-03-02,7.9656,8.1244,7.9563,8.031,863540.0
2023-03-03,8.0777,8.2084,7.947,8.1151,882519.0
2023-03-04,8.0777,8.2084,7.947,8.1151,882519.0
2023-03-05,8.0777,8.2084,7.947,8.1151,882519.0
2023-03-06,8.1618,8.4045,8.1337,8.3018,1371352.0
2023-03-07,8.2645,8.3205,8.1618,8.2551,1205048.0
2023-03-08,8.087,8.1337,7.975,8.0777,1036032.0
2023-03-09,8.1431,8.1711,8.003,8.1337,744254.0
2023-03-10,7.9937,8.0684,7.9003,7.9843,803119.0
2023-03-11,7.9937,8.0684,7.9003,7.9843,803119.0
2023-03-12,7.9937,8.0684,7.9003,7.9843,803119.0
2023-03-13,7.9096,7.9376,7.6948,7.8442,1665083.0
2023-03-14,7.7042,7.7602,7.368,7.3773,3121172.0
2023-03-15,7.4894,7.7509,7.4147,7.7322,2011986.0
2023-03-16,7.7415,7.8349,7.1812,7.2466,3053837.0
2023-03-17,7.3026,7.5921,7.2839,7.5174,4585603.0
2023-03-18,7.3026,7.5921,7.2839,7.5174,4585603.0
2023-03-19,7.3026,7.5921,7.2839,7.5174,4585603.0
2023-03-20,7.3586,7.368,7.0692,7.1345,1855213.0
2023-03-21,7.1999,7.5641,7.1719,7.48,1512518.0
2023-03-22,7.5548,7.7976,7.5174,7.7695,1642077.0
2023-03-23,7.5734,7.6295,7.4053,7.4707,1958781.0
2023-03-24,7.396,7.6855,7.3586,7.6575,1253754.0
2023-03-25,7.396,7.6855,7.3586,7.6575,1253754.0
2023-03-26,7.396,7.6855,7.3586,7.6575,1253754.0
2023-03-27,7.6481,7.8909,7.6014,7.8162,971215.0
2023-03-28,7.8069,8.1057,7.6481,8.1057,1963737.0
2023-03-29,8.0497,8.1524,7.9797,8.031,897509.0
2023-03-30,8.0964,8.3205,8.0964,8.2271,2413114.0
2023-03-31,8.2925,8.3859,8.0684,8.1057,994790.0
2023-04-01,8.2925,8.3859,8.0684,8.1057,994790.0
2023-04-02,8.2925,8.3859,8.0684,8.1057,994790.0
2023-04-03,8.1804,8.2645,8.031,8.0404,527903.0
2023-04-04,8.0123,8.0964,7.9563,8.059,887457.0
2023-04-05,7.7882,7.7882,7.3306,7.7322,3880839.0
2023-04-06,7.6108,7.6855,7.3867,7.4427,1656121.0
2023-04-07,7.6108,7.6855,7.3867,7.4427,1656121.0
2023-04-08,7.6108,7.6855,7.3867,7.4427,1656121.0
2023-04-09,7.6108,7.6855,7.3867,7.4427,1656121.0
2023-04-10,7.6108,7.6855,7.3867,7.4427,1656121.0
2023-04-11,7.48,7.6014,7.396,7.5081,1480217.0
2023-04-12,7.4707,7.5548,7.3773,7.4053,806802.0
2023-04-13,7.368,7.4147,7.2373,7.3773,1305948.0
2023-04-14,7.3586,7.396,7.1719,7.1812,2013741.0
2023-04-15,7.3586,7.396,7.1719,7.1812,2013741.0
2023-04-16,7.3586,7.396,7.1719,7.1812,2013741.0
2023-04-17,7.1812,7.3773,7.1159,7.2746,1286803.0
2023-04-18,7.2186,7.424,7.0225,7.424,2657169.0
2023-04-19,7.3306,7.3867,7.2092,7.2746,1148357.0
2023-04-20,7.3306,7.5081,7.2746,7.5081,1452455.0
2023-04-21,7.4707,7.5174,7.3213,7.368,752674.0
2023-04-22,7.4707,7.5174,7.3213,7.368,752674.0
2023-04-23,7.4707,7.5174,7.3213,7.368,752674.0
2023-04-24,7.396,7.5454,7.34,7.4707,544865.0
2023-04-25,7.396,7.5454,7.34,7.4707,544865.0
2023-04-26,7.4707,7.5174,7.4147,7.4147,710904.0
2023-04-27,7.368,7.4707,7.3306,7.368,553417.0
2023-04-28,7.4707,7.7322,7.4427,7.5828,1022372.0
2023-04-29,7.4707,7.7322,7.4427,7.5828,1022372.0
2023-04-30,7.4707,7.7322,7.4427,7.5828,1022372.0
2023-05-01,7.6481,7.6995,7.5828,7.6201,387317.0
2023-05-02,7.5734,7.6388,7.4987,7.5267,736244.0
2023-05-03,7.4147,7.4987,7.3867,7.4987,774829.0
2023-05-04,7.3867,7.7882,7.3586,7.7509,1460002.0
2023-05-05,7.7322,7.9003,7.6855,7.7789,826388.0
2023-05-06,7.7322,7.9003,7.6855,7.7789,826388.0
2023-05-07,7.7322,7.9003,7.6855,7.7789,826388.0
2023-05-08,7.8442,8.0497,7.7789,7.975,1207849.0
2023-05-09,7.8349,8.059,7.8162,8.0404,738239.0
2023-05-10,8.031,8.1151,7.9096,7.9656,648520.0
2023-05-11,7.9283,7.975,7.7135,7.7509,569580.0
2023-05-12,7.7695,7.8909,7.7695,7.8909,698121.0
2023-05-13,7.7695,7.8909,7.7695,7.8909,698121.0
2023-05-14,7.7695,7.8909,7.7695,7.8909,698121.0
2023-05-15,7.8816,7.919,7.6948,7.8909,647995.0
2023-05-16,7.9376,8.0404,7.8442,7.9656,701921.0
2023-05-17,7.8723,7.9096,7.7228,7.7976,431000.0
2023-05-18,7.9563,7.9563,7.7695,7.8069,660179.0
2023-05-19,7.8536,7.9563,7.8069,7.8723,598668.0
2023-05-20,7.8536,7.9563,7.8069,7.8723,598668.0
2023-05-21,7.8536,7.9563,7.8069,7.8723,598668.0
2023-05-22,7.8723,7.8816,7.6855,7.7042,626706.0
2023-05-23,7.7042,7.7509,7.5641,7.6295,1112431.0
2023-05-24,7.5734,7.6014,7.3867,7.4334,1061955.0
2023-05-25,7.3026,7.3493,7.1906,7.312,1268791.0
2023-05-26,7.2746,7.3586,7.2746,7.312,614724.0
2023-05-27,7.2746,7.3586,7.2746,7.312,614724.0
2023-05-28,7.2746,7.3586,7.2746,7.312,614724.0
2023-05-29,7.4053,7.48,7.368,7.4614,865685.0
2023-05-30,7.452,7.4847,7.3867,7.4707,574557.0
2023-05-31,7.4614,7.4614,7.2653,7.368,1665197.0
2023-06-01,7.2559,7.424,7.2279,7.3586,745353.0
2023-06-02,7.396,7.396,7.2653,7.312,482298.0
2023-06-03,7.396,7.396,7.2653,7.312,482298.0
2023-06-04,7.396,7.396,7.2653,7.312,482298.0
2023-06-05,7.396,7.4894,7.3586,7.4614,605515.0
2023-06-06,7.4053,7.5828,7.2559,7.452,1195420.0
2023-06-07,7.4987,7.5267,7.396,7.5081,965234.0
2023-06-08,7.4614,7.4894,7.3306,7.424,1014846.0
2023-06-09,7.4894,7.5828,7.4427,7.5267,806876.0
2023-06-10,7.4894,7.5828,7.4427,7.5267,806876.0
2023-06-11,7.4894,7.5828,7.4427,7.5267,806876.0
2023-06-12,7.4894,7.5828,7.4427,7.5267,806876.0
2023-06-13,7.5267,7.6481,7.4334,7.6108,1425438.0
2023-06-14,7.6575,7.8909,7.6481,7.7976,1014076.0
2023-06-15,7.7882,8.0217,7.7882,7.975,920054.0
2023-06-16,8.031,8.0684,7.8723,8.0497,1103330.0
2023-06-17,8.031,8.0684,7.8723,8.0497,1103330.0
2023-06-18,8.031,8.0684,7.8723,8.0497,1103330.0
2023-06-19,8.0684,8.1151,7.975,7.9937,696379.0
2023-06-20,8.0404,8.4606,8.031,8.4606,1600448.0
2023-06-21,8.5073,8.8808,8.5073,8.8061,1524773.0
2023-06-22,8.7687,8.7781,8.2271,8.2645,1262583.0
2023-06-23,8.2925,8.3018,8.0123,8.087,687324.0
2023-06-24,8.2925,8.3018,8.0123,8.087,687324.0
2023-06-25,8.2925,8.3018,8.0123,8.087,687324.0
2023-06-26,8.059,8.1151,7.947,8.0497,699198.0
2023-06-27,8.0964,8.2458,7.9843,8.2458,1294632.0
2023-06-28,8.3765,8.61,8.2645,8.61,1085767.0
2023-06-29,8.6473,8.8995,8.61,8.8341,1029356.0
2023-06-30,8.8248,8.8621,8.6754,8.8621,1126035.0
2023-07-01,8.8248,8.8621,8.6754,8.8621,1126035.0
2023-07-02,8.8248,8.8621,8.6754,8.8621,1126035.0
2023-07-03,8.9182,9.1236,8.8995,9.1049,914324.0
2023-07-04,9.1049,9.189,8.9835,9.1516,1028010.0
2023-07-05,9.2263,9.2263,9.0209,9.0863,799022.0
2023-07-06,8.7781,8.8061,8.3158,8.3298,1950510.0
2023-07-07,8.1804,8.2084,7.9003,8.059,1655707.0
2023-07-08,8.1804,8.2084,7.9003,8.059,1655707.0
2023-07-09,8.1804,8.2084,7.9003,8.059,1655707.0
2023-07-10,7.9656,8.0123,7.7509,7.8256,1255287.0
2023-07-11,7.9003,7.9656,7.7602,7.8629,984252.0
2023-07-12,7.9376,8.0497,7.8536,7.919,847448.0
2023-07-13,8.031,8.0964,7.9656,8.059,804450.0
2023-07-14,8.1151,8.1898,8.059,8.1524,651594.0
2023-07-15,8.1151,8.1898,8.059,8.1524,651594.0
2023-07-16,8.1151,8.1898,8.059,8.1524,651594.0
2023-07-17,8.1524,8.3018,8.059,8.1431,578599.0
2023-07-18,8.1898,8.3065,8.1337,8.1711,591943.0
2023-07-19,8.2832,8.4512,8.2645,8.3579,740626.0
2023-07-20,8.4326,8.5446,8.3672,8.5446,1476303.0
2023-07-21,8.4979,8.5119,8.3205,8.3952,575531.0
2023-07-22,8.4979,8.5119,8.3205,8.3952,575531.0
2023-07-23,8.4979,8.5119,8.3205,8.3952,575531.0
2023-07-24,8.4512,8.5353,8.3205,8.4793,514695.0
2023-07-25,8.5073,8.5353,8.3579,8.4139,530926.0
2023-07-26,8.4419,8.4979,8.3579,8.4045,685214.0
2023-07-27,8.4512,8.638,8.3765,8.638,638832.0
2023-07-28,8.5913,8.5913,8.4419,8.5259,597414.0
2023-07-29,8.5913,8.5913,8.4419,8.5259,597414.0
2023-07-30,8.5913,8.5913,8.4419,8.5259,597414.0
2023-07-31,8.5633,8.7968,8.554,8.7127,814905.0
2023-08-01,8.7407,8.9228,8.7127,8.8901,883371.0
2023-08-02,8.8528,8.8528,8.7127,8.7687,656920.0
2023-08-03,8.5913,8.6567,8.5073,8.6007,499522.0
2023-08-04,8.5073,8.7034,8.4232,8.5913,777258.0
2023-08-05,8.5073,8.7034,8.4232,8.5913,777258.0
2023-08-06,8.5073,8.7034,8.4232,8.5913,777258.0
2023-08-07,8.5446,8.6567,8.5446,8.638,302136.0
2023-08-08,8.6847,8.7314,8.6193,8.7314,623461.0
2023-08-09,8.638,8.8341,8.6193,8.8341,518901.0
2023-08-10,8.8435,8.9929,8.7968,8.9929,655635.0
2023-08-11,8.9929,9.2824,8.9368,9.1516,877137.0
2023-08-12,8.9929,9.2824,8.9368,9.1516,877137.0
2023-08-13,8.9929,9.2824,8.9368,9.1516,877137.0
2023-08-14,9.0582,9.1236,8.8901,8.9368,688020.0
2023-08-15,8.9368,9.0489,8.8715,8.9368,550201.0
2023-08-16,8.8435,8.8528,8.7221,8.8061,557841.0
2023-08-17,8.6567,8.7501,8.5353,8.5913,869407.0
2023-08-18,9.3197,10.3096,9.2077,9.7306,4118794.0
2023-08-19,9.3197,10.3096,9.2077,9.7306,4118794.0
2023-08-20,9.3197,10.3096,9.2077,9.7306,4118794.0
2023-08-21,9.7119,9.8987,9.5252,9.6372,1861782.0
2023-08-22,9.7119,10.0201,9.7026,9.852,1725471.0
2023-08-23,9.82,10.12,9.66,9.7,14088117.0
2023-08-24,9.77,9.78,9.37,9.51,2704935.0
2023-08-25,9.32,9.375,9.12,9.12,3044577.0
2023-08-26,9.32,9.375,9.12,9.12,3044577.0
2023-08-27,9.32,9.375,9.12,9.12,3044577.0
2023-08-28,9.24,9.59,9.22,9.41,1966612.0
2023-08-29,9.37,9.465,9.33,9.41,1006632.0
2023-08-30,9.53,9.55,9.4,9.5,905975.0
2023-08-31,9.54,9.54,8.68,8.95,3099172.0
2023-09-01,9.04,9.33,9.0,9.27,939463.0
2023-09-02,9.04,9.33,9.0,9.27,939463.0
2023-09-03,9.04,9.33,9.0,9.27,939463.0
2023-09-04,9.35,9.44,9.17,9.28,545349.0
2023-09-05,9.27,9.27,9.05,9.17,726229.0
2023-09-06,9.2,9.29,9.09,9.1,978049.0
2023-09-07,9.08,9.16,8.96,9.1,1392883.0
2023-09-08,9.03,9.13,8.99,9.09,884498.0
2023-09-09,9.03,9.13,8.99,9.09,884498.0
2023-09-10,9.03,9.13,8.99,9.09,884498.0
2023-09-11,9.34,9.495,9.305,9.49,1418963.0
2023-09-12,9.45,9.51,9.35,9.39,591763.0
2023-09-13,9.39,9.4,9.245,9.35,521953.0
2023-09-14,9.3,9.48,9.29,9.39,1094944.0
2023-09-15,9.55,9.555,9.42,9.47,2258763.0
2023-09-16,9.55,9.555,9.42,9.47,2258763.0
2023-09-17,9.55,9.555,9.42,9.47,2258763.0
2023-09-18,9.47,9.63,9.42,9.49,1657679.0
2023-09-19,9.43,9.47,9.3,9.4,778749.0
2023-09-20,9.4,9.5,9.35,9.47,1633929.0
2023-09-21,9.42,9.46,9.22,9.3,1244502.0
2023-09-22,9.14,9.31,9.07,9.31,949859.0
2023-09-23,9.14,9.31,9.07,9.31,949859.0
2023-09-24,9.14,9.31,9.07,9.31,949859.0
2023-09-25,9.24,9.42,9.21,9.4,668188.0
2023-09-26,9.36,9.41,9.3,9.3,745555.0
2023-09-27,9.25,9.3,9.2,9.28,517471.0
2023-09-28,9.2,9.31,9.07,9.16,605046.0
2023-09-29,9.21,9.24,9.14,9.22,389745.0
2023-09-30,9.21,9.24,9.14,9.22,389745.0
2023-10-01,9.21,9.24,9.14,9.22,389745.0
2023-10-02,9.23,9.23,9.1,9.1,462662.0
2023-10-03,8.91,8.98,8.82,8.94,1446714.0
2023-10-04,8.75,8.91,8.72,8.91,938987.0
2023-10-05,8.91,9.0,8.81,8.81,1207861.0
2023-10-06,8.4,8.45,6.945,7.18,8739768.0
2023-10-07,8.4,8.45,6.945,7.18,8739768.0
2023-10-08,8.4,8.45,6.945,7.18,8739768.0
2023-10-09,7.18,7.22,6.61,6.66,4904307.0
2023-10-10,6.76,7.0,6.72,6.94,4211472.0
2023-10-11,6.94,6.97,6.665,6.85,2587673.0
2023-10-12,6.85,7.12,6.74,7.04,2593563.0
2023-10-13,6.97,6.98,6.755,6.83,1670875.0
2023-10-14,6.97,6.98,6.755,6.83,1670875.0
2023-10-15,6.97,6.98,6.755,6.83,1670875.0
2023-10-16,6.75,6.82,6.49,6.55,2108152.0
2023-10-17,6.58,6.69,6.53,6.61,1860046.0
2023-10-18,6.66,6.715,6.59,6.67,1686772.0
2023-10-19,6.54,6.7,6.52,6.57,1240324.0
2023-10-20,6.51,6.53,6.4,6.44,1337047.0
2023-10-21,6.51,6.53,6.4,6.44,1337047.0
2023-10-22,6.51,6.53,6.4,6.44,1337047.0
2023-10-23,6.41,6.54,6.36,6.4,906421.0
2023-10-24,6.43,6.595,6.42,6.53,935319.0
2023-10-25,6.45,6.6,6.06,6.34,4285076.0
2023-10-26,6.19,6.31,6.13,6.22,1627484.0
2023-10-27,6.3,6.435,6.27,6.37,1183223.0
2023-10-28,6.3,6.435,6.27,6.37,1183223.0
2023-10-29,6.3,6.435,6.27,6.37,1183223.0
2023-10-30,6.34,6.45,6.31,6.4,910277.0
2023-10-31,6.44,6.54,6.42,6.49,1298360.0
2023-11-01,6.49,6.61,6.46,6.59,821991.0
2023-11-02,6.63,6.75,6.63,6.71,1044849.0
2023-11-03,6.77,6.97,6.77,6.95,1288238.0
2023-11-04,6.77,6.97,6.77,6.95,1288238.0
2023-11-05,6.77,6.97,6.77,6.95,1288238.0
2023-11-06,6.91,7.035,6.86,6.92,1054056.0
2023-11-07,6.94,7.03,6.9,6.94,764409.0
2023-11-08,7.03,7.15,6.93,6.98,2723176.0
2023-11-09,7.06,7.08,6.775,7.01,1813770.0
2023-11-10,6.94,7.0,6.79,6.95,824291.0
2023-11-11,6.94,7.0,6.79,6.95,824291.0
2023-11-12,6.94,7.0,6.79,6.95,824291.0
2023-11-13,6.98,7.03,6.855,6.9,1259324.0
2023-11-14,7.01,7.09,6.95,7.06,938961.0
2023-11-15,7.18,7.3,7.125,7.26,928905.0
2023-11-16,7.29,7.3,7.08,7.11,1237130.0
2023-11-17,7.12,7.17,7.08,7.11,873085.0
2023-11-18,7.12,7.17,7.08,7.11,873085.0
2023-11-19,7.12,7.17,7.08,7.11,873085.0
2023-11-20,7.15,7.205,7.09,7.19,664226.0
2023-11-21,7.21,7.28,7.1,7.16,1319515.0
2023-11-22,7.15,7.31,7.14,7.25,1391757.0
2023-11-23,7.25,7.33,7.24,7.3,749049.0
2023-11-24,7.3,7.45,7.3,7.31,504511.0
2023-11-25,7.3,7.45,7.3,7.31,504511.0
2023-11-26,7.3,7.45,7.3,7.31,504511.0
2023-11-27,7.38,7.43,7.32,7.35,461891.0
2023-11-28,7.34,7.39,7.27,7.33,544433.0
2023-11-29,7.33,7.435,7.24,7.43,904320.0
2023-11-30,7.43,7.49,7.3,7.44,2095815.0
2023-12-01,7.44,7.53,7.41,7.5,792906.0
2023-12-02,7.44,7.53,7.41,7.5,792906.0
2023-12-03,7.44,7.53,7.41,7.5,792906.0
2023-12-04,7.59,7.71,7.45,7.67,978395.0
2023-12-05,7.6,7.64,7.47,7.56,794590.0
2023-12-06,7.63,7.84,7.39,7.83,1603588.0
2023-12-07,7.84,8.21,7.82,8.2,1953944.0
2023-12-08,8.06,8.41,7.97,8.41,1528643.0
2023-12-09,8.06,8.41,7.97,8.41,1528643.0
2023-12-10,8.06,8.41,7.97,8.41,1528643.0
2023-12-11,8.42,8.79,8.4,8.69,1412800.0
2023-12-12,8.71,8.93,8.7,8.78,1308571.0
2023-12-13,8.78,8.875,8.615,8.73,1368985.0
2023-12-14,8.91,9.01,8.76,8.85,1180131.0
2023-12-15,8.81,9.12,8.8,9.07,2131697.0
2023-12-16,8.81,9.12,8.8,9.07,2131697.0
2023-12-17,8.81,9.12,8.8,9.07,2131697.0
2023-12-18,9.04,9.225,8.95,9.19,1031807.0
2023-12-19,9.19,9.24,8.98,9.0,1164189.0
