,TX US Equity,TX US Equity,TX US Equity,TX US Equity,TX US Equity
2014-04-13,18.6471,18.8821,18.4756,18.8758,141659.0
2014-04-14,18.8631,19.3839,18.8058,19.1933,246556.0
2014-04-15,19.0472,19.3585,18.7805,19.3013,298718.0
2014-04-16,19.3648,19.4601,19.1425,19.2505,124981.0
2014-04-17,19.2314,19.4918,19.1743,19.3712,89251.0
2014-04-18,19.2314,19.4918,19.1743,19.3712,89251.0
2014-04-19,19.2314,19.4918,19.1743,19.3712,89251.0
2014-04-20,19.2314,19.4918,19.1743,19.3712,89251.0
2014-04-21,19.4283,19.4283,19.0028,19.2632,54129.0
2014-04-22,19.3203,19.3203,18.9266,19.1108,116163.0
2014-04-23,19.1044,19.3267,19.0028,19.2949,193481.0
2014-04-24,19.3203,19.4918,19.079,19.2378,213253.0
2014-04-25,19.0854,19.1489,18.8377,19.0854,145138.0
2014-04-26,19.0854,19.1489,18.8377,19.0854,145138.0
2014-04-27,19.0854,19.1489,18.8377,19.0854,145138.0
2014-04-28,18.9837,19.2156,18.8123,19.0028,116827.0
2014-04-29,19.0282,19.3203,18.9234,18.9647,147448.0
2014-04-30,18.9393,19.006,18.0501,18.2025,296231.0
2014-05-01,18.1009,18.4312,17.7858,18.3613,133174.0
2014-05-02,18.3613,19.0599,18.3359,19.0536,136765.0
2014-05-03,18.3613,19.0599,18.3359,19.0536,136765.0
2014-05-04,18.3613,19.0599,18.3359,19.0536,136765.0
2014-05-05,18.8631,18.9075,18.6217,18.717,136562.0
2014-05-06,18.7678,18.9806,18.6408,18.6662,132653.0
2014-05-07,18.8821,19.0536,18.609,18.9266,156604.0
2014-05-08,18.9266,19.0536,18.59,18.7043,221394.0
2014-05-09,18.7695,18.8737,18.5218,18.7173,135909.0
2014-05-10,18.7695,18.8737,18.5218,18.7173,135909.0
2014-05-11,18.7695,18.8737,18.5218,18.7173,135909.0
2014-05-12,18.9063,19.0562,18.8216,18.9324,158610.0
2014-05-13,18.8868,19.0171,18.7043,18.8281,118056.0
2014-05-14,18.6913,18.978,18.6,18.6196,145673.0
2014-05-15,18.5805,18.8281,18.2155,18.6913,145828.0
2014-05-16,18.613,18.7825,18.4436,18.6587,65424.0
2014-05-17,18.613,18.7825,18.4436,18.6587,65424.0
2014-05-18,18.613,18.7825,18.4436,18.6587,65424.0
2014-05-19,18.5805,18.7695,18.5153,18.6847,70674.0
2014-05-20,18.5674,18.5674,18.1438,18.1829,170244.0
2014-05-21,18.1894,18.424,18.0863,18.3589,91347.0
2014-05-22,18.2546,18.5479,18.1047,18.3263,180097.0
2014-05-23,18.3393,18.5544,18.1829,18.4957,226854.0
2014-05-24,18.3393,18.5544,18.1829,18.4957,226854.0
2014-05-25,18.3393,18.5544,18.1829,18.4957,226854.0
2014-05-26,18.3393,18.5544,18.1829,18.4957,226854.0
2014-05-27,18.6196,18.9976,18.5283,18.8477,179144.0
2014-05-28,18.7369,18.8672,18.5609,18.8216,157362.0
2014-05-29,18.9585,18.9976,18.7304,18.8281,233305.0
2014-05-30,18.7043,18.8411,18.4045,18.5283,129983.0
2014-05-31,18.7043,18.8411,18.4045,18.5283,129983.0
2014-06-01,18.7043,18.8411,18.4045,18.5283,129983.0
2014-06-02,18.5283,18.5739,18.1894,18.398,148242.0
2014-06-03,18.2611,18.3067,18.033,18.1829,168256.0
2014-06-04,18.3784,18.398,18.2285,18.2676,143172.0
2014-06-05,18.3849,18.3849,17.9287,18.0591,260236.0
2014-06-06,18.1373,18.1568,17.9418,18.0526,155550.0
2014-06-07,18.1373,18.1568,17.9418,18.0526,155550.0
2014-06-08,18.1373,18.1568,17.9418,18.0526,155550.0
2014-06-09,17.9678,18.1047,17.7984,17.8505,115171.0
2014-06-10,17.7984,17.9353,17.3422,17.4725,321518.0
2014-06-11,17.3813,17.7137,17.2705,17.4856,251352.0
2014-06-12,17.3748,17.6485,17.3096,17.6094,217353.0
2014-06-13,17.5964,17.7267,17.453,17.5312,97563.0
2014-06-14,17.5964,17.7267,17.453,17.5312,97563.0
2014-06-15,17.5964,17.7267,17.453,17.5312,97563.0
2014-06-16,17.4725,17.4791,17.1793,17.1793,130553.0
2014-06-17,17.0815,17.7267,16.7719,17.7072,201597.0
2014-06-18,17.7072,18.3393,17.5573,18.2742,256649.0
2014-06-19,18.2937,18.4762,18.1446,18.2416,91040.0
2014-06-20,18.1699,18.4175,17.9874,18.0852,66372.0
2014-06-21,18.1699,18.4175,17.9874,18.0852,66372.0
2014-06-22,18.1699,18.4175,17.9874,18.0852,66372.0
2014-06-23,18.1894,18.424,18.1451,18.3328,143274.0
2014-06-24,18.2742,18.8086,18.2742,18.6913,225542.0
2014-06-25,18.6521,18.9715,18.6391,18.9454,167131.0
2014-06-26,18.8672,18.9063,18.5739,18.6065,77452.0
2014-06-27,18.5088,18.5609,18.2546,18.3524,152617.0
2014-06-28,18.5088,18.5609,18.2546,18.3524,152617.0
2014-06-29,18.5088,18.5609,18.2546,18.3524,152617.0
2014-06-30,18.2937,18.2937,18.0461,18.2025,96854.0
2014-07-01,18.1894,18.7564,18.033,18.6652,169907.0
2014-07-02,18.6587,19.4668,18.5218,19.4407,220716.0
2014-07-03,19.4016,19.6167,19.1866,19.2582,57061.0
2014-07-04,19.4016,19.6167,19.1866,19.2582,57061.0
2014-07-05,19.4016,19.6167,19.1866,19.2582,57061.0
2014-07-06,19.4016,19.6167,19.1866,19.2582,57061.0
2014-07-07,19.1866,19.2973,18.9454,19.2843,138434.0
2014-07-08,19.1605,19.2257,18.9519,19.0236,51312.0
2014-07-09,19.0627,19.1214,18.8737,19.1018,52224.0
2014-07-10,18.7955,18.978,18.7695,18.8086,66304.0
2014-07-11,18.7629,18.8151,18.5088,18.6326,100457.0
2014-07-12,18.7629,18.8151,18.5088,18.6326,100457.0
2014-07-13,18.7629,18.8151,18.5088,18.6326,100457.0
2014-07-14,18.776,19.0041,18.6587,18.7304,75154.0
2014-07-15,18.6913,18.965,18.5088,18.5544,170372.0
2014-07-16,18.6521,18.8933,18.6065,18.6913,67044.0
2014-07-17,18.5479,18.8411,18.5283,18.5609,82227.0
2014-07-18,18.5153,19.1279,18.5153,18.8737,83671.0
2014-07-19,18.5153,19.1279,18.5153,18.8737,83671.0
2014-07-20,18.5153,19.1279,18.5153,18.8737,83671.0
2014-07-21,18.8346,18.9259,18.587,18.8477,46538.0
2014-07-22,18.8998,18.8998,18.5283,18.5935,188221.0
2014-07-23,18.6196,18.7173,18.3915,18.5935,173074.0
2014-07-24,18.6717,18.978,18.6717,18.8281,169631.0
2014-07-25,18.7434,18.864,18.2481,18.5609,308787.0
2014-07-26,18.7434,18.864,18.2481,18.5609,308787.0
2014-07-27,18.7434,18.864,18.2481,18.5609,308787.0
2014-07-28,18.5609,18.6652,18.3915,18.5414,132025.0
2014-07-29,18.5609,18.7564,18.4436,18.5544,53359.0
2014-07-30,18.2481,18.3915,17.3487,18.0786,471302.0
2014-07-31,17.8636,17.9157,17.3031,17.3357,361791.0
2014-08-01,17.2053,17.4237,17.1011,17.2575,246412.0
2014-08-02,17.2053,17.4237,17.1011,17.2575,246412.0
2014-08-03,17.2053,17.4237,17.1011,17.2575,246412.0
2014-08-04,17.075,17.2314,16.5601,16.886,367712.0
2014-08-05,16.6449,16.9707,16.6449,16.8208,141853.0
2014-08-06,16.6905,16.8404,16.6644,16.7231,98543.0
2014-08-07,16.6905,16.8795,16.4559,16.7426,149904.0
2014-08-08,16.684,16.9186,16.5732,16.8013,149426.0
2014-08-09,16.684,16.9186,16.5732,16.8013,149426.0
2014-08-10,16.684,16.9186,16.5732,16.8013,149426.0
2014-08-11,16.7817,16.8599,16.6058,16.8013,161090.0
2014-08-12,16.7557,16.9642,16.7557,16.9186,72213.0
2014-08-13,16.9121,17.3031,16.8469,17.2835,209233.0
2014-08-14,17.264,17.264,16.7817,16.899,238808.0
2014-08-15,16.899,16.9186,16.2735,16.3842,208418.0
2014-08-16,16.899,16.9186,16.2735,16.3842,208418.0
2014-08-17,16.899,16.9186,16.2735,16.3842,208418.0
2014-08-18,16.4233,16.7206,16.3907,16.6449,330527.0
2014-08-19,16.6449,16.7817,16.5341,16.697,127598.0
2014-08-20,16.6449,16.7296,16.4493,16.6188,209682.0
2014-08-21,16.5992,16.9642,16.5308,16.8469,285547.0
2014-08-22,16.7687,16.9446,16.5927,16.8795,307654.0
2014-08-23,16.7687,16.9446,16.5927,16.8795,307654.0
2014-08-24,16.7687,16.9446,16.5927,16.8795,307654.0
2014-08-25,16.8795,17.0359,16.8013,16.9772,88222.0
2014-08-26,16.9055,17.2053,16.9055,17.1793,100748.0
2014-08-27,17.0815,17.1793,16.9186,17.1467,83489.0
2014-08-28,17.062,17.062,16.9381,17.0098,126688.0
2014-08-29,17.0098,17.1662,16.9577,17.0294,48602.0
2014-08-30,17.0098,17.1662,16.9577,17.0294,48602.0
2014-08-31,17.0098,17.1662,16.9577,17.0294,48602.0
2014-09-01,17.0098,17.1662,16.9577,17.0294,48602.0
2014-09-02,16.9968,17.2119,16.9512,17.1402,181436.0
2014-09-03,17.2705,17.4334,17.1858,17.4009,80557.0
2014-09-04,17.4334,17.6159,17.2705,17.2966,85156.0
2014-09-05,17.3292,17.4074,17.1727,17.3683,80985.0
2014-09-06,17.3292,17.4074,17.1727,17.3683,80985.0
2014-09-07,17.3292,17.4074,17.1727,17.3683,80985.0
2014-09-08,17.5833,17.629,17.3031,17.4074,159747.0
2014-09-09,17.3096,17.4725,17.0945,17.2966,93389.0
2014-09-10,17.264,17.264,16.9512,17.0424,59307.0
2014-09-11,16.9186,17.2314,16.8866,17.2053,52853.0
2014-09-12,17.1662,17.3226,17.0359,17.1858,68502.0
2014-09-13,17.1662,17.3226,17.0359,17.1858,68502.0
2014-09-14,17.1662,17.3226,17.0359,17.1858,68502.0
2014-09-15,17.1923,17.3357,17.0815,17.1271,160336.0
2014-09-16,17.1271,17.5898,17.0098,17.5573,90065.0
2014-09-17,17.7072,17.8049,17.1988,17.2705,308651.0
2014-09-18,17.2966,17.3617,17.1402,17.1923,209927.0
2014-09-19,17.2119,17.264,17.0424,17.1206,93543.0
2014-09-20,17.2119,17.264,17.0424,17.1206,93543.0
2014-09-21,17.2119,17.264,17.0424,17.1206,93543.0
2014-09-22,16.9577,17.1141,16.4895,16.6188,163832.0
2014-09-23,16.6449,16.8599,16.3842,16.4559,183737.0
2014-09-24,16.5341,16.5341,16.306,16.3255,78492.0
2014-09-25,16.1561,16.2343,15.7781,15.8628,146484.0
2014-09-26,15.8498,15.8889,15.7064,15.7585,70254.0
2014-09-27,15.8498,15.8889,15.7064,15.7585,70254.0
2014-09-28,15.8498,15.8889,15.7064,15.7585,70254.0
2014-09-29,15.6347,15.9345,15.4913,15.6412,246404.0
2014-09-30,15.752,15.9606,15.4066,15.6738,200362.0
2014-10-01,15.576,15.8172,15.4131,15.4848,152503.0
2014-10-02,15.5109,15.5109,15.1264,15.4131,188010.0
2014-10-03,15.4913,15.4913,13.8816,14.1423,1091483.0
2014-10-04,15.4913,15.4913,13.8816,14.1423,1091483.0
2014-10-05,15.4913,15.4913,13.8816,14.1423,1091483.0
2014-10-06,14.2791,14.3,13.9142,13.9402,400539.0
2014-10-07,13.8164,14.5594,13.8099,14.416,530161.0
2014-10-08,14.4877,14.7418,14.2335,14.5724,461951.0
2014-10-09,14.5007,14.5985,14.3182,14.5268,709524.0
2014-10-10,14.4812,14.5528,14.2726,14.4421,1336427.0
2014-10-11,14.4812,14.5528,14.2726,14.4421,1336427.0
2014-10-12,14.4812,14.5528,14.2726,14.4421,1336427.0
2014-10-13,14.4486,14.7809,14.3769,14.3964,281238.0
2014-10-14,14.4746,14.4877,14.0771,14.1032,364416.0
2014-10-15,13.8034,13.836,13.1842,13.2755,494418.0
2014-10-16,12.917,12.9692,12.6042,12.8584,640249.0
2014-10-17,13.0343,13.1256,12.8258,12.9366,442817.0
2014-10-18,13.0343,13.1256,12.8258,12.9366,442817.0
2014-10-19,13.0343,13.1256,12.8258,12.9366,442817.0
2014-10-20,12.8714,13.0604,12.7802,12.891,246216.0
2014-10-21,12.9952,13.2299,12.8714,12.9496,374346.0
2014-10-22,12.9822,13.2038,12.9105,13.0213,272618.0
2014-10-23,13.0865,13.1582,12.9138,12.9952,407837.0
2014-10-24,13.0539,13.5557,13.0083,13.5166,275602.0
2014-10-25,13.0539,13.5557,13.0083,13.5166,275602.0
2014-10-26,13.0539,13.5557,13.0083,13.5166,275602.0
2014-10-27,13.3667,13.4058,13.08,13.1126,227989.0
2014-10-28,13.3341,13.5948,13.1908,13.5622,258416.0
2014-10-29,13.6079,13.6144,13.1451,13.1517,277748.0
2014-10-30,13.0409,13.9663,12.9561,13.8164,584810.0
2014-10-31,13.8751,14.3769,13.6013,14.3443,871744.0
2014-11-01,13.8751,14.3769,13.6013,14.3443,871744.0
2014-11-02,13.8751,14.3769,13.6013,14.3443,871744.0
2014-11-03,14.3247,14.3247,13.9533,14.2791,316504.0
2014-11-04,14.1357,14.2791,13.8555,14.0901,499573.0
2014-11-05,13.3667,14.5216,13.3667,14.2465,342324.0
2014-11-06,14.2465,14.5457,14.1488,14.3638,169857.0
2014-11-07,14.4225,14.6897,14.4225,14.5203,255963.0
2014-11-08,14.4225,14.6897,14.4225,14.5203,255963.0
2014-11-09,14.4225,14.6897,14.4225,14.5203,255963.0
2014-11-10,14.5528,14.5757,13.8425,14.0575,726747.0
2014-11-11,13.9598,14.1879,13.8294,14.1748,141750.0
2014-11-12,13.8685,14.051,13.4982,13.6079,249589.0
2014-11-13,13.5622,13.7121,13.1582,13.295,191341.0
2014-11-14,13.2103,13.4905,12.8199,13.4254,456601.0
2014-11-15,13.2103,13.4905,12.8199,13.4254,456601.0
2014-11-16,13.2103,13.4905,12.8199,13.4254,456601.0
2014-11-17,13.3667,13.5948,13.1321,13.3472,338673.0
2014-11-18,13.3537,13.4709,12.7737,12.8062,468046.0
2014-11-19,12.7932,13.0213,12.5065,12.9822,474588.0
2014-11-20,12.8584,13.5492,12.6889,13.4514,535551.0
2014-11-21,13.6926,13.7708,13.4384,13.7056,380650.0
2014-11-22,13.6926,13.7708,13.4384,13.7056,380650.0
2014-11-23,13.6926,13.7708,13.4384,13.7056,380650.0
2014-11-24,13.7186,13.9076,13.6274,13.7838,383420.0
2014-11-25,13.7512,13.8555,13.4971,13.7578,428498.0
2014-11-26,13.8294,14.1553,13.66,13.9728,233855.0
2014-11-27,13.8294,14.1553,13.66,13.9728,233855.0
2014-11-28,13.849,13.849,13.0083,13.0865,188169.0
2014-11-29,13.849,13.849,13.0083,13.0865,188169.0
2014-11-30,13.849,13.849,13.0083,13.0865,188169.0
2014-12-01,12.9952,13.0409,12.7411,12.9757,400658.0
2014-12-02,12.9496,13.0995,12.7737,12.9561,629352.0
2014-12-03,13.0083,13.4514,13.0083,13.2299,196357.0
2014-12-04,13.1777,13.3081,13.0539,13.1191,134011.0
2014-12-05,13.0474,13.3928,12.9105,12.9301,152095.0
2014-12-06,13.0474,13.3928,12.9105,12.9301,152095.0
2014-12-07,13.0474,13.3928,12.9105,12.9301,152095.0
2014-12-08,12.8519,12.8519,12.4613,12.5456,288688.0
2014-12-09,11.8547,12.4919,11.7638,12.2979,300772.0
2014-12-10,12.0568,12.2653,11.5354,11.5484,407899.0
2014-12-11,11.5093,11.8547,11.4572,11.4702,421059.0
2014-12-12,11.3855,11.4051,10.9423,10.9684,397470.0
2014-12-13,11.3855,11.4051,10.9423,10.9684,397470.0
2014-12-14,11.3855,11.4051,10.9423,10.9684,397470.0
2014-12-15,11.0792,11.2552,10.5252,10.5709,216074.0
2014-12-16,10.5122,10.8641,10.421,10.6882,396843.0
2014-12-17,10.7859,11.0075,10.7273,10.8576,460008.0
2014-12-18,11.0271,11.4702,10.8576,11.4442,379752.0
2014-12-19,11.5549,11.9981,11.3594,11.9134,484992.0
2014-12-20,11.5549,11.9981,11.3594,11.9134,484992.0
2014-12-21,11.5549,11.9981,11.3594,11.9134,484992.0
2014-12-22,11.8743,12.1024,11.392,11.4637,457588.0
2014-12-23,11.5158,11.6006,11.4116,11.5289,295463.0
2014-12-24,11.5158,11.6266,11.291,11.5093,95554.0
2014-12-25,11.5158,11.6266,11.291,11.5093,95554.0
2014-12-26,11.568,11.7048,11.4637,11.5289,94853.0
2014-12-27,11.568,11.7048,11.4637,11.5289,94853.0
2014-12-28,11.568,11.7048,11.4637,11.5289,94853.0
2014-12-29,11.568,11.6657,11.5028,11.5549,147754.0
2014-12-30,11.4637,11.7961,11.4409,11.5289,177109.0
2014-12-31,11.4833,11.6983,11.3008,11.4963,158001.0
2015-01-01,11.4833,11.6983,11.3008,11.4963,158001.0
2015-01-02,11.4572,11.4833,11.2747,11.4246,104535.0
2015-01-03,11.4572,11.4833,11.2747,11.4246,104535.0
2015-01-04,11.4572,11.4833,11.2747,11.4246,104535.0
2015-01-05,11.1835,11.1835,10.7664,10.8576,361892.0
2015-01-06,10.8772,10.9423,10.447,10.5643,597939.0
2015-01-07,10.7207,10.7533,10.5187,10.6686,294271.0
2015-01-08,10.7012,11.001,10.5969,10.7729,394240.0
2015-01-09,10.8055,10.8446,10.5252,10.7468,358413.0
2015-01-10,10.8055,10.8446,10.5252,10.7468,358413.0
2015-01-11,10.8055,10.8446,10.5252,10.7468,358413.0
2015-01-12,10.61,10.825,10.4926,10.7794,578808.0
2015-01-13,10.825,10.9097,10.7142,10.8576,855926.0
2015-01-14,10.6165,10.7273,9.9842,10.3753,507720.0
2015-01-15,10.5057,10.5709,10.3036,10.3297,445615.0
2015-01-16,10.3753,10.4014,10.232,10.3297,343111.0
2015-01-17,10.3753,10.4014,10.232,10.3297,343111.0
2015-01-18,10.3753,10.4014,10.232,10.3297,343111.0
2015-01-19,10.3753,10.4014,10.232,10.3297,343111.0
2015-01-20,10.2971,10.3688,10.232,10.3362,337428.0
2015-01-21,10.3493,10.9358,10.3493,10.8902,412045.0
2015-01-22,10.9228,11.001,10.643,10.9163,296560.0
2015-01-23,11.1835,11.2545,10.7012,10.7273,350736.0
2015-01-24,11.1835,11.2545,10.7012,10.7273,350736.0
2015-01-25,11.1835,11.2545,10.7012,10.7273,350736.0
2015-01-26,10.7207,10.8641,10.5318,10.7729,300605.0
2015-01-27,10.7012,10.8511,10.5904,10.7664,303375.0
2015-01-28,10.7924,10.988,10.7207,10.7533,186521.0
2015-01-29,10.7729,10.988,10.7273,10.825,359898.0
2015-01-30,10.7533,11.2161,10.6882,11.1704,268039.0
2015-01-31,10.7533,11.2161,10.6882,11.1704,268039.0
2015-02-01,10.7533,11.2161,10.6882,11.1704,268039.0
2015-02-02,11.1835,11.2617,10.9163,11.0792,503253.0
2015-02-03,11.2747,11.77,11.2747,11.6918,247931.0
2015-02-04,11.4702,11.6136,11.2812,11.4116,362220.0
2015-02-05,11.4898,11.6266,11.392,11.4376,931929.0
2015-02-06,11.3855,11.5973,11.2356,11.4442,213510.0
2015-02-07,11.3855,11.5973,11.2356,11.4442,213510.0
2015-02-08,11.3855,11.5973,11.2356,11.4442,213510.0
2015-02-09,11.4702,11.9916,11.4702,11.6723,256829.0
2015-02-10,11.6397,11.7042,11.3855,11.5354,327250.0
2015-02-11,11.4311,11.5224,11.177,11.4181,197470.0
2015-02-12,11.6201,11.7635,11.4735,11.6136,330410.0
2015-02-13,11.7961,12.2197,11.7728,11.959,401996.0
2015-02-14,11.7961,12.2197,11.7728,11.959,401996.0
2015-02-15,11.7961,12.2197,11.7728,11.959,401996.0
2015-02-16,11.7961,12.2197,11.7728,11.959,401996.0
2015-02-17,12.4413,12.6759,11.959,12.0177,468304.0
2015-02-18,11.9264,12.3566,11.8874,12.2458,298476.0
2015-02-19,12.0828,12.1806,11.2812,11.9395,475184.0
2015-02-20,11.9329,12.2718,11.8026,12.2067,374496.0
2015-02-21,11.9329,12.2718,11.8026,12.2067,374496.0
2015-02-22,11.9329,12.2718,11.8026,12.2067,374496.0
2015-02-23,12.0372,12.0372,11.2356,11.3334,613267.0
2015-02-24,11.3594,11.7961,11.3203,11.7896,330219.0
2015-02-25,11.783,11.9981,11.568,11.946,287493.0
2015-02-26,11.9199,11.9264,11.6006,11.6462,247285.0
2015-02-27,11.6397,11.7439,11.5093,11.5354,192040.0
2015-02-28,11.6397,11.7439,11.5093,11.5354,192040.0
2015-03-01,11.6397,11.7439,11.5093,11.5354,192040.0
2015-03-02,11.5093,11.6129,11.4246,11.5419,213177.0
2015-03-03,11.5549,11.6983,11.4051,11.5875,487878.0
2015-03-04,11.5289,11.6902,11.2552,11.5419,275995.0
2015-03-05,11.6006,11.7374,11.3985,11.6983,125212.0
2015-03-06,11.5615,11.6501,11.3725,11.5745,160448.0
2015-03-07,11.5615,11.6501,11.3725,11.5745,160448.0
2015-03-08,11.5615,11.6501,11.3725,11.5745,160448.0
2015-03-09,11.6006,11.6006,11.3855,11.4442,185283.0
2015-03-10,11.2356,11.3855,11.1053,11.1509,184879.0
2015-03-11,11.1248,11.4181,11.0531,11.4116,190304.0
2015-03-12,11.5354,11.6266,11.3725,11.392,125686.0
2015-03-13,11.2812,11.3334,10.9684,11.1704,156019.0
2015-03-14,11.2812,11.3334,10.9684,11.1704,156019.0
2015-03-15,11.2812,11.3334,10.9684,11.1704,156019.0
2015-03-16,11.2161,11.2617,10.9749,11.19,156827.0
2015-03-17,11.1118,11.4898,11.0968,11.4572,127051.0
2015-03-18,11.3073,12.0307,11.3073,11.9786,193100.0
2015-03-19,11.8873,11.9525,11.7374,11.8352,178782.0
2015-03-20,11.9134,12.161,11.8222,12.1089,187594.0
2015-03-21,11.9134,12.161,11.8222,12.1089,187594.0
2015-03-22,11.9134,12.161,11.8222,12.1089,187594.0
2015-03-23,12.1676,12.3696,12.0633,12.2718,164842.0
2015-03-24,12.2784,12.35,12.0307,12.135,154985.0
2015-03-25,12.2132,12.3891,11.8482,11.959,220968.0
2015-03-26,12.0568,12.1545,11.5289,11.6006,246166.0
2015-03-27,11.5093,11.5875,11.1704,11.4898,259999.0
2015-03-28,11.5093,11.5875,11.1704,11.4898,259999.0
2015-03-29,11.5093,11.5875,11.1704,11.4898,259999.0
2015-03-30,11.5158,11.9329,11.4963,11.8613,149221.0
2015-03-31,11.7309,11.9004,11.5875,11.7765,204740.0
2015-04-01,11.6592,11.6592,11.5354,11.5745,242697.0
2015-04-02,11.4833,11.8091,11.4833,11.7374,368569.0
2015-04-03,11.4833,11.8091,11.4833,11.7374,368569.0
2015-04-04,11.4833,11.8091,11.4833,11.7374,368569.0
2015-04-05,11.4833,11.8091,11.4833,11.7374,368569.0
2015-04-06,11.8352,12.0568,11.6592,12.0242,152913.0
2015-04-07,11.946,12.0568,11.77,11.8547,166043.0
2015-04-08,12.0111,12.2849,11.8417,12.2458,554901.0
2015-04-09,12.2458,12.2849,12.0568,12.1219,179131.0
2015-04-10,12.0894,12.2523,12.0111,12.1285,192240.0
2015-04-11,12.0894,12.2523,12.0111,12.1285,192240.0
2015-04-12,12.0894,12.2523,12.0111,12.1285,192240.0
2015-04-13,12.0437,12.3435,12.0242,12.3044,332075.0
2015-04-14,12.4152,12.904,12.2849,12.7737,657400.0
2015-04-15,12.904,13.1321,12.7737,13.0083,931230.0
2015-04-16,13.0213,13.093,12.7769,12.7997,275057.0
2015-04-17,12.7737,12.7932,12.4152,12.6824,213376.0
2015-04-18,12.7737,12.7932,12.4152,12.6824,213376.0
2015-04-19,12.7737,12.7932,12.4152,12.6824,213376.0
2015-04-20,12.7085,12.9105,12.513,12.6042,143991.0
2015-04-21,12.5521,12.9105,12.2784,12.3435,386603.0
2015-04-22,12.3891,12.7802,12.3631,12.7802,233382.0
2015-04-23,12.8258,13.4514,12.6955,13.4384,322164.0
2015-04-24,13.5688,13.7186,13.4189,13.7121,279998.0
2015-04-25,13.5688,13.7186,13.4189,13.7121,279998.0
2015-04-26,13.5688,13.7186,13.4189,13.7121,279998.0
2015-04-27,13.7969,14.051,13.7643,13.8555,301535.0
2015-04-28,13.9728,14.2074,13.8751,14.1423,241635.0
2015-04-29,14.0119,14.0836,13.5688,13.7773,240883.0
2015-04-30,13.5688,13.9989,13.0539,13.8164,522826.0
2015-05-01,13.9663,14.025,13.4189,13.6665,328569.0
2015-05-02,13.9663,14.025,13.4189,13.6665,328569.0
2015-05-03,13.9663,14.025,13.4189,13.6665,328569.0
2015-05-04,13.7447,13.8816,13.6861,13.8034,150950.0
2015-05-05,13.8816,13.9859,13.7382,13.849,350534.0
2015-05-06,13.9728,14.0119,13.4645,13.5557,459731.0
2015-05-07,13.5557,13.5688,13.1451,13.4384,347948.0
2015-05-08,13.6224,13.8337,13.3498,13.7723,618377.0
2015-05-09,13.6224,13.8337,13.3498,13.7723,618377.0
2015-05-10,13.6224,13.8337,13.3498,13.7723,618377.0
2015-05-11,13.7246,13.895,13.6742,13.7723,502954.0
2015-05-12,13.7383,13.9427,13.6633,13.7314,810032.0
2015-05-13,13.8473,13.9563,13.694,13.7791,535921.0
2015-05-14,13.9768,14.0517,13.711,13.7178,205264.0
2015-05-15,13.7042,13.9768,13.6769,13.8337,196677.0
2015-05-16,13.7042,13.9768,13.6769,13.8337,196677.0
2015-05-17,13.7042,13.9768,13.6769,13.8337,196677.0
2015-05-18,13.5747,13.7451,13.2953,13.5543,268532.0
2015-05-19,13.4384,13.4384,13.0568,13.234,269884.0
2015-05-20,13.2817,13.5066,13.1318,13.4929,248660.0
2015-05-21,13.5747,13.6837,13.418,13.5202,186891.0
2015-05-22,13.4657,13.6428,13.3634,13.5951,193183.0
2015-05-23,13.4657,13.6428,13.3634,13.5951,193183.0
2015-05-24,13.4657,13.6428,13.3634,13.5951,193183.0
2015-05-25,13.4657,13.6428,13.3634,13.5951,193183.0
2015-05-26,13.4589,13.5747,13.2135,13.2953,212973.0
2015-05-27,13.2885,13.6156,13.2885,13.4589,196745.0
2015-05-28,13.3566,13.4793,13.2612,13.418,144851.0
2015-05-29,13.4248,13.5134,13.2476,13.3021,190795.0
2015-05-30,13.4248,13.5134,13.2476,13.3021,190795.0
2015-05-31,13.4248,13.5134,13.2476,13.3021,190795.0
2015-06-01,13.0295,13.1931,12.9409,12.975,323002.0
2015-06-02,13.0977,13.7042,12.9955,13.5679,284965.0
2015-06-03,13.6292,13.9222,13.5883,13.6565,277640.0
2015-06-04,13.5406,13.7519,13.3975,13.4657,195409.0
2015-06-05,13.3839,13.527,13.234,13.418,276089.0
2015-06-06,13.3839,13.527,13.234,13.418,276089.0
2015-06-07,13.3839,13.527,13.234,13.418,276089.0
2015-06-08,13.4112,13.602,13.3157,13.3907,386233.0
2015-06-09,13.4316,14.1131,13.4316,13.8132,379555.0
2015-06-10,14.0177,14.3311,13.9631,14.0722,230724.0
2015-06-11,14.0517,14.1267,13.7519,13.8745,136066.0
2015-06-12,13.8541,13.9086,13.5883,13.7042,143360.0
2015-06-13,13.8541,13.9086,13.5883,13.7042,143360.0
2015-06-14,13.8541,13.9086,13.5883,13.7042,143360.0
2015-06-15,13.5951,13.6224,13.2953,13.3634,178752.0
2015-06-16,13.3089,13.5747,13.2476,13.4997,164029.0
2015-06-17,13.5202,13.5679,13.1454,13.5474,221955.0
2015-06-18,13.711,13.786,13.4657,13.6156,154722.0
2015-06-19,13.5815,13.6428,13.2749,13.2817,170405.0
