,TYRES FH Equity,TYRES FH Equity,TYRES FH Equity,TYRES FH Equity,TYRES FH Equity
2020-11-19,24.8602,24.8602,24.5756,24.6532,674480.0
2020-11-20,24.5929,25.2741,24.5239,25.1878,501175.0
2020-11-21,24.5929,25.2741,24.5239,25.1878,501175.0
2020-11-22,24.5929,25.2741,24.5239,25.1878,501175.0
2020-11-23,25.2223,25.55,25.162,25.2396,312759.0
2020-11-24,25.4379,25.8518,25.2655,25.6104,600401.0
2020-11-25,25.5931,25.8604,25.1965,25.5845,524779.0
2020-11-26,25.5845,25.757,25.2223,25.7225,465667.0
2020-11-27,25.3517,25.8518,25.3431,25.6535,598938.0
2020-11-28,25.3517,25.8518,25.3431,25.6535,598938.0
2020-11-29,25.3517,25.8518,25.3431,25.6535,598938.0
2020-11-30,25.5069,25.6104,25.3603,25.4034,875200.0
2020-12-01,25.4552,25.9122,25.412,25.8863,687425.0
2020-12-02,25.8518,26.0674,25.5241,26.0674,508615.0
2020-12-03,26.0243,26.3692,25.8949,26.352,578258.0
2020-12-04,26.352,26.8521,26.2312,26.5934,702560.0
2020-12-05,26.352,26.8521,26.2312,26.5934,702560.0
2020-12-06,26.352,26.8521,26.2312,26.5934,702560.0
2020-12-07,26.5934,26.6969,26.2571,26.2916,389960.0
2020-12-08,25.9898,26.214,25.6104,26.0846,523520.0
2020-12-09,26.145,26.214,25.7828,25.8691,881608.0
2020-12-10,25.8691,26.007,25.481,25.9467,604349.0
2020-12-11,25.8777,25.8777,25.412,25.5845,551428.0
2020-12-12,25.8777,25.8777,25.412,25.5845,551428.0
2020-12-13,25.8777,25.8777,25.412,25.5845,551428.0
2020-12-14,25.5845,26.214,25.5845,25.9639,600692.0
2020-12-15,25.9639,26.2399,25.8518,26.1709,547610.0
2020-12-16,26.076,26.3002,25.8432,26.0674,550823.0
2020-12-17,26.0415,26.3002,25.8173,25.9122,543894.0
2020-12-18,25.8173,25.8518,25.2223,25.3862,967563.0
2020-12-19,25.8173,25.8518,25.2223,25.3862,967563.0
2020-12-20,25.8173,25.8518,25.2223,25.3862,967563.0
2020-12-21,24.9636,24.9636,24.3773,24.7481,626207.0
2020-12-22,24.8688,24.8688,24.5325,24.6877,322758.0
2020-12-23,24.6963,24.8343,24.5929,24.7826,242897.0
2020-12-24,24.6963,24.8343,24.5929,24.7826,242897.0
2020-12-25,24.6963,24.8343,24.5929,24.7826,242897.0
2020-12-26,24.6963,24.8343,24.5929,24.7826,242897.0
2020-12-27,24.6963,24.8343,24.5929,24.7826,242897.0
2020-12-28,24.8429,25.3344,24.8257,25.1965,184137.0
2020-12-29,25.1706,25.2223,24.9292,25.1275,283460.0
2020-12-30,24.9205,25.2396,24.8515,24.8515,304403.0
2020-12-31,24.9205,25.2396,24.8515,24.8515,304403.0
2021-01-01,24.9205,25.2396,24.8515,24.8515,304403.0
2021-01-02,24.9205,25.2396,24.8515,24.8515,304403.0
2021-01-03,24.9205,25.2396,24.8515,24.8515,304403.0
2021-01-04,24.8515,25.1534,24.6101,24.7998,494565.0
2021-01-05,24.6618,24.8688,24.429,24.5066,465110.0
2021-01-06,24.6618,24.8688,24.429,24.5066,465110.0
2021-01-07,25.0068,25.0068,24.1272,24.4463,796320.0
2021-01-08,24.6618,25.4983,24.6015,25.3431,723218.0
2021-01-09,24.6618,25.4983,24.6015,25.3431,723218.0
2021-01-10,24.6618,25.4983,24.6015,25.3431,723218.0
2021-01-11,25.3431,25.412,24.9895,25.2741,625039.0
2021-01-12,25.2741,26.1795,25.2482,26.1622,568865.0
2021-01-13,26.1622,26.3778,25.8432,25.8691,422464.0
2021-01-14,25.8691,26.3347,25.8001,26.2916,730079.0
2021-01-15,26.1967,26.5589,25.8346,25.8777,489640.0
2021-01-16,26.1967,26.5589,25.8346,25.8777,489640.0
2021-01-17,26.1967,26.5589,25.8346,25.8777,489640.0
2021-01-18,25.8432,26.5072,25.8346,26.2226,307941.0
2021-01-19,26.2571,26.3088,25.9639,25.9639,347633.0
2021-01-20,25.9639,26.3951,25.9122,26.1191,524044.0
2021-01-21,26.214,27.0245,26.214,26.9124,629058.0
2021-01-22,26.5589,27.1022,26.5244,26.5762,441135.0
2021-01-23,26.5589,27.1022,26.5244,26.5762,441135.0
2021-01-24,26.5589,27.1022,26.5244,26.5762,441135.0
2021-01-25,26.6969,26.6969,25.6017,25.7915,743240.0
2021-01-26,25.9036,26.5417,25.7225,26.2571,539781.0
2021-01-27,26.2916,26.9469,26.1191,26.2312,625121.0
2021-01-28,26.0846,26.3433,25.5845,25.8949,775149.0
2021-01-29,25.6104,26.2743,25.2913,26.0933,750287.0
2021-01-30,25.6104,26.2743,25.2913,26.0933,750287.0
2021-01-31,25.6104,26.2743,25.2913,26.0933,750287.0
2021-02-01,26.1278,26.9814,26.0933,26.7141,642994.0
2021-02-02,26.9038,27.1108,26.8262,26.9556,350110.0
2021-02-03,27.1453,27.4126,27.1194,27.3436,422037.0
2021-02-04,27.2746,28.0162,27.1798,27.9472,517169.0
2021-02-05,28.0162,28.0162,27.5419,27.8955,602056.0
2021-02-06,28.0162,28.0162,27.5419,27.8955,602056.0
2021-02-07,28.0162,28.0162,27.5419,27.8955,602056.0
2021-02-08,27.8955,28.3008,27.5678,28.1197,567677.0
2021-02-09,28.0766,28.3266,25.9984,26.4727,1432813.0
2021-02-10,26.214,26.3951,25.4552,25.6794,1024628.0
2021-02-11,25.6276,26.3778,25.55,25.9725,582645.0
2021-02-12,25.9553,26.5244,25.7915,25.8173,492270.0
2021-02-13,25.9553,26.5244,25.7915,25.8173,492270.0
2021-02-14,25.9553,26.5244,25.7915,25.8173,492270.0
2021-02-15,25.8691,26.0846,25.5414,25.6449,518034.0
2021-02-16,25.5673,25.7483,25.481,25.4983,320912.0
2021-02-17,25.4465,25.5241,24.7308,24.8084,581970.0
2021-02-18,24.8774,25.3689,24.8774,25.0326,555012.0
2021-02-19,24.9895,25.6104,24.8429,25.412,460479.0
2021-02-20,24.9895,25.6104,24.8429,25.412,460479.0
2021-02-21,24.9895,25.6104,24.8429,25.412,460479.0
2021-02-22,25.2655,25.6794,25.1275,25.6104,357220.0
2021-02-23,25.5673,25.7311,24.8774,25.1534,537535.0
2021-02-24,25.1965,25.6707,25.1878,25.6017,423004.0
2021-02-25,25.6276,25.9898,25.5414,25.5414,418866.0
2021-02-26,25.2655,25.6104,25.0154,25.2827,491006.0
2021-02-27,25.2655,25.6104,25.0154,25.2827,491006.0
2021-02-28,25.2655,25.6104,25.0154,25.2827,491006.0
2021-03-01,25.5673,26.0157,25.3431,25.9467,389019.0
2021-03-02,25.8691,26.2916,25.8432,25.8863,366345.0
2021-03-03,25.9036,26.5417,25.9036,26.4209,355273.0
2021-03-04,26.1019,26.3088,25.9122,26.1795,409725.0
2021-03-05,25.9984,26.3002,25.9467,26.0674,385072.0
2021-03-06,25.9984,26.3002,25.9467,26.0674,385072.0
2021-03-07,25.9984,26.3002,25.9467,26.0674,385072.0
2021-03-08,26.0674,27.6368,26.0501,27.3953,578206.0
2021-03-09,27.1711,27.3005,26.6624,26.9038,577876.0
2021-03-10,26.9297,27.2056,26.7917,27.1625,336097.0
2021-03-11,27.2056,27.4385,26.9383,27.0677,479583.0
2021-03-12,27.1453,27.1453,26.8176,26.9469,405678.0
2021-03-13,27.1453,27.1453,26.8176,26.9469,405678.0
2021-03-14,27.1453,27.1453,26.8176,26.9469,405678.0
2021-03-15,26.9901,27.404,26.7141,26.7745,497928.0
2021-03-16,26.9124,27.0763,26.3175,26.3864,396304.0
2021-03-17,26.3864,26.6365,26.283,26.5762,386616.0
2021-03-18,26.6882,26.8607,26.214,26.5762,573075.0
2021-03-19,26.3002,26.5158,25.757,25.757,2186965.0
2021-03-20,26.3002,26.5158,25.757,25.757,2186965.0
2021-03-21,26.3002,26.5158,25.757,25.757,2186965.0
2021-03-22,25.8691,25.9812,25.5241,25.6017,439557.0
2021-03-23,25.6017,25.938,25.3689,25.7397,563151.0
2021-03-24,25.6104,25.9036,25.4379,25.688,578174.0
2021-03-25,25.6535,25.9639,25.5328,25.8432,342925.0
2021-03-26,26.0501,26.1709,25.8346,25.9036,524407.0
2021-03-27,26.0501,26.1709,25.8346,25.9036,524407.0
2021-03-28,26.0501,26.1709,25.8346,25.9036,524407.0
2021-03-29,25.9036,27.2919,25.9036,27.1453,893323.0
2021-03-30,27.335,27.8955,27.1884,27.8179,642498.0
2021-03-31,27.9321,28.0639,26.9919,27.1325,631767.0
2021-04-01,27.1589,27.3434,26.8953,27.317,316055.0
2021-04-02,27.1589,27.3434,26.8953,27.317,316055.0
2021-04-03,27.1589,27.3434,26.8953,27.317,316055.0
2021-04-04,27.1589,27.3434,26.8953,27.317,316055.0
2021-04-05,27.1589,27.3434,26.8953,27.317,316055.0
2021-04-06,27.317,27.7036,27.1765,27.4049,325877.0
2021-04-07,27.4049,27.6334,27.2731,27.5367,318510.0
2021-04-08,27.3258,27.7212,27.0974,27.4401,415465.0
2021-04-09,27.3785,27.5279,27.1677,27.2643,249345.0
2021-04-10,27.3785,27.5279,27.1677,27.2643,249345.0
2021-04-11,27.3785,27.5279,27.1677,27.2643,249345.0
2021-04-12,27.238,27.4488,27.1413,27.1852,309201.0
2021-04-13,27.194,27.2907,27.0007,27.1677,312507.0
2021-04-14,27.2028,27.3434,26.9744,27.1677,332146.0
2021-04-15,27.1589,27.4576,27.071,27.2731,383093.0
2021-04-16,27.2819,27.9233,27.2819,27.8442,266188.0
2021-04-17,27.2819,27.9233,27.2819,27.8442,266188.0
2021-04-18,27.2819,27.9233,27.2819,27.8442,266188.0
2021-04-19,27.8442,27.976,27.5806,27.6597,221961.0
2021-04-20,27.5894,27.7476,27.1325,27.1413,351934.0
2021-04-21,27.238,27.484,26.6844,27.0359,315161.0
2021-04-22,27.2116,27.8091,27.2116,27.6597,346551.0
2021-04-23,27.5718,27.7915,27.4752,27.607,360324.0
2021-04-24,27.5718,27.7915,27.4752,27.607,360324.0
2021-04-25,27.5718,27.7915,27.4752,27.607,360324.0
2021-04-26,27.6246,28.0463,27.5279,27.9497,392531.0
2021-04-27,27.6773,27.853,27.3873,27.6773,317741.0
2021-04-28,27.7652,28.0287,27.5631,27.6334,445973.0
2021-04-29,27.7124,27.7124,27.0007,27.1325,363573.0
2021-04-30,27.1765,27.2819,26.7459,27.2204,326723.0
2021-05-01,27.1765,27.2819,26.7459,27.2204,326723.0
2021-05-02,27.1765,27.2819,26.7459,27.2204,326723.0
2021-05-03,27.2819,27.4488,27.0007,27.3873,295986.0
2021-05-04,27.4664,28.6174,27.0974,27.5191,1165148.0
2021-05-05,27.6773,28.1869,27.1413,27.9672,895871.0
2021-05-06,28.0463,28.4505,28.0024,28.3187,515215.0
2021-05-07,28.4505,28.6174,28.0639,28.4944,572730.0
2021-05-08,28.4505,28.6174,28.0639,28.4944,572730.0
2021-05-09,28.4505,28.6174,28.0639,28.4944,572730.0
2021-05-10,28.512,28.8107,28.3011,28.7756,406498.0
2021-05-11,28.4681,28.5384,27.8618,28.02,301837.0
2021-05-12,27.9672,28.0463,27.6773,27.9233,239262.0
2021-05-13,27.9672,28.0463,27.6773,27.9233,239262.0
2021-05-14,27.8794,28.2836,27.5982,28.2836,424866.0
2021-05-15,27.8794,28.2836,27.5982,28.2836,424866.0
2021-05-16,27.8794,28.2836,27.5982,28.2836,424866.0
2021-05-17,28.2923,28.5208,28.2748,28.3363,317007.0
2021-05-18,28.4856,28.5823,28.1781,28.266,318302.0
2021-05-19,27.9409,28.1254,27.5016,27.7739,291969.0
2021-05-20,27.9057,27.9233,27.6334,27.8354,342770.0
2021-05-21,27.853,28.266,27.8091,28.2396,515035.0
2021-05-22,27.853,28.266,27.8091,28.2396,515035.0
2021-05-23,27.853,28.266,27.8091,28.2396,515035.0
2021-05-24,28.2045,28.6438,28.1166,28.4329,279605.0
2021-05-25,28.3802,28.8107,28.2748,28.512,665079.0
2021-05-26,28.5208,28.6438,28.2748,28.3714,293171.0
2021-05-27,28.3714,29.2588,28.3187,29.1007,824809.0
2021-05-28,29.2237,29.2237,28.802,28.8898,365352.0
2021-05-29,29.2237,29.2237,28.802,28.8898,365352.0
2021-05-30,29.2237,29.2237,28.802,28.8898,365352.0
2021-05-31,28.8459,28.8459,28.3187,28.4681,222552.0
2021-06-01,28.635,28.9162,28.5471,28.8107,395782.0
2021-06-02,28.8107,29.6454,28.7404,29.4346,389260.0
2021-06-03,29.4785,29.7245,29.2325,29.6894,395074.0
2021-06-04,29.7157,29.953,29.6542,29.9003,347167.0
2021-06-05,29.7157,29.953,29.6542,29.9003,347167.0
2021-06-06,29.7157,29.953,29.6542,29.9003,347167.0
2021-06-07,29.8651,30.0584,29.83,29.83,183688.0
2021-06-08,29.8388,29.8388,29.3555,29.7157,198532.0
2021-06-09,29.7333,29.8563,29.4346,29.6015,338196.0
2021-06-10,29.6015,29.7421,29.2588,29.3467,274026.0
2021-06-11,29.3555,29.7509,29.3467,29.7509,312318.0
2021-06-12,29.3555,29.7509,29.3467,29.7509,312318.0
2021-06-13,29.3555,29.7509,29.3467,29.7509,312318.0
2021-06-14,29.8388,29.8388,29.4609,29.6367,267194.0
2021-06-15,29.6279,29.7157,29.4785,29.5664,237351.0
2021-06-16,29.663,29.7333,29.3819,29.3994,348218.0
2021-06-17,29.3204,29.8212,29.171,29.3028,321665.0
2021-06-18,29.294,29.54,29.0743,29.2149,701234.0
2021-06-19,29.294,29.54,29.0743,29.2149,701234.0
2021-06-20,29.294,29.54,29.0743,29.2149,701234.0
2021-06-21,29.0128,29.9969,29.0128,29.9354,346402.0
2021-06-22,29.9793,30.1375,29.7509,30.1111,299850.0
2021-06-23,30.1199,30.4187,30.0672,30.076,385628.0
2021-06-24,30.199,30.2254,29.83,29.9881,368282.0
2021-06-25,30.199,30.2254,29.83,29.9881,368282.0
2021-06-26,30.199,30.2254,29.83,29.9881,368282.0
2021-06-27,30.199,30.2254,29.83,29.9881,368282.0
2021-06-28,30.2254,30.2254,29.7421,29.7685,291495.0
2021-06-29,29.7597,30.1814,29.7157,29.9881,275325.0
2021-06-30,29.909,30.1463,29.4609,29.9178,481558.0
2021-07-01,30.0321,30.199,29.7685,30.0321,337323.0
2021-07-02,30.0321,30.4187,29.9618,30.2341,345203.0
2021-07-03,30.0321,30.4187,29.9618,30.2341,345203.0
2021-07-04,30.0321,30.4187,29.9618,30.2341,345203.0
2021-07-05,30.2341,30.6383,30.1199,30.5592,207896.0
2021-07-06,30.5592,30.5592,30.199,30.322,388762.0
2021-07-07,30.3835,30.7086,30.1287,30.4011,321569.0
2021-07-08,30.322,30.3308,29.9266,30.1375,314378.0
2021-07-09,30.1375,30.9283,30.1287,30.9019,425793.0
2021-07-10,30.1375,30.9283,30.1287,30.9019,425793.0
2021-07-11,30.1375,30.9283,30.1287,30.9019,425793.0
2021-07-12,30.9283,31.1655,30.6032,31.1128,322724.0
2021-07-13,31.0864,31.3149,30.8668,31.104,393649.0
2021-07-14,30.8755,31.2534,30.8316,31.0601,318076.0
2021-07-15,30.9283,30.9722,30.691,30.8668,246080.0
2021-07-16,30.8843,30.9458,30.4538,30.4977,520469.0
2021-07-17,30.8843,30.9458,30.4538,30.4977,520469.0
2021-07-18,30.8843,30.9458,30.4538,30.4977,520469.0
2021-07-19,30.3132,30.3747,29.7597,30.1111,419185.0
2021-07-20,30.2429,30.4187,29.9003,30.2341,309101.0
2021-07-21,30.3835,30.8404,30.2693,30.7262,477580.0
2021-07-22,30.7262,30.9458,30.4099,30.4274,375359.0
2021-07-23,30.5768,30.9546,30.5768,30.8492,259711.0
2021-07-24,30.5768,30.9546,30.5768,30.8492,259711.0
2021-07-25,30.5768,30.9546,30.5768,30.8492,259711.0
2021-07-26,30.7438,30.8053,30.4714,30.6207,425161.0
2021-07-27,30.5417,30.568,30.2166,30.4889,236038.0
2021-07-28,30.4889,30.7438,30.3132,30.6559,198472.0
2021-07-29,30.6559,31.1216,30.6559,31.1128,266436.0
2021-07-30,30.9107,31.2797,30.7877,31.2446,359241.0
2021-07-31,30.9107,31.2797,30.7877,31.2446,359241.0
2021-08-01,30.9107,31.2797,30.7877,31.2446,359241.0
2021-08-02,31.3149,31.6575,31.2973,31.3588,435024.0
2021-08-03,31.3676,32.2462,29.3994,29.5224,1197073.0
2021-08-04,29.5664,29.7685,28.9513,29.7685,929857.0
2021-08-05,29.663,29.7597,29.0743,29.2764,595939.0
2021-08-06,29.2764,29.4785,29.0743,29.3643,358829.0
2021-08-07,29.2764,29.4785,29.0743,29.3643,358829.0
2021-08-08,29.2764,29.4785,29.0743,29.3643,358829.0
2021-08-09,29.1798,29.3555,29.1095,29.2588,304919.0
2021-08-10,29.2588,29.417,29.0655,29.1358,340156.0
2021-08-11,29.1358,29.4961,29.0655,29.3906,213966.0
2021-08-12,29.3555,29.7245,29.3379,29.4521,260568.0
2021-08-13,29.3731,29.6015,29.2676,29.5137,225846.0
2021-08-14,29.3731,29.6015,29.2676,29.5137,225846.0
2021-08-15,29.3731,29.6015,29.2676,29.5137,225846.0
2021-08-16,29.3028,29.6982,29.3028,29.3555,284177.0
2021-08-17,29.2149,29.54,29.1358,29.3028,398914.0
2021-08-18,29.2588,29.3819,29.1358,29.1534,166042.0
2021-08-19,28.2045,28.7668,28.1342,28.2045,515599.0
2021-08-20,28.2045,28.3451,28.02,28.3275,193701.0
2021-08-21,28.2045,28.3451,28.02,28.3275,193701.0
2021-08-22,28.2045,28.3451,28.02,28.3275,193701.0
2021-08-23,28.5384,28.7229,28.1957,28.2572,165043.0
2021-08-24,28.3626,28.4329,28.1166,28.143,260133.0
2021-08-25,28.1605,28.4681,28.0727,28.3187,244769.0
2021-08-26,28.3187,28.389,28.0727,28.2396,265935.0
2021-08-27,28.1254,28.758,28.1254,28.5823,287617.0
2021-08-28,28.1254,28.758,28.1254,28.5823,287617.0
2021-08-29,28.1254,28.758,28.1254,28.5823,287617.0
2021-08-30,28.5559,28.925,28.5471,28.7317,328487.0
2021-08-31,28.7317,28.8635,28.2923,28.3011,327888.0
2021-09-01,28.5559,28.6262,28.1781,28.2045,205997.0
2021-09-02,28.1781,28.7404,28.1781,28.6438,248986.0
2021-09-03,28.6438,28.7317,28.3802,28.4066,175767.0
2021-09-04,28.6438,28.7317,28.3802,28.4066,175767.0
2021-09-05,28.6438,28.7317,28.3802,28.4066,175767.0
2021-09-06,28.4681,28.5471,28.3187,28.4241,180232.0
2021-09-07,28.3187,28.9162,28.3187,28.7844,257194.0
2021-09-08,28.6965,28.7844,27.4488,27.5279,872225.0
2021-09-09,27.4137,28.1693,27.3698,28.0287,489098.0
2021-09-10,28.0375,28.0375,27.3961,27.6861,350678.0
2021-09-11,28.0375,28.0375,27.3961,27.6861,350678.0
2021-09-12,28.0375,28.0375,27.3961,27.6861,350678.0
2021-09-13,27.5894,27.8794,27.5367,27.5543,380066.0
2021-09-14,27.5367,27.6158,27.1501,27.1852,407581.0
2021-09-15,27.1325,27.2643,26.9129,27.2028,328883.0
2021-09-16,27.5016,27.73,27.2292,27.5191,456947.0
2021-09-17,27.5718,27.8442,27.2555,27.2643,652086.0
2021-09-18,27.5718,27.8442,27.2555,27.2643,652086.0
2021-09-19,27.5718,27.8442,27.2555,27.2643,652086.0
2021-09-20,26.9919,27.2819,26.8162,27.1325,486820.0
2021-09-21,27.1062,27.5455,27.0095,27.3873,320083.0
2021-09-22,27.5103,27.8091,27.2468,27.3961,363274.0
2021-09-23,27.6949,28.0551,27.607,27.9145,319671.0
2021-09-24,27.6773,27.8354,27.3873,27.7827,244278.0
2021-09-25,27.6773,27.8354,27.3873,27.7827,244278.0
2021-09-26,27.6773,27.8354,27.3873,27.7827,244278.0
2021-09-27,27.9497,27.9936,27.6773,27.73,209653.0
2021-09-28,27.7388,27.7388,26.9832,26.9919,429488.0
2021-09-29,27.0007,27.4928,27.0007,27.2731,241132.0
2021-09-30,27.484,27.5279,27.1852,27.2468,243953.0
2021-10-01,26.8601,27.238,26.6668,27.1852,314759.0
2021-10-02,26.8601,27.238,26.6668,27.1852,314759.0
2021-10-03,26.8601,27.238,26.6668,27.1852,314759.0
2021-10-04,27.1852,27.3961,26.9919,27.115,215246.0
2021-10-05,27.1237,27.2995,26.8338,27.2995,255188.0
2021-10-06,27.1765,27.2204,26.535,26.535,514885.0
2021-10-07,26.8074,27.1852,26.7635,27.0007,218954.0
2021-10-08,27.1325,27.4137,27.1062,27.317,233921.0
2021-10-09,27.1325,27.4137,27.1062,27.317,233921.0
2021-10-10,27.1325,27.4137,27.1062,27.317,233921.0
2021-10-11,27.317,27.361,27.0447,27.1589,271605.0
2021-10-12,27.0183,27.238,26.9217,27.2116,313048.0
2021-10-13,27.238,27.8618,27.2116,27.4488,419466.0
2021-10-14,27.6509,27.7388,27.5103,27.6861,193427.0
2021-10-15,27.8354,27.9497,27.6158,27.9497,340965.0
2021-10-16,27.8354,27.9497,27.6158,27.9497,340965.0
2021-10-17,27.8354,27.9497,27.6158,27.9497,340965.0
2021-10-18,27.9497,28.0112,27.5631,27.6949,235631.0
2021-10-19,27.7915,28.0639,27.6949,27.7827,258866.0
2021-10-20,27.7827,27.8882,27.1589,27.5718,319624.0
2021-10-21,27.484,27.9585,27.3873,27.8267,263909.0
2021-10-22,27.8969,28.2484,27.8179,27.9057,271564.0
2021-10-23,27.8969,28.2484,27.8179,27.9057,271564.0
2021-10-24,27.8969,28.2484,27.8179,27.9057,271564.0
2021-10-25,27.9409,28.5208,27.7827,28.3802,378341.0
2021-10-26,28.4066,28.7668,28.222,28.5823,300497.0
2021-10-27,28.5911,28.9162,28.3802,28.8283,321556.0
2021-10-28,28.7756,28.7756,28.4329,28.7317,263271.0
2021-10-29,28.6438,28.6702,28.2836,28.4681,275856.0
2021-10-30,28.6438,28.6702,28.2836,28.4681,275856.0
2021-10-31,28.6438,28.6702,28.2836,28.4681,275856.0
2021-11-01,28.512,28.9074,28.3275,28.4593,462244.0
2021-11-02,28.4944,29.9618,27.8706,29.294,1172248.0
2021-11-03,29.4461,29.455,28.8019,29.3477,596181.0
2021-11-04,29.6161,30.135,29.5713,30.0456,683327.0
2021-11-05,30.0277,30.5824,29.9203,30.4214,448053.0
2021-11-06,30.0277,30.5824,29.9203,30.4214,448053.0
2021-11-07,30.0277,30.5824,29.9203,30.4214,448053.0
2021-11-08,30.3945,30.4214,29.8845,30.2424,386247.0
2021-11-09,30.2424,30.4661,30.1977,30.3587,260933.0
2021-11-10,30.3587,30.3587,30.0277,30.1708,308240.0
2021-11-11,30.1708,30.1977,29.9382,30.1171,217106.0
2021-11-12,30.0545,30.3229,30.0456,30.2245,215486.0
2021-11-13,30.0545,30.3229,30.0456,30.2245,215486.0
2021-11-14,30.0545,30.3229,30.0456,30.2245,215486.0
2021-11-15,30.1977,30.2693,29.974,29.9829,252349.0
2021-11-16,30.0098,30.1798,29.8129,30.0635,250792.0
2021-11-17,30.0277,30.7345,29.974,30.5824,344175.0
2021-11-18,30.6003,30.9403,30.2782,30.6003,316118.0
2021-11-19,30.6272,30.7703,30.144,30.484,431794.0
2021-11-20,30.6272,30.7703,30.144,30.484,431794.0
2021-11-21,30.6272,30.7703,30.144,30.484,431794.0
2021-11-22,30.484,32.1214,30.484,31.7277,881330.0
2021-11-23,31.4593,31.7277,31.0924,31.0924,407849.0
2021-11-24,30.9761,31.1551,30.815,31.1103,328891.0
2021-11-25,31.2266,31.3251,30.645,30.8866,279541.0
2021-11-26,29.9829,30.2424,29.1419,29.1687,584101.0
2021-11-27,29.9829,30.2424,29.1419,29.1687,584101.0
2021-11-28,29.9829,30.2424,29.1419,29.1687,584101.0
2021-11-29,29.1687,29.4192,28.8377,29.1508,516582.0
2021-11-30,28.8824,29.5982,28.8287,29.3924,491922.0
2021-12-01,29.6161,30.3856,29.5713,30.3856,346030.0
2021-12-02,29.8845,30.2335,29.6161,30.1798,374853.0
2021-12-03,29.2582,30.2335,29.2582,29.9382,341633.0
2021-12-04,29.2582,30.2335,29.2582,29.9382,341633.0
2021-12-05,29.2582,30.2335,29.2582,29.9382,341633.0
2021-12-06,29.2582,30.2335,29.2582,29.9382,341633.0
2021-12-07,30.4214,30.5735,29.8219,29.9024,873851.0
2021-12-08,29.9024,30.1261,29.4998,29.6519,468608.0
2021-12-09,29.6877,30.0008,29.4371,29.7056,412582.0
2021-12-10,29.6429,30.1261,29.5177,29.8845,420216.0
2021-12-11,29.6429,30.1261,29.5177,29.8845,420216.0
2021-12-12,29.6429,30.1261,29.5177,29.8845,420216.0
2021-12-13,29.8845,30.1708,29.5892,29.5892,393242.0
2021-12-14,29.625,29.8219,29.1777,29.1956,387965.0
2021-12-15,29.3029,29.7145,29.285,29.6161,406427.0
2021-12-16,30.0724,30.5198,29.6071,29.6071,512477.0
2021-12-17,29.5087,29.5713,29.0434,29.4013,548975.0
2021-12-18,29.5087,29.5713,29.0434,29.4013,548975.0
2021-12-19,29.5087,29.5713,29.0434,29.4013,548975.0
2021-12-20,28.7213,29.2135,28.6408,29.0345,206865.0
2021-12-21,29.3477,29.6429,29.2403,29.4013,335546.0
2021-12-22,29.4461,29.625,29.2492,29.6071,150531.0
2021-12-23,29.6161,29.795,29.4371,29.7771,221894.0
2021-12-24,29.6161,29.795,29.4371,29.7771,221894.0
2021-12-25,29.6161,29.795,29.4371,29.7771,221894.0
2021-12-26,29.6161,29.795,29.4371,29.7771,221894.0
2021-12-27,29.7771,29.965,29.6877,29.8845,157469.0
2021-12-28,29.8487,30.0903,29.795,29.795,149308.0
2021-12-29,29.8219,29.9203,29.5087,29.8756,155969.0
2021-12-30,29.8845,29.9471,29.7324,29.795,143755.0
2021-12-31,29.8845,29.9471,29.7324,29.795,143755.0
2022-01-01,29.8845,29.9471,29.7324,29.795,143755.0
2022-01-02,29.8845,29.9471,29.7324,29.795,143755.0
2022-01-03,29.7861,30.0635,29.7056,29.7592,207505.0
2022-01-04,29.965,30.2156,29.8577,30.1529,420798.0
2022-01-05,30.2335,31.0298,30.1529,31.0298,508036.0
2022-01-06,30.2335,31.0298,30.1529,31.0298,508036.0
2022-01-07,30.8687,31.1372,30.5824,30.7166,316243.0
2022-01-08,30.8687,31.1372,30.5824,30.7166,316243.0
2022-01-09,30.8687,31.1372,30.5824,30.7166,316243.0
2022-01-10,30.8866,30.8956,30.0635,30.2871,379649.0
2022-01-11,30.4214,30.5466,30.2424,30.3587,270190.0
2022-01-12,30.6182,30.6182,30.0008,30.5019,320784.0
2022-01-13,30.5287,31.2266,30.3587,30.5019,652680.0
2022-01-14,30.3319,31.0566,30.144,31.0566,501471.0
2022-01-15,30.3319,31.0566,30.144,31.0566,501471.0
2022-01-16,30.3319,31.0566,30.144,31.0566,501471.0
2022-01-17,31.0566,31.1819,29.7503,29.8308,747742.0
2022-01-18,29.8308,29.8845,28.8556,28.9719,760749.0
2022-01-19,28.775,29.9114,28.7213,29.7682,882482.0
2022-01-20,29.8308,30.0635,29.3745,29.6519,326694.0
2022-01-21,29.1866,29.2045,27.9698,28.3098,559017.0
2022-01-22,29.1866,29.2045,27.9698,28.3098,559017.0
2022-01-23,29.1866,29.2045,27.9698,28.3098,559017.0
2022-01-24,28.0861,28.1129,25.4824,25.8313,1116305.0
2022-01-25,26.3413,26.4487,25.5629,25.7866,638226.0
2022-01-26,25.9476,26.3324,25.4287,25.7955,709156.0
2022-01-27,25.4197,27.3971,25.2676,26.8424,1271120.0
2022-01-28,26.8424,27.1197,26.3771,26.6634,656486.0
2022-01-29,26.8424,27.1197,26.3771,26.6634,656486.0
2022-01-30,26.8424,27.1197,26.3771,26.6634,656486.0
2022-01-31,26.6813,26.905,26.4666,26.6545,402628.0
2022-02-01,27.0124,27.2361,26.7261,27.1197,436838.0
