,SGSN SW Equity,SGSN SW Equity,SGSN SW Equity,SGSN SW Equity,SGSN SW Equity
2020-11-02,82.968,84.309,82.461,83.983,474100.0
2020-11-03,84.381,85.36,84.092,85.287,502825.0
2020-11-04,84.599,86.555,84.563,86.374,424625.0
2020-11-05,86.736,87.932,86.736,86.954,604225.0
2020-11-06,86.954,87.316,86.048,87.316,332500.0
2020-11-07,86.954,87.316,86.048,87.316,332500.0
2020-11-08,86.954,87.316,86.048,87.316,332500.0
2020-11-09,88.584,90.758,88.077,89.019,883800.0
2020-11-10,91.664,94.019,89.744,94.019,2182100.0
2020-11-11,94.2,96.12,92.787,95.685,1088600.0
2020-11-12,95.685,97.062,95.07,96.048,650375.0
2020-11-13,96.012,96.156,94.236,94.78,496175.0
2020-11-14,96.012,96.156,94.236,94.78,496175.0
2020-11-15,96.012,96.156,94.236,94.78,496175.0
2020-11-16,95.468,96.772,94.417,96.229,507950.0
2020-11-17,96.012,96.7,95.722,95.903,454150.0
2020-11-18,95.794,96.193,95.178,95.939,422325.0
2020-11-19,95.468,96.084,94.743,95.722,511750.0
2020-11-20,95.939,96.736,95.432,96.736,427300.0
2020-11-21,95.939,96.736,95.432,96.736,427300.0
2020-11-22,95.939,96.736,95.432,96.736,427300.0
2020-11-23,97.098,97.243,96.374,96.374,375425.0
2020-11-24,96.483,97.062,94.272,94.671,567000.0
2020-11-25,94.671,95.106,94.091,94.2,536375.0
2020-11-26,94.454,94.599,93.584,93.729,297125.0
2020-11-27,93.077,93.765,92.787,93.765,528775.0
2020-11-28,93.077,93.765,92.787,93.765,528775.0
2020-11-29,93.077,93.765,92.787,93.765,528775.0
2020-11-30,93.041,94.671,92.896,93.801,811650.0
2020-12-01,93.729,94.128,93.077,93.149,520000.0
2020-12-02,92.678,93.222,92.425,92.859,482925.0
2020-12-03,95.106,95.106,92.497,92.57,807075.0
2020-12-04,92.388,92.823,91.519,91.99,619725.0
2020-12-05,92.388,92.823,91.519,91.99,619725.0
2020-12-06,92.388,92.823,91.519,91.99,619725.0
2020-12-07,90.975,92.968,90.613,92.606,443325.0
2020-12-08,92.497,95.07,91.917,94.78,739175.0
2020-12-09,94.49,95.468,94.164,95.142,553050.0
2020-12-10,96.229,96.736,93.62,93.801,760425.0
2020-12-11,93.258,95.07,93.113,94.997,595450.0
2020-12-12,93.258,95.07,93.113,94.997,595450.0
2020-12-13,93.258,95.07,93.113,94.997,595450.0
2020-12-14,95.287,95.287,93.548,94.2,547375.0
2020-12-15,94.236,95.323,93.874,94.635,636925.0
2020-12-16,94.852,95.577,94.49,95.106,658900.0
2020-12-17,95.468,96.084,94.78,95.432,689325.0
2020-12-18,95.214,96.048,95.07,95.758,1083750.0
2020-12-19,95.214,96.048,95.07,95.758,1083750.0
2020-12-20,95.214,96.048,95.07,95.758,1083750.0
2020-12-21,94.997,95.685,94.236,94.454,612975.0
2020-12-22,95.142,95.685,94.78,95.323,277475.0
2020-12-23,95.685,96.084,95.359,95.758,258725.0
2020-12-24,95.685,96.084,95.359,95.758,258725.0
2020-12-25,95.685,96.084,95.359,95.758,258725.0
2020-12-26,95.685,96.084,95.359,95.758,258725.0
2020-12-27,95.685,96.084,95.359,95.758,258725.0
2020-12-28,96.084,96.627,96.012,96.374,303250.0
2020-12-29,96.156,97.026,96.156,96.809,202875.0
2020-12-30,96.881,97.388,96.627,96.736,317800.0
2020-12-31,96.881,97.388,96.627,96.736,317800.0
2021-01-01,96.881,97.388,96.627,96.736,317800.0
2021-01-02,96.881,97.388,96.627,96.736,317800.0
2021-01-03,96.881,97.388,96.627,96.736,317800.0
2021-01-04,97.461,97.461,96.301,96.772,390100.0
2021-01-05,96.519,96.627,95.649,95.903,382175.0
2021-01-06,95.722,97.135,95.323,96.917,470900.0
2021-01-07,97.461,97.714,96.809,97.135,410575.0
2021-01-08,97.497,97.932,96.954,97.28,403850.0
2021-01-09,97.497,97.932,96.954,97.28,403850.0
2021-01-10,97.497,97.932,96.954,97.28,403850.0
2021-01-11,97.642,98.185,97.316,97.787,418300.0
2021-01-12,97.714,97.896,96.917,97.787,601725.0
2021-01-13,97.787,98.838,97.28,98.258,553075.0
2021-01-14,98.367,99.635,97.678,98.693,541250.0
2021-01-15,98.548,98.656,97.714,98.222,576275.0
2021-01-16,98.548,98.656,97.714,98.222,576275.0
2021-01-17,98.548,98.656,97.714,98.222,576275.0
2021-01-18,98.149,99.091,98.004,98.62,260925.0
2021-01-19,99.381,99.381,97.751,97.932,324650.0
2021-01-20,98.33,99.127,98.077,99.019,363775.0
2021-01-21,99.635,99.924,98.656,99.345,488775.0
2021-01-22,99.852,100.033,98.874,99.236,501600.0
2021-01-23,99.852,100.033,98.874,99.236,501600.0
2021-01-24,99.852,100.033,98.874,99.236,501600.0
2021-01-25,99.635,99.78,99.164,99.526,516525.0
2021-01-26,99.526,100.54,98.946,100.178,386950.0
2021-01-27,98.91,100.287,98.729,99.453,601425.0
2021-01-28,99.091,100.504,98.439,99.055,1067850.0
2021-01-29,98.475,100.468,97.968,98.149,1270700.0
2021-01-30,98.475,100.468,97.968,98.149,1270700.0
2021-01-31,98.475,100.468,97.968,98.149,1270700.0
2021-02-01,98.403,98.946,97.207,98.077,660225.0
2021-02-02,98.367,99.345,97.823,98.765,756200.0
2021-02-03,98.91,100.069,98.584,98.801,587925.0
2021-02-04,98.801,99.997,98.548,99.816,476625.0
2021-02-05,99.598,99.707,98.765,99.055,325000.0
2021-02-06,99.598,99.707,98.765,99.055,325000.0
2021-02-07,99.598,99.707,98.765,99.055,325000.0
2021-02-08,99.272,100.106,98.946,99.309,358075.0
2021-02-09,99.127,99.417,98.113,98.656,353150.0
2021-02-10,98.693,99.381,98.222,98.656,274775.0
2021-02-11,97.932,98.403,97.352,98.077,365000.0
2021-02-12,98.185,99.127,97.859,98.874,280875.0
2021-02-13,98.185,99.127,97.859,98.874,280875.0
2021-02-14,98.185,99.127,97.859,98.874,280875.0
2021-02-15,98.874,100.359,98.838,100.033,332700.0
2021-02-16,99.707,100.758,99.707,100.178,362125.0
2021-02-17,100.142,100.178,99.055,99.453,282800.0
2021-02-18,99.743,99.997,97.823,98.367,478325.0
2021-02-19,97.823,98.838,97.787,98.004,393900.0
2021-02-20,97.823,98.838,97.787,98.004,393900.0
2021-02-21,97.823,98.838,97.787,98.004,393900.0
2021-02-22,98.004,98.004,95.504,96.048,763800.0
2021-02-23,95.903,96.374,94.599,96.301,534500.0
2021-02-24,97.388,97.388,95.83,96.917,453825.0
2021-02-25,97.787,97.787,96.156,96.446,311200.0
2021-02-26,95.214,95.722,94.019,94.019,582750.0
2021-02-27,95.214,95.722,94.019,94.019,582750.0
2021-02-28,95.214,95.722,94.019,94.019,582750.0
2021-03-01,94.925,95.939,94.707,95.722,342575.0
2021-03-02,96.156,96.229,95.251,95.867,377800.0
2021-03-03,96.338,96.845,95.468,96.084,329900.0
2021-03-04,96.084,96.664,95.504,96.012,348775.0
2021-03-05,95.214,95.468,94.019,94.78,471425.0
2021-03-06,95.214,95.468,94.019,94.78,471425.0
2021-03-07,95.214,95.468,94.019,94.78,471425.0
2021-03-08,95.178,95.577,94.707,95.577,327700.0
2021-03-09,94.925,97.171,94.562,96.772,447200.0
2021-03-10,96.736,98.33,95.975,98.004,435950.0
2021-03-11,97.968,99.236,97.896,98.765,453175.0
2021-03-12,98.475,99.49,98.33,98.946,447300.0
2021-03-13,98.475,99.49,98.33,98.946,447300.0
2021-03-14,98.475,99.49,98.33,98.946,447300.0
2021-03-15,98.946,99.888,98.91,99.127,398100.0
2021-03-16,99.453,99.49,98.149,98.62,552475.0
2021-03-17,98.294,99.091,98.04,98.946,474025.0
2021-03-18,98.838,98.874,97.425,98.403,609425.0
2021-03-19,97.569,98.439,97.461,97.461,1745475.0
2021-03-20,97.569,98.439,97.461,97.461,1745475.0
2021-03-21,97.569,98.439,97.461,97.461,1745475.0
2021-03-22,97.171,98.91,96.193,98.584,605825.0
2021-03-23,98.729,99.743,98.258,99.743,431650.0
2021-03-24,99.78,100.613,99.381,99.888,675850.0
2021-03-25,100.56,101.269,100.112,100.485,581175.0
2021-03-26,100.933,101.045,99.291,99.478,542400.0
2021-03-27,100.933,101.045,99.291,99.478,542400.0
2021-03-28,100.933,101.045,99.291,99.478,542400.0
2021-03-29,99.814,101.493,99.702,100.896,535300.0
2021-03-30,101.455,101.903,100.411,101.493,402250.0
2021-03-31,101.418,101.903,99.963,100.038,729875.0
2021-04-01,100.672,101.381,99.702,101.269,427650.0
2021-04-02,100.672,101.381,99.702,101.269,427650.0
2021-04-03,100.672,101.381,99.702,101.269,427650.0
2021-04-04,100.672,101.381,99.702,101.269,427650.0
2021-04-05,100.672,101.381,99.702,101.269,427650.0
2021-04-06,101.94,102.09,101.045,101.903,411150.0
2021-04-07,101.978,102.164,101.157,101.194,376975.0
2021-04-08,101.157,102.538,100.933,102.276,473425.0
2021-04-09,102.575,102.948,102.127,102.836,278525.0
2021-04-10,102.575,102.948,102.127,102.836,278525.0
2021-04-11,102.575,102.948,102.127,102.836,278525.0
2021-04-12,102.799,103.097,101.679,102.015,299450.0
2021-04-13,101.978,102.052,100.933,101.381,361400.0
2021-04-14,101.194,101.269,100.411,100.56,389125.0
2021-04-15,100.373,100.97,99.739,100.075,477725.0
2021-04-16,99.814,101.045,99.814,100.933,696050.0
2021-04-17,99.814,101.045,99.814,100.933,696050.0
2021-04-18,99.814,101.045,99.814,100.933,696050.0
2021-04-19,100.896,101.978,100.858,101.903,566925.0
2021-04-20,102.239,102.239,101.418,101.866,344525.0
2021-04-21,102.239,102.761,101.754,102.276,450075.0
2021-04-22,102.426,102.836,101.642,101.679,339200.0
2021-04-23,101.679,102.649,101.53,101.978,328950.0
2021-04-24,101.679,102.649,101.53,101.978,328950.0
2021-04-25,101.679,102.649,101.53,101.978,328950.0
2021-04-26,101.903,101.978,100.97,100.97,272500.0
2021-04-27,100.784,101.12,100.299,100.97,243125.0
2021-04-28,101.306,101.642,100.784,101.157,362100.0
2021-04-29,101.455,101.829,100.485,100.821,310150.0
2021-04-30,101.157,101.493,100.299,100.746,463500.0
2021-05-01,101.157,101.493,100.299,100.746,463500.0
2021-05-02,101.157,101.493,100.299,100.746,463500.0
2021-05-03,101.194,101.791,100.896,101.343,178850.0
2021-05-04,101.269,101.642,100.373,100.56,366750.0
2021-05-05,100.858,101.978,100.821,101.791,394450.0
2021-05-06,101.717,102.127,101.418,101.829,324625.0
2021-05-07,102.052,102.761,102.052,102.649,382000.0
2021-05-08,102.052,102.761,102.052,102.649,382000.0
2021-05-09,102.052,102.761,102.052,102.649,382000.0
2021-05-10,102.426,103.172,102.127,102.612,336950.0
2021-05-11,102.164,102.5,100.858,101.642,485600.0
2021-05-12,102.127,102.127,101.157,101.269,314125.0
2021-05-13,102.127,102.127,101.157,101.269,314125.0
2021-05-14,102.164,102.314,101.567,102.015,270425.0
2021-05-15,102.164,102.314,101.567,102.015,270425.0
2021-05-16,102.164,102.314,101.567,102.015,270425.0
2021-05-17,102.351,102.351,101.605,101.903,229450.0
2021-05-18,102.612,102.612,101.53,101.754,298075.0
2021-05-19,101.045,101.157,99.105,100.0,520525.0
2021-05-20,100.485,101.082,99.59,101.045,365175.0
2021-05-21,101.12,101.12,100.299,100.821,409175.0
2021-05-22,101.12,101.12,100.299,100.821,409175.0
2021-05-23,101.12,101.12,100.299,100.821,409175.0
2021-05-24,101.12,101.12,100.299,100.821,409175.0
2021-05-25,101.269,102.538,101.045,102.127,464925.0
2021-05-26,102.612,104.59,102.351,104.217,772650.0
2021-05-27,104.926,105.746,104.329,105.038,1597325.0
2021-05-28,105.336,105.597,104.664,105.038,387850.0
2021-05-29,105.336,105.597,104.664,105.038,387850.0
2021-05-30,105.336,105.597,104.664,105.038,387850.0
2021-05-31,105.224,105.523,104.59,104.59,175925.0
2021-06-01,105.038,105.299,104.067,104.217,399725.0
2021-06-02,103.881,104.403,103.47,103.843,294375.0
2021-06-03,103.918,103.993,102.873,103.508,231100.0
2021-06-04,103.284,103.582,102.649,103.321,259225.0
2021-06-05,103.284,103.582,102.649,103.321,259225.0
2021-06-06,103.284,103.582,102.649,103.321,259225.0
2021-06-07,103.545,103.955,103.06,103.47,301900.0
2021-06-08,103.396,104.814,103.097,104.478,485875.0
2021-06-09,104.478,104.851,104.067,104.702,277975.0
2021-06-10,104.851,104.851,103.62,103.993,291250.0
2021-06-11,104.105,105.0,103.843,104.664,282425.0
2021-06-12,104.105,105.0,103.843,104.664,282425.0
2021-06-13,104.105,105.0,103.843,104.664,282425.0
2021-06-14,105.373,105.448,104.664,105.112,326725.0
2021-06-15,105.597,105.858,105.299,105.523,291800.0
2021-06-16,105.933,106.418,105.56,105.97,285425.0
2021-06-17,105.56,106.306,104.664,105.896,342775.0
2021-06-18,105.485,106.829,105.299,105.336,1059425.0
2021-06-19,105.485,106.829,105.299,105.336,1059425.0
2021-06-20,105.485,106.829,105.299,105.336,1059425.0
2021-06-21,105.038,106.605,105.0,106.605,324400.0
2021-06-22,106.306,107.052,106.008,106.941,254825.0
2021-06-23,107.015,107.202,106.232,106.418,274100.0
2021-06-24,106.455,107.538,106.455,107.239,300775.0
2021-06-25,107.463,107.463,106.12,106.791,283750.0
2021-06-26,107.463,107.463,106.12,106.791,283750.0
2021-06-27,107.463,107.463,106.12,106.791,283750.0
2021-06-28,106.791,107.799,106.717,106.791,330875.0
2021-06-29,106.978,107.612,106.679,106.978,352475.0
2021-06-30,106.903,107.164,106.12,106.493,408075.0
2021-07-01,106.941,107.276,105.746,106.642,280850.0
2021-07-02,106.903,107.239,106.493,106.903,246550.0
2021-07-03,106.903,107.239,106.493,106.903,246550.0
2021-07-04,106.903,107.239,106.493,106.903,246550.0
2021-07-05,106.791,107.09,106.343,107.015,193825.0
2021-07-06,106.717,107.426,106.642,107.202,179550.0
2021-07-07,107.538,108.843,107.388,108.843,371850.0
2021-07-08,108.358,108.47,107.09,107.799,416200.0
2021-07-09,107.836,108.508,107.687,108.06,239100.0
2021-07-10,107.836,108.508,107.687,108.06,239100.0
2021-07-11,107.836,108.508,107.687,108.06,239100.0
2021-07-12,108.06,109.515,107.761,109.403,281800.0
2021-07-13,109.254,109.702,108.993,109.59,282600.0
2021-07-14,109.179,109.291,108.284,108.993,276825.0
2021-07-15,109.105,109.814,108.545,108.62,355050.0
2021-07-16,109.441,109.441,108.657,109.217,374175.0
2021-07-17,109.441,109.441,108.657,109.217,374175.0
2021-07-18,109.441,109.441,108.657,109.217,374175.0
2021-07-19,108.209,108.955,105.97,106.978,615800.0
2021-07-20,107.836,107.948,106.642,107.015,322525.0
2021-07-21,107.276,108.06,107.052,107.538,372875.0
2021-07-22,108.209,109.067,107.649,108.806,413675.0
2021-07-23,109.03,109.552,108.321,109.217,304250.0
2021-07-24,109.03,109.552,108.321,109.217,304250.0
2021-07-25,109.03,109.552,108.321,109.217,304250.0
2021-07-26,108.881,108.881,107.649,108.135,330975.0
2021-07-27,107.687,107.948,107.202,107.649,355375.0
2021-07-28,108.582,109.217,108.209,108.843,432775.0
2021-07-29,108.955,109.851,108.582,109.664,367025.0
2021-07-30,108.993,109.888,108.769,109.441,395050.0
2021-07-31,108.993,109.888,108.769,109.441,395050.0
2021-08-01,108.993,109.888,108.769,109.441,395050.0
2021-08-02,109.776,109.888,108.358,109.179,337725.0
2021-08-03,109.03,109.776,108.769,109.552,288150.0
2021-08-04,109.664,110.112,109.441,109.552,315950.0
2021-08-05,109.702,109.963,109.105,109.105,346900.0
2021-08-06,108.843,109.217,108.209,108.358,296450.0
2021-08-07,108.843,109.217,108.209,108.358,296450.0
2021-08-08,108.843,109.217,108.209,108.358,296450.0
2021-08-09,108.433,108.769,107.985,108.209,274650.0
2021-08-10,107.985,108.246,107.538,107.911,216600.0
2021-08-11,107.836,108.06,107.164,107.388,380825.0
2021-08-12,107.575,107.612,106.717,107.5,254175.0
2021-08-13,107.314,107.538,106.418,106.679,214475.0
2021-08-14,107.314,107.538,106.418,106.679,214475.0
2021-08-15,107.314,107.538,106.418,106.679,214475.0
2021-08-16,106.343,106.642,105.485,105.858,285950.0
2021-08-17,105.635,106.157,105.261,106.082,283750.0
2021-08-18,105.597,106.941,105.597,106.605,290875.0
2021-08-19,106.194,106.642,105.299,106.567,290550.0
2021-08-20,106.642,106.903,106.157,106.754,222900.0
2021-08-21,106.642,106.903,106.157,106.754,222900.0
2021-08-22,106.642,106.903,106.157,106.754,222900.0
2021-08-23,107.276,107.426,106.493,107.202,210875.0
2021-08-24,107.649,107.649,106.717,107.052,186550.0
2021-08-25,107.09,107.276,106.12,106.455,192350.0
2021-08-26,106.567,106.679,105.933,106.679,161425.0
2021-08-27,106.978,107.426,106.343,107.239,218625.0
2021-08-28,106.978,107.426,106.343,107.239,218625.0
2021-08-29,106.978,107.426,106.343,107.239,218625.0
2021-08-30,107.463,107.463,106.866,107.239,175650.0
2021-08-31,107.052,108.172,106.974,107.388,421775.0
2021-09-01,107.948,108.545,107.799,108.023,463950.0
2021-09-02,108.246,108.657,107.799,107.873,199225.0
2021-09-03,107.5,107.985,106.791,107.575,234800.0
2021-09-04,107.5,107.985,106.791,107.575,234800.0
2021-09-05,107.5,107.985,106.791,107.575,234800.0
2021-09-06,107.873,108.508,107.538,107.873,207275.0
2021-09-07,107.649,108.06,107.351,107.911,188875.0
2021-09-08,107.351,107.426,106.567,107.127,326075.0
2021-09-09,106.978,107.127,106.493,106.754,194575.0
2021-09-10,106.903,107.351,106.679,106.903,315450.0
2021-09-11,106.903,107.351,106.679,106.903,315450.0
2021-09-12,106.903,107.351,106.679,106.903,315450.0
2021-09-13,106.941,107.985,106.941,107.351,369350.0
2021-09-14,107.911,108.433,107.463,108.209,314100.0
2021-09-15,108.246,108.246,106.866,107.388,456025.0
2021-09-16,108.023,108.806,107.724,108.396,473175.0
2021-09-17,109.142,109.291,106.567,106.567,1000050.0
2021-09-18,109.142,109.291,106.567,106.567,1000050.0
2021-09-19,109.142,109.291,106.567,106.567,1000050.0
2021-09-20,105.485,106.12,105.149,105.933,415175.0
2021-09-21,106.642,107.239,106.269,106.455,303200.0
2021-09-22,106.717,107.015,106.157,106.941,283225.0
2021-09-23,107.799,108.135,107.463,107.463,267975.0
2021-09-24,107.09,107.314,106.455,106.941,414175.0
2021-09-25,107.09,107.314,106.455,106.941,414175.0
2021-09-26,107.09,107.314,106.455,106.941,414175.0
2021-09-27,107.239,107.5,104.59,104.59,404275.0
2021-09-28,104.478,104.478,100.97,101.53,568150.0
2021-09-29,102.948,102.948,100.709,101.343,322675.0
2021-09-30,101.269,101.903,101.269,101.717,410700.0
2021-10-01,100.672,101.903,100.261,101.455,390200.0
2021-10-02,100.672,101.903,100.261,101.455,390200.0
2021-10-03,100.672,101.903,100.261,101.455,390200.0
2021-10-04,101.12,101.679,100.597,100.896,237675.0
2021-10-05,100.746,100.933,99.851,100.56,301625.0
2021-10-06,99.814,100.112,98.694,99.851,310825.0
2021-10-07,100.746,101.008,100.0,100.373,242575.0
2021-10-08,100.336,100.635,99.59,100.635,264575.0
2021-10-09,100.336,100.635,99.59,100.635,264575.0
2021-10-10,100.336,100.635,99.59,100.635,264575.0
2021-10-11,100.523,100.858,99.776,100.858,293100.0
2021-10-12,99.776,101.343,99.664,101.343,233800.0
2021-10-13,101.53,102.5,100.672,102.426,241050.0
2021-10-14,102.426,102.985,102.164,102.985,203775.0
2021-10-15,103.284,103.284,102.463,102.463,244425.0
2021-10-16,103.284,103.284,102.463,102.463,244425.0
2021-10-17,103.284,103.284,102.463,102.463,244425.0
2021-10-18,102.5,103.47,102.202,103.209,249175.0
2021-10-19,103.358,104.142,103.135,104.03,234625.0
2021-10-20,103.732,104.59,103.433,103.993,293800.0
2021-10-21,103.62,104.254,103.246,104.179,212775.0
2021-10-22,104.217,104.515,103.843,103.843,184375.0
2021-10-23,104.217,104.515,103.843,103.843,184375.0
2021-10-24,104.217,104.515,103.843,103.843,184375.0
2021-10-25,104.179,104.179,102.202,103.172,263275.0
2021-10-26,103.47,103.47,102.724,102.873,406600.0
2021-10-27,103.023,103.284,102.538,102.799,230050.0
2021-10-28,102.612,103.433,102.426,102.612,270400.0
2021-10-29,102.239,102.724,100.635,101.045,597300.0
2021-10-30,102.239,102.724,100.635,101.045,597300.0
2021-10-31,102.239,102.724,100.635,101.045,597300.0
2021-11-01,101.642,102.948,101.12,102.5,301850.0
2021-11-02,102.649,104.067,102.314,103.732,278250.0
2021-11-03,103.433,104.627,103.06,104.478,312725.0
2021-11-04,104.739,106.045,104.664,105.746,329900.0
2021-11-05,105.672,106.343,103.955,104.217,390975.0
2021-11-06,105.672,106.343,103.955,104.217,390975.0
2021-11-07,105.672,106.343,103.955,104.217,390975.0
2021-11-08,104.217,104.851,103.769,104.515,213325.0
2021-11-09,104.515,105.0,104.03,104.702,243675.0
2021-11-10,104.552,105.187,104.254,104.814,305050.0
2021-11-11,104.515,105.0,104.03,104.105,244000.0
2021-11-12,104.067,105.112,103.993,105.112,251225.0
2021-11-13,104.067,105.112,103.993,105.112,251225.0
2021-11-14,104.067,105.112,103.993,105.112,251225.0
2021-11-15,104.739,106.343,104.739,105.97,275275.0
2021-11-16,106.306,106.903,105.933,106.866,270525.0
2021-11-17,106.567,108.209,106.567,107.873,362125.0
2021-11-18,108.582,109.217,108.172,108.732,442875.0
2021-11-19,109.179,109.814,108.47,109.329,586200.0
2021-11-20,109.179,109.814,108.47,109.329,586200.0
2021-11-21,109.179,109.814,108.47,109.329,586200.0
2021-11-22,109.814,109.814,108.918,108.955,347075.0
2021-11-23,108.545,108.545,106.754,107.052,541925.0
2021-11-24,107.426,108.47,107.202,107.5,360600.0
2021-11-25,108.023,108.172,107.463,107.873,228675.0
2021-11-26,105.821,107.985,105.635,106.53,459600.0
2021-11-27,105.821,107.985,105.635,106.53,459600.0
2021-11-28,105.821,107.985,105.635,106.53,459600.0
2021-11-29,106.567,107.538,106.157,106.194,407925.0
2021-11-30,106.12,106.157,103.62,103.62,1958675.0
2021-12-01,104.179,105.709,103.62,105.709,422450.0
2021-12-02,105.224,106.343,104.664,106.343,335775.0
2021-12-03,106.343,107.388,105.933,106.381,332650.0
2021-12-04,106.343,107.388,105.933,106.381,332650.0
2021-12-05,106.343,107.388,105.933,106.381,332650.0
2021-12-06,107.052,109.142,106.866,108.806,338825.0
2021-12-07,109.59,110.896,109.217,110.485,457925.0
2021-12-08,110.56,111.791,110.038,110.075,377300.0
2021-12-09,110.746,111.679,110.635,111.269,358025.0
2021-12-10,110.448,111.418,110.112,110.933,221500.0
2021-12-11,110.448,111.418,110.112,110.933,221500.0
2021-12-12,110.448,111.418,110.112,110.933,221500.0
2021-12-13,111.232,112.388,110.896,112.052,340700.0
2021-12-14,112.127,112.426,110.149,110.411,360825.0
2021-12-15,110.56,111.418,110.448,111.418,250625.0
2021-12-16,112.052,113.06,111.045,112.836,385325.0
2021-12-17,113.06,113.06,110.56,110.746,808625.0
2021-12-18,113.06,113.06,110.56,110.746,808625.0
2021-12-19,113.06,113.06,110.56,110.746,808625.0
2021-12-20,108.806,110.0,107.649,109.217,524025.0
2021-12-21,109.963,110.373,109.403,110.075,235125.0
2021-12-22,110.149,110.411,109.441,110.373,175475.0
2021-12-23,110.784,112.314,110.709,111.903,257275.0
2021-12-24,110.784,112.314,110.709,111.903,257275.0
2021-12-25,110.784,112.314,110.709,111.903,257275.0
2021-12-26,110.784,112.314,110.709,111.903,257275.0
2021-12-27,111.903,113.023,111.903,112.836,149150.0
2021-12-28,113.135,114.179,112.948,113.993,163425.0
2021-12-29,114.03,114.515,113.657,114.142,161225.0
2021-12-30,114.067,114.702,113.694,113.694,193475.0
2021-12-31,114.067,114.702,113.694,113.694,193475.0
2022-01-01,114.067,114.702,113.694,113.694,193475.0
2022-01-02,114.067,114.702,113.694,113.694,193475.0
2022-01-03,114.105,114.776,113.732,114.067,200775.0
2022-01-04,114.441,114.441,113.097,113.358,333600.0
2022-01-05,112.127,113.433,112.127,113.246,327750.0
2022-01-06,112.239,112.5,110.821,111.232,341575.0
2022-01-07,110.858,111.381,110.187,110.896,231275.0
2022-01-08,110.858,111.381,110.187,110.896,231275.0
2022-01-09,110.858,111.381,110.187,110.896,231275.0
2022-01-10,110.97,110.97,107.724,108.769,506925.0
2022-01-11,109.478,110.448,109.291,109.776,364050.0
2022-01-12,110.597,110.597,108.955,109.329,387825.0
2022-01-13,108.955,109.03,108.135,108.358,306500.0
2022-01-14,107.239,108.209,106.567,106.866,378225.0
2022-01-15,107.239,108.209,106.567,106.866,378225.0
2022-01-16,107.239,108.209,106.567,106.866,378225.0
2022-01-17,107.5,108.396,106.53,108.321,217775.0
2022-01-18,107.761,107.799,106.679,107.164,307225.0
2022-01-19,106.642,107.015,105.038,105.858,404175.0
2022-01-20,104.59,105.224,101.194,103.097,813225.0
2022-01-21,101.978,102.015,99.254,100.299,706425.0
2022-01-22,101.978,102.015,99.254,100.299,706425.0
2022-01-23,101.978,102.015,99.254,100.299,706425.0
2022-01-24,99.888,99.888,95.523,96.045,686575.0
2022-01-25,96.381,96.567,94.739,95.224,530050.0
2022-01-26,95.523,97.463,94.814,96.306,621400.0
2022-01-27,95.149,96.381,93.321,95.672,545800.0
2022-01-28,97.127,98.023,95.411,97.463,612700.0
2022-01-29,97.127,98.023,95.411,97.463,612700.0
2022-01-30,97.127,98.023,95.411,97.463,612700.0
2022-01-31,98.769,99.142,97.015,97.948,458525.0
2022-02-01,98.918,99.739,97.873,98.582,484625.0
2022-02-02,99.254,100.149,99.067,99.963,373050.0
2022-02-03,99.291,99.776,98.023,98.284,408025.0
2022-02-04,98.657,99.105,97.09,97.314,325275.0
2022-02-05,98.657,99.105,97.09,97.314,325275.0
2022-02-06,98.657,99.105,97.09,97.314,325275.0
2022-02-07,97.836,98.918,97.538,98.545,296925.0
2022-02-08,98.508,98.62,97.127,97.575,304975.0
2022-02-09,98.732,99.478,97.836,97.836,308300.0
2022-02-10,97.985,98.657,97.314,98.358,247500.0
2022-02-11,97.575,98.806,97.09,98.172,306150.0
2022-02-12,97.575,98.806,97.09,98.172,306150.0
2022-02-13,97.575,98.806,97.09,98.172,306150.0
2022-02-14,96.12,96.157,94.44,96.12,392400.0
2022-02-15,96.567,97.799,96.157,97.015,346175.0
2022-02-16,97.351,97.911,96.194,96.903,206375.0
2022-02-17,97.314,97.687,96.717,97.127,291550.0
2022-02-18,97.202,98.023,96.232,96.53,360975.0
2022-02-19,97.202,98.023,96.232,96.53,360975.0
2022-02-20,97.202,98.023,96.232,96.53,360975.0
2022-02-21,97.052,97.052,94.142,95.224,247225.0
2022-02-22,93.657,95.821,93.582,95.336,303200.0
2022-02-23,95.336,96.791,95.037,95.187,271775.0
2022-02-24,92.873,94.217,91.94,93.806,496125.0
2022-02-25,94.776,97.911,94.329,97.351,590100.0
2022-02-26,94.776,97.911,94.329,97.351,590100.0
2022-02-27,94.776,97.911,94.329,97.351,590100.0
2022-02-28,96.269,98.769,96.269,98.321,709500.0
2022-03-01,98.135,98.396,95.896,97.463,413300.0
2022-03-02,96.194,97.687,96.008,96.605,512850.0
2022-03-03,96.045,97.463,95.597,96.269,469775.0
2022-03-04,95.373,96.53,91.94,92.351,631575.0
2022-03-05,95.373,96.53,91.94,92.351,631575.0
2022-03-06,95.373,96.53,91.94,92.351,631575.0
2022-03-07,89.926,94.515,89.776,93.881,659575.0
2022-03-08,92.612,94.702,89.851,90.112,643050.0
2022-03-09,91.866,93.918,90.56,93.508,519525.0
2022-03-10,93.582,94.963,92.985,93.172,388400.0
2022-03-11,94.254,95.075,92.314,93.955,357150.0
2022-03-12,94.254,95.075,92.314,93.955,357150.0
2022-03-13,94.254,95.075,92.314,93.955,357150.0
