,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity
2018-10-24,10785.0,11051.0,10785.0,10966.0,2925800.0
2018-10-25,10966.0,11221.0,10892.0,11104.0,2227200.0
2018-10-26,11115.0,11487.0,11115.0,11466.0,2718600.0
2018-10-27,11115.0,11487.0,11115.0,11466.0,2718600.0
2018-10-28,11115.0,11487.0,11115.0,11466.0,2718600.0
2018-10-29,11487.0,11530.0,10977.0,11041.0,2906400.0
2018-10-30,11062.0,11168.0,10945.0,11041.0,2423700.0
2018-10-31,11185.0,11275.0,11095.0,11207.0,1832500.0
2018-11-01,11230.0,11331.0,11162.0,11162.0,1259300.0
2018-11-02,11162.0,11252.0,10847.0,11027.0,1673700.0
2018-11-03,11162.0,11252.0,10847.0,11027.0,1673700.0
2018-11-04,11162.0,11252.0,10847.0,11027.0,1673700.0
2018-11-05,11027.0,11027.0,10712.0,10723.0,1896800.0
2018-11-06,10723.0,10960.0,10723.0,10926.0,1734500.0
2018-11-07,10937.0,10982.0,10735.0,10915.0,1365400.0
2018-11-08,10960.0,11038.0,10566.0,10566.0,2759300.0
2018-11-09,10577.0,10667.0,10352.0,10386.0,1551900.0
2018-11-10,10577.0,10667.0,10352.0,10386.0,1551900.0
2018-11-11,10577.0,10667.0,10352.0,10386.0,1551900.0
2018-11-12,10577.0,10780.0,10352.0,10746.0,1608600.0
2018-11-13,10622.0,10735.0,10577.0,10577.0,940300.0
2018-11-14,10509.0,10509.0,10149.0,10161.0,2265400.0
2018-11-15,10217.0,10453.0,10161.0,10386.0,2681000.0
2018-11-16,10476.0,10723.0,10217.0,10251.0,2490600.0
2018-11-17,10476.0,10723.0,10217.0,10251.0,2490600.0
2018-11-18,10476.0,10723.0,10217.0,10251.0,2490600.0
2018-11-19,10149.0,10352.0,9902.0,9913.0,2706700.0
2018-11-20,10149.0,10352.0,9902.0,9913.0,2706700.0
2018-11-21,9834.0,9834.0,8912.0,9013.0,7002900.0
2018-11-22,9204.0,9227.0,8698.0,8833.0,5079300.0
2018-11-23,8957.0,9170.0,8957.0,9013.0,3723300.0
2018-11-24,8957.0,9170.0,8957.0,9013.0,3723300.0
2018-11-25,8957.0,9170.0,8957.0,9013.0,3723300.0
2018-11-26,9069.0,9159.0,8833.0,9080.0,1868900.0
2018-11-27,9137.0,9159.0,8889.0,8889.0,3367200.0
2018-11-28,8900.0,9362.0,8900.0,9238.0,2103900.0
2018-11-29,9452.0,9587.0,9328.0,9564.0,2344300.0
2018-11-30,9587.0,9947.0,9497.0,9564.0,7040600.0
2018-12-01,9587.0,9947.0,9497.0,9564.0,7040600.0
2018-12-02,9587.0,9947.0,9497.0,9564.0,7040600.0
2018-12-03,9812.0,9857.0,9452.0,9452.0,2152500.0
2018-12-04,9452.0,9789.0,9429.0,9643.0,3156900.0
2018-12-05,9463.0,9621.0,9238.0,9272.0,1890400.0
2018-12-06,9148.0,9519.0,9137.0,9362.0,2506600.0
2018-12-07,9463.0,9486.0,9137.0,9193.0,1131300.0
2018-12-08,9463.0,9486.0,9137.0,9193.0,1131300.0
2018-12-09,9463.0,9486.0,9137.0,9193.0,1131300.0
2018-12-10,9092.0,9204.0,8833.0,8912.0,2983200.0
2018-12-11,8957.0,9148.0,8934.0,9047.0,1530400.0
2018-12-12,9047.0,9553.0,9024.0,9497.0,1749500.0
2018-12-13,9519.0,9699.0,9418.0,9542.0,2527900.0
2018-12-14,9542.0,9553.0,9283.0,9283.0,1625100.0
2018-12-15,9542.0,9553.0,9283.0,9283.0,1625100.0
2018-12-16,9542.0,9553.0,9283.0,9283.0,1625100.0
2018-12-17,9260.0,9294.0,9069.0,9069.0,930800.0
2018-12-18,9002.0,9024.0,8788.0,9002.0,4497600.0
2018-12-19,8979.0,9092.0,8957.0,9013.0,1715600.0
2018-12-20,9013.0,9069.0,8957.0,9002.0,892300.0
2018-12-21,8957.0,9047.0,8889.0,8957.0,1405200.0
2018-12-22,8957.0,9047.0,8889.0,8957.0,1405200.0
2018-12-23,8957.0,9047.0,8889.0,8957.0,1405200.0
2018-12-24,8957.0,9047.0,8889.0,8957.0,1405200.0
2018-12-25,8957.0,9047.0,8889.0,8957.0,1405200.0
2018-12-26,8912.0,9024.0,8855.0,8957.0,411200.0
2018-12-27,9069.0,9137.0,8990.0,9024.0,864100.0
2018-12-28,8990.0,9114.0,8990.0,9114.0,939300.0
2018-12-29,8990.0,9114.0,8990.0,9114.0,939300.0
2018-12-30,8990.0,9114.0,8990.0,9114.0,939300.0
2018-12-31,8990.0,9114.0,8990.0,9114.0,939300.0
2019-01-01,8990.0,9114.0,8990.0,9114.0,939300.0
2019-01-02,9058.0,9069.0,8979.0,9035.0,1095100.0
2019-01-03,9092.0,9092.0,8923.0,8957.0,2248100.0
2019-01-04,8912.0,9801.0,8889.0,9711.0,3855300.0
2019-01-05,8912.0,9801.0,8889.0,9711.0,3855300.0
2019-01-06,8912.0,9801.0,8889.0,9711.0,3855300.0
2019-01-07,9823.0,9958.0,9373.0,9384.0,3383600.0
2019-01-08,9407.0,9936.0,9407.0,9936.0,2999300.0
2019-01-09,9992.0,10127.0,9947.0,10104.0,2187000.0
2019-01-10,10104.0,10104.0,9789.0,9902.0,1712000.0
2019-01-11,10026.0,10307.0,9891.0,10138.0,1828500.0
2019-01-12,10026.0,10307.0,9891.0,10138.0,1828500.0
2019-01-13,10026.0,10307.0,9891.0,10138.0,1828500.0
2019-01-14,10138.0,10138.0,9857.0,10014.0,543100.0
2019-01-15,9891.0,9992.0,9767.0,9834.0,1098000.0
2019-01-16,9902.0,10082.0,9846.0,9846.0,1376500.0
2019-01-17,9947.0,10217.0,9947.0,10093.0,2225200.0
2019-01-18,10149.0,10442.0,10149.0,10397.0,2194500.0
2019-01-19,10149.0,10442.0,10149.0,10397.0,2194500.0
2019-01-20,10149.0,10442.0,10149.0,10397.0,2194500.0
2019-01-21,10532.0,10611.0,10217.0,10509.0,1450400.0
2019-01-22,10284.0,10397.0,10071.0,10082.0,1272600.0
2019-01-23,10037.0,10149.0,9969.0,10014.0,1932600.0
2019-01-24,10014.0,10127.0,10014.0,10037.0,1303000.0
2019-01-25,9913.0,10082.0,9913.0,9958.0,2234400.0
2019-01-26,9913.0,10082.0,9913.0,9958.0,2234400.0
2019-01-27,9913.0,10082.0,9913.0,9958.0,2234400.0
2019-01-28,10048.0,10206.0,9936.0,9958.0,1809200.0
2019-01-29,9936.0,10082.0,9778.0,9834.0,1286400.0
2019-01-30,9902.0,10003.0,9643.0,9789.0,1807600.0
2019-01-31,9857.0,10262.0,9857.0,10262.0,2636700.0
2019-02-01,10251.0,10251.0,9812.0,9981.0,1628900.0
2019-02-02,10251.0,10251.0,9812.0,9981.0,1628900.0
2019-02-03,10251.0,10251.0,9812.0,9981.0,1628900.0
2019-02-04,9981.0,10014.0,9879.0,10014.0,895100.0
2019-02-05,9981.0,10014.0,9879.0,10014.0,895100.0
2019-02-06,10026.0,10048.0,9958.0,10048.0,885400.0
2019-02-07,9992.0,10082.0,9924.0,9981.0,1176100.0
2019-02-08,9902.0,9902.0,9756.0,9846.0,1560000.0
2019-02-09,9902.0,9902.0,9756.0,9846.0,1560000.0
2019-02-10,9902.0,9902.0,9756.0,9846.0,1560000.0
2019-02-11,9902.0,9902.0,9452.0,9576.0,2191400.0
2019-02-12,9519.0,9688.0,9508.0,9632.0,1170900.0
2019-02-13,9722.0,9756.0,9508.0,9519.0,1129200.0
2019-02-14,9632.0,9666.0,9474.0,9497.0,701300.0
2019-02-15,9497.0,9497.0,9204.0,9362.0,2318800.0
2019-02-16,9497.0,9497.0,9204.0,9362.0,2318800.0
2019-02-17,9497.0,9497.0,9204.0,9362.0,2318800.0
2019-02-18,9463.0,9519.0,9441.0,9497.0,1268000.0
2019-02-19,9587.0,9891.0,9587.0,9632.0,2364100.0
2019-02-20,9767.0,9902.0,9744.0,9891.0,1394100.0
2019-02-21,9992.0,10431.0,9936.0,10363.0,3491400.0
2019-02-22,10397.0,10644.0,10397.0,10644.0,4532500.0
2019-02-23,10397.0,10644.0,10397.0,10644.0,4532500.0
2019-02-24,10397.0,10644.0,10397.0,10644.0,4532500.0
2019-02-25,10611.0,10622.0,10296.0,10307.0,1551700.0
2019-02-26,10262.0,10273.0,9947.0,9981.0,1859400.0
2019-02-27,9992.0,10104.0,9733.0,9756.0,2182000.0
2019-02-28,9756.0,9834.0,9576.0,9621.0,1424700.0
2019-03-01,9587.0,9767.0,9564.0,9587.0,1583100.0
2019-03-02,9587.0,9767.0,9564.0,9587.0,1583100.0
2019-03-03,9587.0,9767.0,9564.0,9587.0,1583100.0
2019-03-04,9722.0,10228.0,9677.0,10217.0,2653500.0
2019-03-05,10206.0,10296.0,9958.0,10082.0,1457400.0
2019-03-06,10082.0,10149.0,9913.0,10037.0,1698300.0
2019-03-07,10082.0,10149.0,9913.0,10037.0,1698300.0
2019-03-08,10082.0,10172.0,9958.0,10026.0,1471800.0
2019-03-09,10082.0,10172.0,9958.0,10026.0,1471800.0
2019-03-10,10082.0,10172.0,9958.0,10026.0,1471800.0
2019-03-11,10026.0,10487.0,10014.0,10363.0,2881700.0
2019-03-12,10419.0,10487.0,10026.0,10239.0,2092600.0
2019-03-13,10262.0,10487.0,10262.0,10487.0,1866700.0
2019-03-14,10419.0,10464.0,10262.0,10262.0,1336800.0
2019-03-15,10273.0,10374.0,10273.0,10284.0,7738000.0
2019-03-16,10273.0,10374.0,10273.0,10284.0,7738000.0
2019-03-17,10273.0,10374.0,10273.0,10284.0,7738000.0
2019-03-18,10307.0,10509.0,10307.0,10363.0,759200.0
2019-03-19,10453.0,10464.0,10273.0,10284.0,985100.0
2019-03-20,10262.0,10318.0,10161.0,10273.0,1626500.0
2019-03-21,10318.0,10532.0,10318.0,10521.0,1497000.0
2019-03-22,10509.0,10554.0,10464.0,10498.0,1407200.0
2019-03-23,10509.0,10554.0,10464.0,10498.0,1407200.0
2019-03-24,10509.0,10554.0,10464.0,10498.0,1407200.0
2019-03-25,10307.0,10948.0,10307.0,10735.0,4996200.0
2019-03-26,11005.0,11016.0,10712.0,10791.0,2578600.0
2019-03-27,10802.0,10825.0,10577.0,10712.0,2239600.0
2019-03-28,10712.0,10813.0,10690.0,10735.0,1813000.0
2019-03-29,10802.0,10813.0,10656.0,10768.0,2043300.0
2019-03-30,10802.0,10813.0,10656.0,10768.0,2043300.0
2019-03-31,10802.0,10813.0,10656.0,10768.0,2043300.0
2019-04-01,10667.0,10780.0,10667.0,10701.0,2000300.0
2019-04-02,10746.0,10825.0,10723.0,10746.0,3085700.0
2019-04-03,10746.0,10825.0,10723.0,10746.0,3085700.0
2019-04-04,10731.0,10768.0,10054.0,10288.0,7059100.0
2019-04-05,10337.0,10386.0,9857.0,9943.0,2478100.0
2019-04-06,10337.0,10386.0,9857.0,9943.0,2478100.0
2019-04-07,10337.0,10386.0,9857.0,9943.0,2478100.0
2019-04-08,10091.0,10091.0,9611.0,9611.0,3630800.0
2019-04-09,9796.0,9870.0,9673.0,9722.0,2383300.0
2019-04-10,9746.0,9870.0,9623.0,9697.0,2703400.0
2019-04-11,9710.0,9906.0,9673.0,9845.0,1787200.0
2019-04-12,9943.0,10128.0,9894.0,10054.0,2264500.0
2019-04-13,9943.0,10128.0,9894.0,10054.0,2264500.0
2019-04-14,9943.0,10128.0,9894.0,10054.0,2264500.0
2019-04-15,10054.0,10177.0,9870.0,9943.0,1571800.0
2019-04-16,9943.0,10042.0,9845.0,9870.0,1391700.0
2019-04-17,9943.0,10042.0,9845.0,9870.0,1391700.0
2019-04-18,9894.0,9993.0,9697.0,9710.0,1889300.0
2019-04-19,9894.0,9993.0,9697.0,9710.0,1889300.0
2019-04-20,9894.0,9993.0,9697.0,9710.0,1889300.0
2019-04-21,9894.0,9993.0,9697.0,9710.0,1889300.0
2019-04-22,9746.0,9771.0,9623.0,9685.0,612900.0
2019-04-23,9746.0,9956.0,9685.0,9906.0,1363700.0
2019-04-24,10042.0,10042.0,9882.0,9943.0,915300.0
2019-04-25,9943.0,10005.0,9845.0,9956.0,959800.0
2019-04-26,9894.0,10017.0,9783.0,9993.0,598800.0
2019-04-27,9894.0,10017.0,9783.0,9993.0,598800.0
2019-04-28,9894.0,10017.0,9783.0,9993.0,598800.0
2019-04-29,9980.0,9980.0,9808.0,9833.0,1087800.0
2019-04-30,9783.0,9882.0,9414.0,9463.0,1715300.0
2019-05-01,9783.0,9882.0,9414.0,9463.0,1715300.0
2019-05-02,9476.0,9562.0,9168.0,9267.0,1836100.0
2019-05-03,9267.0,9291.0,8959.0,8971.0,2201900.0
2019-05-04,9267.0,9291.0,8959.0,8971.0,2201900.0
2019-05-05,9267.0,9291.0,8959.0,8971.0,2201900.0
2019-05-06,8873.0,9033.0,8774.0,8922.0,730300.0
2019-05-07,8947.0,9119.0,8860.0,8910.0,1101800.0
2019-05-08,8860.0,8860.0,8614.0,8824.0,1105200.0
2019-05-09,8824.0,8836.0,8319.0,8344.0,1751400.0
2019-05-10,8319.0,8688.0,8319.0,8590.0,2323500.0
2019-05-11,8319.0,8688.0,8319.0,8590.0,2323500.0
2019-05-12,8319.0,8688.0,8319.0,8590.0,2323500.0
2019-05-13,8565.0,9168.0,8417.0,8750.0,2479800.0
2019-05-14,8614.0,8848.0,8491.0,8713.0,1201700.0
2019-05-15,8725.0,8774.0,8516.0,8540.0,944800.0
2019-05-16,8467.0,8540.0,8245.0,8368.0,1495400.0
2019-05-17,8368.0,8602.0,7937.0,7974.0,1058000.0
2019-05-18,8368.0,8602.0,7937.0,7974.0,1058000.0
2019-05-19,8368.0,8602.0,7937.0,7974.0,1058000.0
2019-05-20,7974.0,8011.0,7470.0,7987.0,1395700.0
2019-05-21,7987.0,8516.0,7987.0,8381.0,763100.0
2019-05-22,8344.0,8540.0,8245.0,8381.0,436100.0
2019-05-23,8319.0,8504.0,8294.0,8454.0,1132200.0
2019-05-24,8454.0,8516.0,8319.0,8417.0,1245500.0
2019-05-25,8454.0,8516.0,8319.0,8417.0,1245500.0
2019-05-26,8454.0,8516.0,8319.0,8417.0,1245500.0
2019-05-27,8393.0,8528.0,8368.0,8393.0,390800.0
2019-05-28,8393.0,8467.0,8356.0,8368.0,487800.0
2019-05-29,8331.0,8516.0,8331.0,8491.0,1163600.0
2019-05-30,8331.0,8516.0,8331.0,8491.0,1163600.0
2019-05-31,8516.0,8664.0,8319.0,8627.0,1200500.0
2019-06-01,8516.0,8664.0,8319.0,8627.0,1200500.0
2019-06-02,8516.0,8664.0,8319.0,8627.0,1200500.0
2019-06-03,8516.0,8664.0,8319.0,8627.0,1200500.0
2019-06-04,8516.0,8664.0,8319.0,8627.0,1200500.0
2019-06-05,8516.0,8664.0,8319.0,8627.0,1200500.0
2019-06-06,8516.0,8664.0,8319.0,8627.0,1200500.0
2019-06-07,8516.0,8664.0,8319.0,8627.0,1200500.0
2019-06-08,8516.0,8664.0,8319.0,8627.0,1200500.0
2019-06-09,8516.0,8664.0,8319.0,8627.0,1200500.0
2019-06-10,8627.0,8836.0,8257.0,8368.0,3941000.0
2019-06-11,8368.0,8393.0,8233.0,8368.0,4352200.0
2019-06-12,8368.0,8442.0,8331.0,8417.0,1159700.0
2019-06-13,8368.0,8479.0,8307.0,8368.0,970500.0
2019-06-14,8368.0,8430.0,8196.0,8270.0,2394600.0
2019-06-15,8368.0,8430.0,8196.0,8270.0,2394600.0
2019-06-16,8368.0,8430.0,8196.0,8270.0,2394600.0
2019-06-17,8221.0,8331.0,8221.0,8294.0,1404500.0
2019-06-18,8368.0,8417.0,8294.0,8368.0,1283000.0
2019-06-19,8331.0,8405.0,8331.0,8381.0,1361900.0
2019-06-20,8381.0,8405.0,8282.0,8368.0,1199200.0
2019-06-21,8393.0,8442.0,8221.0,8368.0,1995300.0
2019-06-22,8393.0,8442.0,8221.0,8368.0,1995300.0
2019-06-23,8393.0,8442.0,8221.0,8368.0,1995300.0
2019-06-24,8294.0,8393.0,8270.0,8381.0,1443100.0
2019-06-25,8368.0,8860.0,8344.0,8860.0,2417700.0
2019-06-26,9008.0,9107.0,8664.0,8713.0,2550900.0
2019-06-27,8762.0,8860.0,8651.0,8750.0,788600.0
2019-06-28,8848.0,8848.0,8639.0,8639.0,771300.0
2019-06-29,8848.0,8848.0,8639.0,8639.0,771300.0
2019-06-30,8848.0,8848.0,8639.0,8639.0,771300.0
2019-07-01,8639.0,8787.0,8540.0,8774.0,1015100.0
2019-07-02,8774.0,8824.0,8454.0,8491.0,1534700.0
2019-07-03,8491.0,8540.0,8430.0,8504.0,1466500.0
2019-07-04,8368.0,8602.0,8368.0,8467.0,775200.0
2019-07-05,8664.0,8811.0,8664.0,8762.0,1124600.0
2019-07-06,8664.0,8811.0,8664.0,8762.0,1124600.0
2019-07-07,8664.0,8811.0,8664.0,8762.0,1124600.0
2019-07-08,8737.0,8762.0,8504.0,8516.0,550100.0
2019-07-09,8602.0,8602.0,8467.0,8565.0,1315700.0
2019-07-10,8565.0,8639.0,8565.0,8614.0,792600.0
2019-07-11,8651.0,8688.0,8565.0,8614.0,1411000.0
2019-07-12,8565.0,8614.0,8442.0,8491.0,1395500.0
2019-07-13,8565.0,8614.0,8442.0,8491.0,1395500.0
2019-07-14,8565.0,8614.0,8442.0,8491.0,1395500.0
2019-07-15,8516.0,8577.0,8442.0,8577.0,1001900.0
2019-07-16,8565.0,8602.0,8504.0,8577.0,1226800.0
2019-07-17,8553.0,8577.0,8417.0,8479.0,1442100.0
2019-07-18,8491.0,8504.0,8319.0,8479.0,1787500.0
2019-07-19,8491.0,8491.0,8417.0,8442.0,718100.0
2019-07-20,8491.0,8491.0,8417.0,8442.0,718100.0
2019-07-21,8491.0,8491.0,8417.0,8442.0,718100.0
2019-07-22,8467.0,8491.0,8294.0,8294.0,1060700.0
2019-07-23,8294.0,8368.0,8294.0,8344.0,823500.0
2019-07-24,8368.0,8417.0,8368.0,8393.0,635400.0
2019-07-25,8405.0,8454.0,8257.0,8344.0,1330900.0
2019-07-26,8381.0,8381.0,8270.0,8368.0,986000.0
2019-07-27,8381.0,8381.0,8270.0,8368.0,986000.0
2019-07-28,8381.0,8381.0,8270.0,8368.0,986000.0
2019-07-29,8381.0,8405.0,8307.0,8405.0,809000.0
2019-07-30,8417.0,8417.0,8245.0,8245.0,518800.0
2019-07-31,8270.0,8294.0,8257.0,8282.0,1769900.0
2019-08-01,8282.0,8319.0,8282.0,8294.0,841100.0
2019-08-02,8245.0,8319.0,8221.0,8294.0,876200.0
2019-08-03,8245.0,8319.0,8221.0,8294.0,876200.0
2019-08-04,8245.0,8319.0,8221.0,8294.0,876200.0
2019-08-05,8294.0,8294.0,8184.0,8294.0,913800.0
2019-08-06,8270.0,8270.0,7901.0,7901.0,1116700.0
2019-08-07,7901.0,8073.0,7728.0,7728.0,1435100.0
2019-08-08,7679.0,7790.0,7531.0,7544.0,1535400.0
2019-08-09,7630.0,7630.0,7384.0,7408.0,1611300.0
2019-08-10,7630.0,7630.0,7384.0,7408.0,1611300.0
2019-08-11,7630.0,7630.0,7384.0,7408.0,1611300.0
2019-08-12,7531.0,7544.0,7211.0,7211.0,1174100.0
2019-08-13,7175.0,7175.0,6891.0,6891.0,2049900.0
2019-08-14,7015.0,7064.0,6830.0,6879.0,1488100.0
2019-08-15,6645.0,6793.0,6535.0,6596.0,1859300.0
2019-08-16,6645.0,6879.0,6215.0,6350.0,5722900.0
2019-08-17,6645.0,6879.0,6215.0,6350.0,5722900.0
2019-08-18,6645.0,6879.0,6215.0,6350.0,5722900.0
2019-08-19,6399.0,6461.0,6313.0,6375.0,893700.0
2019-08-20,6448.0,6473.0,6338.0,6362.0,1033500.0
2019-08-21,6399.0,6399.0,6067.0,6104.0,1917700.0
2019-08-22,6079.0,6104.0,5895.0,5919.0,2145000.0
2019-08-23,5919.0,6239.0,5907.0,5944.0,2971700.0
2019-08-24,5919.0,6239.0,5907.0,5944.0,2971700.0
2019-08-25,5919.0,6239.0,5907.0,5944.0,2971700.0
2019-08-26,5882.0,5907.0,5759.0,5907.0,950400.0
2019-08-27,5968.0,6092.0,5944.0,6005.0,1078200.0
2019-08-28,6030.0,6239.0,6018.0,6018.0,1405300.0
2019-08-29,6067.0,6276.0,6042.0,6227.0,1484400.0
2019-08-30,6350.0,6424.0,6288.0,6399.0,1731600.0
2019-08-31,6350.0,6424.0,6288.0,6399.0,1731600.0
2019-09-01,6350.0,6424.0,6288.0,6399.0,1731600.0
2019-09-02,6399.0,6424.0,6128.0,6128.0,937800.0
2019-09-03,6239.0,6276.0,6153.0,6190.0,517000.0
2019-09-04,6387.0,6522.0,6362.0,6473.0,1296200.0
2019-09-05,6498.0,6904.0,6412.0,6904.0,1848000.0
2019-09-06,6965.0,7150.0,6965.0,7101.0,2357200.0
2019-09-07,6965.0,7150.0,6965.0,7101.0,2357200.0
2019-09-08,6965.0,7150.0,6965.0,7101.0,2357200.0
2019-09-09,7101.0,7482.0,6990.0,7334.0,2188500.0
2019-09-10,7334.0,7359.0,7150.0,7236.0,1128300.0
2019-09-11,7261.0,7384.0,7175.0,7199.0,1120300.0
2019-09-12,7199.0,7285.0,6928.0,6928.0,1373200.0
2019-09-13,6916.0,6916.0,6535.0,6572.0,1942800.0
2019-09-14,6916.0,6916.0,6535.0,6572.0,1942800.0
2019-09-15,6916.0,6916.0,6535.0,6572.0,1942800.0
2019-09-16,6658.0,6731.0,6498.0,6547.0,1381400.0
2019-09-17,6645.0,6695.0,6498.0,6547.0,893900.0
2019-09-18,6535.0,6547.0,6362.0,6362.0,1599600.0
2019-09-19,6362.0,6399.0,6252.0,6276.0,809000.0
2019-09-20,6276.0,6362.0,6116.0,6116.0,1564800.0
2019-09-21,6276.0,6362.0,6116.0,6116.0,1564800.0
2019-09-22,6276.0,6362.0,6116.0,6116.0,1564800.0
2019-09-23,6239.0,6276.0,6116.0,6128.0,796100.0
2019-09-24,6153.0,6424.0,5956.0,6350.0,2249000.0
2019-09-25,6424.0,6424.0,6202.0,6288.0,1190900.0
2019-09-26,6375.0,6375.0,6227.0,6301.0,844000.0
2019-09-27,6325.0,6412.0,6239.0,6239.0,842700.0
2019-09-28,6325.0,6412.0,6239.0,6239.0,842700.0
2019-09-29,6325.0,6412.0,6239.0,6239.0,842700.0
2019-09-30,6239.0,6276.0,6079.0,6104.0,776500.0
2019-10-01,6178.0,6288.0,6116.0,6141.0,626800.0
2019-10-02,6079.0,6128.0,5981.0,5981.0,829500.0
2019-10-03,5956.0,6005.0,5882.0,5968.0,884300.0
2019-10-04,6092.0,6104.0,5907.0,5919.0,573000.0
2019-10-05,6092.0,6104.0,5907.0,5919.0,573000.0
2019-10-06,6092.0,6104.0,5907.0,5919.0,573000.0
2019-10-07,5981.0,6030.0,5919.0,5956.0,485600.0
2019-10-08,6104.0,6141.0,6005.0,6104.0,530200.0
2019-10-09,6128.0,6276.0,6092.0,6227.0,638700.0
2019-10-10,6227.0,6338.0,6153.0,6338.0,1007300.0
2019-10-11,6338.0,6387.0,6301.0,6362.0,530000.0
2019-10-12,6338.0,6387.0,6301.0,6362.0,530000.0
2019-10-13,6338.0,6387.0,6301.0,6362.0,530000.0
2019-10-14,6399.0,6485.0,6362.0,6473.0,783700.0
2019-10-15,6436.0,6510.0,6375.0,6399.0,725100.0
2019-10-16,6424.0,6436.0,6227.0,6239.0,1409200.0
2019-10-17,6264.0,6276.0,6104.0,6128.0,1064000.0
2019-10-18,6079.0,6165.0,6030.0,6030.0,2065200.0
2019-10-19,6079.0,6165.0,6030.0,6030.0,2065200.0
2019-10-20,6079.0,6165.0,6030.0,6030.0,2065200.0
2019-10-21,6079.0,6313.0,6079.0,6276.0,1256000.0
2019-10-22,6288.0,6325.0,6141.0,6252.0,831600.0
2019-10-23,6252.0,6633.0,6190.0,6621.0,2574400.0
2019-10-24,6744.0,6793.0,6621.0,6645.0,3205000.0
2019-10-25,6658.0,6768.0,6621.0,6633.0,2126100.0
2019-10-26,6658.0,6768.0,6621.0,6633.0,2126100.0
2019-10-27,6658.0,6768.0,6621.0,6633.0,2126100.0
2019-10-28,6670.0,6731.0,6621.0,6633.0,1511800.0
2019-10-29,6682.0,6682.0,6547.0,6559.0,1313600.0
2019-10-30,6596.0,6670.0,6572.0,6621.0,1285800.0
2019-10-31,6670.0,6682.0,6436.0,6547.0,1974900.0
2019-11-01,6575.0,6666.0,6407.0,6575.0,1479400.0
2019-11-02,6575.0,6666.0,6407.0,6575.0,1479400.0
2019-11-03,6575.0,6666.0,6407.0,6575.0,1479400.0
2019-11-04,6601.0,6627.0,6498.0,6498.0,993500.0
2019-11-05,6498.0,6757.0,6485.0,6627.0,2010300.0
2019-11-06,6757.0,6835.0,6588.0,6601.0,1423700.0
2019-11-07,6601.0,6692.0,6394.0,6446.0,1694000.0
2019-11-08,6627.0,6731.0,6511.0,6705.0,2578200.0
2019-11-09,6627.0,6731.0,6511.0,6705.0,2578200.0
2019-11-10,6627.0,6731.0,6511.0,6705.0,2578200.0
2019-11-11,6705.0,6861.0,6588.0,6809.0,1632500.0
2019-11-12,6796.0,6809.0,6653.0,6692.0,1234800.0
2019-11-13,6679.0,6718.0,6472.0,6498.0,1861100.0
2019-11-14,6472.0,6588.0,6368.0,6420.0,1623300.0
2019-11-15,6420.0,6511.0,6394.0,6433.0,591500.0
2019-11-16,6420.0,6511.0,6394.0,6433.0,591500.0
2019-11-17,6420.0,6511.0,6394.0,6433.0,591500.0
2019-11-18,6472.0,6498.0,6329.0,6342.0,932700.0
2019-11-19,6342.0,6355.0,6264.0,6264.0,1277900.0
2019-11-20,6290.0,6342.0,6238.0,6238.0,1242700.0
2019-11-21,6251.0,6251.0,6147.0,6160.0,1443300.0
2019-11-22,6160.0,6290.0,5926.0,5991.0,2391300.0
2019-11-23,6160.0,6290.0,5926.0,5991.0,2391300.0
2019-11-24,6160.0,6290.0,5926.0,5991.0,2391300.0
2019-11-25,6030.0,6121.0,5978.0,5991.0,1519000.0
2019-11-26,6017.0,6056.0,5874.0,5874.0,5271500.0
2019-11-27,5926.0,5952.0,5692.0,5692.0,2114300.0
2019-11-28,5692.0,5692.0,5484.0,5497.0,1362700.0
2019-11-29,5484.0,5497.0,5315.0,5315.0,1426200.0
2019-11-30,5484.0,5497.0,5315.0,5315.0,1426200.0
2019-12-01,5484.0,5497.0,5315.0,5315.0,1426200.0
2019-12-02,5315.0,5523.0,5315.0,5523.0,1276300.0
2019-12-03,5523.0,5549.0,5341.0,5341.0,1619400.0
2019-12-04,5367.0,5419.0,5263.0,5302.0,1803200.0
2019-12-05,5354.0,5406.0,5250.0,5250.0,2482500.0
2019-12-06,5263.0,5315.0,5224.0,5250.0,2216300.0
2019-12-07,5263.0,5315.0,5224.0,5250.0,2216300.0
2019-12-08,5263.0,5315.0,5224.0,5250.0,2216300.0
2019-12-09,5276.0,5354.0,5276.0,5302.0,2784600.0
2019-12-10,5302.0,5679.0,5302.0,5640.0,5332700.0
2019-12-11,5562.0,5757.0,5536.0,5575.0,3370400.0
2019-12-12,5575.0,5666.0,5536.0,5588.0,1757800.0
2019-12-13,5627.0,5783.0,5601.0,5744.0,2328400.0
2019-12-14,5627.0,5783.0,5601.0,5744.0,2328400.0
2019-12-15,5627.0,5783.0,5601.0,5744.0,2328400.0
2019-12-16,5770.0,6043.0,5770.0,5913.0,3541600.0
2019-12-17,6030.0,6030.0,5718.0,5861.0,1870800.0
2019-12-18,5822.0,5926.0,5770.0,5887.0,1474900.0
2019-12-19,5874.0,5887.0,5770.0,5835.0,1082800.0
2019-12-20,5887.0,5900.0,5796.0,5900.0,864900.0
2019-12-21,5887.0,5900.0,5796.0,5900.0,864900.0
2019-12-22,5887.0,5900.0,5796.0,5900.0,864900.0
