,RAY Index,RAY Index,RAY Index,RAY Index,RAY Index
2021-03-18,2398.566,2398.566,2355.41,2358.479,1414763977.0
2021-03-19,2358.55,2369.45,2341.76,2360.35,4885694322.0
2021-03-20,2358.55,2369.45,2341.76,2360.35,4885694322.0
2021-03-21,2358.55,2369.45,2341.76,2360.35,4885694322.0
2021-03-22,2360.781,2382.649,2360.781,2373.417,1329052012.0
2021-03-23,2373.249,2373.373,2342.687,2347.983,1395183996.0
2021-03-24,2350.849,2367.278,2328.906,2328.962,1276368675.0
2021-03-25,2328.417,2350.449,2304.851,2344.577,1344666747.0
2021-03-26,2346.288,2384.966,2346.288,2383.296,1343021772.0
2021-03-27,2346.288,2384.966,2346.288,2383.296,1343021772.0
2021-03-28,2346.288,2384.966,2346.288,2383.296,1343021772.0
2021-03-29,2382.502,2382.502,2358.936,2373.017,1317457266.0
2021-03-30,2370.226,2376.367,2358.922,2371.102,1102094288.0
2021-03-31,2374.755,2395.691,2374.755,2382.74,1645218169.0
2021-04-01,2387.11,2413.487,2387.11,2413.169,1113444050.0
2021-04-02,2387.11,2413.487,2387.11,2413.169,1113444050.0
2021-04-03,2387.11,2413.487,2387.11,2413.169,1113444050.0
2021-04-04,2387.11,2413.487,2387.11,2413.169,1113444050.0
2021-04-05,2430.529,2445.249,2430.056,2443.401,1160170436.0
2021-04-06,2442.753,2451.322,2439.462,2443.181,1145100166.0
2021-04-07,2443.69,2446.646,2436.256,2441.882,1000096677.0
2021-04-08,2444.331,2454.852,2443.363,2454.698,1124999042.0
2021-04-09,2454.183,2471.415,2452.955,2471.101,1029317205.0
2021-04-10,2454.183,2471.415,2452.955,2471.101,1029317205.0
2021-04-11,2454.183,2471.415,2452.955,2471.101,1029317205.0
2021-04-12,2470.524,2473.06,2462.12,2470.979,1064693540.0
2021-04-13,2471.216,2483.802,2470.09,2480.076,1074764289.0
2021-04-14,2480.299,2489.662,2470.005,2472.031,1076265755.0
2021-04-15,2474.778,2500.111,2474.778,2499.019,1081550349.0
2021-04-16,2499.554,2509.975,2497.896,2506.664,1285926107.0
2021-04-17,2499.554,2509.975,2497.896,2506.664,1285926107.0
2021-04-18,2499.554,2509.975,2497.896,2506.664,1285926107.0
2021-04-19,2505.795,2505.795,2482.725,2490.617,1141856231.0
2021-04-20,2490.625,2490.625,2459.662,2470.258,1122085843.0
2021-04-21,2468.928,2496.85,2464.39,2496.245,1070755544.0
2021-04-22,2496.02,2504.691,2470.096,2476.561,1112627274.0
2021-04-23,2478.185,2513.791,2478.185,2505.788,1024030149.0
2021-04-24,2478.185,2513.791,2478.185,2505.788,1024030149.0
2021-04-25,2478.185,2513.791,2478.185,2505.788,1024030149.0
2021-04-26,2506.525,2517.885,2506.525,2514.132,1048691362.0
2021-04-27,2514.573,2517.222,2507.998,2513.669,1041426487.0
2021-04-28,2512.77,2521.402,2510.706,2511.316,1069898749.0
2021-04-29,2515.396,2531.215,2503.413,2523.296,1166934148.0
2021-04-30,2522.241,2522.241,2499.79,2503.558,1559046708.0
2021-05-01,2522.241,2522.241,2499.79,2503.558,1559046708.0
2021-05-02,2522.241,2522.241,2499.79,2503.558,1559046708.0
2021-05-03,2504.013,2519.32,2504.013,2509.046,1134664747.0
2021-05-04,2507.491,2507.491,2467.74,2489.295,1270848456.0
2021-05-05,2490.061,2501.304,2484.864,2488.383,1258878031.0
2021-05-06,2488.365,2503.779,2471.532,2503.362,1325567736.0
2021-05-07,2505.763,2526.963,2505.0,2523.93,1138159310.0
2021-05-08,2505.763,2526.963,2505.0,2523.93,1138159310.0
2021-05-09,2505.763,2526.963,2505.0,2523.93,1138159310.0
2021-05-10,2523.982,2525.256,2493.537,2493.538,1300052703.0
2021-05-11,2491.739,2491.739,2449.078,2474.993,1278371805.0
2021-05-12,2474.082,2474.082,2414.801,2418.039,1377135781.0
2021-05-13,2419.481,2457.295,2419.481,2446.401,1309237859.0
2021-05-14,2446.443,2491.404,2446.443,2486.559,1088909617.0
2021-05-15,2446.443,2491.404,2446.443,2486.559,1088909617.0
2021-05-16,2446.443,2491.404,2446.443,2486.559,1088909617.0
2021-05-17,2486.657,2486.657,2467.276,2480.279,1083309728.0
2021-05-18,2480.593,2486.158,2460.426,2461.214,1149356044.0
2021-05-19,2458.786,2458.786,2420.453,2452.886,1226213469.0
2021-05-20,2454.171,2486.573,2454.171,2479.416,1102079365.0
2021-05-21,2480.876,2498.227,2476.192,2478.235,1194690990.0
2021-05-22,2480.876,2498.227,2476.192,2478.235,1194690990.0
2021-05-23,2480.876,2498.227,2476.192,2478.235,1194690990.0
2021-05-24,2486.901,2509.174,2486.901,2501.868,984205768.0
2021-05-25,2502.862,2512.036,2492.34,2495.115,1127807759.0
2021-05-26,2495.693,2507.037,2495.529,2504.52,1138141849.0
2021-05-27,2504.306,2514.89,2504.306,2509.589,2308054464.0
2021-05-28,2510.483,2519.445,2510.483,2511.522,1190886291.0
2021-05-29,2510.483,2519.445,2510.483,2511.522,1190886291.0
2021-05-30,2510.483,2519.445,2510.483,2511.522,1190886291.0
2021-05-31,2510.483,2519.445,2510.483,2511.522,1190886291.0
2021-06-01,2512.256,2528.455,2509.031,2512.804,1208684605.0
2021-06-02,2513.157,2519.897,2509.611,2515.521,1302642184.0
2021-06-03,2513.678,2513.678,2489.045,2503.733,1243679778.0
2021-06-04,2505.888,2527.259,2505.888,2525.144,993851506.0
2021-06-05,2505.888,2527.259,2505.888,2525.144,993851506.0
2021-06-06,2505.888,2527.259,2505.888,2525.144,993851506.0
2021-06-07,2524.9,2527.771,2521.128,2527.768,1081395353.0
2021-06-08,2528.484,2535.081,2518.072,2531.471,1280640201.0
2021-06-09,2532.017,2537.24,2524.792,2525.109,1146418755.0
2021-06-10,2525.627,2541.707,2524.417,2535.75,1097310199.0
2021-06-11,2535.997,2543.686,2533.566,2543.674,1014538678.0
2021-06-12,2535.997,2543.686,2533.566,2543.674,1014538678.0
2021-06-13,2535.997,2543.686,2533.566,2543.674,1014538678.0
2021-06-14,2543.993,2547.024,2535.972,2546.784,1167105924.0
2021-06-15,2546.957,2547.636,2534.041,2539.858,1074984884.0
2021-06-16,2540.628,2541.855,2513.673,2527.362,1282717871.0
2021-06-17,2527.085,2531.37,2508.524,2525.252,1411203733.0
2021-06-18,2524.322,2524.322,2491.594,2492.356,3455619874.0
2021-06-19,2524.322,2524.322,2491.594,2492.356,3455619874.0
2021-06-20,2524.322,2524.322,2491.594,2492.356,3455619874.0
2021-06-21,2492.958,2528.416,2492.958,2527.906,1276065788.0
2021-06-22,2527.746,2546.766,2523.007,2541.504,1096258659.0
2021-06-23,2541.808,2548.751,2540.04,2540.121,1017335350.0
2021-06-24,2540.121,2559.254,2540.121,2556.838,1011370610.0
2021-06-25,2558.976,2568.937,2558.976,2565.931,4030541087.0
2021-06-26,2558.976,2568.937,2558.976,2565.931,4030541087.0
2021-06-27,2558.976,2568.937,2558.976,2565.931,4030541087.0
2021-06-28,2566.876,2571.388,2559.922,2569.868,1240595977.0
2021-06-29,2569.834,2575.999,2566.532,2569.417,1062815322.0
2021-06-30,2568.551,2573.341,2566.0,2570.66,1389804589.0
2021-07-01,2570.402,2583.773,2570.402,2583.199,1104273399.0
2021-07-02,2583.723,2599.531,2583.723,2597.746,942380972.0
2021-07-03,2583.723,2599.531,2583.723,2597.746,942380972.0
2021-07-04,2583.723,2599.531,2583.723,2597.746,942380972.0
2021-07-05,2583.723,2599.531,2583.723,2597.746,942380972.0
2021-07-06,2597.545,2599.682,2573.872,2591.172,1263533531.0
2021-07-07,2592.182,2599.014,2578.466,2595.103,1156896147.0
2021-07-08,2592.336,2592.336,2550.545,2572.35,1233812969.0
2021-07-09,2572.016,2605.362,2572.016,2604.491,1035826132.0
2021-07-10,2572.016,2605.362,2572.016,2604.491,1035826132.0
2021-07-11,2572.016,2605.362,2572.016,2604.491,1035826132.0
2021-07-12,2604.646,2612.15,2600.956,2611.269,1013696904.0
2021-07-13,2610.845,2611.768,2595.53,2596.58,980906769.0
2021-07-14,2598.146,2610.886,2587.876,2592.728,1112420372.0
2021-07-15,2592.569,2592.569,2570.528,2583.888,1121083073.0
2021-07-16,2584.77,2594.197,2562.071,2564.768,1186699657.0
2021-07-17,2584.77,2594.197,2562.071,2564.768,1186699657.0
2021-07-18,2584.77,2594.197,2562.071,2564.768,1186699657.0
2021-07-19,2561.92,2561.92,2512.406,2526.572,1468136295.0
2021-07-20,2526.923,2578.594,2526.923,2570.175,1560616685.0
2021-07-21,2570.83,2594.179,2570.83,2593.835,1121119127.0
2021-07-22,2594.258,2597.576,2585.112,2595.325,959376329.0
2021-07-23,2596.052,2622.353,2596.052,2620.622,895617351.0
2021-07-24,2596.052,2622.353,2596.052,2620.622,895617351.0
2021-07-25,2596.052,2622.353,2596.052,2620.622,895617351.0
2021-07-26,2620.748,2625.812,2617.651,2625.652,1007924227.0
2021-07-27,2625.361,2625.361,2592.513,2611.021,1060604872.0
2021-07-28,2612.165,2624.548,2607.526,2615.878,1077514456.0
2021-07-29,2616.465,2635.006,2616.465,2626.819,1021938353.0
2021-07-30,2625.317,2625.317,2608.618,2611.829,1338228880.0
2021-07-31,2625.317,2625.317,2608.618,2611.829,1338228880.0
2021-08-01,2625.317,2625.317,2608.618,2611.829,1338228880.0
2021-08-02,2613.058,2627.335,2605.957,2607.398,1076965602.0
2021-08-03,2607.745,2626.271,2596.268,2626.232,1217785460.0
2021-08-04,2626.297,2626.297,2612.862,2613.784,1221842342.0
2021-08-05,2614.6,2632.666,2614.6,2632.537,1131471058.0
2021-08-06,2632.354,2640.229,2630.689,2635.326,1104520290.0
2021-08-07,2632.354,2640.229,2630.689,2635.326,1104520290.0
2021-08-08,2632.354,2640.229,2630.689,2635.326,1104520290.0
2021-08-09,2635.183,2637.286,2627.206,2632.813,1042674785.0
2021-08-10,2633.484,2639.934,2631.421,2634.077,1101069289.0
2021-08-11,2634.234,2640.9,2630.046,2640.119,1079165913.0
2021-08-12,2640.308,2647.688,2633.279,2647.041,991243555.0
2021-08-13,2647.155,2649.863,2645.036,2648.298,904954902.0
2021-08-14,2647.155,2649.863,2645.036,2648.298,904954902.0
2021-08-15,2647.155,2649.863,2645.036,2648.298,904954902.0
2021-08-16,2647.504,2650.126,2627.679,2649.952,1036765869.0
2021-08-17,2649.237,2649.237,2611.204,2629.924,1050003868.0
2021-08-18,2629.924,2632.824,2601.788,2603.056,1022614300.0
2021-08-19,2601.092,2610.048,2584.754,2601.547,1174071755.0
2021-08-20,2602.05,2626.249,2602.05,2625.089,1144062803.0
2021-08-21,2602.05,2626.249,2602.05,2625.089,1144062803.0
2021-08-22,2602.05,2626.249,2602.05,2625.089,1144062803.0
2021-08-23,2625.483,2655.348,2625.483,2650.617,1032540864.0
2021-08-24,2651.25,2662.826,2651.25,2659.298,959797845.0
2021-08-25,2659.314,2670.034,2659.121,2666.478,1034254948.0
2021-08-26,2666.434,2666.696,2649.135,2649.809,945479178.0
2021-08-27,2650.029,2680.192,2650.029,2677.903,1094832162.0
2021-08-28,2650.029,2680.192,2650.029,2677.903,1094832162.0
2021-08-29,2650.029,2680.192,2650.029,2677.903,1094832162.0
2021-08-30,2679.046,2692.111,2679.046,2686.913,982223049.0
2021-08-31,2687.234,2687.453,2678.62,2682.849,1525054455.0
2021-09-01,2683.149,2693.898,2683.149,2686.205,1043135568.0
2021-09-02,2687.115,2698.841,2687.115,2695.408,1029507563.0
2021-09-03,2695.205,2697.146,2687.402,2694.202,936325648.0
2021-09-04,2695.205,2697.146,2687.402,2694.202,936325648.0
2021-09-05,2695.205,2697.146,2687.402,2694.202,936325648.0
2021-09-06,2695.205,2697.146,2687.402,2694.202,936325648.0
2021-09-07,2694.048,2694.048,2680.535,2682.741,1066289777.0
2021-09-08,2682.703,2682.703,2664.185,2675.982,1066563114.0
2021-09-09,2676.057,2686.564,2665.209,2665.685,1075093501.0
2021-09-10,2666.307,2681.276,2644.276,2644.674,1154075654.0
2021-09-11,2666.307,2681.276,2644.276,2644.674,1154075654.0
2021-09-12,2666.307,2681.276,2644.276,2644.674,1154075654.0
2021-09-13,2647.054,2662.864,2637.723,2650.478,1214946385.0
2021-09-14,2651.073,2659.787,2629.23,2633.516,1162537375.0
2021-09-15,2633.829,2659.247,2630.084,2656.021,1331380287.0
2021-09-16,2655.488,2661.143,2636.667,2653.975,1169131427.0
2021-09-17,2653.568,2653.568,2628.797,2633.473,4682948378.0
2021-09-18,2653.568,2653.568,2628.797,2633.473,4682948378.0
2021-09-19,2653.568,2653.568,2628.797,2633.473,4682948378.0
2021-09-20,2631.197,2631.197,2556.124,2586.927,1539499971.0
2021-09-21,2588.233,2609.171,2581.251,2586.453,1199907746.0
2021-09-22,2587.205,2625.004,2587.205,2612.342,1150929675.0
2021-09-23,2613.034,2653.988,2613.034,2644.605,1067540319.0
2021-09-24,2643.541,2650.64,2634.404,2645.877,1016768860.0
2021-09-25,2643.541,2650.64,2634.404,2645.877,1016768860.0
2021-09-26,2643.541,2650.64,2634.404,2645.877,1016768860.0
2021-09-27,2644.097,2649.31,2635.074,2641.502,1162576473.0
2021-09-28,2640.084,2640.084,2583.994,2586.1,1317019601.0
2021-09-29,2586.48,2603.88,2585.87,2587.99,1100105264.0
2021-09-30,2589.515,2601.705,2559.313,2559.721,1464852946.0
2021-10-01,2560.585,2600.412,2548.453,2589.832,1278091502.0
2021-10-02,2560.585,2600.412,2548.453,2589.832,1278091502.0
2021-10-03,2560.585,2600.412,2548.453,2589.832,1278091502.0
2021-10-04,2589.245,2589.245,2543.151,2555.06,1363424133.0
2021-10-05,2555.535,2593.066,2555.535,2580.476,1167635053.0
2021-10-06,2578.463,2590.895,2548.282,2589.857,1140891469.0
2021-10-07,2591.749,2631.18,2591.749,2614.305,1141537468.0
2021-10-08,2615.303,2621.055,2605.3,2607.1,928333118.0
2021-10-09,2615.303,2621.055,2605.3,2607.1,928333118.0
2021-10-10,2615.303,2621.055,2605.3,2607.1,928333118.0
2021-10-11,2606.497,2621.857,2589.286,2589.517,912344837.0
2021-10-12,2590.612,2600.131,2582.988,2587.945,1060219644.0
2021-10-13,2588.883,2602.595,2577.722,2598.642,1056268926.0
2021-10-14,2599.836,2642.667,2599.836,2641.956,1084333286.0
2021-10-15,2642.659,2662.673,2642.659,2658.142,1353768312.0
2021-10-16,2642.659,2662.673,2642.659,2658.142,1353768312.0
2021-10-17,2642.659,2662.673,2642.659,2658.142,1353768312.0
2021-10-18,2657.763,2668.453,2645.026,2667.503,1067642011.0
2021-10-19,2668.038,2687.21,2668.038,2685.917,951125688.0
2021-10-20,2686.362,2699.011,2686.362,2696.317,983050201.0
2021-10-21,2696.281,2706.561,2692.318,2705.77,1064236238.0
2021-10-22,2705.671,2711.336,2689.36,2701.859,970067629.0
2021-10-23,2705.671,2711.336,2689.36,2701.859,970067629.0
2021-10-24,2705.671,2711.336,2689.36,2701.859,970067629.0
2021-10-25,2702.135,2719.135,2698.4,2715.417,1060415534.0
2021-10-26,2716.48,2733.114,2713.821,2716.717,1108933183.0
2021-10-27,2716.459,2720.104,2696.599,2696.609,1161005775.0
2021-10-28,2697.236,2726.343,2697.236,2725.941,1183327590.0
2021-10-29,2724.721,2732.305,2711.129,2730.655,1482729245.0
2021-10-30,2724.721,2732.305,2711.129,2730.655,1482729245.0
2021-10-31,2724.721,2732.305,2711.129,2730.655,1482729245.0
2021-11-01,2730.37,2743.11,2728.875,2742.743,1196415271.0
2021-11-02,2742.843,2751.895,2742.11,2750.629,1239006631.0
2021-11-03,2750.808,2772.548,2746.188,2770.927,1339857094.0
2021-11-04,2770.287,2784.988,2770.287,2779.794,1331899552.0
2021-11-05,2779.804,2803.924,2779.804,2790.564,1380670836.0
2021-11-06,2779.804,2803.924,2779.804,2790.564,1380670836.0
2021-11-07,2779.804,2803.924,2779.804,2790.564,1380670836.0
2021-11-08,2791.536,2802.119,2791.499,2794.621,1231797120.0
2021-11-09,2793.504,2798.434,2776.999,2785.551,1207789313.0
2021-11-10,2784.865,2784.865,2748.24,2758.111,1221032549.0
2021-11-11,2759.207,2769.375,2759.207,2761.928,1035412818.0
2021-11-12,2763.539,2784.38,2763.539,2781.443,1049013495.0
2021-11-13,2763.539,2784.38,2763.539,2781.443,1049013495.0
2021-11-14,2763.539,2784.38,2763.539,2781.443,1049013495.0
2021-11-15,2782.378,2789.288,2774.459,2780.291,1109103341.0
2021-11-16,2780.211,2798.627,2778.427,2791.555,1115398244.0
2021-11-17,2791.323,2791.323,2776.879,2780.269,1140901143.0
2021-11-18,2780.391,2788.629,2767.76,2785.054,1265649474.0
2021-11-19,2785.116,2790.293,2776.198,2777.6,1357238687.0
2021-11-20,2785.116,2790.293,2776.198,2777.6,1357238687.0
2021-11-21,2785.116,2790.293,2776.198,2777.6,1357238687.0
2021-11-22,2778.137,2801.55,2764.41,2764.514,1349803605.0
2021-11-23,2764.87,2773.52,2742.236,2765.86,1262226948.0
2021-11-24,2764.892,2774.62,2746.677,2773.75,1047962031.0
2021-11-25,2764.892,2774.62,2746.677,2773.75,1047962031.0
2021-11-26,2771.959,2771.959,2703.139,2709.73,1062061146.0
2021-11-27,2771.959,2771.959,2703.139,2709.73,1062061146.0
2021-11-28,2771.959,2771.959,2703.139,2709.73,1062061146.0
2021-11-29,2711.525,2752.359,2711.525,2739.792,1376203927.0
2021-11-30,2738.839,2738.839,2682.428,2685.544,2764701290.0
2021-12-01,2687.783,2734.923,2645.456,2646.45,1667902842.0
2021-12-02,2646.276,2698.936,2645.466,2688.847,1577917003.0
2021-12-03,2689.399,2705.018,2635.627,2660.037,1552724061.0
2021-12-04,2689.399,2705.018,2635.627,2660.037,1552724061.0
2021-12-05,2689.399,2705.018,2635.627,2660.037,1552724061.0
2021-12-06,2660.695,2704.901,2658.244,2692.503,1466365220.0
2021-12-07,2697.211,2756.639,2697.211,2750.226,1425435766.0
2021-12-08,2750.288,2764.373,2746.352,2762.086,1212259595.0
2021-12-09,2761.146,2761.146,2734.972,2735.659,1102331335.0
2021-12-10,2736.843,2758.226,2734.199,2755.392,1142800905.0
2021-12-11,2736.843,2758.226,2734.199,2755.392,1142800905.0
2021-12-12,2736.843,2758.226,2734.199,2755.392,1142800905.0
2021-12-13,2754.292,2754.292,2728.601,2729.223,1442193288.0
2021-12-14,2727.048,2727.048,2692.808,2707.535,1517277933.0
2021-12-15,2707.541,2752.53,2690.92,2751.193,1614074744.0
2021-12-16,2753.149,2763.897,2712.821,2722.794,1610702321.0
2021-12-17,2722.278,2727.88,2686.41,2703.697,4992361291.0
2021-12-18,2722.278,2727.88,2686.41,2703.697,4992361291.0
2021-12-19,2722.278,2727.88,2686.41,2703.697,4992361291.0
2021-12-20,2702.613,2702.613,2648.245,2670.685,1544198290.0
2021-12-21,2671.337,2724.963,2671.337,2724.052,1344652076.0
2021-12-22,2723.878,2750.798,2721.994,2750.51,1020123304.0
2021-12-23,2750.844,2776.622,2750.844,2768.358,958735050.0
2021-12-24,2750.844,2776.622,2750.844,2768.358,958735050.0
2021-12-25,2750.844,2776.622,2750.844,2768.358,958735050.0
2021-12-26,2750.844,2776.622,2750.844,2768.358,958735050.0
2021-12-27,2769.343,2803.878,2769.343,2803.742,936459120.0
2021-12-28,2803.9,2813.586,2795.713,2798.353,837212071.0
2021-12-29,2798.375,2807.368,2791.864,2801.873,838772520.0
2021-12-30,2802.905,2813.245,2794.187,2795.908,870101420.0
2021-12-31,2793.813,2800.504,2788.131,2788.137,971655168.0
2022-01-01,2793.813,2800.504,2788.131,2788.137,971655168.0
2022-01-02,2793.813,2800.504,2788.131,2788.137,971655168.0
2022-01-03,2788.017,2804.94,2783.041,2804.932,1245746921.0
2022-01-04,2805.179,2817.105,2787.636,2800.409,1360014367.0
2022-01-05,2799.727,2801.256,2738.936,2739.341,1481909303.0
2022-01-06,2739.234,2756.695,2721.557,2739.197,1323433694.0
2022-01-07,2739.059,2748.274,2718.56,2725.604,1281492104.0
2022-01-08,2739.059,2748.274,2718.56,2725.604,1281492104.0
2022-01-09,2739.059,2748.274,2718.56,2725.604,1281492104.0
2022-01-10,2725.246,2725.246,2668.594,2721.621,1526125872.0
2022-01-11,2721.615,2749.106,2705.454,2748.587,1210069211.0
2022-01-12,2749.559,2768.929,2741.493,2752.644,1180129043.0
2022-01-13,2752.874,2763.573,2708.043,2712.908,1194268957.0
2022-01-14,2712.165,2715.124,2683.723,2714.174,1288237372.0
2022-01-15,2712.165,2715.124,2683.723,2714.174,1288237372.0
2022-01-16,2712.165,2715.124,2683.723,2714.174,1288237372.0
2022-01-17,2712.165,2715.124,2683.723,2714.174,1288237372.0
2022-01-18,2713.172,2713.172,2656.4,2660.807,1495989572.0
2022-01-19,2661.009,2680.554,2632.722,2633.86,1322548409.0
2022-01-20,2634.456,2676.953,2600.492,2603.064,1355284526.0
2022-01-21,2602.813,2610.255,2551.818,2552.536,1917342177.0
2022-01-22,2602.813,2610.255,2551.818,2552.536,1917342177.0
2022-01-23,2602.813,2610.255,2551.818,2552.536,1917342177.0
2022-01-24,2551.0,2569.963,2452.547,2565.95,2178968475.0
2022-01-25,2563.28,2563.889,2493.128,2531.383,1613620332.0
2022-01-26,2535.691,2587.969,2499.522,2523.635,1685896612.0
2022-01-27,2524.238,2568.305,2497.267,2505.657,1517421319.0
2022-01-28,2505.917,2567.167,2484.849,2566.786,1524575710.0
2022-01-29,2505.917,2567.167,2484.849,2566.786,1524575710.0
2022-01-30,2505.917,2567.167,2484.849,2566.786,1524575710.0
2022-01-31,2566.702,2622.288,2558.976,2621.974,2015580340.0
2022-02-01,2622.0,2644.324,2602.29,2642.227,1438137427.0
2022-02-02,2642.383,2662.358,2634.63,2659.229,1499179431.0
2022-02-03,2658.282,2658.282,2590.776,2594.101,1393267976.0
2022-02-04,2593.71,2632.347,2580.096,2610.658,1345958651.0
2022-02-05,2593.71,2632.347,2580.096,2610.658,1345958651.0
2022-02-06,2593.71,2632.347,2580.096,2610.658,1345958651.0
2022-02-07,2610.713,2625.188,2596.935,2603.571,1260183654.0
2022-02-08,2602.928,2633.12,2593.733,2627.814,1311097652.0
2022-02-09,2628.358,2670.099,2628.358,2669.324,1316836262.0
2022-02-10,2668.486,2674.538,2610.731,2622.478,1492199079.0
2022-02-11,2622.704,2635.564,2563.654,2573.776,1539562839.0
2022-02-12,2622.704,2635.564,2563.654,2573.776,1539562839.0
2022-02-13,2622.704,2635.564,2563.654,2573.776,1539562839.0
2022-02-14,2573.871,2579.395,2543.79,2563.383,1465426810.0
2022-02-15,2563.855,2609.421,2563.855,2608.321,1315178240.0
2022-02-16,2607.481,2616.988,2583.73,2609.222,1242620930.0
2022-02-17,2608.43,2608.43,2547.721,2550.967,1329472801.0
2022-02-18,2551.063,2559.635,2519.179,2530.71,1580803455.0
2022-02-19,2551.063,2559.635,2519.179,2530.71,1580803455.0
2022-02-20,2551.063,2559.635,2519.179,2530.71,1580803455.0
2022-02-21,2551.063,2559.635,2519.179,2530.71,1580803455.0
2022-02-22,2529.743,2538.917,2483.408,2503.706,1506317316.0
2022-02-23,2506.124,2524.916,2454.477,2456.301,1415894960.0
2022-02-24,2453.201,2500.66,2397.375,2498.947,2013582086.0
2022-02-25,2499.08,2555.631,2496.596,2555.475,1507892799.0
2022-02-26,2499.08,2555.631,2496.596,2555.475,1507892799.0
2022-02-27,2499.08,2555.631,2496.596,2555.475,1507892799.0
