,CCOLA TI Equity,CCOLA TI Equity,CCOLA TI Equity,CCOLA TI Equity,CCOLA TI Equity
2022-09-22,142.631,144.312,141.149,144.312,288749.0
2022-09-23,145.893,151.527,145.399,148.266,593604.0
2022-09-24,145.893,151.527,145.399,148.266,593604.0
2022-09-25,145.893,151.527,145.399,148.266,593604.0
2022-09-26,149.452,151.626,145.3,145.696,688002.0
2022-09-27,147.771,148.167,142.434,142.533,417855.0
2022-09-28,142.533,142.631,135.416,136.602,760041.0
2022-09-29,137.294,138.282,129.485,132.945,678693.0
2022-09-30,133.044,134.032,129.288,133.044,675712.0
2022-10-01,133.044,134.032,129.288,133.044,675712.0
2022-10-02,133.044,134.032,129.288,133.044,675712.0
2022-10-03,133.142,138.381,132.846,138.381,888797.0
2022-10-04,139.666,140.753,134.427,139.073,692213.0
2022-10-05,139.864,140.16,135.119,136.207,869681.0
2022-10-06,136.997,139.864,135.91,139.37,970975.0
2022-10-07,139.271,139.271,137.294,138.974,535070.0
2022-10-08,139.271,139.271,137.294,138.974,535070.0
2022-10-09,139.271,139.271,137.294,138.974,535070.0
2022-10-10,139.172,144.312,138.974,144.312,1224186.0
2022-10-11,145.3,146.684,142.928,142.928,970615.0
2022-10-12,144.114,144.213,138.48,138.48,941399.0
2022-10-13,139.864,145.103,139.37,143.323,1009507.0
2022-10-14,144.509,151.626,144.509,151.231,1697669.0
2022-10-15,144.509,151.626,144.509,151.231,1697669.0
2022-10-16,144.509,151.626,144.509,151.231,1697669.0
2022-10-17,155.185,162.104,153.307,162.104,1749864.0
2022-10-18,163.092,166.057,159.929,166.057,1613715.0
2022-10-19,166.156,170.703,162.993,169.023,1157513.0
2022-10-20,169.023,171.0,163.389,163.389,1307812.0
2022-10-21,163.685,165.86,160.127,164.575,777210.0
2022-10-22,163.685,165.86,160.127,164.575,777210.0
2022-10-23,163.685,165.86,160.127,164.575,777210.0
2022-10-24,165.761,167.046,162.796,164.278,793888.0
2022-10-25,164.674,168.034,161.609,163.784,635042.0
2022-10-26,163.784,168.232,163.487,164.674,717458.0
2022-10-27,164.674,166.749,162.894,163.29,425789.0
2022-10-28,163.29,163.784,159.83,161.016,160300.0
2022-10-29,163.29,163.784,159.83,161.016,160300.0
2022-10-30,163.29,163.784,159.83,161.016,160300.0
2022-10-31,161.708,170.011,161.609,170.011,1035359.0
2022-11-01,170.011,170.011,164.674,166.552,954427.0
2022-11-02,167.639,174.953,167.342,172.581,1040451.0
2022-11-03,173.372,174.261,167.244,172.383,1165392.0
2022-11-04,172.976,173.075,169.122,169.715,615350.0
2022-11-05,172.976,173.075,169.122,169.715,615350.0
2022-11-06,172.976,173.075,169.122,169.715,615350.0
2022-11-07,169.715,170.703,168.529,168.627,740822.0
2022-11-08,169.22,170.407,168.331,169.122,730850.0
2022-11-09,169.122,170.604,166.552,170.505,828164.0
2022-11-10,170.505,171.79,168.034,170.505,516655.0
2022-11-11,169.813,170.505,168.232,169.122,699183.0
2022-11-12,169.813,170.505,168.232,169.122,699183.0
2022-11-13,169.813,170.505,168.232,169.122,699183.0
2022-11-14,169.122,175.843,168.924,175.448,792317.0
2022-11-15,177.029,179.006,171.395,172.482,751182.0
2022-11-16,172.878,175.546,171.098,172.976,649287.0
2022-11-17,174.36,174.756,165.069,170.011,502731.0
2022-11-18,170.011,175.349,169.023,170.505,556237.0
2022-11-19,170.011,175.349,169.023,170.505,556237.0
2022-11-20,170.011,175.349,169.023,170.505,556237.0
2022-11-21,170.604,173.965,169.517,171.395,585786.0
2022-11-22,172.186,178.907,171.296,178.907,791435.0
2022-11-23,180.093,191.954,176.041,187.803,1752642.0
2022-11-24,187.803,191.954,185.134,190.966,930455.0
2022-11-25,191.757,196.798,190.571,190.966,557265.0
2022-11-26,191.757,196.798,190.571,190.966,557265.0
2022-11-27,191.757,196.798,190.571,190.966,557265.0
2022-11-28,190.966,196.897,183.652,183.948,1091125.0
2022-11-29,184.442,188.297,183.157,183.157,959167.0
2022-11-30,183.157,192.053,182.564,182.96,3504515.0
2022-12-01,184.245,189.385,183.256,184.344,1586841.0
2022-12-02,185.431,191.757,185.035,191.46,1821863.0
2022-12-03,185.431,191.757,185.035,191.46,1821863.0
2022-12-04,185.431,191.757,185.035,191.46,1821863.0
2022-12-05,193.536,197.589,191.757,193.042,808155.0
2022-12-06,193.141,196.205,190.867,193.338,564361.0
2022-12-07,193.536,195.414,183.553,185.431,747388.0
2022-12-08,185.431,187.111,180.884,184.937,370260.0
2022-12-09,185.035,189.286,185.035,188.001,417212.0
2022-12-10,185.035,189.286,185.035,188.001,417212.0
2022-12-11,185.035,189.286,185.035,188.001,417212.0
2022-12-12,188.791,193.338,188.791,191.856,379662.0
2022-12-13,192.844,195.315,191.065,194.228,623838.0
2022-12-14,194.228,196.205,184.838,185.727,610880.0
2022-12-15,186.913,195.216,186.913,194.426,643269.0
2022-12-16,195.809,209.351,194.722,209.054,1446631.0
2022-12-17,195.809,209.351,194.722,209.054,1446631.0
2022-12-18,195.809,209.351,194.722,209.054,1446631.0
2022-12-19,209.351,211.822,201.345,205.99,1197872.0
2022-12-20,205.891,212.514,204.013,207.572,921715.0
2022-12-21,208.165,209.944,204.013,204.903,436635.0
2022-12-22,205.595,207.769,200.356,201.641,352121.0
2022-12-23,202.531,203.124,197.687,202.827,321306.0
2022-12-24,202.531,203.124,197.687,202.827,321306.0
2022-12-25,202.531,203.124,197.687,202.827,321306.0
2022-12-26,203.618,208.956,203.124,207.078,330528.0
2022-12-27,209.647,217.456,200.752,203.42,1274872.0
2022-12-28,204.606,205.496,194.426,198.379,588642.0
2022-12-29,198.577,204.804,197.687,203.124,465434.0
2022-12-30,204.508,205.397,198.972,202.037,660952.0
2022-12-31,204.508,205.397,198.972,202.037,660952.0
2023-01-01,204.508,205.397,198.972,202.037,660952.0
2023-01-02,202.333,211.229,201.641,207.671,892925.0
2023-01-03,207.671,211.229,205.595,205.595,570851.0
2023-01-04,205.99,206.089,199.565,203.223,585599.0
2023-01-05,203.519,205.397,184.541,184.541,599909.0
2023-01-06,184.442,194.03,177.424,194.03,686177.0
2023-01-07,184.442,194.03,177.424,194.03,686177.0
2023-01-08,184.442,194.03,177.424,194.03,686177.0
2023-01-09,195.711,199.961,185.925,185.925,582670.0
2023-01-10,183.849,191.559,179.599,185.53,857264.0
2023-01-11,185.628,187.803,175.546,178.215,728299.0
2023-01-12,178.512,187.21,170.011,186.518,648503.0
2023-01-13,186.815,192.053,179.5,180.39,765413.0
2023-01-14,186.815,192.053,179.5,180.39,765413.0
2023-01-15,186.815,192.053,179.5,180.39,765413.0
2023-01-16,180.785,188.396,177.919,188.1,557539.0
2023-01-17,188.89,193.734,187.111,193.042,561770.0
2023-01-18,194.03,199.17,194.03,198.182,492321.0
2023-01-19,198.182,203.717,196.699,201.641,643785.0
2023-01-20,202.135,203.519,198.28,202.037,498646.0
2023-01-21,202.135,203.519,198.28,202.037,498646.0
2023-01-22,202.135,203.519,198.28,202.037,498646.0
2023-01-23,202.135,203.223,197.984,199.269,830318.0
2023-01-24,199.368,201.641,192.646,198.28,379845.0
2023-01-25,198.972,199.763,188.001,193.239,548709.0
2023-01-26,192.943,195.711,188.989,190.966,373957.0
2023-01-27,189.78,191.263,182.367,186.222,393287.0
2023-01-28,189.78,191.263,182.367,186.222,393287.0
2023-01-29,189.78,191.263,182.367,186.222,393287.0
2023-01-30,186.518,188.791,181.477,183.059,304850.0
2023-01-31,183.059,183.059,176.436,181.082,437596.0
2023-02-01,182.861,183.355,176.337,177.523,418009.0
2023-02-02,176.535,180.489,171.395,178.215,519109.0
2023-02-03,178.314,186.815,178.314,186.815,364013.0
2023-02-04,178.314,186.815,178.314,186.815,364013.0
2023-02-05,178.314,186.815,178.314,186.815,364013.0
2023-02-06,183.75,184.838,178.413,182.96,115262.0
2023-02-07,181.378,184.838,166.354,171.494,408241.0
2023-02-08,181.378,184.838,166.354,171.494,408241.0
2023-02-09,181.378,184.838,166.354,171.494,408241.0
2023-02-10,181.378,184.838,166.354,171.494,408241.0
2023-02-11,181.378,184.838,166.354,171.494,408241.0
2023-02-12,181.378,184.838,166.354,171.494,408241.0
2023-02-13,181.378,184.838,166.354,171.494,408241.0
2023-02-14,181.378,184.838,166.354,171.494,408241.0
2023-02-15,171.988,188.594,171.988,188.594,351097.0
2023-02-16,193.338,202.63,182.367,182.367,610250.0
2023-02-17,181.279,184.64,179.5,180.291,191765.0
2023-02-18,181.279,184.64,179.5,180.291,191765.0
2023-02-19,181.279,184.64,179.5,180.291,191765.0
2023-02-20,180.291,184.937,177.128,179.599,260946.0
2023-02-21,178.907,182.762,177.523,178.808,536191.0
2023-02-22,178.314,181.378,177.424,178.314,274283.0
2023-02-23,178.314,181.971,178.116,180.39,314608.0
2023-02-24,180.39,184.541,179.105,182.268,464637.0
2023-02-25,180.39,184.541,179.105,182.268,464637.0
2023-02-26,180.39,184.541,179.105,182.268,464637.0
2023-02-27,183.454,184.146,179.599,181.675,402178.0
2023-02-28,182.96,190.571,182.96,188.791,964189.0
2023-03-01,188.791,190.768,186.518,189.78,514205.0
2023-03-02,190.472,198.478,189.681,196.304,541574.0
2023-03-03,196.402,198.676,187.803,193.239,493223.0
2023-03-04,196.402,198.676,187.803,193.239,493223.0
2023-03-05,196.402,198.676,187.803,193.239,493223.0
2023-03-06,193.437,198.775,191.164,197.49,379740.0
2023-03-07,198.972,201.74,196.699,197.885,509003.0
2023-03-08,197.984,198.577,193.734,197.589,431794.0
2023-03-09,197.687,198.28,194.722,196.699,368668.0
2023-03-10,196.699,207.078,196.007,203.124,735160.0
2023-03-11,196.699,207.078,196.007,203.124,735160.0
2023-03-12,196.699,207.078,196.007,203.124,735160.0
2023-03-13,203.124,207.473,202.63,205.891,530732.0
2023-03-14,205.891,209.845,201.938,206.089,439821.0
2023-03-15,206.089,207.769,196.798,198.676,397045.0
2023-03-16,198.676,205.101,198.577,202.234,313210.0
2023-03-17,203.223,210.142,202.63,207.374,490545.0
2023-03-18,203.223,210.142,202.63,207.374,490545.0
2023-03-19,203.223,210.142,202.63,207.374,490545.0
2023-03-20,207.374,208.857,195.908,195.908,444314.0
2023-03-21,195.908,199.565,188.989,195.414,482286.0
2023-03-22,195.414,197.687,193.536,195.414,199688.0
2023-03-23,195.809,200.949,193.931,200.158,271860.0
2023-03-24,200.158,203.124,194.524,194.722,331588.0
2023-03-25,200.158,203.124,194.524,194.722,331588.0
2023-03-26,200.158,203.124,194.524,194.722,331588.0
2023-03-27,195.117,197.687,193.931,194.821,216777.0
2023-03-28,196.798,204.606,196.798,200.257,756053.0
2023-03-29,200.653,206.583,195.711,202.926,464932.0
2023-03-30,204.409,208.857,201.048,208.56,608277.0
2023-03-31,208.461,208.461,201.345,201.345,409170.0
2023-04-01,208.461,208.461,201.345,201.345,409170.0
2023-04-02,208.461,208.461,201.345,201.345,409170.0
2023-04-03,201.641,203.124,192.745,201.246,488098.0
2023-04-04,201.641,204.112,193.832,201.74,236394.0
2023-04-05,200.653,205.595,200.455,203.618,317273.0
2023-04-06,203.618,216.468,203.618,212.02,913581.0
2023-04-07,212.712,224.573,211.13,223.189,853156.0
2023-04-08,212.712,224.573,211.13,223.189,853156.0
2023-04-09,212.712,224.573,211.13,223.189,853156.0
2023-04-10,223.189,224.968,218.148,221.509,527394.0
2023-04-11,224.375,226.747,218.642,219.631,667823.0
2023-04-12,219.73,222.596,218.247,218.939,434678.0
2023-04-13,219.235,226.154,218.445,219.433,561862.0
2023-04-14,220.125,221.509,218.741,219.631,223929.0
2023-04-15,220.125,221.509,218.741,219.631,223929.0
2023-04-16,220.125,221.509,218.741,219.631,223929.0
2023-04-17,219.631,221.509,213.404,213.997,357784.0
2023-04-18,216.468,219.532,214.392,216.468,306639.0
2023-04-19,216.962,222.398,216.27,220.916,432654.0
2023-04-20,220.52,222.398,217.456,219.235,210051.0
2023-04-21,220.52,222.398,217.456,219.235,210051.0
2023-04-22,220.52,222.398,217.456,219.235,210051.0
2023-04-23,220.52,222.398,217.456,219.235,210051.0
2023-04-24,219.334,234.358,219.334,233.765,1124178.0
2023-04-25,233.963,235.643,224.375,225.462,513374.0
2023-04-26,226.352,236.434,220.52,233.271,829660.0
2023-04-27,233.271,238.213,222.398,236.039,702271.0
2023-04-28,236.533,237.225,228.032,232.777,420130.0
2023-04-29,236.533,237.225,228.032,232.777,420130.0
2023-04-30,236.533,237.225,228.032,232.777,420130.0
2023-05-01,236.533,237.225,228.032,232.777,420130.0
2023-05-02,232.777,233.765,226.649,229.713,480642.0
2023-05-03,229.317,235.347,224.375,228.922,1982982.0
2023-05-04,228.527,248.098,228.032,244.045,1314647.0
2023-05-05,245.132,255.412,242.859,247.406,842184.0
2023-05-06,245.132,255.412,242.859,247.406,842184.0
2023-05-07,245.132,255.412,242.859,247.406,842184.0
2023-05-08,248.098,249.383,239.597,242.562,891198.0
2023-05-09,242.562,245.429,240.487,243.156,815781.0
2023-05-10,243.946,246.516,242.266,244.935,853687.0
2023-05-11,245.132,269.349,245.132,269.349,1061168.0
2023-05-12,273.303,296.235,273.303,281.507,2244860.0
2023-05-13,273.303,296.235,273.303,281.507,2244860.0
2023-05-14,273.303,296.235,273.303,281.507,2244860.0
2023-05-15,253.435,265.593,253.435,253.435,818422.0
2023-05-16,228.131,247.109,228.131,234.754,2939385.0
2023-05-17,236.236,247.999,236.236,247.9,948125.0
2023-05-18,256.005,260.849,245.231,252.051,1188398.0
2023-05-19,256.005,260.849,245.231,252.051,1188398.0
2023-05-20,256.005,260.849,245.231,252.051,1188398.0
2023-05-21,256.005,260.849,245.231,252.051,1188398.0
2023-05-22,254.4,254.4,242.0,250.7,527406.0
2023-05-23,250.7,254.0,232.4,235.4,862798.0
2023-05-24,235.4,239.0,228.9,228.9,535764.0
2023-05-25,229.5,234.3,224.5,225.5,306672.0
2023-05-26,225.5,228.0,219.3,225.6,720173.0
2023-05-27,225.5,228.0,219.3,225.6,720173.0
2023-05-28,225.5,228.0,219.3,225.6,720173.0
2023-05-29,226.0,233.7,221.7,226.7,1064488.0
2023-05-30,227.5,235.1,227.5,230.9,1344684.0
2023-05-31,231.2,233.6,227.9,231.3,727268.0
2023-06-01,232.2,233.3,229.4,230.8,886117.0
2023-06-02,233.3,234.9,228.6,229.9,978372.0
2023-06-03,233.3,234.9,228.6,229.9,978372.0
2023-06-04,233.3,234.9,228.6,229.9,978372.0
2023-06-05,232.5,243.0,231.3,242.9,1903476.0
2023-06-06,243.4,245.5,238.2,241.0,973348.0
2023-06-07,244.4,247.0,242.5,243.2,1436709.0
2023-06-08,243.2,245.3,240.9,245.0,835500.0
2023-06-09,245.6,249.0,244.4,245.6,1102238.0
2023-06-10,245.6,249.0,244.4,245.6,1102238.0
2023-06-11,245.6,249.0,244.4,245.6,1102238.0
2023-06-12,246.4,256.4,245.1,255.1,2512141.0
2023-06-13,255.1,256.8,248.0,255.5,1201161.0
2023-06-14,256.0,259.8,248.5,249.8,874684.0
2023-06-15,249.8,252.3,247.8,249.2,596992.0
2023-06-16,250.2,252.3,247.1,247.1,1061529.0
2023-06-17,250.2,252.3,247.1,247.1,1061529.0
2023-06-18,250.2,252.3,247.1,247.1,1061529.0
2023-06-19,247.5,248.2,241.7,243.7,741401.0
2023-06-20,243.0,249.0,241.3,247.0,933461.0
2023-06-21,249.0,251.4,246.4,248.1,681528.0
2023-06-22,249.0,267.5,247.3,267.0,1003173.0
2023-06-23,267.0,270.0,261.8,263.5,1042579.0
2023-06-24,267.0,270.0,261.8,263.5,1042579.0
2023-06-25,267.0,270.0,261.8,263.5,1042579.0
2023-06-26,269.7,271.0,256.3,260.1,2094117.0
2023-06-27,262.9,264.0,260.2,262.9,656167.0
2023-06-28,262.9,264.0,260.2,262.9,656167.0
2023-06-29,262.9,264.0,260.2,262.9,656167.0
2023-06-30,262.9,264.0,260.2,262.9,656167.0
2023-07-01,262.9,264.0,260.2,262.9,656167.0
2023-07-02,262.9,264.0,260.2,262.9,656167.0
2023-07-03,263.9,267.6,263.1,265.3,1433094.0
2023-07-04,265.7,267.4,260.3,260.9,1317660.0
2023-07-05,261.2,263.8,258.3,261.9,918932.0
2023-07-06,262.2,266.5,262.2,266.0,1337707.0
2023-07-07,266.3,269.0,265.3,266.9,1112701.0
2023-07-08,266.3,269.0,265.3,266.9,1112701.0
2023-07-09,266.3,269.0,265.3,266.9,1112701.0
2023-07-10,270.0,278.9,269.0,277.2,1918815.0
2023-07-11,281.0,284.0,275.0,276.8,1259917.0
2023-07-12,276.8,279.5,273.1,275.7,793924.0
2023-07-13,275.7,279.4,271.9,272.6,889648.0
2023-07-14,274.1,283.1,272.8,281.4,1307183.0
2023-07-15,274.1,283.1,272.8,281.4,1307183.0
2023-07-16,274.1,283.1,272.8,281.4,1307183.0
2023-07-17,285.0,293.2,283.5,287.9,1006154.0
2023-07-18,288.2,289.9,281.5,284.2,1109661.0
2023-07-19,284.2,289.8,277.8,289.2,908708.0
2023-07-20,291.2,298.0,286.3,296.3,1178531.0
2023-07-21,296.9,298.5,291.7,296.8,830005.0
2023-07-22,296.9,298.5,291.7,296.8,830005.0
2023-07-23,296.9,298.5,291.7,296.8,830005.0
2023-07-24,298.0,300.5,294.2,297.0,661929.0
2023-07-25,297.0,298.5,291.8,293.9,439810.0
2023-07-26,293.9,301.5,291.1,299.7,442636.0
2023-07-27,299.7,312.0,298.0,307.1,969309.0
2023-07-28,308.1,314.6,306.2,313.6,622342.0
2023-07-29,308.1,314.6,306.2,313.6,622342.0
2023-07-30,308.1,314.6,306.2,313.6,622342.0
2023-07-31,315.2,316.6,310.0,314.7,647362.0
2023-08-01,314.7,316.0,308.0,313.2,522994.0
2023-08-02,313.2,314.4,310.3,311.9,475589.0
2023-08-03,312.0,328.0,311.9,325.5,713582.0
2023-08-04,328.8,335.7,326.5,335.0,661777.0
2023-08-05,328.8,335.7,326.5,335.0,661777.0
2023-08-06,328.8,335.7,326.5,335.0,661777.0
2023-08-07,340.2,346.0,334.5,343.1,635186.0
2023-08-08,343.0,343.1,327.1,335.7,961480.0
2023-08-09,335.7,341.5,331.9,339.1,827293.0
2023-08-10,339.2,343.2,332.9,332.9,1121499.0
2023-08-11,333.0,364.2,332.9,359.0,1348466.0
2023-08-12,333.0,364.2,332.9,359.0,1348466.0
2023-08-13,333.0,364.2,332.9,359.0,1348466.0
2023-08-14,360.1,378.7,358.7,371.0,1298469.0
2023-08-15,371.0,389.1,367.4,372.1,1385621.0
2023-08-16,373.7,377.6,367.6,373.0,512624.0
2023-08-17,377.8,381.0,370.0,373.8,461969.0
2023-08-18,373.9,375.0,358.5,363.4,586313.0
2023-08-19,373.9,375.0,358.5,363.4,586313.0
2023-08-20,373.9,375.0,358.5,363.4,586313.0
2023-08-21,363.4,369.9,353.0,366.0,819755.0
2023-08-22,366.2,374.7,358.2,361.0,600932.0
2023-08-23,361.6,376.0,361.6,367.3,671626.0
2023-08-24,367.3,373.9,360.0,362.4,804794.0
2023-08-25,364.0,384.8,364.0,375.2,904070.0
2023-08-26,364.0,384.8,364.0,375.2,904070.0
2023-08-27,364.0,384.8,364.0,375.2,904070.0
2023-08-28,378.2,395.0,378.2,388.3,705683.0
2023-08-29,388.3,389.7,381.8,382.2,408107.0
2023-08-30,388.3,389.7,381.8,382.2,408107.0
2023-08-31,382.7,393.1,381.4,393.1,486594.0
2023-09-01,395.0,411.8,394.5,409.3,753836.0
2023-09-02,395.0,411.8,394.5,409.3,753836.0
2023-09-03,395.0,411.8,394.5,409.3,753836.0
2023-09-04,409.5,413.1,400.2,404.1,650870.0
2023-09-05,407.8,409.8,396.8,402.4,648200.0
2023-09-06,402.5,404.9,394.0,394.7,448655.0
2023-09-07,395.5,404.6,395.0,402.0,418036.0
2023-09-08,402.0,412.9,402.0,412.1,755349.0
2023-09-09,402.0,412.9,402.0,412.1,755349.0
2023-09-10,402.0,412.9,402.0,412.1,755349.0
2023-09-11,412.3,420.0,405.6,406.3,383994.0
2023-09-12,406.3,412.0,402.8,405.0,474607.0
2023-09-13,405.0,406.0,391.0,395.5,589706.0
2023-09-14,396.6,397.3,380.2,393.0,524998.0
2023-09-15,393.1,397.0,383.2,384.1,447843.0
2023-09-16,393.1,397.0,383.2,384.1,447843.0
2023-09-17,393.1,397.0,383.2,384.1,447843.0
2023-09-18,384.1,384.1,370.3,373.5,365564.0
2023-09-19,373.5,378.4,366.9,375.4,404198.0
2023-09-20,375.9,382.7,373.9,373.9,430150.0
2023-09-21,373.9,379.5,365.7,378.0,706859.0
2023-09-22,381.9,385.0,376.9,384.3,346266.0
2023-09-23,381.9,385.0,376.9,384.3,346266.0
2023-09-24,381.9,385.0,376.9,384.3,346266.0
2023-09-25,389.0,390.0,384.3,389.9,465878.0
2023-09-26,394.0,398.8,385.5,388.4,699549.0
2023-09-27,389.0,395.0,383.1,385.5,488854.0
2023-09-28,386.0,389.0,380.0,380.0,217811.0
2023-09-29,380.5,394.7,380.5,394.7,659335.0
2023-09-30,380.5,394.7,380.5,394.7,659335.0
2023-10-01,380.5,394.7,380.5,394.7,659335.0
2023-10-02,397.2,403.4,395.3,399.2,594569.0
2023-10-03,399.3,402.9,394.7,402.9,482734.0
2023-10-04,402.9,404.8,395.8,399.0,541773.0
2023-10-05,399.0,399.3,385.9,398.9,609583.0
2023-10-06,398.9,404.0,389.9,403.4,466934.0
2023-10-07,398.9,404.0,389.9,403.4,466934.0
2023-10-08,398.9,404.0,389.9,403.4,466934.0
2023-10-09,393.3,405.3,391.0,393.0,565769.0
2023-10-10,393.0,399.9,387.7,395.8,816394.0
2023-10-11,395.8,398.5,378.9,378.9,851476.0
2023-10-12,381.5,384.0,370.1,373.0,391136.0
2023-10-13,373.0,374.5,365.5,371.0,341387.0
2023-10-14,373.0,374.5,365.5,371.0,341387.0
2023-10-15,373.0,374.5,365.5,371.0,341387.0
2023-10-16,371.2,373.5,353.8,353.8,443878.0
2023-10-17,354.0,360.0,348.2,349.1,713849.0
2023-10-18,342.0,347.5,338.7,343.7,600534.0
2023-10-19,345.7,359.0,341.0,351.2,581107.0
2023-10-20,351.2,351.2,340.1,345.0,450189.0
2023-10-21,351.2,351.2,340.1,345.0,450189.0
2023-10-22,351.2,351.2,340.1,345.0,450189.0
2023-10-23,350.0,370.0,346.2,370.0,438424.0
2023-10-24,370.3,385.0,367.0,380.8,870986.0
2023-10-25,380.8,389.7,366.5,372.1,571508.0
2023-10-26,370.0,375.5,360.0,369.8,594306.0
2023-10-27,369.8,371.8,352.0,367.8,311453.0
2023-10-28,369.8,371.8,352.0,367.8,311453.0
2023-10-29,369.8,371.8,352.0,367.8,311453.0
2023-10-30,364.5,379.1,359.7,376.0,332090.0
2023-10-31,376.5,383.7,367.8,367.8,475293.0
2023-11-01,370.0,395.5,363.0,390.2,1500188.0
2023-11-02,391.0,411.3,380.0,405.0,1187922.0
2023-11-03,405.8,429.3,405.1,418.9,1070063.0
2023-11-04,405.8,429.3,405.1,418.9,1070063.0
2023-11-05,405.8,429.3,405.1,418.9,1070063.0
2023-11-06,419.5,421.25,400.0,419.0,750158.0
2023-11-07,419.0,423.75,411.5,419.0,372612.0
2023-11-08,419.25,425.0,415.75,424.0,342856.0
2023-11-09,423.75,432.0,418.25,426.5,453623.0
2023-11-10,426.25,439.0,421.5,432.75,499018.0
2023-11-11,426.25,439.0,421.5,432.75,499018.0
2023-11-12,426.25,439.0,421.5,432.75,499018.0
2023-11-13,428.0,430.5,406.75,414.0,444096.0
2023-11-14,414.0,417.0,402.75,411.25,224130.0
2023-11-15,412.0,426.5,410.75,412.25,345397.0
