,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity
2018-02-07,96.506,97.582,95.968,96.39,841168.0
2018-02-08,96.467,97.851,95.814,95.814,828139.0
2018-02-09,95.276,97.236,95.199,96.121,754536.0
2018-02-10,95.276,97.236,95.199,96.121,754536.0
2018-02-11,95.276,97.236,95.199,96.121,754536.0
2018-02-12,97.005,99.58,97.005,98.312,642219.0
2018-02-13,98.735,100.695,98.005,99.542,1228766.0
2018-02-14,105.691,106.844,95.199,102.002,4310170.0
2018-02-15,99.926,101.617,96.659,97.005,2026913.0
2018-02-16,97.582,99.042,97.121,98.504,985547.0
2018-02-17,97.582,99.042,97.121,98.504,985547.0
2018-02-18,97.582,99.042,97.121,98.504,985547.0
2018-02-19,98.389,98.773,97.313,97.582,619352.0
2018-02-20,97.582,100.195,97.582,99.657,580475.0
2018-02-21,99.503,101.387,99.234,99.926,999108.0
2018-02-22,99.772,103.731,99.35,103.385,1587940.0
2018-02-23,103.654,103.731,101.118,102.232,991808.0
2018-02-24,103.654,103.731,101.118,102.232,991808.0
2018-02-25,103.654,103.731,101.118,102.232,991808.0
2018-02-26,102.54,103.193,101.002,102.078,755448.0
2018-02-27,102.232,104.846,102.232,104.0,684173.0
2018-02-28,103.962,104.692,103.078,103.347,1098798.0
2018-03-01,103.308,103.308,100.08,100.195,1117398.0
2018-03-02,98.85,100.157,97.082,97.851,840958.0
2018-03-03,98.85,100.157,97.082,97.851,840958.0
2018-03-04,98.85,100.157,97.082,97.851,840958.0
2018-03-05,97.812,99.119,96.775,97.274,950417.0
2018-03-06,97.889,99.004,97.082,98.619,948885.0
2018-03-07,99.004,99.158,97.505,98.35,986182.0
2018-03-08,98.696,99.849,98.35,99.35,879892.0
2018-03-09,99.35,99.849,98.504,99.234,974494.0
2018-03-10,99.35,99.849,98.504,99.234,974494.0
2018-03-11,99.35,99.849,98.504,99.234,974494.0
2018-03-12,99.58,100.58,99.427,99.58,618471.0
2018-03-13,99.657,100.08,98.773,98.812,764209.0
2018-03-14,99.081,99.734,97.543,97.889,871954.0
2018-03-15,98.389,98.85,97.505,98.235,737210.0
2018-03-16,97.966,98.466,96.198,96.198,705805.0
2018-03-17,97.966,98.466,96.198,96.198,705805.0
2018-03-18,97.966,98.466,96.198,96.198,705805.0
2018-03-19,96.198,96.313,94.353,94.546,1911533.0
2018-03-20,94.699,95.276,94.2,95.045,980880.0
2018-03-21,94.891,95.314,93.124,93.469,1016329.0
2018-03-22,90.702,92.624,90.241,90.702,2123480.0
2018-03-23,89.934,92.009,89.357,91.625,975910.0
2018-03-24,89.934,92.009,89.357,91.625,975910.0
2018-03-25,89.934,92.009,89.357,91.625,975910.0
2018-03-26,91.625,92.124,89.088,89.511,1042742.0
2018-03-27,90.625,91.663,89.741,90.395,858492.0
2018-03-28,89.78,89.78,88.204,88.742,828141.0
2018-03-29,88.742,88.934,87.397,87.743,492915.0
2018-03-30,88.742,88.934,87.397,87.743,492915.0
2018-03-31,88.742,88.934,87.397,87.743,492915.0
2018-04-01,88.742,88.934,87.397,87.743,492915.0
2018-04-02,88.742,88.934,87.397,87.743,492915.0
2018-04-03,86.859,87.435,86.09,86.82,916557.0
2018-04-04,86.82,87.32,84.976,86.052,962103.0
2018-04-05,86.974,87.743,86.013,87.435,598235.0
2018-04-06,87.474,87.704,86.282,87.09,594430.0
2018-04-07,87.474,87.704,86.282,87.09,594430.0
2018-04-08,87.474,87.704,86.282,87.09,594430.0
2018-04-09,87.013,88.204,86.398,87.435,1471947.0
2018-04-10,88.127,88.896,87.704,88.896,549738.0
2018-04-11,88.857,89.319,88.089,88.896,969542.0
2018-04-12,88.742,90.933,88.588,90.933,429609.0
2018-04-13,90.894,92.662,90.741,92.393,582667.0
2018-04-14,90.894,92.662,90.741,92.393,582667.0
2018-04-15,90.894,92.662,90.741,92.393,582667.0
2018-04-16,92.547,93.969,92.547,93.085,1146686.0
2018-04-17,93.469,95.122,93.354,95.084,734248.0
2018-04-18,96.583,96.852,95.968,96.852,423948.0
2018-04-19,97.236,98.35,97.005,98.158,937863.0
2018-04-20,98.35,98.965,97.62,98.658,602263.0
2018-04-21,98.35,98.965,97.62,98.658,602263.0
2018-04-22,98.35,98.965,97.62,98.658,602263.0
2018-04-23,98.812,100.157,98.773,100.003,536879.0
2018-04-24,100.58,100.733,92.547,94.584,1745085.0
2018-04-25,93.777,93.854,85.053,92.624,3504450.0
2018-04-26,92.624,92.624,89.011,90.356,943485.0
2018-04-27,90.318,90.356,87.474,88.55,819364.0
2018-04-28,90.318,90.356,87.474,88.55,819364.0
2018-04-29,90.318,90.356,87.474,88.55,819364.0
2018-04-30,89.934,89.934,86.705,87.205,615399.0
2018-05-01,89.934,89.934,86.705,87.205,615399.0
2018-05-02,87.243,89.126,85.668,87.628,1646589.0
2018-05-03,87.82,87.82,86.59,86.974,767796.0
2018-05-04,87.628,88.473,86.82,87.82,797360.0
2018-05-05,87.628,88.473,86.82,87.82,797360.0
2018-05-06,87.628,88.473,86.82,87.82,797360.0
2018-05-07,88.166,88.704,87.551,88.704,437396.0
2018-05-08,88.742,89.934,88.435,89.934,692856.0
2018-05-09,89.895,90.587,89.165,90.51,766867.0
2018-05-10,89.895,90.587,89.165,90.51,766867.0
2018-05-11,90.51,90.894,88.665,88.934,687345.0
2018-05-12,90.51,90.894,88.665,88.934,687345.0
2018-05-13,90.51,90.894,88.665,88.934,687345.0
2018-05-14,89.165,91.971,87.512,91.24,1245341.0
2018-05-15,92.393,92.893,90.203,90.933,1347436.0
2018-05-16,91.466,95.653,91.06,95.165,1206634.0
2018-05-17,94.312,94.434,90.369,93.702,2729441.0
2018-05-18,93.702,95.857,93.58,94.922,1352578.0
2018-05-19,93.702,95.857,93.58,94.922,1352578.0
2018-05-20,93.702,95.857,93.58,94.922,1352578.0
2018-05-21,94.922,97.442,94.922,96.548,535699.0
2018-05-22,97.32,98.255,95.044,95.369,923974.0
2018-05-23,95.287,95.531,93.133,93.661,629649.0
2018-05-24,93.417,93.743,91.995,92.808,719438.0
2018-05-25,93.458,94.271,93.092,93.499,417131.0
2018-05-26,93.458,94.271,93.092,93.499,417131.0
2018-05-27,93.458,94.271,93.092,93.499,417131.0
2018-05-28,93.539,93.783,92.035,92.239,252810.0
2018-05-29,92.076,92.198,89.515,90.165,622360.0
2018-05-30,89.474,91.588,88.702,91.06,557100.0
2018-05-31,91.751,92.604,90.206,90.897,1468153.0
2018-06-01,91.06,92.93,90.653,92.523,647871.0
2018-06-02,91.06,92.93,90.653,92.523,647871.0
2018-06-03,91.06,92.93,90.653,92.523,647871.0
2018-06-04,93.499,97.401,93.417,97.401,1603044.0
2018-06-05,97.442,99.231,97.361,98.336,1094478.0
2018-06-06,97.442,99.231,97.361,98.336,1094478.0
2018-06-07,98.783,99.19,96.263,96.466,689727.0
2018-06-08,95.735,96.913,94.922,95.938,722415.0
2018-06-09,95.735,96.913,94.922,95.938,722415.0
2018-06-10,95.735,96.913,94.922,95.938,722415.0
2018-06-11,96.019,97.076,95.044,95.45,644879.0
2018-06-12,95.816,96.222,94.759,95.369,709409.0
2018-06-13,95.531,96.222,95.206,95.531,627696.0
2018-06-14,95.531,97.889,94.8,97.686,661746.0
2018-06-15,97.686,97.97,92.767,94.312,1036807.0
2018-06-16,97.686,97.97,92.767,94.312,1036807.0
2018-06-17,97.686,97.97,92.767,94.312,1036807.0
2018-06-18,94.474,96.304,94.352,95.572,576029.0
2018-06-19,95.165,95.409,93.905,94.637,758977.0
2018-06-20,94.434,95.775,94.23,95.165,491858.0
2018-06-21,94.84,96.019,92.889,92.889,476381.0
2018-06-22,94.84,96.019,92.889,92.889,476381.0
2018-06-23,94.84,96.019,92.889,92.889,476381.0
2018-06-24,94.84,96.019,92.889,92.889,476381.0
2018-06-25,93.58,94.556,91.791,91.954,513576.0
2018-06-26,91.06,92.482,90.003,92.076,391423.0
2018-06-27,92.32,93.011,91.263,91.791,496041.0
2018-06-28,91.344,92.076,89.556,90.165,1108661.0
2018-06-29,91.344,92.401,90.491,91.71,994035.0
2018-06-30,91.344,92.401,90.491,91.71,994035.0
2018-07-01,91.344,92.401,90.491,91.71,994035.0
2018-07-02,92.035,94.393,91.263,93.661,663803.0
2018-07-03,93.905,94.434,93.255,93.621,581317.0
2018-07-04,93.539,94.068,92.523,93.499,356476.0
2018-07-05,93.865,94.962,93.052,93.499,458774.0
2018-07-06,94.149,96.222,93.702,96.019,570272.0
2018-07-07,94.149,96.222,93.702,96.019,570272.0
2018-07-08,94.149,96.222,93.702,96.019,570272.0
2018-07-09,95.531,97.32,94.84,97.076,580928.0
2018-07-10,97.401,100.206,97.401,100.084,645301.0
2018-07-11,100.003,101.019,98.011,100.653,996146.0
2018-07-12,100.653,103.052,100.003,102.767,453331.0
2018-07-13,103.54,103.54,101.101,101.304,519964.0
2018-07-14,103.54,103.54,101.101,101.304,519964.0
2018-07-15,103.54,103.54,101.101,101.304,519964.0
2018-07-16,101.304,103.336,98.54,101.995,659664.0
2018-07-17,102.523,102.686,100.938,101.182,373388.0
2018-07-18,101.954,103.784,101.954,102.564,398561.0
2018-07-19,104.068,105.898,102.849,102.971,715451.0
2018-07-20,102.645,105.369,102.117,104.759,696503.0
2018-07-21,102.645,105.369,102.117,104.759,696503.0
2018-07-22,102.645,105.369,102.117,104.759,696503.0
2018-07-23,104.881,107.239,103.824,104.393,1066559.0
2018-07-24,105.328,106.507,104.678,106.101,1190742.0
2018-07-25,97.483,99.678,92.239,92.442,6376089.0
2018-07-26,93.174,93.255,90.328,91.141,3051238.0
2018-07-27,91.304,93.539,90.328,92.401,1291219.0
2018-07-28,91.304,93.539,90.328,92.401,1291219.0
2018-07-29,91.304,93.539,90.328,92.401,1291219.0
2018-07-30,92.401,92.686,91.507,92.523,779327.0
2018-07-31,92.686,93.296,91.426,92.32,1185499.0
2018-08-01,91.995,91.995,87.848,91.466,1545540.0
2018-08-02,91.06,92.035,90.084,91.873,773268.0
2018-08-03,92.157,92.361,91.466,91.873,369903.0
2018-08-04,92.157,92.361,91.466,91.873,369903.0
2018-08-05,92.157,92.361,91.466,91.873,369903.0
2018-08-06,91.913,92.279,90.734,91.182,2933800.0
2018-08-07,91.141,91.71,90.45,91.141,548530.0
2018-08-08,90.612,92.157,90.043,90.856,625484.0
2018-08-09,91.222,91.263,90.247,90.978,592469.0
2018-08-10,90.938,90.938,88.255,89.393,796713.0
2018-08-11,90.938,90.938,88.255,89.393,796713.0
2018-08-12,90.938,90.938,88.255,89.393,796713.0
2018-08-13,89.027,89.596,88.133,88.621,448924.0
2018-08-14,88.783,89.068,86.954,88.621,753795.0
2018-08-15,88.824,90.043,87.848,88.173,479865.0
2018-08-16,87.97,88.702,87.523,87.767,680863.0
2018-08-17,87.726,90.572,87.035,90.084,1354351.0
2018-08-18,87.726,90.572,87.035,90.084,1354351.0
2018-08-19,87.726,90.572,87.035,90.084,1354351.0
2018-08-20,90.247,91.426,89.637,91.304,569896.0
2018-08-21,91.426,92.361,90.653,92.157,784456.0
2018-08-22,91.995,92.97,91.669,92.726,572720.0
2018-08-23,92.767,93.377,91.751,92.157,706349.0
2018-08-24,91.954,92.117,90.938,91.547,638508.0
2018-08-25,91.954,92.117,90.938,91.547,638508.0
2018-08-26,91.954,92.117,90.938,91.547,638508.0
2018-08-27,91.507,92.808,91.263,92.361,404978.0
2018-08-28,92.198,93.499,92.198,92.93,486160.0
2018-08-29,92.889,93.336,91.995,92.117,501104.0
2018-08-30,91.751,93.133,91.466,92.848,615905.0
2018-08-31,92.726,94.271,91.385,91.385,723168.0
2018-09-01,92.726,94.271,91.385,91.385,723168.0
2018-09-02,92.726,94.271,91.385,91.385,723168.0
2018-09-03,91.71,92.035,90.734,91.019,526361.0
2018-09-04,90.491,90.978,88.295,88.702,811056.0
2018-09-05,88.295,88.905,87.076,87.482,718870.0
2018-09-06,87.401,87.401,85.084,85.084,981025.0
2018-09-07,85.084,85.694,83.946,84.352,864067.0
2018-09-08,85.084,85.694,83.946,84.352,864067.0
2018-09-09,85.084,85.694,83.946,84.352,864067.0
2018-09-10,84.271,84.799,83.458,84.474,689629.0
2018-09-11,84.352,84.515,83.173,84.311,1015336.0
2018-09-12,84.068,85.49,83.458,84.799,543676.0
2018-09-13,84.149,85.816,83.986,84.718,474287.0
2018-09-14,84.759,86.425,84.759,86.181,731423.0
2018-09-15,84.759,86.425,84.759,86.181,731423.0
2018-09-16,84.759,86.425,84.759,86.181,731423.0
2018-09-17,85.49,85.938,84.311,84.311,656203.0
2018-09-18,84.393,85.084,83.133,83.255,601529.0
2018-09-19,83.783,84.515,83.783,84.027,400670.0
2018-09-20,86.751,86.995,84.474,84.637,780649.0
2018-09-21,84.84,85.531,84.677,84.84,698447.0
2018-09-22,84.84,85.531,84.677,84.84,698447.0
2018-09-23,84.84,85.531,84.677,84.84,698447.0
2018-09-24,84.84,84.84,81.791,82.36,1009888.0
2018-09-25,82.401,82.889,81.954,82.198,803481.0
2018-09-26,82.238,82.32,81.425,81.425,538155.0
2018-09-27,81.71,81.872,81.141,81.303,635194.0
2018-09-28,81.344,81.994,81.043,81.141,563370.0
2018-09-29,81.344,81.994,81.043,81.141,563370.0
2018-09-30,81.344,81.994,81.043,81.141,563370.0
2018-10-01,81.303,83.051,81.303,82.807,408527.0
2018-10-02,82.563,82.563,80.539,80.767,526829.0
2018-10-03,80.637,81.507,79.417,80.978,548979.0
2018-10-04,80.962,81.173,78.506,78.604,672648.0
2018-10-05,78.62,79.141,77.775,78.084,418095.0
2018-10-06,78.62,79.141,77.775,78.084,418095.0
2018-10-07,78.62,79.141,77.775,78.084,418095.0
2018-10-08,78.295,78.458,75.401,76.311,930340.0
2018-10-09,76.474,76.799,74.539,75.059,1016581.0
2018-10-10,74.88,75.319,73.726,73.823,706454.0
2018-10-11,72.36,73.905,71.547,73.124,1176177.0
2018-10-12,73.937,75.027,72.945,73.596,968369.0
2018-10-13,73.937,75.027,72.945,73.596,968369.0
2018-10-14,73.937,75.027,72.945,73.596,968369.0
2018-10-15,73.612,73.97,71.693,72.604,938603.0
2018-10-16,72.718,75.84,72.149,75.352,810452.0
2018-10-17,75.628,76.165,73.352,73.498,981152.0
2018-10-18,73.579,74.474,72.669,72.962,534167.0
2018-10-19,72.929,72.929,70.945,71.921,807021.0
2018-10-20,72.929,72.929,70.945,71.921,807021.0
2018-10-21,72.929,72.929,70.945,71.921,807021.0
2018-10-22,72.165,72.913,70.116,70.555,837763.0
2018-10-23,70.409,70.441,68.49,68.701,1280467.0
2018-10-24,69.4,69.726,68.116,68.441,1686189.0
2018-10-25,68.165,71.01,67.157,69.856,1927741.0
2018-10-26,73.173,75.986,69.937,74.864,4484945.0
2018-10-27,73.173,75.986,69.937,74.864,4484945.0
2018-10-28,73.173,75.986,69.937,74.864,4484945.0
2018-10-29,77.189,79.076,76.181,76.344,1582258.0
2018-10-30,77.124,77.58,75.742,76.75,1183708.0
2018-10-31,78.149,79.921,77.742,79.368,1252400.0
2018-11-01,79.628,81.872,78.864,81.507,958884.0
2018-11-02,83.092,84.393,81.75,84.149,709879.0
2018-11-03,83.092,84.393,81.75,84.149,709879.0
2018-11-04,83.092,84.393,81.75,84.149,709879.0
2018-11-05,84.271,85.246,81.872,82.401,1063449.0
2018-11-06,82.97,83.458,81.344,82.685,633736.0
2018-11-07,82.97,83.295,81.206,82.604,720226.0
2018-11-08,83.377,84.19,82.198,82.685,650961.0
2018-11-09,82.36,83.092,81.425,81.954,428997.0
2018-11-10,82.36,83.092,81.425,81.954,428997.0
2018-11-11,82.36,83.092,81.425,81.954,428997.0
2018-11-12,82.279,82.523,78.263,78.376,787838.0
2018-11-13,78.214,79.385,76.669,77.482,833180.0
2018-11-14,77.384,79.84,76.425,78.864,560846.0
2018-11-15,79.645,79.937,76.409,76.783,583781.0
2018-11-16,76.815,78.409,76.019,76.734,367503.0
2018-11-17,76.815,78.409,76.019,76.734,367503.0
2018-11-18,76.815,78.409,76.019,76.734,367503.0
2018-11-19,76.734,77.742,74.653,74.848,471975.0
2018-11-20,74.718,74.718,71.644,72.718,1007353.0
2018-11-21,72.88,73.97,71.872,72.425,990270.0
2018-11-22,72.783,73.092,71.823,71.84,440673.0
2018-11-23,71.84,72.88,71.384,72.181,517135.0
2018-11-24,71.84,72.88,71.384,72.181,517135.0
2018-11-25,71.84,72.88,71.384,72.181,517135.0
2018-11-26,72.36,73.14,71.661,72.409,848181.0
2018-11-27,72.766,72.815,71.433,72.083,938302.0
2018-11-28,72.636,72.718,71.563,71.791,570558.0
2018-11-29,72.831,73.791,72.035,72.246,695788.0
2018-11-30,72.441,72.766,71.238,72.149,939961.0
2018-12-01,72.441,72.766,71.238,72.149,939961.0
2018-12-02,72.441,72.766,71.238,72.149,939961.0
2018-12-03,73.482,74.685,73.238,73.986,810948.0
2018-12-04,73.986,74.149,72.588,72.588,533495.0
2018-12-05,71.547,73.531,70.929,72.978,715256.0
2018-12-06,72.848,72.848,69.449,70.116,1143661.0
2018-12-07,71.238,72.994,69.758,69.97,743554.0
2018-12-08,71.238,72.994,69.758,69.97,743554.0
2018-12-09,71.238,72.994,69.758,69.97,743554.0
2018-12-10,69.97,70.425,68.051,68.474,879234.0
2018-12-11,69.823,70.848,68.49,68.571,724133.0
2018-12-12,69.758,71.287,68.181,70.734,869620.0
2018-12-13,71.222,71.335,68.539,68.815,773591.0
2018-12-14,68.783,68.799,66.961,67.53,1138168.0
2018-12-15,68.783,68.799,66.961,67.53,1138168.0
2018-12-16,68.783,68.799,66.961,67.53,1138168.0
2018-12-17,67.709,68.1,66.083,66.506,1023102.0
2018-12-18,66.62,67.758,65.872,65.921,1027204.0
2018-12-19,66.474,68.051,66.311,66.62,849702.0
2018-12-20,65.937,66.896,65.108,65.726,1203386.0
2018-12-21,65.856,67.514,65.417,66.945,825415.0
2018-12-22,65.856,67.514,65.417,66.945,825415.0
2018-12-23,65.856,67.514,65.417,66.945,825415.0
2018-12-24,65.856,67.514,65.417,66.945,825415.0
2018-12-25,65.856,67.514,65.417,66.945,825415.0
2018-12-26,65.856,67.514,65.417,66.945,825415.0
2018-12-27,67.222,68.132,64.717,66.002,932546.0
2018-12-28,66.522,67.14,65.921,66.343,701813.0
2018-12-29,66.522,67.14,65.921,66.343,701813.0
2018-12-30,66.522,67.14,65.921,66.343,701813.0
2018-12-31,66.522,67.14,65.921,66.343,701813.0
2019-01-01,66.522,67.14,65.921,66.343,701813.0
2019-01-02,66.343,67.059,64.327,66.929,796651.0
2019-01-03,66.929,66.929,65.108,65.238,728650.0
2019-01-04,65.53,67.904,65.53,67.547,441841.0
2019-01-05,65.53,67.904,65.53,67.547,441841.0
2019-01-06,65.53,67.904,65.53,67.547,441841.0
2019-01-07,68.213,69.384,67.986,69.075,516667.0
2019-01-08,69.531,70.197,68.701,69.352,722602.0
2019-01-09,69.905,70.376,68.555,68.848,705697.0
2019-01-10,68.734,69.482,67.742,69.108,682682.0
2019-01-11,69.498,73.417,68.88,72.945,1437343.0
2019-01-12,69.498,73.417,68.88,72.945,1437343.0
2019-01-13,69.498,73.417,68.88,72.945,1437343.0
2019-01-14,72.897,75.368,71.807,74.246,1064187.0
2019-01-15,74.246,75.498,73.775,74.718,1256461.0
2019-01-16,74.913,77.319,74.832,76.458,1318591.0
2019-01-17,77.108,78.425,76.458,77.937,1287506.0
2019-01-18,77.937,78.458,76.506,77.384,514131.0
2019-01-19,77.937,78.458,76.506,77.384,514131.0
2019-01-20,77.937,78.458,76.506,77.384,514131.0
2019-01-21,77.563,77.563,75.742,75.954,474899.0
2019-01-22,75.921,75.921,74.067,74.718,517804.0
2019-01-23,74.718,75.612,74.149,74.327,427981.0
2019-01-24,74.75,75.482,74.36,75.303,425844.0
2019-01-25,75.563,76.393,75.124,75.189,521355.0
2019-01-26,75.563,76.393,75.124,75.189,521355.0
2019-01-27,75.563,76.393,75.124,75.189,521355.0
2019-01-28,76.425,78.36,76.23,76.376,973110.0
2019-01-29,76.555,77.238,76.1,76.669,405711.0
2019-01-30,76.75,77.742,76.311,76.962,350851.0
2019-01-31,76.962,77.97,74.929,75.466,783733.0
2019-02-01,75.921,77.449,75.677,76.116,562411.0
2019-02-02,75.921,77.449,75.677,76.116,562411.0
2019-02-03,75.921,77.449,75.677,76.116,562411.0
2019-02-04,76.262,78.864,76.262,78.344,512021.0
2019-02-05,78.864,79.498,77.758,79.271,513903.0
2019-02-06,79.271,80.344,78.474,79.677,1009106.0
2019-02-07,79.677,80.084,78.864,78.913,526830.0
2019-02-08,79.303,80.604,78.702,79.84,713155.0
2019-02-09,79.303,80.604,78.702,79.84,713155.0
2019-02-10,79.303,80.604,78.702,79.84,713155.0
2019-02-11,80.279,80.767,79.498,79.807,875759.0
2019-02-12,79.807,79.807,76.799,77.238,1513797.0
2019-02-13,80.49,84.799,79.856,83.051,2398981.0
2019-02-14,83.539,84.921,81.669,82.604,1081711.0
2019-02-15,82.116,82.97,81.254,81.75,682229.0
2019-02-16,82.116,82.97,81.254,81.75,682229.0
2019-02-17,82.116,82.97,81.254,81.75,682229.0
2019-02-18,81.303,81.303,77.954,78.994,1225282.0
2019-02-19,79.206,79.645,78.441,79.287,963132.0
2019-02-20,79.433,82.401,79.368,82.157,821416.0
2019-02-21,82.767,82.767,80.425,80.539,595134.0
2019-02-22,80.441,81.466,79.905,80.49,380718.0
2019-02-23,80.441,81.466,79.905,80.49,380718.0
2019-02-24,80.441,81.466,79.905,80.49,380718.0
2019-02-25,80.75,81.425,79.628,80.116,283219.0
2019-02-26,80.116,82.563,79.986,82.076,489934.0
2019-02-27,82.076,82.076,80.084,80.506,401606.0
2019-02-28,80.506,81.043,78.279,78.767,600945.0
2019-03-01,78.702,80.084,78.376,79.693,358085.0
2019-03-02,78.702,80.084,78.376,79.693,358085.0
2019-03-03,78.702,80.084,78.376,79.693,358085.0
2019-03-04,79.84,80.75,79.547,79.937,547591.0
2019-03-05,79.937,80.328,79.189,80.002,386032.0
2019-03-06,79.677,80.425,79.482,80.23,393139.0
2019-03-07,80.116,80.198,77.872,78.263,479728.0
2019-03-08,78.23,78.23,75.449,75.449,596988.0
2019-03-09,78.23,78.23,75.449,75.449,596988.0
2019-03-10,78.23,78.23,75.449,75.449,596988.0
2019-03-11,75.449,77.287,75.449,76.636,679886.0
2019-03-12,76.994,77.547,75.84,76.019,613957.0
2019-03-13,76.1,76.897,75.287,75.563,763417.0
2019-03-14,75.612,76.539,75.531,75.628,559418.0
2019-03-15,75.287,75.84,74.832,75.661,1242249.0
2019-03-16,75.287,75.84,74.832,75.661,1242249.0
2019-03-17,75.287,75.84,74.832,75.661,1242249.0
2019-03-18,75.693,77.108,75.693,76.604,420265.0
2019-03-19,76.409,78.588,76.084,78.441,425601.0
2019-03-20,78.458,78.864,76.214,76.669,530950.0
2019-03-21,76.425,76.832,75.449,76.636,403156.0
2019-03-22,77.043,77.498,75.937,75.937,405711.0
2019-03-23,77.043,77.498,75.937,75.937,405711.0
2019-03-24,77.043,77.498,75.937,75.937,405711.0
2019-03-25,76.328,76.441,75.384,75.791,252660.0
2019-03-26,75.791,75.84,74.555,75.206,505950.0
2019-03-27,75.206,75.693,73.937,74.49,641351.0
2019-03-28,74.799,75.238,74.279,74.636,438006.0
2019-03-29,74.636,75.693,74.149,75.693,963417.0
2019-03-30,74.636,75.693,74.149,75.693,963417.0
2019-03-31,74.636,75.693,74.149,75.693,963417.0
2019-04-01,77.303,79.011,77.303,77.71,810274.0
2019-04-02,77.84,78.848,77.401,77.401,628399.0
2019-04-03,77.515,78.929,77.498,78.246,827305.0
2019-04-04,77.791,79.596,77.645,78.864,558415.0
2019-04-05,78.945,79.791,78.441,79.531,733452.0
2019-04-06,78.945,79.791,78.441,79.531,733452.0
2019-04-07,78.945,79.791,78.441,79.531,733452.0
2019-04-08,79.531,79.807,77.612,77.921,560501.0
2019-04-09,77.921,77.921,75.58,76.409,683941.0
2019-04-10,76.165,77.108,74.897,76.555,732059.0
2019-04-11,76.555,77.986,76.555,77.157,621435.0
2019-04-12,77.157,78.767,76.88,78.295,599210.0
2019-04-13,77.157,78.767,76.88,78.295,599210.0
2019-04-14,77.157,78.767,76.88,78.295,599210.0
2019-04-15,78.393,78.393,76.051,76.588,515233.0
2019-04-16,76.425,77.206,75.742,75.921,911887.0
2019-04-17,75.921,75.921,73.417,73.986,956138.0
2019-04-18,73.775,74.636,72.864,74.506,609125.0
2019-04-19,73.775,74.636,72.864,74.506,609125.0
2019-04-20,73.775,74.636,72.864,74.506,609125.0
2019-04-21,73.775,74.636,72.864,74.506,609125.0
2019-04-22,73.775,74.636,72.864,74.506,609125.0
2019-04-23,74.799,75.059,72.262,72.783,1293324.0
2019-04-24,65.856,69.319,65.498,66.311,5469235.0
2019-04-25,66.311,67.53,65.693,65.921,2369307.0
2019-04-26,65.921,66.197,64.457,65.059,1417150.0
2019-04-27,65.921,66.197,64.457,65.059,1417150.0
2019-04-28,65.921,66.197,64.457,65.059,1417150.0
