,BILL SS Equity,BILL SS Equity,BILL SS Equity,BILL SS Equity,BILL SS Equity
2013-11-30,51.8397,52.1678,51.5116,52.135,161761.0
2013-12-01,51.8397,52.1678,51.5116,52.135,161761.0
2013-12-02,52.1678,52.3975,51.2491,51.3476,269340.0
2013-12-03,51.2819,51.2819,50.2648,50.5273,351168.0
2013-12-04,50.6257,50.6914,49.9367,50.6586,273329.0
2013-12-05,50.6257,50.9867,50.2648,50.5273,176877.0
2013-12-06,50.757,51.8069,50.3305,51.8069,293799.0
2013-12-07,50.757,51.8069,50.3305,51.8069,293799.0
2013-12-08,50.757,51.8069,50.3305,51.8069,293799.0
2013-12-09,51.5116,53.4146,49.8711,53.0865,56587893.0
2013-12-10,52.4959,52.824,51.7085,51.8725,359778.0
2013-12-11,51.8397,52.7256,51.446,52.1022,400570.0
2013-12-12,52.1022,52.3975,50.7898,51.1835,359757.0
2013-12-13,51.2163,51.5116,50.4289,50.921,369219.0
2013-12-14,51.2163,51.5116,50.4289,50.921,369219.0
2013-12-15,51.2163,51.5116,50.4289,50.921,369219.0
2013-12-16,50.5273,51.6757,50.3633,51.5772,251132.0
2013-12-17,51.61,51.8725,51.1179,51.8725,260250.0
2013-12-18,51.7413,52.135,51.5772,51.8397,527085.0
2013-12-19,51.8397,52.3319,51.0195,51.6757,307237.0
2013-12-20,51.5772,52.2006,50.9867,52.135,344595.0
2013-12-21,51.5772,52.2006,50.9867,52.135,344595.0
2013-12-22,51.5772,52.2006,50.9867,52.135,344595.0
2013-12-23,52.0694,52.4959,51.8725,52.1022,176913.0
2013-12-24,52.0694,52.4959,51.8725,52.1022,176913.0
2013-12-25,52.0694,52.4959,51.8725,52.1022,176913.0
2013-12-26,52.0694,52.4959,51.8725,52.1022,176913.0
2013-12-27,52.4631,53.7099,52.3647,53.7099,203789.0
2013-12-28,52.4631,53.7099,52.3647,53.7099,203789.0
2013-12-29,52.4631,53.7099,52.3647,53.7099,203789.0
2013-12-30,53.7099,54.1364,53.1521,53.3162,198018.0
2013-12-31,53.7099,54.1364,53.1521,53.3162,198018.0
2014-01-01,53.7099,54.1364,53.1521,53.3162,198018.0
2014-01-02,53.3162,54.0708,53.1521,53.4474,195468.0
2014-01-03,53.4146,53.6115,52.9553,53.4802,161075.0
2014-01-04,53.4146,53.6115,52.9553,53.4802,161075.0
2014-01-05,53.4146,53.6115,52.9553,53.4802,161075.0
2014-01-06,53.4146,53.6115,52.9553,53.4802,161075.0
2014-01-07,53.4802,53.8083,53.2177,53.349,172446.0
2014-01-08,53.4802,53.5458,53.0209,53.0209,154328.0
2014-01-09,53.1521,53.1521,52.4959,52.8568,251280.0
2014-01-10,53.1521,53.9724,52.4959,53.9724,316607.0
2014-01-11,53.1521,53.9724,52.4959,53.9724,316607.0
2014-01-12,53.1521,53.9724,52.4959,53.9724,316607.0
2014-01-13,53.9724,53.9724,53.1193,53.5458,210327.0
2014-01-14,53.4802,53.4802,52.5615,53.1521,220347.0
2014-01-15,53.1521,53.6771,52.9224,53.6771,209995.0
2014-01-16,53.6771,54.1364,53.3162,54.1364,425512.0
2014-01-17,53.7755,54.8582,53.7755,54.6286,469943.0
2014-01-18,53.7755,54.8582,53.7755,54.6286,469943.0
2014-01-19,53.7755,54.8582,53.7755,54.6286,469943.0
2014-01-20,54.4645,55.1863,54.038,55.1207,277110.0
2014-01-21,53.8083,56.4987,53.4802,54.1364,1322659.0
2014-01-22,54.1692,55.252,54.1692,55.1535,570257.0
2014-01-23,55.1535,55.6129,54.0708,54.1036,285409.0
2014-01-24,54.0708,54.3333,52.4631,52.4959,504528.0
2014-01-25,54.0708,54.3333,52.4631,52.4959,504528.0
2014-01-26,54.0708,54.3333,52.4631,52.4959,504528.0
2014-01-27,52.4959,52.4959,50.9867,51.7741,428659.0
2014-01-28,51.8069,52.2334,51.5116,51.8069,255380.0
2014-01-29,52.1678,53.3162,51.3148,52.1022,279734.0
2014-01-30,51.971,52.1678,51.2819,51.5444,180420.0
2014-01-31,51.5116,52.2334,51.0523,51.5444,257929.0
2014-02-01,51.5116,52.2334,51.0523,51.5444,257929.0
2014-02-02,51.5116,52.2334,51.0523,51.5444,257929.0
2014-02-03,51.5444,52.2991,50.5601,50.921,172575.0
2014-02-04,50.5273,51.1507,50.5273,50.8226,175509.0
2014-02-05,50.8554,51.5116,50.8554,51.1835,98032.0
2014-02-06,51.2163,52.8896,51.2163,52.4959,270036.0
2014-02-07,52.4959,52.6928,51.5772,51.8069,215253.0
2014-02-08,52.4959,52.6928,51.5772,51.8069,215253.0
2014-02-09,52.4959,52.6928,51.5772,51.8069,215253.0
2014-02-10,51.971,52.0366,51.3148,51.5772,220096.0
2014-02-11,51.8397,53.0537,51.61,53.0537,227541.0
2014-02-12,53.0865,53.5786,53.0865,53.4802,158044.0
2014-02-13,53.1849,54.3005,53.1521,54.1364,161689.0
2014-02-14,53.9396,55.4816,53.9396,54.9239,238547.0
2014-02-15,53.9396,55.4816,53.9396,54.9239,238547.0
2014-02-16,53.9396,55.4816,53.9396,54.9239,238547.0
2014-02-17,55.5144,55.6457,54.727,54.9567,404354.0
2014-02-18,55.6457,56.4331,54.5629,55.1863,624194.0
2014-02-19,55.1863,57.5158,55.1863,57.1549,762055.0
2014-02-20,56.3675,57.6799,55.9738,57.0893,935903.0
2014-02-21,57.2534,58.1392,57.0893,57.8767,184837.0
2014-02-22,57.2534,58.1392,57.0893,57.8767,184837.0
2014-02-23,57.2534,58.1392,57.0893,57.8767,184837.0
2014-02-24,57.8767,57.8767,57.1549,57.7127,133715.0
2014-02-25,57.7455,58.4017,57.3846,58.3689,397031.0
2014-02-26,58.4017,58.5329,57.8439,58.3689,287490.0
2014-02-27,57.8767,58.4017,57.4174,58.3033,176834.0
2014-02-28,58.3033,59.0579,57.8767,58.6642,350554.0
2014-03-01,58.3033,59.0579,57.8767,58.6642,350554.0
2014-03-02,58.3033,59.0579,57.8767,58.6642,350554.0
2014-03-03,57.5486,57.7455,56.6628,56.9253,275962.0
2014-03-04,56.7612,57.8111,56.7612,57.5158,463829.0
2014-03-05,57.9096,57.9752,57.3846,57.483,2357325.0
2014-03-06,57.5815,57.7455,57.0893,57.2534,385196.0
2014-03-07,57.1221,57.1549,56.1706,56.4659,565134.0
2014-03-08,57.1221,57.1549,56.1706,56.4659,565134.0
2014-03-09,57.1221,57.1549,56.1706,56.4659,565134.0
2014-03-10,56.105,56.2363,55.416,55.7113,295752.0
2014-03-11,55.7441,55.9738,55.6129,55.7769,278688.0
2014-03-12,55.1207,55.2848,54.6286,55.0551,400437.0
2014-03-13,54.9895,55.8753,54.4645,54.5301,910474.0
2014-03-14,53.8739,54.4645,53.3818,54.202,881891.0
2014-03-15,53.8739,54.4645,53.3818,54.202,881891.0
2014-03-16,53.8739,54.4645,53.3818,54.202,881891.0
2014-03-17,54.1364,56.5315,54.1364,56.1706,329091.0
2014-03-18,56.1706,56.9909,55.5801,56.5315,433842.0
2014-03-19,56.4331,57.0237,56.2363,56.5643,237652.0
2014-03-20,56.2691,56.4331,55.8425,56.105,182503.0
2014-03-21,55.8753,56.4331,55.8753,55.8753,236134.0
2014-03-22,55.8753,56.4331,55.8753,55.8753,236134.0
2014-03-23,55.8753,56.4331,55.8753,55.8753,236134.0
2014-03-24,55.8425,56.3675,54.5301,54.5958,194844.0
2014-03-25,54.727,56.63,54.727,56.4003,267456.0
2014-03-26,57.0893,57.9424,56.9253,57.7783,431055.0
2014-03-27,57.7455,58.172,57.2205,57.7455,591394.0
2014-03-28,57.7783,58.4345,57.6471,58.008,156071.0
2014-03-29,57.7783,58.4345,57.6471,58.008,156071.0
2014-03-30,57.7783,58.4345,57.6471,58.008,156071.0
2014-03-31,58.008,58.8939,57.7455,58.7298,138730.0
2014-04-01,58.7298,60.3703,58.7298,59.7141,366098.0
2014-04-02,59.7141,60.1734,59.2548,59.7469,150912.0
2014-04-03,59.7141,59.8125,59.2876,59.4188,82502.0
2014-04-04,59.4188,60.2719,59.4188,60.075,157631.0
2014-04-05,59.4188,60.2719,59.4188,60.075,157631.0
2014-04-06,59.4188,60.2719,59.4188,60.075,157631.0
2014-04-07,59.6813,60.3703,59.6157,60.0422,125999.0
2014-04-08,60.0422,60.3703,59.0907,59.9438,288744.0
2014-04-09,60.0422,60.5672,60.0422,60.1734,455457.0
2014-04-10,60.2391,61.1906,59.7797,61.1906,571058.0
2014-04-11,60.4031,60.4031,58.1392,60.0422,615499.0
2014-04-12,60.4031,60.4031,58.1392,60.0422,615499.0
2014-04-13,60.4031,60.4031,58.1392,60.0422,615499.0
2014-04-14,59.5501,59.8782,58.7626,59.8782,222669.0
2014-04-15,59.7141,60.4359,59.1891,59.4516,289245.0
2014-04-16,59.5829,61.1249,59.5829,60.3703,269954.0
2014-04-17,60.3703,61.9124,60.3703,61.7483,1215935.0
2014-04-18,60.3703,61.9124,60.3703,61.7483,1215935.0
2014-04-19,60.3703,61.9124,60.3703,61.7483,1215935.0
2014-04-20,60.3703,61.9124,60.3703,61.7483,1215935.0
2014-04-21,60.3703,61.9124,60.3703,61.7483,1215935.0
2014-04-22,62.1749,63.0935,62.1749,62.4045,551747.0
2014-04-23,62.667,62.7982,62.142,62.2405,311225.0
2014-04-24,64.3075,64.3075,61.289,62.667,998451.0
2014-04-25,62.5358,63.0607,61.9452,62.7654,502918.0
2014-04-26,62.5358,63.0607,61.9452,62.7654,502918.0
2014-04-27,62.5358,63.0607,61.9452,62.7654,502918.0
2014-04-28,62.7326,62.9951,61.8139,62.2077,265252.0
2014-04-29,62.3389,62.4045,62.0764,62.2733,233086.0
2014-04-30,62.2077,62.4701,61.8139,62.142,554014.0
2014-05-01,62.2077,62.4701,61.8139,62.142,554014.0
2014-05-02,62.3061,62.831,61.8796,62.5358,344073.0
2014-05-03,62.3061,62.831,61.8796,62.5358,344073.0
2014-05-04,62.3061,62.831,61.8796,62.5358,344073.0
2014-05-05,62.5358,62.9951,61.2234,62.5686,605211.0
2014-05-06,62.5686,62.9623,62.0108,62.6998,367298.0
2014-05-07,63.103,63.439,62.3302,62.4646,531903.0
2014-05-08,62.4982,64.0103,62.4982,63.8423,233303.0
2014-05-09,63.8423,63.8423,63.271,63.5398,342103.0
2014-05-10,63.8423,63.8423,63.271,63.5398,342103.0
2014-05-11,63.8423,63.8423,63.271,63.5398,342103.0
2014-05-12,63.7079,63.9767,63.4726,63.9767,471061.0
2014-05-13,64.1783,65.4887,64.1111,65.3543,477189.0
2014-05-14,65.5559,65.7575,64.2119,64.4807,714387.0
2014-05-15,64.2791,64.8167,63.271,64.5143,342292.0
2014-05-16,64.5143,64.5143,63.1702,63.6407,187192.0
2014-05-17,64.5143,64.5143,63.1702,63.6407,187192.0
2014-05-18,64.5143,64.5143,63.1702,63.6407,187192.0
2014-05-19,63.8087,64.3463,63.2038,63.4726,211005.0
2014-05-20,63.5062,63.8087,62.935,63.2374,267949.0
2014-05-21,63.0022,63.103,62.2294,62.6662,387947.0
2014-05-22,62.5318,63.1366,62.2294,63.1366,757042.0
2014-05-23,63.0358,64.0103,62.8342,63.9767,524520.0
2014-05-24,63.0358,64.0103,62.8342,63.9767,524520.0
2014-05-25,63.0358,64.0103,62.8342,63.9767,524520.0
2014-05-26,64.2455,64.5143,63.9767,64.1783,258050.0
2014-05-27,64.2455,64.9847,64.1783,64.7831,286770.0
2014-05-28,64.9847,67.8744,64.9847,67.5384,330770.0
2014-05-29,64.9847,67.8744,64.9847,67.5384,330770.0
2014-05-30,67.4712,67.5384,66.5304,67.5384,963631.0
2014-05-31,67.4712,67.5384,66.5304,67.5384,963631.0
2014-06-01,67.4712,67.5384,66.5304,67.5384,963631.0
2014-06-02,66.8328,67.404,66.1943,66.7992,355043.0
2014-06-03,66.7992,67.068,65.7575,66.1607,458798.0
2014-06-04,66.1607,66.9,66.0599,66.5976,219262.0
2014-06-05,66.8328,66.8664,66.0935,66.564,171280.0
2014-06-06,66.8328,66.8664,66.0935,66.564,171280.0
2014-06-07,66.8328,66.8664,66.0935,66.564,171280.0
2014-06-08,66.8328,66.8664,66.0935,66.564,171280.0
2014-06-09,66.7992,67.5384,66.564,67.2024,503218.0
2014-06-10,67.2024,67.5384,66.8664,67.2024,426512.0
2014-06-11,67.2024,67.2024,65.5895,66.1607,418295.0
2014-06-12,65.7239,66.1607,65.0519,65.0519,212639.0
2014-06-13,64.8503,65.3207,63.4726,64.7831,204407.0
2014-06-14,64.8503,65.3207,63.4726,64.7831,204407.0
2014-06-15,64.8503,65.3207,63.4726,64.7831,204407.0
2014-06-16,64.6823,65.1863,62.9014,63.5398,248871.0
2014-06-17,63.8423,64.3799,63.3718,63.7079,324001.0
2014-06-18,63.8423,63.9431,62.9014,63.271,606789.0
2014-06-19,63.8759,64.4471,63.271,64.2791,1215732.0
2014-06-20,63.8759,64.4471,63.271,64.2791,1215732.0
2014-06-21,63.8759,64.4471,63.271,64.2791,1215732.0
2014-06-22,63.8759,64.4471,63.271,64.2791,1215732.0
2014-06-23,64.5143,66.564,64.2791,66.1607,471334.0
2014-06-24,66.2951,66.2951,64.9847,65.3879,370821.0
2014-06-25,65.3543,65.4551,64.4807,65.1863,1636535.0
2014-06-26,65.3207,65.6567,64.5143,64.8839,423407.0
2014-06-27,65.0855,65.1527,64.0439,64.7495,454377.0
2014-06-28,65.0855,65.1527,64.0439,64.7495,454377.0
2014-06-29,65.0855,65.1527,64.0439,64.7495,454377.0
2014-06-30,64.5143,65.3543,64.3799,65.2199,605132.0
2014-07-01,65.1863,66.7992,65.1863,66.3959,492356.0
2014-07-02,66.3959,66.7992,66.0599,66.5976,154892.0
2014-07-03,66.7992,69.8233,66.6648,69.4873,1010341.0
2014-07-04,69.2857,70.1593,68.0088,68.0088,315054.0
2014-07-05,69.2857,70.1593,68.0088,68.0088,315054.0
2014-07-06,69.2857,70.1593,68.0088,68.0088,315054.0
2014-07-07,68.3448,68.6136,67.8072,68.1432,1077354.0
2014-07-08,68.3448,69.8905,68.3448,68.9496,535810.0
2014-07-09,68.9496,69.6889,68.8824,69.4873,287802.0
2014-07-10,69.4873,69.4873,68.0088,68.4792,377697.0
2014-07-11,68.6136,69.6217,68.1432,68.3448,189599.0
2014-07-12,68.6136,69.6217,68.1432,68.3448,189599.0
2014-07-13,68.6136,69.6217,68.1432,68.3448,189599.0
2014-07-14,68.5464,69.5545,68.5464,69.5545,253930.0
2014-07-15,69.8905,70.1593,69.1512,69.4873,258530.0
2014-07-16,69.6889,70.0921,68.9496,70.0249,324887.0
2014-07-17,69.8905,70.0921,69.2857,69.8905,695332.0
2014-07-18,69.2184,69.8905,68.6808,69.8905,279792.0
2014-07-19,69.2184,69.8905,68.6808,69.8905,279792.0
2014-07-20,69.2184,69.8905,68.6808,69.8905,279792.0
2014-07-21,69.9577,71.1001,68.6808,69.4873,388601.0
2014-07-22,69.5545,70.4281,69.5545,70.0921,223762.0
2014-07-23,70.0921,70.6969,70.0249,70.5625,239824.0
2014-07-24,70.6297,70.7641,69.8905,70.2265,310837.0
2014-07-25,70.2265,70.8313,69.8905,70.6297,179272.0
2014-07-26,70.2265,70.8313,69.8905,70.6297,179272.0
2014-07-27,70.2265,70.8313,69.8905,70.6297,179272.0
2014-07-28,70.6297,71.2345,69.6889,70.0921,148311.0
2014-07-29,69.9577,70.7641,69.6889,70.2265,203819.0
2014-07-30,69.9577,70.2265,69.2857,69.5545,135956.0
2014-07-31,69.5545,69.8905,68.2776,68.6808,269530.0
2014-08-01,68.5464,68.5464,66.3959,67.404,219339.0
2014-08-02,68.5464,68.5464,66.3959,67.404,219339.0
2014-08-03,68.5464,68.5464,66.3959,67.404,219339.0
2014-08-04,67.3368,68.412,67.2696,67.8744,187796.0
2014-08-05,68.076,68.412,67.1016,67.8072,254098.0
2014-08-06,67.6728,67.6728,65.0855,66.1271,564412.0
2014-08-07,65.9591,67.0344,65.4551,65.7911,275407.0
2014-08-08,65.1527,65.6903,63.6743,65.0183,480985.0
2014-08-09,65.1527,65.6903,63.6743,65.0183,480985.0
2014-08-10,65.1527,65.6903,63.6743,65.0183,480985.0
2014-08-11,65.1863,66.5304,64.9847,66.3623,301313.0
2014-08-12,66.3959,66.8664,65.2535,65.6567,370862.0
2014-08-13,65.7239,66.4632,65.2871,66.3287,209052.0
2014-08-14,65.8919,66.1943,65.2871,65.5559,161470.0
2014-08-15,65.5895,66.8328,65.5223,65.5895,207974.0
2014-08-16,65.5895,66.8328,65.5223,65.5895,207974.0
2014-08-17,65.5895,66.8328,65.5223,65.5895,207974.0
2014-08-18,64.8503,66.3959,64.4471,66.0263,134551.0
2014-08-19,66.3287,67.2024,65.6903,66.3287,263265.0
2014-08-20,66.3623,66.3623,64.9511,65.8583,418483.0
2014-08-21,65.4551,67.2696,65.3207,67.2696,1708147.0
2014-08-22,67.2024,67.404,66.732,67.1016,189933.0
2014-08-23,67.2024,67.404,66.732,67.1016,189933.0
2014-08-24,67.2024,67.404,66.732,67.1016,189933.0
2014-08-25,67.068,67.74,66.732,67.4712,161187.0
2014-08-26,67.2696,68.5464,67.0344,68.5464,199123.0
2014-08-27,68.5464,69.0168,68.4792,68.8824,428752.0
2014-08-28,68.4792,68.6808,67.5384,68.2776,204072.0
2014-08-29,68.1432,68.412,67.404,67.9416,153840.0
2014-08-30,68.1432,68.412,67.404,67.9416,153840.0
2014-08-31,68.1432,68.412,67.404,67.9416,153840.0
2014-09-01,67.5384,68.2104,67.2024,67.9416,117721.0
2014-09-02,67.8744,69.2184,67.8744,68.6808,165513.0
2014-09-03,69.084,70.4953,68.2776,70.0249,338564.0
2014-09-04,70.0249,70.4953,69.3529,70.3609,223535.0
2014-09-05,70.0921,70.2937,69.2857,70.0249,277464.0
2014-09-06,70.0921,70.2937,69.2857,70.0249,277464.0
2014-09-07,70.0921,70.2937,69.2857,70.0249,277464.0
2014-09-08,70.2265,70.4281,69.2184,70.1593,251371.0
2014-09-09,69.7561,70.2937,68.412,68.4792,399797.0
2014-09-10,67.8744,69.084,67.5384,68.5464,203200.0
2014-09-11,68.2104,69.5545,68.1432,68.5464,186726.0
2014-09-12,68.5464,69.8233,68.5464,69.8233,282878.0
2014-09-13,68.5464,69.8233,68.5464,69.8233,282878.0
2014-09-14,68.5464,69.8233,68.5464,69.8233,282878.0
2014-09-15,69.0168,70.4281,68.8152,70.1593,316012.0
2014-09-16,70.2937,70.5625,69.4873,70.0921,529329.0
2014-09-17,70.1593,71.9065,70.1593,71.5705,409456.0
2014-09-18,71.2345,71.2345,70.2265,70.4281,414642.0
2014-09-19,70.7641,70.8313,69.7561,70.3609,277809.0
2014-09-20,70.7641,70.8313,69.7561,70.3609,277809.0
2014-09-21,70.7641,70.8313,69.7561,70.3609,277809.0
2014-09-22,69.8905,70.4281,69.2184,69.7561,167382.0
2014-09-23,69.8905,70.0249,67.8072,68.5464,433704.0
2014-09-24,68.3448,68.8152,67.4712,68.0088,440097.0
2014-09-25,67.6056,68.8824,67.068,67.6728,375626.0
2014-09-26,67.3368,68.5464,67.068,68.1432,295194.0
2014-09-27,67.3368,68.5464,67.068,68.1432,295194.0
2014-09-28,67.3368,68.5464,67.068,68.1432,295194.0
2014-09-29,68.1432,68.8824,67.8072,68.2104,263372.0
2014-09-30,68.2104,69.1512,67.8072,68.748,295311.0
2014-10-01,68.748,68.8824,67.6056,67.6728,328486.0
2014-10-02,67.6056,68.5464,66.8664,67.2024,389461.0
2014-10-03,67.0008,69.2184,66.8664,69.2184,323921.0
2014-10-04,67.0008,69.2184,66.8664,69.2184,323921.0
2014-10-05,67.0008,69.2184,66.8664,69.2184,323921.0
2014-10-06,69.1512,69.6217,68.3448,68.5464,257485.0
2014-10-07,68.412,68.412,65.5223,65.5223,344757.0
2014-10-08,65.4887,65.4887,63.8423,64.1447,660963.0
2014-10-09,64.3799,65.8583,63.8423,64.1447,453470.0
2014-10-10,63.439,63.7415,62.263,63.103,326202.0
2014-10-11,63.439,63.7415,62.263,63.103,326202.0
2014-10-12,63.439,63.7415,62.263,63.103,326202.0
2014-10-13,62.7334,63.0358,61.4902,62.1958,490768.0
2014-10-14,61.8262,63.271,61.6582,62.599,511561.0
2014-10-15,62.4982,62.6998,60.5157,60.8854,568906.0
2014-10-16,61.087,62.5318,57.9284,60.1125,1150151.0
2014-10-17,60.1125,63.3382,59.9781,63.1702,686357.0
2014-10-18,60.1125,63.3382,59.9781,63.1702,686357.0
2014-10-19,60.1125,63.3382,59.9781,63.1702,686357.0
2014-10-20,63.1702,63.439,61.8934,62.8006,343155.0
2014-10-21,62.599,64.7495,62.1958,64.5479,360659.0
2014-10-22,64.8503,65.8247,64.4471,65.4215,437930.0
2014-10-23,65.1191,67.1352,64.1111,67.0344,477800.0
2014-10-24,66.2951,66.7992,65.1863,65.7911,461475.0
2014-10-25,66.2951,66.7992,65.1863,65.7911,461475.0
2014-10-26,66.2951,66.7992,65.1863,65.7911,461475.0
2014-10-27,66.1943,67.0344,65.2535,66.1271,413498.0
2014-10-28,67.8072,69.6217,67.1352,69.6217,1276182.0
2014-10-29,69.8905,70.5625,69.084,69.2857,877738.0
2014-10-30,69.6889,72.5114,69.084,71.9065,558387.0
2014-10-31,72.713,73.2506,71.9065,72.377,310046.0
2014-11-01,72.713,73.2506,71.9065,72.377,310046.0
2014-11-02,72.713,73.2506,71.9065,72.377,310046.0
2014-11-03,72.1082,72.9818,71.9065,72.5114,657338.0
2014-11-04,71.9737,72.9146,71.9737,72.4442,631451.0
2014-11-05,72.713,73.1834,71.9737,72.9146,325467.0
2014-11-06,72.8474,73.4522,71.9065,73.1162,397651.0
2014-11-07,73.2506,73.4522,72.2426,72.5114,427128.0
2014-11-08,73.2506,73.4522,72.2426,72.5114,427128.0
2014-11-09,73.2506,73.4522,72.2426,72.5114,427128.0
2014-11-10,72.5114,73.5866,72.3098,72.9146,252999.0
2014-11-11,73.049,74.057,73.049,73.5866,370668.0
2014-11-12,73.5866,73.7882,72.1082,72.5786,582049.0
2014-11-13,73.2506,73.6538,72.4442,72.9146,198136.0
2014-11-14,72.9818,73.385,72.2426,72.377,345449.0
2014-11-15,72.9818,73.385,72.2426,72.377,345449.0
2014-11-16,72.9818,73.385,72.2426,72.377,345449.0
2014-11-17,71.9065,72.6458,71.7049,72.2426,437025.0
2014-11-18,72.5786,72.9146,72.2426,72.7802,365552.0
2014-11-19,72.713,73.9898,72.377,73.049,446772.0
2014-11-20,73.4522,73.5194,72.2426,73.2506,504267.0
2014-11-21,73.1834,73.721,72.9818,73.2506,432584.0
2014-11-22,73.1834,73.721,72.9818,73.2506,432584.0
2014-11-23,73.1834,73.721,72.9818,73.2506,432584.0
2014-11-24,72.9818,73.4522,72.9818,73.4522,291311.0
2014-11-25,73.2506,74.9979,73.2506,74.729,392436.0
2014-11-26,74.4602,75.2667,73.721,73.9226,299783.0
2014-11-27,73.7882,74.4602,73.7882,74.057,209751.0
2014-11-28,73.721,74.2586,73.1834,73.9898,346098.0
2014-11-29,73.721,74.2586,73.1834,73.9898,346098.0
2014-11-30,73.721,74.2586,73.1834,73.9898,346098.0
2014-12-01,73.8554,74.393,73.049,73.8554,386189.0
2014-12-02,74.1914,74.5946,73.7882,74.1242,400745.0
2014-12-03,74.1242,74.5274,73.8554,74.393,298482.0
2014-12-04,74.4602,74.5946,72.9818,73.721,582797.0
2014-12-05,74.3258,75.6027,73.8554,75.3339,503662.0
2014-12-06,74.3258,75.6027,73.8554,75.3339,503662.0
2014-12-07,74.3258,75.6027,73.8554,75.3339,503662.0
2014-12-08,75.6027,75.7371,73.9898,74.9306,776665.0
2014-12-09,74.3258,75.1323,72.8474,73.4522,602269.0
2014-12-10,73.1162,74.3258,72.9146,73.721,273931.0
2014-12-11,73.9898,74.393,73.1162,73.5866,316307.0
2014-12-12,73.5194,73.721,72.1754,72.1754,232961.0
2014-12-13,73.5194,73.721,72.1754,72.1754,232961.0
2014-12-14,73.5194,73.721,72.1754,72.1754,232961.0
2014-12-15,72.1754,72.8474,71.2345,71.7721,460616.0
2014-12-16,71.7721,73.049,70.9657,72.9818,715328.0
2014-12-17,72.1754,72.9818,71.5705,72.5786,484978.0
2014-12-18,73.049,74.729,73.049,74.393,412391.0
2014-12-19,74.9306,76.3419,73.721,75.1323,441629.0
2014-12-20,74.9306,76.3419,73.721,75.1323,441629.0
2014-12-21,74.9306,76.3419,73.721,75.1323,441629.0
2014-12-22,75.2667,76.2075,75.2667,75.7371,193430.0
2014-12-23,75.7371,75.9387,75.1995,75.6027,527768.0
2014-12-24,75.7371,75.9387,75.1995,75.6027,527768.0
2014-12-25,75.7371,75.9387,75.1995,75.6027,527768.0
2014-12-26,75.7371,75.9387,75.1995,75.6027,527768.0
2014-12-27,75.7371,75.9387,75.1995,75.6027,527768.0
2014-12-28,75.7371,75.9387,75.1995,75.6027,527768.0
2014-12-29,75.9387,76.5435,75.2667,75.7371,140882.0
2014-12-30,75.7371,75.8715,75.0651,75.6027,290731.0
2014-12-31,75.7371,75.8715,75.0651,75.6027,290731.0
2015-01-01,75.7371,75.8715,75.0651,75.6027,290731.0
2015-01-02,75.6027,75.8043,74.7962,75.4683,224731.0
2015-01-03,75.6027,75.8043,74.7962,75.4683,224731.0
2015-01-04,75.6027,75.8043,74.7962,75.4683,224731.0
2015-01-05,75.3339,75.8715,74.7962,75.1323,134522.0
2015-01-06,75.3339,75.8715,74.7962,75.1323,134522.0
2015-01-07,74.7962,74.9979,72.9146,73.8554,674991.0
2015-01-08,74.9979,75.6027,74.6618,75.5355,420905.0
2015-01-09,75.5355,76.7451,75.3339,76.0731,520691.0
2015-01-10,75.5355,76.7451,75.3339,76.0731,520691.0
2015-01-11,75.5355,76.7451,75.3339,76.0731,520691.0
2015-01-12,76.2747,78.9628,76.2747,78.2236,1074551.0
2015-01-13,78.2236,79.5004,78.0892,79.0972,614289.0
2015-01-14,78.6268,79.1644,77.3499,77.6859,490930.0
2015-01-15,78.022,79.03,76.6107,78.6268,625981.0
2015-01-16,78.694,79.0972,77.0139,78.6268,502265.0
2015-01-17,78.694,79.0972,77.0139,78.6268,502265.0
2015-01-18,78.694,79.0972,77.0139,78.6268,502265.0
2015-01-19,78.694,80.6429,78.2908,79.9036,616916.0
2015-01-20,80.1052,80.6429,79.5676,80.1724,462190.0
2015-01-21,80.1724,80.5756,79.4332,80.1052,520208.0
2015-01-22,80.1052,80.5756,79.0972,79.702,621657.0
2015-01-23,79.9708,80.7773,79.9708,80.5756,630202.0
2015-01-24,79.9708,80.7773,79.9708,80.5756,630202.0
2015-01-25,79.9708,80.7773,79.9708,80.5756,630202.0
2015-01-26,80.4412,83.2637,80.2396,83.0621,1036762.0
2015-01-27,83.0621,83.667,81.7181,82.3229,621601.0
2015-01-28,83.1965,83.2637,82.1885,82.9949,619236.0
2015-01-29,82.6589,83.9358,82.2557,83.8686,430608.0
2015-01-30,84.1374,85.347,84.0702,84.675,1005836.0
2015-01-31,84.1374,85.347,84.0702,84.675,1005836.0
2015-02-01,84.1374,85.347,84.0702,84.675,1005836.0
2015-02-02,84.675,85.1454,83.667,84.9438,702570.0
2015-02-03,84.675,84.675,80.1052,84.003,2013115.0
2015-02-04,83.8014,85.8174,82.9949,85.8174,935808.0
