,GXI GR Equity,GXI GR Equity,GXI GR Equity,GXI GR Equity,GXI GR Equity
2022-03-07,54.106,55.272,51.92,53.475,219145.0
2022-03-08,52.697,55.612,52.697,54.592,193151.0
2022-03-09,54.98,58.283,54.932,57.991,252805.0
2022-03-10,58.283,59.497,55.709,55.952,225449.0
2022-03-11,56.389,59.4,55.854,57.894,227571.0
2022-03-12,56.389,59.4,55.854,57.894,227571.0
2022-03-13,56.389,59.4,55.854,57.894,227571.0
2022-03-14,58.574,60.226,58.574,59.788,170437.0
2022-03-15,59.643,60.08,58.38,59.74,164607.0
2022-03-16,60.177,64.014,60.128,63.868,259133.0
2022-03-17,64.063,65.325,62.751,63.091,319228.0
2022-03-18,63.334,64.451,62.168,64.403,456586.0
2022-03-19,63.334,64.451,62.168,64.403,456586.0
2022-03-20,63.334,64.451,62.168,64.403,456586.0
2022-03-21,64.111,65.52,63.674,65.131,184591.0
2022-03-22,65.083,66.442,63.965,65.908,141809.0
2022-03-23,66.2,69.405,65.957,66.394,230009.0
2022-03-24,66.54,67.608,66.054,67.122,80859.0
2022-03-25,67.268,68.045,65.957,66.637,160053.0
2022-03-26,67.268,68.045,65.957,66.637,160053.0
2022-03-27,67.268,68.045,65.957,66.637,160053.0
2022-03-28,66.54,67.608,65.617,66.345,115502.0
2022-03-29,66.637,67.414,66.2,66.685,109126.0
2022-03-30,66.637,66.734,64.597,65.034,82884.0
2022-03-31,65.374,66.2,64.063,64.305,104136.0
2022-04-01,64.937,65.034,63.771,64.354,75276.0
2022-04-02,64.937,65.034,63.771,64.354,75276.0
2022-04-03,64.937,65.034,63.771,64.354,75276.0
2022-04-04,64.597,65.228,64.014,65.034,100791.0
2022-04-05,64.791,66.394,64.208,64.451,133694.0
2022-04-06,64.645,66.345,64.305,65.86,125525.0
2022-04-07,67.317,70.717,66.54,69.599,289068.0
2022-04-08,69.697,70.085,68.434,69.114,139805.0
2022-04-09,69.697,70.085,68.434,69.114,139805.0
2022-04-10,69.697,70.085,68.434,69.114,139805.0
2022-04-11,69.259,69.551,67.22,67.56,119069.0
2022-04-12,67.22,67.22,64.888,65.277,121558.0
2022-04-13,65.811,66.248,65.034,65.471,68792.0
2022-04-14,65.665,66.685,65.277,65.423,61174.0
2022-04-15,65.665,66.685,65.277,65.423,61174.0
2022-04-16,65.665,66.685,65.277,65.423,61174.0
2022-04-17,65.665,66.685,65.277,65.423,61174.0
2022-04-18,65.665,66.685,65.277,65.423,61174.0
2022-04-19,65.762,67.317,64.791,67.171,113085.0
2022-04-20,67.22,69.211,66.88,68.482,163500.0
2022-04-21,68.677,71.251,68.045,70.522,141860.0
2022-04-22,70.862,70.862,68.919,69.308,119214.0
2022-04-23,70.862,70.862,68.919,69.308,119214.0
2022-04-24,70.862,70.862,68.919,69.308,119214.0
2022-04-25,68.385,69.842,67.56,69.259,115681.0
2022-04-26,69.308,72.902,68.774,68.774,219183.0
2022-04-27,69.114,69.114,63.965,65.131,204757.0
2022-04-28,65.665,65.665,63.82,64.5,115258.0
2022-04-29,64.694,65.52,63.577,64.305,77640.0
2022-04-30,64.694,65.52,63.577,64.305,77640.0
2022-05-01,64.694,65.52,63.577,64.305,77640.0
2022-05-02,64.16,64.16,61.877,63.285,72112.0
2022-05-03,64.014,64.548,62.945,63.285,84134.0
2022-05-04,63.577,64.597,62.897,64.597,41165.0
2022-05-05,64.791,65.957,64.403,64.597,81529.0
2022-05-06,64.791,64.791,62.557,62.897,60471.0
2022-05-07,64.791,64.791,62.557,62.897,60471.0
2022-05-08,64.791,64.791,62.557,62.897,60471.0
2022-05-09,62.8,64.548,61.586,63.285,129202.0
2022-05-10,63.431,66.88,63.383,65.811,119099.0
2022-05-11,65.908,66.588,64.985,65.665,87267.0
2022-05-12,65.471,66.2,64.403,65.762,72614.0
2022-05-13,66.54,68.094,65.714,66.88,181609.0
2022-05-14,66.54,68.094,65.714,66.88,181609.0
2022-05-15,66.54,68.094,65.714,66.88,181609.0
2022-05-16,66.685,67.122,63.917,64.5,94483.0
2022-05-17,64.985,66.054,63.674,65.52,74197.0
2022-05-18,65.471,66.2,63.188,63.285,59913.0
2022-05-19,63.091,63.723,62.314,63.577,52865.0
2022-05-20,63.82,66.054,63.674,65.423,65304.0
2022-05-21,63.82,66.054,63.674,65.423,65304.0
2022-05-22,63.82,66.054,63.674,65.423,65304.0
2022-05-23,65.908,66.54,65.083,65.762,34101.0
2022-05-24,65.762,66.928,65.083,66.685,72979.0
2022-05-25,66.831,67.365,65.131,67.074,69818.0
2022-05-26,66.928,67.268,63.917,65.52,114854.0
2022-05-27,65.471,67.56,65.374,67.317,60120.0
2022-05-28,65.471,67.56,65.374,67.317,60120.0
2022-05-29,65.471,67.56,65.374,67.317,60120.0
2022-05-30,67.608,69.017,66.782,68.774,92214.0
2022-05-31,68.482,69.357,67.608,67.754,140870.0
2022-06-01,67.754,68.871,67.268,67.9,90509.0
2022-06-02,67.754,69.211,67.705,68.677,34304.0
2022-06-03,68.822,69.794,68.142,68.677,44221.0
2022-06-04,68.822,69.794,68.142,68.677,44221.0
2022-06-05,68.822,69.794,68.142,68.677,44221.0
2022-06-06,68.822,69.065,68.191,68.434,16623.0
2022-06-07,68.385,69.211,67.754,68.24,114935.0
2022-06-08,68.434,72.465,67.851,69.939,161634.0
2022-06-09,69.841,73.152,68.753,71.768,263960.0
2022-06-10,71.521,71.917,66.48,66.974,120864.0
2022-06-11,71.521,71.917,66.48,66.974,120864.0
2022-06-12,71.521,71.917,66.48,66.974,120864.0
2022-06-13,66.232,66.628,62.575,62.822,115195.0
2022-06-14,63.514,70.384,61.487,69.692,159976.0
2022-06-15,67.567,73.152,67.023,72.707,328015.0
2022-06-16,72.707,72.707,69.0,70.384,181629.0
2022-06-17,71.076,73.449,67.814,70.78,272750.0
2022-06-18,71.076,73.449,67.814,70.78,272750.0
2022-06-19,71.076,73.449,67.814,70.78,272750.0
2022-06-20,71.076,71.126,66.776,67.666,94525.0
2022-06-21,68.358,69.198,66.826,68.358,61996.0
2022-06-22,68.061,68.209,66.183,66.48,88743.0
2022-06-23,66.232,66.826,63.02,63.514,109751.0
2022-06-24,64.107,65.194,63.118,65.194,58505.0
2022-06-25,64.107,65.194,63.118,65.194,58505.0
2022-06-26,64.107,65.194,63.118,65.194,58505.0
2022-06-27,65.096,66.628,64.651,65.738,50774.0
2022-06-28,65.639,66.578,65.491,65.689,47991.0
2022-06-29,65.639,65.985,63.909,64.107,67322.0
2022-06-30,63.613,63.86,59.856,61.339,141510.0
2022-07-01,61.191,61.339,56.94,57.731,175505.0
2022-07-02,61.191,61.339,56.94,57.731,175505.0
2022-07-03,61.191,61.339,56.94,57.731,175505.0
2022-07-04,58.077,58.126,55.853,56.545,78572.0
2022-07-05,57.138,57.632,55.853,56.644,102763.0
2022-07-06,56.94,57.286,54.864,56.495,139231.0
2022-07-07,56.792,58.917,56.644,57.83,77359.0
2022-07-08,57.583,60.005,56.792,59.461,59208.0
2022-07-09,57.583,60.005,56.792,59.461,59208.0
2022-07-10,57.583,60.005,56.792,59.461,59208.0
2022-07-11,58.769,60.153,58.077,58.225,46052.0
2022-07-12,57.731,58.225,56.594,57.138,46384.0
2022-07-13,58.373,63.217,56.742,59.411,235138.0
2022-07-14,59.263,59.411,54.963,56.05,209481.0
2022-07-15,56.199,56.742,55.556,55.902,65881.0
2022-07-16,56.199,56.742,55.556,55.902,65881.0
2022-07-17,56.199,56.742,55.556,55.902,65881.0
2022-07-18,56.545,58.818,56.1,56.99,91749.0
2022-07-19,56.742,61.883,56.248,60.252,111059.0
2022-07-20,59.807,61.092,59.016,59.609,101788.0
2022-07-21,60.103,61.586,58.621,59.955,118827.0
2022-07-22,59.708,60.647,58.818,59.115,46606.0
2022-07-23,59.708,60.647,58.818,59.115,46606.0
2022-07-24,59.708,60.647,58.818,59.115,46606.0
2022-07-25,59.164,59.461,56.891,57.237,149456.0
2022-07-26,57.434,57.434,54.963,55.457,149068.0
2022-07-27,55.952,57.039,54.914,56.792,93459.0
2022-07-28,56.792,57.83,56.199,57.286,49861.0
2022-07-29,57.335,58.571,57.286,58.126,82826.0
2022-07-30,57.335,58.571,57.286,58.126,82826.0
2022-07-31,57.335,58.571,57.286,58.126,82826.0
2022-08-01,57.879,58.126,56.446,56.94,65117.0
2022-08-02,56.792,56.792,55.556,56.199,42527.0
2022-08-03,56.495,60.054,56.149,59.609,171880.0
2022-08-04,59.609,60.202,59.214,59.362,58058.0
2022-08-05,59.609,60.005,59.065,59.56,42216.0
2022-08-06,59.609,60.005,59.065,59.56,42216.0
2022-08-07,59.609,60.005,59.065,59.56,42216.0
2022-08-08,59.609,60.499,59.164,59.708,39395.0
2022-08-09,59.609,60.548,59.263,59.51,46899.0
2022-08-10,59.362,60.746,58.373,60.746,53764.0
2022-08-11,60.697,60.894,59.807,59.856,32377.0
2022-08-12,60.005,60.499,58.967,59.51,34628.0
2022-08-13,60.005,60.499,58.967,59.51,34628.0
2022-08-14,60.005,60.499,58.967,59.51,34628.0
2022-08-15,59.906,60.548,59.313,59.609,38978.0
2022-08-16,59.56,60.252,59.065,60.153,39857.0
2022-08-17,59.757,59.955,58.472,58.719,70352.0
2022-08-18,58.967,60.054,58.077,59.51,47801.0
2022-08-19,59.362,59.807,56.891,57.039,120155.0
2022-08-20,59.362,59.807,56.891,57.039,120155.0
2022-08-21,59.362,59.807,56.891,57.039,120155.0
2022-08-22,57.039,57.039,54.469,54.864,75119.0
2022-08-23,55.012,55.457,53.727,54.073,41370.0
2022-08-24,53.925,54.172,52.788,54.073,53581.0
2022-08-25,54.172,54.864,53.134,53.53,48041.0
2022-08-26,53.431,54.172,52.788,52.838,50330.0
2022-08-27,53.431,54.172,52.788,52.838,50330.0
2022-08-28,53.431,54.172,52.788,52.838,50330.0
2022-08-29,52.492,53.381,51.997,52.986,46652.0
2022-08-30,53.134,54.073,51.553,52.096,64273.0
2022-08-31,52.788,52.788,51.157,51.503,72223.0
2022-09-01,51.256,51.454,49.724,50.465,59056.0
2022-09-02,50.811,52.393,50.366,50.861,65578.0
2022-09-03,50.811,52.393,50.366,50.861,65578.0
2022-09-04,50.811,52.393,50.366,50.861,65578.0
2022-09-05,50.811,50.959,49.921,50.169,47860.0
2022-09-06,50.465,51.355,50.02,50.218,22456.0
2022-09-07,50.267,50.267,48.439,50.218,101548.0
2022-09-08,50.267,50.712,48.933,50.416,88220.0
2022-09-09,50.465,53.085,50.416,52.788,69629.0
2022-09-10,50.465,53.085,50.416,52.788,69629.0
2022-09-11,50.465,53.085,50.416,52.788,69629.0
2022-09-12,53.035,54.172,52.887,53.727,84013.0
2022-09-13,53.678,54.617,51.454,51.503,63803.0
2022-09-14,51.553,52.492,50.317,51.651,88979.0
2022-09-15,51.75,52.146,50.416,50.663,58088.0
2022-09-16,50.416,50.416,48.182,48.636,218027.0
2022-09-17,50.416,50.416,48.182,48.636,218027.0
2022-09-18,50.416,50.416,48.182,48.636,218027.0
2022-09-19,49.091,49.091,47.015,48.221,60967.0
2022-09-20,48.715,49.229,47.944,48.656,93281.0
2022-09-21,48.715,49.012,47.964,47.964,42199.0
2022-09-22,47.509,48.972,47.509,48.083,50136.0
2022-09-23,48.063,48.162,46.125,46.62,52776.0
2022-09-24,48.063,48.162,46.125,46.62,52776.0
2022-09-25,48.063,48.162,46.125,46.62,52776.0
2022-09-26,46.679,47.747,46.244,46.837,57602.0
2022-09-27,47.035,48.715,46.817,46.956,122135.0
2022-09-28,47.035,49.052,46.303,49.032,106892.0
2022-09-29,48.893,49.012,47.43,48.794,70033.0
2022-09-30,48.893,49.724,48.379,49.21,82041.0
2022-10-01,48.893,49.724,48.379,49.21,82041.0
2022-10-02,48.893,49.724,48.379,49.21,82041.0
2022-10-03,49.19,50.465,48.597,49.407,62154.0
2022-10-04,50.712,52.442,50.564,52.146,71028.0
2022-10-05,51.948,54.469,51.602,52.788,226146.0
2022-10-06,52.986,55.754,52.838,55.012,137492.0
2022-10-07,54.864,55.952,53.035,53.184,92012.0
2022-10-08,54.864,55.952,53.035,53.184,92012.0
2022-10-09,54.864,55.952,53.035,53.184,92012.0
2022-10-10,52.887,54.815,52.343,53.876,107799.0
2022-10-11,53.579,54.123,51.207,53.282,87486.0
2022-10-12,54.024,57.632,51.8,54.716,244541.0
2022-10-13,54.568,55.408,52.393,54.914,135493.0
2022-10-14,55.111,56.792,55.111,55.111,170325.0
2022-10-15,55.111,56.792,55.111,55.111,170325.0
2022-10-16,55.111,56.792,55.111,55.111,170325.0
2022-10-17,55.507,56.594,54.123,56.149,109821.0
2022-10-18,56.545,58.275,56.545,57.533,148973.0
2022-10-19,57.632,59.362,57.583,58.967,131291.0
2022-10-20,59.214,59.955,58.324,58.621,100099.0
2022-10-21,58.275,58.67,57.286,58.522,66840.0
2022-10-22,58.275,58.67,57.286,58.522,66840.0
2022-10-23,58.275,58.67,57.286,58.522,66840.0
2022-10-24,58.571,59.313,57.583,57.929,88180.0
2022-10-25,58.225,59.807,57.879,58.818,167468.0
2022-10-26,58.522,60.301,58.522,59.708,79998.0
2022-10-27,59.708,59.757,58.176,58.719,50527.0
2022-10-28,58.324,58.967,57.434,57.78,85098.0
2022-10-29,58.324,58.967,57.434,57.78,85098.0
2022-10-30,58.324,58.967,57.434,57.78,85098.0
2022-10-31,57.681,58.522,57.187,57.484,83652.0
2022-11-01,57.681,58.769,57.039,57.187,49179.0
2022-11-02,57.434,57.978,56.742,56.792,85271.0
2022-11-03,56.644,59.708,56.298,59.313,131058.0
2022-11-04,59.362,62.377,59.164,61.389,134946.0
2022-11-05,59.362,62.377,59.164,61.389,134946.0
2022-11-06,59.362,62.377,59.164,61.389,134946.0
2022-11-07,61.24,64.799,60.993,63.415,116799.0
2022-11-08,63.613,64.354,62.525,63.959,77968.0
2022-11-09,63.86,65.392,63.712,65.096,50824.0
2022-11-10,65.145,67.122,64.947,66.381,105795.0
2022-11-11,66.331,66.875,65.096,66.381,220139.0
2022-11-12,66.331,66.875,65.096,66.381,220139.0
2022-11-13,66.331,66.875,65.096,66.381,220139.0
2022-11-14,66.183,67.517,66.084,66.48,107987.0
2022-11-15,66.677,67.666,65.886,66.48,46935.0
2022-11-16,66.826,68.209,66.134,68.061,109648.0
2022-11-17,68.308,69.396,68.012,68.753,172144.0
2022-11-18,68.605,68.951,67.517,68.457,70585.0
2022-11-19,68.605,68.951,67.517,68.457,70585.0
2022-11-20,68.605,68.951,67.517,68.457,70585.0
2022-11-21,68.506,69.841,68.061,68.605,96968.0
2022-11-22,68.506,69.544,68.209,68.555,59615.0
2022-11-23,68.506,69.297,67.419,67.616,78282.0
2022-11-24,67.616,68.407,67.517,68.259,58049.0
2022-11-25,68.209,68.407,66.48,67.369,63771.0
2022-11-26,68.209,68.407,66.48,67.369,63771.0
2022-11-27,68.209,68.407,66.48,67.369,63771.0
2022-11-28,67.27,68.111,66.43,66.578,74570.0
2022-11-29,67.171,67.27,66.134,66.875,86280.0
2022-11-30,66.826,69.742,66.628,69.742,168690.0
2022-12-01,69.791,72.015,69.692,71.521,108594.0
2022-12-02,71.373,72.411,69.989,71.373,96453.0
2022-12-03,71.373,72.411,69.989,71.373,96453.0
2022-12-04,71.373,72.411,69.989,71.373,96453.0
2022-12-05,71.323,71.62,69.692,69.89,110176.0
2022-12-06,70.137,71.521,64.107,64.255,322787.0
2022-12-07,64.502,64.502,59.659,60.647,318487.0
2022-12-08,60.548,61.586,59.955,60.598,105313.0
2022-12-09,60.746,62.674,60.252,62.377,146795.0
2022-12-10,60.746,62.674,60.252,62.377,146795.0
2022-12-11,60.746,62.674,60.252,62.377,146795.0
2022-12-12,62.377,63.267,61.24,61.389,130152.0
2022-12-13,61.438,62.476,60.845,61.191,95473.0
2022-12-14,61.438,62.723,60.449,61.735,132773.0
2022-12-15,61.784,62.229,61.487,62.179,117576.0
2022-12-16,62.179,63.316,61.784,62.723,156233.0
2022-12-17,62.179,63.316,61.784,62.723,156233.0
2022-12-18,62.179,63.316,61.784,62.723,156233.0
2022-12-19,62.822,63.415,62.031,62.229,74296.0
2022-12-20,61.982,62.674,61.586,62.081,73445.0
2022-12-21,62.179,63.217,62.13,62.822,47551.0
2022-12-22,62.97,63.168,62.031,62.426,52704.0
2022-12-23,62.674,63.909,62.13,62.97,74780.0
2022-12-24,62.674,63.909,62.13,62.97,74780.0
2022-12-25,62.674,63.909,62.13,62.97,74780.0
2022-12-26,62.674,63.909,62.13,62.97,74780.0
2022-12-27,63.217,63.415,62.081,62.426,35504.0
2022-12-28,62.674,63.267,62.179,62.871,37582.0
2022-12-29,62.822,63.464,62.278,63.316,29684.0
2022-12-30,63.118,63.217,62.081,62.081,32507.0
2022-12-31,63.118,63.217,62.081,62.081,32507.0
2023-01-01,63.118,63.217,62.081,62.081,32507.0
2023-01-02,62.229,64.107,61.982,63.563,48589.0
2023-01-03,63.366,64.75,63.217,64.107,47626.0
2023-01-04,64.206,66.331,63.86,65.985,73511.0
2023-01-05,65.738,68.901,65.442,68.259,130606.0
2023-01-06,68.555,69.149,67.814,69.149,48221.0
2023-01-07,68.555,69.149,67.814,69.149,48221.0
2023-01-08,68.555,69.149,67.814,69.149,48221.0
2023-01-09,69.198,70.533,68.555,68.803,159265.0
2023-01-10,68.308,69.643,68.308,69.198,105525.0
2023-01-11,69.346,69.989,68.803,69.791,88100.0
2023-01-12,69.643,70.73,69.396,70.088,83207.0
2023-01-13,70.038,70.977,69.643,70.137,73612.0
2023-01-14,70.038,70.977,69.643,70.137,73612.0
2023-01-15,70.038,70.977,69.643,70.137,73612.0
2023-01-16,70.137,71.373,69.989,71.027,60210.0
2023-01-17,70.928,71.175,68.951,69.791,60812.0
2023-01-18,70.137,72.164,68.654,70.137,156177.0
2023-01-19,69.89,70.236,66.48,66.776,106446.0
2023-01-20,66.924,68.209,66.232,68.061,79930.0
2023-01-21,66.924,68.209,66.232,68.061,79930.0
2023-01-22,66.924,68.209,66.232,68.061,79930.0
2023-01-23,68.16,69.05,67.962,68.704,47455.0
2023-01-24,68.753,69.099,67.567,67.616,87878.0
2023-01-25,67.814,67.814,66.529,67.517,53907.0
2023-01-26,67.666,69.198,67.468,68.012,71995.0
2023-01-27,67.863,68.704,67.715,68.111,41979.0
2023-01-28,67.863,68.704,67.715,68.111,41979.0
2023-01-29,67.863,68.704,67.715,68.111,41979.0
2023-01-30,68.061,68.209,66.826,66.826,92678.0
2023-01-31,66.924,67.122,65.491,66.924,90601.0
2023-02-01,66.875,69.099,66.826,69.05,92834.0
2023-02-02,68.803,71.175,68.803,70.582,89592.0
2023-02-03,70.879,71.373,69.445,70.78,84998.0
2023-02-04,70.879,71.373,69.445,70.78,84998.0
2023-02-05,70.879,71.373,69.445,70.78,84998.0
2023-02-06,70.78,71.62,69.643,71.521,80892.0
2023-02-07,71.472,73.399,70.73,73.399,89557.0
2023-02-08,73.3,74.635,73.3,74.338,125154.0
2023-02-09,74.437,75.327,73.597,73.696,130892.0
2023-02-10,73.894,73.943,70.631,70.681,89578.0
2023-02-11,73.894,73.943,70.631,70.681,89578.0
2023-02-12,73.894,73.943,70.631,70.681,89578.0
2023-02-13,70.78,71.274,70.038,71.225,51685.0
2023-02-14,71.126,72.164,70.78,71.571,42570.0
2023-02-15,71.126,74.487,71.126,74.289,105921.0
2023-02-16,74.289,75.821,74.19,74.635,69185.0
2023-02-17,74.487,75.278,73.894,74.437,67938.0
2023-02-18,74.487,75.278,73.894,74.437,67938.0
2023-02-19,74.487,75.278,73.894,74.437,67938.0
2023-02-20,74.586,77.699,74.586,76.414,83977.0
2023-02-21,76.464,77.749,75.475,75.624,121438.0
2023-02-22,75.821,75.821,74.437,74.684,70131.0
2023-02-23,75.376,79.232,74.734,78.293,222814.0
2023-02-24,78.194,82.197,78.095,81.357,224649.0
2023-02-25,78.194,82.197,78.095,81.357,224649.0
2023-02-26,78.194,82.197,78.095,81.357,224649.0
2023-02-27,81.357,83.532,80.863,83.433,163760.0
2023-02-28,83.285,83.285,81.011,82.049,117280.0
2023-03-01,82.197,82.889,81.209,82.197,79496.0
2023-03-02,82.0,83.68,81.851,83.68,88520.0
2023-03-03,83.384,86.003,83.384,85.657,153526.0
2023-03-04,83.384,86.003,83.384,85.657,153526.0
2023-03-05,83.384,86.003,83.384,85.657,153526.0
2023-03-06,85.509,87.585,85.509,86.399,127813.0
2023-03-07,86.547,87.189,83.779,84.026,128383.0
2023-03-08,84.372,84.57,82.642,83.532,110344.0
2023-03-09,86.152,88.129,84.718,87.14,237205.0
2023-03-10,86.498,88.919,86.102,87.733,125586.0
2023-03-11,86.498,88.919,86.102,87.733,125586.0
2023-03-12,86.498,88.919,86.102,87.733,125586.0
2023-03-13,88.623,88.919,85.262,85.756,112463.0
2023-03-14,86.25,89.957,85.954,89.364,196387.0
2023-03-15,89.167,89.513,86.547,87.684,103520.0
2023-03-16,87.98,89.76,86.646,89.71,152507.0
2023-03-17,89.76,90.205,85.855,85.904,217797.0
2023-03-18,89.76,90.205,85.855,85.904,217797.0
2023-03-19,89.76,90.205,85.855,85.904,217797.0
2023-03-20,85.46,85.608,83.433,85.064,151853.0
2023-03-21,85.46,86.794,85.212,86.794,182866.0
2023-03-22,86.646,89.513,86.399,88.87,126776.0
2023-03-23,89.265,90.798,87.437,89.71,177103.0
2023-03-24,89.611,92.429,89.018,91.589,189836.0
2023-03-25,89.611,92.429,89.018,91.589,189836.0
2023-03-26,89.611,92.429,89.018,91.589,189836.0
2023-03-27,91.984,92.923,90.205,90.353,144766.0
2023-03-28,90.353,92.923,90.254,92.28,185925.0
2023-03-29,92.626,92.874,89.809,89.957,129750.0
2023-03-30,89.463,90.748,88.129,88.129,103541.0
2023-03-31,88.771,90.748,88.03,89.859,129304.0
2023-04-01,88.771,90.748,88.03,89.859,129304.0
2023-04-02,88.771,90.748,88.03,89.859,129304.0
2023-04-03,89.562,90.6,88.919,90.106,114554.0
2023-04-04,90.056,91.292,89.265,89.957,148615.0
2023-04-05,90.155,91.391,89.562,91.193,77409.0
2023-04-06,92.231,93.318,84.323,86.498,246493.0
2023-04-07,92.231,93.318,84.323,86.498,246493.0
2023-04-08,92.231,93.318,84.323,86.498,246493.0
2023-04-09,92.231,93.318,84.323,86.498,246493.0
2023-04-10,92.231,93.318,84.323,86.498,246493.0
2023-04-11,87.931,88.969,84.52,86.152,215731.0
2023-04-12,86.3,88.03,85.015,87.387,132777.0
2023-04-13,87.783,90.847,87.535,90.303,149417.0
2023-04-14,90.254,92.725,89.117,92.083,136153.0
2023-04-15,90.254,92.725,89.117,92.083,136153.0
2023-04-16,90.254,92.725,89.117,92.083,136153.0
2023-04-17,92.379,93.467,89.364,89.562,104671.0
2023-04-18,89.562,91.49,84.718,86.3,78847.0
2023-04-19,86.201,89.315,86.201,88.623,374586.0
2023-04-20,88.376,89.167,85.509,86.844,263277.0
2023-04-21,86.596,87.585,85.41,87.041,163186.0
2023-04-22,86.596,87.585,85.41,87.041,163186.0
2023-04-23,86.596,87.585,85.41,87.041,163186.0
2023-04-24,86.695,90.007,86.695,89.463,278920.0
2023-04-25,89.216,92.033,88.672,90.897,137439.0
2023-04-26,90.995,95.296,90.847,94.258,261063.0
2023-04-27,94.406,95.938,93.121,94.01,214484.0
2023-04-28,93.961,98.36,93.912,97.223,265727.0
2023-04-29,93.961,98.36,93.912,97.223,265727.0
2023-04-30,93.961,98.36,93.912,97.223,265727.0
2023-05-01,93.961,98.36,93.912,97.223,265727.0
2023-05-02,97.322,98.162,95.988,96.284,132345.0
2023-05-03,96.581,99.25,96.284,98.311,145379.0
2023-05-04,98.805,99.151,97.668,97.965,362440.0
2023-05-05,98.261,100.139,95.592,96.927,159793.0
2023-05-06,98.261,100.139,95.592,96.927,159793.0
2023-05-07,98.261,100.139,95.592,96.927,159793.0
2023-05-08,96.927,98.657,96.482,97.075,75079.0
2023-05-09,97.025,97.915,96.334,96.68,67141.0
2023-05-10,96.877,97.816,95.592,97.322,119105.0
2023-05-11,97.47,99.25,97.075,98.508,93453.0
2023-05-12,98.706,100.436,98.508,100.337,140723.0
2023-05-13,98.706,100.436,98.508,100.337,140723.0
2023-05-14,98.706,100.436,98.508,100.337,140723.0
2023-05-15,100.436,100.634,97.124,97.866,103218.0
2023-05-16,98.063,99.645,96.778,99.052,103235.0
2023-05-17,99.052,99.349,97.619,98.212,87663.0
2023-05-18,97.915,98.805,97.322,97.767,32655.0
2023-05-19,98.014,102.116,97.717,99.942,150483.0
2023-05-20,98.014,102.116,97.717,99.942,150483.0
2023-05-21,98.014,102.116,97.717,99.942,150483.0
2023-05-22,100.238,103.303,99.744,103.105,131368.0
2023-05-23,103.204,104.192,100.733,100.733,138138.0
2023-05-24,100.733,100.93,98.508,98.953,72783.0
2023-05-25,98.953,100.93,98.607,100.831,75225.0
2023-05-26,100.634,101.326,99.25,100.733,79750.0
2023-05-27,100.634,101.326,99.25,100.733,79750.0
2023-05-28,100.634,101.326,99.25,100.733,79750.0
2023-05-29,101.227,102.611,101.029,102.611,28809.0
2023-05-30,102.314,103.896,102.116,102.907,80629.0
2023-05-31,102.314,103.402,100.535,101.523,154020.0
2023-06-01,101.82,103.303,101.029,103.204,79377.0
2023-06-02,103.995,105.873,103.006,105.379,100961.0
2023-06-03,103.995,105.873,103.006,105.379,100961.0
2023-06-04,103.995,105.873,103.006,105.379,100961.0
2023-06-05,105.181,107.751,104.192,106.96,127935.0
2023-06-06,106.664,108.937,106.466,108.443,155600.0
2023-06-07,108.542,108.542,105.774,107.85,82445.0
2023-06-08,108.4,108.4,105.1,105.6,71391.0
