,KL CN Equity,KL CN Equity,KL CN Equity,KL CN Equity,KL CN Equity
2019-02-15,42.6645,43.0015,42.0866,42.8474,933188.0
2019-02-16,42.6645,43.0015,42.0866,42.8474,933188.0
2019-02-17,42.6645,43.0015,42.0866,42.8474,933188.0
2019-02-18,42.6645,43.0015,42.0866,42.8474,933188.0
2019-02-19,44.0128,44.3017,43.2038,43.4446,1470241.0
2019-02-20,43.6468,43.7335,41.8844,42.3852,1254198.0
2019-02-21,42.0866,46.3819,42.0866,45.9582,2824642.0
2019-02-22,46.536,46.536,43.4446,44.0994,2874366.0
2019-02-23,46.536,46.536,43.4446,44.0994,2874366.0
2019-02-24,46.536,46.536,43.4446,44.0994,2874366.0
2019-02-25,44.3113,46.0352,44.2535,45.9775,1944230.0
2019-02-26,46.1412,46.2856,44.9277,46.2471,1473219.0
2019-02-27,46.0641,46.3242,45.2263,45.7848,1408754.0
2019-02-28,45.65,46.5168,45.3996,46.3434,1517621.0
2019-03-01,46.093,46.6901,45.0818,45.1877,1450798.0
2019-03-02,46.093,46.6901,45.0818,45.1877,1450798.0
2019-03-03,46.093,46.6901,45.0818,45.1877,1450798.0
2019-03-04,44.3113,44.3113,41.3258,43.7431,2817032.0
2019-03-05,43.4446,44.5714,43.3868,44.2246,1217546.0
2019-03-06,44.215,44.8988,43.3194,44.4173,1227335.0
2019-03-07,44.2246,45.6019,44.215,44.9181,1252408.0
2019-03-08,45.9197,46.1123,45.0336,45.1492,1591680.0
2019-03-09,45.9197,46.1123,45.0336,45.1492,1591680.0
2019-03-10,45.9197,46.1123,45.0336,45.1492,1591680.0
2019-03-11,45.2166,45.2166,44.398,44.947,958201.0
2019-03-12,45.2359,45.8234,45.0433,45.8234,1035207.0
2019-03-13,46.1412,46.3723,45.1492,45.3707,1219928.0
2019-03-14,44.6869,44.8988,43.9165,44.0513,1009448.0
2019-03-15,44.2054,44.3402,42.597,42.9437,2430599.0
2019-03-16,44.2054,44.3402,42.597,42.9437,2430599.0
2019-03-17,44.2054,44.3402,42.597,42.9437,2430599.0
2019-03-18,42.963,43.2712,41.5473,42.0577,1277520.0
2019-03-19,42.5296,42.6163,41.7014,42.1733,1307146.0
2019-03-20,42.1829,42.6837,41.2391,42.4044,1683229.0
2019-03-21,42.5104,43.2808,42.1637,43.0112,1016532.0
2019-03-22,42.8185,44.2535,42.8185,43.7816,1122416.0
2019-03-23,42.8185,44.2535,42.8185,43.7816,1122416.0
2019-03-24,42.8185,44.2535,42.8185,43.7816,1122416.0
2019-03-25,44.032,44.2728,41.7977,42.7222,1795854.0
2019-03-26,42.6741,43.4831,42.1348,42.9823,1260411.0
2019-03-27,42.9052,42.9341,42.1348,42.1925,1069915.0
2019-03-28,41.1707,41.1707,39.6766,39.8501,2199697.0
2019-03-29,39.6477,40.2068,39.1175,39.1753,1503105.0
2019-03-30,39.6477,40.2068,39.1175,39.1753,1503105.0
2019-03-31,39.6477,40.2068,39.1175,39.1753,1503105.0
2019-04-01,38.9922,39.532,37.6041,38.009,1571471.0
2019-04-02,37.4402,40.0718,37.4017,39.908,1445115.0
2019-04-03,39.7634,40.9008,39.6188,40.3803,1355069.0
2019-04-04,40.3707,42.2889,39.6381,41.9516,1270256.0
2019-04-05,41.7395,42.3179,41.0936,41.6431,970285.0
2019-04-06,41.7395,42.3179,41.0936,41.6431,970285.0
2019-04-07,41.7395,42.3179,41.0936,41.6431,970285.0
2019-04-08,42.4239,42.9059,41.1707,41.566,959939.0
2019-04-09,41.9226,42.2889,41.4503,41.8166,769089.0
2019-04-10,41.5274,41.7684,40.5345,40.7466,1541239.0
2019-04-11,40.2068,41.1322,40.2068,40.6791,816467.0
2019-04-12,40.2935,40.8912,39.7537,40.6791,938038.0
2019-04-13,40.2935,40.8912,39.7537,40.6791,938038.0
2019-04-14,40.2935,40.8912,39.7537,40.6791,938038.0
2019-04-15,40.5731,41.672,39.8694,40.9201,1122173.0
2019-04-16,40.4285,40.6791,39.6862,39.7923,1957345.0
2019-04-17,39.8308,40.9008,39.6477,40.843,1219970.0
2019-04-18,40.7755,41.2671,39.9562,40.4285,914401.0
2019-04-19,40.7755,41.2671,39.9562,40.4285,914401.0
2019-04-20,40.7755,41.2671,39.9562,40.4285,914401.0
2019-04-21,40.7755,41.2671,39.9562,40.4285,914401.0
2019-04-22,40.4285,41.1129,40.0429,40.3128,886316.0
2019-04-23,40.0429,40.978,40.0429,40.255,1135204.0
2019-04-24,40.2935,41.913,40.0718,41.6624,1712401.0
2019-04-25,41.7298,42.3275,40.2646,40.949,1155646.0
2019-04-26,41.19,42.1154,41.19,41.9034,1080980.0
2019-04-27,41.19,42.1154,41.19,41.9034,1080980.0
2019-04-28,41.19,42.1154,41.19,41.9034,1080980.0
2019-04-29,41.7973,41.9034,40.7852,40.978,1086593.0
2019-04-30,41.0165,42.2311,41.0165,41.7491,885200.0
2019-05-01,41.5274,41.7877,40.6502,41.1611,1335779.0
2019-05-02,42.1733,42.1733,39.8694,40.1586,1346338.0
2019-05-03,40.7273,41.0358,39.8694,40.12,996071.0
2019-05-04,40.7273,41.0358,39.8694,40.12,996071.0
2019-05-05,40.7273,41.0358,39.8694,40.12,996071.0
2019-05-06,40.2357,40.4285,39.7634,40.0429,1382741.0
2019-05-07,40.5153,42.7709,40.2839,42.5781,2563299.0
2019-05-08,43.8024,43.8024,41.5467,42.5781,2640511.0
2019-05-09,43.7638,44.9109,43.33,43.4553,1609156.0
2019-05-10,43.4746,43.5517,41.8455,42.7516,1459445.0
2019-05-11,43.4746,43.5517,41.8455,42.7516,1459445.0
2019-05-12,43.4746,43.5517,41.8455,42.7516,1459445.0
2019-05-13,43.812,45.7206,43.171,45.7206,1745717.0
2019-05-14,45.6242,45.6242,44.4482,45.2965,1569730.0
2019-05-15,45.3929,45.6532,43.3879,43.6385,1685164.0
2019-05-16,43.3686,43.4168,42.3179,43.2433,1305035.0
2019-05-17,43.2915,43.9855,43.089,43.9662,1259936.0
2019-05-18,43.2915,43.9855,43.089,43.9662,1259936.0
2019-05-19,43.2915,43.9855,43.089,43.9662,1259936.0
2019-05-20,43.2915,43.9855,43.089,43.9662,1259936.0
2019-05-21,44.3036,44.3904,42.5299,44.2169,1610978.0
2019-05-22,44.2651,44.8338,43.0505,43.3011,1586819.0
2019-05-23,43.812,44.4675,42.7902,42.8191,2102274.0
2019-05-24,42.8673,43.1661,42.0287,43.1083,1417361.0
2019-05-25,42.8673,43.1661,42.0287,43.1083,1417361.0
2019-05-26,42.8673,43.1661,42.0287,43.1083,1417361.0
2019-05-27,42.4239,43.4843,40.6598,41.3732,1433508.0
2019-05-28,42.1347,42.1347,40.7177,41.6238,15360435.0
2019-05-29,41.807,42.019,41.4407,41.5371,1849433.0
2019-05-30,41.5371,42.5589,41.1322,42.3757,1268718.0
2019-05-31,43.2143,45.2483,43.2143,45.0651,3055518.0
2019-06-01,43.2143,45.2483,43.2143,45.0651,3055518.0
2019-06-02,43.2143,45.2483,43.2143,45.0651,3055518.0
2019-06-03,46.1641,47.2919,45.1519,47.1473,3248634.0
2019-06-04,46.675,49.3451,46.6557,48.9788,2937214.0
2019-06-05,50.579,50.7525,47.2919,49.0077,3075995.0
2019-06-06,49.0463,50.3477,48.7186,49.3355,2251560.0
2019-06-07,49.162,49.9235,47.7642,48.0631,1451907.0
2019-06-08,49.162,49.9235,47.7642,48.0631,1451907.0
2019-06-09,49.162,49.9235,47.7642,48.0631,1451907.0
2019-06-10,46.916,48.4005,45.7978,48.1691,1881195.0
2019-06-11,47.7739,48.5547,47.5714,48.3908,1352775.0
2019-06-12,48.68,50.8971,48.68,50.0777,1818844.0
2019-06-13,50.0681,50.685,49.0463,49.2198,1187908.0
2019-06-14,50.097,50.2416,48.8632,49.3451,961364.0
2019-06-15,50.097,50.2416,48.8632,49.3451,961364.0
2019-06-16,50.097,50.2416,48.8632,49.3451,961364.0
2019-06-17,49.2777,49.7404,48.7475,49.6825,1561325.0
2019-06-18,49.9428,50.9742,49.1813,50.6947,1740183.0
2019-06-19,50.473,51.3694,49.9813,50.926,1412447.0
2019-06-20,53.1624,53.1624,51.2345,52.237,2152978.0
2019-06-21,52.5262,53.1721,51.2152,53.1721,4396310.0
2019-06-22,52.5262,53.1721,51.2152,53.1721,4396310.0
2019-06-23,52.5262,53.1721,51.2152,53.1721,4396310.0
2019-06-24,53.6058,54.8927,52.8347,54.6373,2518451.0
2019-06-25,54.8686,55.9097,52.6033,54.3963,2758658.0
2019-06-26,53.2588,55.0903,53.0853,54.3577,1611505.0
2019-06-27,54.5627,54.6013,53.0768,53.7812,1349595.0
2019-06-28,53.7908,54.4373,52.7681,54.4373,1412513.0
2019-06-29,53.7908,54.4373,52.7681,54.4373,1412513.0
2019-06-30,53.7908,54.4373,52.7681,54.4373,1412513.0
2019-07-01,53.7908,54.4373,52.7681,54.4373,1412513.0
2019-07-02,52.99,54.7364,52.5365,54.6109,1421261.0
2019-07-03,54.5338,54.6013,52.6523,53.4338,1210423.0
2019-07-04,53.1251,54.418,53.0768,54.2347,383962.0
2019-07-05,52.6909,53.4628,50.655,53.0961,2443691.0
2019-07-06,52.6909,53.4628,50.655,53.0961,2443691.0
2019-07-07,52.6909,53.4628,50.655,53.0961,2443691.0
2019-07-08,53.2698,53.7715,52.7198,53.0672,1320603.0
2019-07-09,53.0672,53.4145,52.1795,52.604,1508401.0
2019-07-10,53.347,53.347,51.0217,53.2119,1926682.0
2019-07-11,53.2505,54.418,52.9803,53.4628,1632757.0
2019-07-12,53.5014,54.0224,52.7681,54.0224,878728.0
2019-07-13,53.5014,54.0224,52.7681,54.0224,878728.0
2019-07-14,53.5014,54.0224,52.7681,54.0224,878728.0
2019-07-15,54.0803,55.9424,54.032,55.9424,1125141.0
2019-07-16,55.5179,56.1451,54.9583,55.624,1588230.0
2019-07-17,55.9521,57.9301,55.6047,57.8915,954007.0
2019-07-18,57.795,58.8563,57.0713,58.5283,1706501.0
2019-07-19,58.1423,59.0686,57.8239,58.6248,1070619.0
2019-07-20,58.1423,59.0686,57.8239,58.6248,1070619.0
2019-07-21,58.1423,59.0686,57.8239,58.6248,1070619.0
2019-07-22,58.8177,59.5993,58.2099,58.5186,1223530.0
2019-07-23,58.2678,58.866,56.6082,57.7467,1202870.0
2019-07-24,58.0072,58.2581,57.1871,57.5924,959362.0
2019-07-25,57.409,57.7371,56.7433,56.9555,891151.0
2019-07-26,57.1196,57.602,56.4056,56.6178,612592.0
2019-07-27,57.1196,57.602,56.4056,56.6178,612592.0
2019-07-28,57.1196,57.602,56.4056,56.6178,612592.0
2019-07-29,56.917,58.3546,56.8494,58.3064,1465872.0
2019-07-30,58.5765,58.8563,57.8432,57.9783,829878.0
2019-07-31,58.0169,58.0748,51.8515,52.6619,2931839.0
2019-08-01,52.0444,57.3222,51.7164,56.9363,2443312.0
2019-08-02,56.8784,57.766,56.0872,56.1354,1113183.0
2019-08-03,56.8784,57.766,56.0872,56.1354,1113183.0
2019-08-04,56.8784,57.766,56.0872,56.1354,1113183.0
2019-08-05,56.8784,57.766,56.0872,56.1354,1113183.0
2019-08-06,59.0975,60.5834,58.4125,59.8405,1836565.0
2019-08-07,62.0789,63.1499,59.6379,59.8598,2169500.0
2019-08-08,59.1072,60.8825,57.9108,60.294,1136385.0
2019-08-09,60.6799,61.0465,58.5186,58.673,723436.0
2019-08-10,60.6799,61.0465,58.5186,58.673,723436.0
2019-08-11,60.6799,61.0465,58.5186,58.673,723436.0
2019-08-12,59.6957,60.0817,58.7212,58.8274,826346.0
2019-08-13,60.0817,60.3904,56.0003,58.3739,1580398.0
2019-08-14,59.9273,60.1106,58.1906,58.3546,1143548.0
2019-08-15,58.7984,58.9335,57.4476,58.0072,1139852.0
2019-08-16,57.7853,58.48,55.8942,56.531,1489959.0
2019-08-17,57.7853,58.48,55.8942,56.531,1489959.0
2019-08-18,57.7853,58.48,55.8942,56.531,1489959.0
2019-08-19,55.0162,58.0169,54.032,56.7626,1260687.0
2019-08-20,56.6371,58.5862,56.5407,58.5379,921617.0
2019-08-21,58.1713,59.3291,58.1713,58.4607,631238.0
2019-08-22,58.3739,59.6764,58.1423,58.3064,657867.0
2019-08-23,58.866,60.979,58.4993,60.7281,1430277.0
2019-08-24,58.866,60.979,58.4993,60.7281,1430277.0
2019-08-25,58.866,60.979,58.4993,60.7281,1430277.0
2019-08-26,61.0272,62.571,60.2168,61.0272,1316033.0
2019-08-27,61.2202,64.3367,61.0562,64.163,2106790.0
2019-08-28,64.6455,65.4849,63.1306,64.1051,1575655.0
2019-08-29,64.52,64.5393,61.3264,61.7316,1313463.0
2019-08-30,61.0176,62.7254,61.0176,62.4649,1449440.0
2019-08-31,61.0176,62.7254,61.0176,62.4649,1449440.0
2019-09-01,61.0176,62.7254,61.0176,62.4649,1449440.0
2019-09-02,61.0176,62.7254,61.0176,62.4649,1449440.0
2019-09-03,64.1534,64.6841,63.4683,63.9122,1399173.0
2019-09-04,63.9218,65.2051,63.9218,65.1761,1068762.0
2019-09-05,63.9701,63.999,60.1106,61.6641,1720680.0
2019-09-06,61.3264,62.957,60.1878,60.2747,1414949.0
2019-09-07,61.3264,62.957,60.1878,60.2747,1414949.0
2019-09-08,61.3264,62.957,60.1878,60.2747,1414949.0
2019-09-09,60.786,62.5903,58.7791,59.5124,2260045.0
2019-09-10,59.0203,59.0203,56.1837,56.4442,1884017.0
2019-09-11,56.724,57.7371,55.2863,56.5117,1842639.0
2019-09-12,58.3835,58.8563,55.846,55.9714,1613840.0
2019-09-13,55.8267,57.2547,54.1768,54.3118,1409410.0
2019-09-14,55.8267,57.2547,54.1768,54.3118,1409410.0
2019-09-15,55.8267,57.2547,54.1768,54.3118,1409410.0
2019-09-16,55.267,57.4766,54.8811,56.6178,2076086.0
2019-09-17,56.7433,59.2809,56.6564,59.0975,1545683.0
2019-09-18,59.3966,59.937,57.6502,58.9432,1790388.0
2019-09-19,59.3484,60.8053,59.1651,60.4483,2020584.0
2019-09-20,60.5545,61.2878,60.0141,60.8053,10563212.0
2019-09-21,60.5545,61.2878,60.0141,60.8053,10563212.0
2019-09-22,60.5545,61.2878,60.0141,60.8053,10563212.0
2019-09-23,61.143,63.5166,60.9694,63.4297,1334258.0
2019-09-24,63.314,63.3236,62.1175,63.2368,1825306.0
2019-09-25,62.9184,63.4394,59.5993,60.8632,1657499.0
2019-09-26,61.1816,61.6158,60.4194,60.6992,1035175.0
2019-09-27,59.6206,59.6303,57.979,58.1528,1445274.0
2019-09-28,59.6206,59.6303,57.979,58.1528,1445274.0
2019-09-29,59.6206,59.6303,57.979,58.1528,1445274.0
2019-09-30,56.8781,58.0562,56.0187,57.3127,1436298.0
2019-10-01,56.8974,58.8964,56.5208,57.3996,1280025.0
2019-10-02,58.5198,59.7945,57.9404,59.7172,1161592.0
2019-10-03,59.8717,61.2719,59.1281,59.1668,988919.0
2019-10-04,58.7902,60.4415,58.6163,60.0166,926493.0
2019-10-05,58.7902,60.4415,58.6163,60.0166,926493.0
2019-10-06,58.7902,60.4415,58.6163,60.0166,926493.0
2019-10-07,59.3889,60.3449,59.1861,59.3889,832690.0
2019-10-08,60.4028,61.2043,59.6013,61.1754,1512312.0
2019-10-09,61.1754,61.9865,60.6732,61.3299,1094968.0
2019-10-10,60.5766,60.8374,57.7569,59.302,1578831.0
2019-10-11,57.9597,58.5777,56.318,57.1099,2250161.0
2019-10-12,57.9597,58.5777,56.318,57.1099,2250161.0
2019-10-13,57.9597,58.5777,56.318,57.1099,2250161.0
2019-10-14,57.9597,58.5777,56.318,57.1099,2250161.0
2019-10-15,56.8298,57.2837,55.8159,55.9221,1621976.0
2019-10-16,56.685,57.0133,55.0433,56.376,1384330.0
2019-10-17,55.6227,57.3223,55.3524,56.7429,1161258.0
2019-10-18,56.8588,57.1292,56.2022,56.7719,731569.0
2019-10-19,56.8588,57.1292,56.2022,56.7719,731569.0
2019-10-20,56.8588,57.1292,56.2022,56.7719,731569.0
2019-10-21,56.8588,57.5927,55.2944,55.333,933006.0
2019-10-22,55.333,56.627,54.5895,55.5841,842129.0
2019-10-23,55.7483,56.8105,55.4006,55.5648,868434.0
2019-10-24,55.98,58.3846,55.7483,58.317,1218009.0
2019-10-25,59.2537,60.3159,57.5058,57.6507,999026.0
2019-10-26,59.2537,60.3159,57.5058,57.6507,999026.0
2019-10-27,59.2537,60.3159,57.5058,57.6507,999026.0
2019-10-28,57.1292,57.2065,56.2022,56.2215,975551.0
2019-10-29,55.9028,56.1828,55.3234,55.6614,1396308.0
2019-10-30,55.9994,57.4382,55.5938,57.3899,1410434.0
2019-10-31,57.7762,59.7751,57.612,59.7269,1572951.0
2019-11-01,59.3696,59.3889,57.6603,58.3749,1159201.0
2019-11-02,59.3696,59.3889,57.6603,58.3749,1159201.0
2019-11-03,59.3696,59.3889,57.6603,58.3749,1159201.0
2019-11-04,57.9211,58.3749,57.1002,57.274,1093995.0
2019-11-05,56.009,57.8824,55.8159,57.8631,1353140.0
2019-11-06,57.7279,60.4608,57.1099,59.5048,2214595.0
2019-11-07,58.7902,60.6442,57.5444,58.8481,1650711.0
2019-11-08,58.2011,58.9253,57.5251,57.7472,1140046.0
2019-11-09,58.2011,58.9253,57.5251,57.7472,1140046.0
2019-11-10,58.2011,58.9253,57.5251,57.7472,1140046.0
2019-11-11,57.6603,58.7032,57.6024,58.317,1076179.0
2019-11-12,58.2783,58.9447,57.3513,58.6646,1192983.0
2019-11-13,59.3406,61.3975,59.244,60.3063,1213107.0
2019-11-14,60.8374,61.8224,60.6732,61.0981,1028512.0
2019-11-15,60.9436,61.6968,59.8427,59.8814,864313.0
2019-11-16,60.9436,61.6968,59.8427,59.8814,864313.0
2019-11-17,60.9436,61.6968,59.8427,59.8814,864313.0
2019-11-18,60.0552,61.4071,59.7751,61.3202,941082.0
2019-11-19,61.1947,63.1743,60.9533,62.4114,1221845.0
2019-11-20,62.7204,63.9372,62.4018,62.846,1451661.0
2019-11-21,62.8653,63.5799,62.0638,62.3921,1375047.0
2019-11-22,62.2666,62.7687,61.1464,61.1464,760557.0
2019-11-23,62.2666,62.7687,61.1464,61.1464,760557.0
2019-11-24,62.2666,62.7687,61.1464,61.1464,760557.0
2019-11-25,56.6657,56.6657,50.2536,50.5819,8496933.0
2019-11-26,50.9682,51.1034,48.4864,50.186,6704680.0
2019-11-27,50.1667,51.2869,49.4811,51.2772,4476254.0
2019-11-28,51.5573,53.3051,51.3255,52.9189,2451286.0
2019-11-29,52.2912,54.8309,51.9918,53.8749,3474527.0
2019-11-30,52.2912,54.8309,51.9918,53.8749,3474527.0
2019-12-01,52.2912,54.8309,51.9918,53.8749,3474527.0
2019-12-02,53.8459,54.5509,53.1796,53.9328,2359794.0
2019-12-03,53.8459,54.8695,53.4886,54.0004,3601372.0
2019-12-04,53.9521,54.1646,51.5573,52.1656,2537352.0
2019-12-05,51.9146,53.1796,51.8083,52.1753,2065349.0
2019-12-06,51.4607,53.0927,51.1903,51.7697,1704150.0
2019-12-07,51.4607,53.0927,51.1903,51.7697,1704150.0
2019-12-08,51.4607,53.0927,51.1903,51.7697,1704150.0
2019-12-09,52.1753,52.6002,51.6056,51.9242,1868561.0
2019-12-10,52.6678,52.9092,51.3738,52.6002,1997690.0
2019-12-11,52.6002,53.9521,52.2429,53.8073,1725018.0
2019-12-12,54.5509,54.9564,53.5176,54.1839,2232674.0
2019-12-13,53.8073,54.8406,53.6528,54.6957,1777434.0
2019-12-14,53.8073,54.8406,53.6528,54.6957,1777434.0
2019-12-15,53.8073,54.8406,53.6528,54.6957,1777434.0
2019-12-16,54.0487,54.3094,53.0637,53.2375,1884609.0
2019-12-17,53.2375,53.6335,52.4167,53.083,1699842.0
2019-12-18,52.745,53.0444,52.0015,52.6871,1530035.0
2019-12-19,52.8609,53.1217,52.2719,52.6871,1240696.0
2019-12-20,52.7354,53.1796,51.4028,51.7504,2325761.0
2019-12-21,52.7354,53.1796,51.4028,51.7504,2325761.0
2019-12-22,52.7354,53.1796,51.4028,51.7504,2325761.0
2019-12-23,52.2139,53.5466,51.818,53.1603,1106552.0
2019-12-24,53.6914,55.0723,53.5272,55.0723,858904.0
2019-12-25,53.6914,55.0723,53.5272,55.0723,858904.0
2019-12-26,53.6914,55.0723,53.5272,55.0723,858904.0
2019-12-27,56.009,56.1539,54.6474,54.773,979668.0
2019-12-28,56.009,56.1539,54.6474,54.773,979668.0
2019-12-29,56.009,56.1539,54.6474,54.773,979668.0
2019-12-30,54.8005,55.9319,54.549,55.4967,846183.0
2019-12-31,55.6901,55.8642,55.0035,55.3517,848305.0
2020-01-01,55.6901,55.8642,55.0035,55.3517,848305.0
2020-01-02,55.9899,56.2123,54.9745,55.5741,889052.0
2020-01-03,56.8505,56.8505,54.9939,55.2743,1415914.0
2020-01-04,56.8505,56.8505,54.9939,55.2743,1415914.0
2020-01-05,56.8505,56.8505,54.9939,55.2743,1415914.0
2020-01-06,56.2703,56.5798,55.4193,55.8255,1681965.0
2020-01-07,56.4347,57.1406,55.7288,56.7248,2381458.0
2020-01-08,56.6668,56.9085,54.3846,54.6844,1690000.0
2020-01-09,54.6264,55.255,53.7464,54.462,997108.0
2020-01-10,54.6167,56.5169,54.491,56.4057,1152616.0
2020-01-11,54.6167,56.5169,54.491,56.4057,1152616.0
2020-01-12,54.6167,56.5169,54.491,56.4057,1152616.0
2020-01-13,55.9802,56.2026,55.1679,55.2163,1133665.0
2020-01-14,55.0132,56.1253,54.8005,56.0866,1443783.0
2020-01-15,56.2993,56.7732,55.2646,56.7442,1477040.0
2020-01-16,56.425,56.9085,55.5741,55.6901,1853166.0
2020-01-17,55.7868,55.9705,54.7908,54.9068,2128935.0
2020-01-18,55.7868,55.9705,54.7908,54.9068,2128935.0
2020-01-19,55.7868,55.9705,54.7908,54.9068,2128935.0
2020-01-20,55.0132,55.1196,54.2783,54.7521,624862.0
2020-01-21,54.7521,55.4774,53.7561,55.2453,2095972.0
2020-01-22,55.5354,55.7385,54.549,54.9649,2138072.0
2020-01-23,54.7521,55.9802,54.0849,54.3363,2250846.0
2020-01-24,54.1139,55.1679,53.8335,54.7715,1766103.0
2020-01-25,54.1139,55.1679,53.8335,54.7715,1766103.0
2020-01-26,54.1139,55.1679,53.8335,54.7715,1766103.0
2020-01-27,55.6514,55.8448,53.8721,54.4523,1982915.0
2020-01-28,54.0075,54.4233,52.2282,52.3346,2485868.0
2020-01-29,52.5957,53.7077,51.8317,53.4757,1977866.0
2020-01-30,53.8818,54.0752,50.5553,51.2902,5816030.0
2020-01-31,51.7544,53.6884,51.5997,52.4796,9506646.0
2020-02-01,51.7544,53.6884,51.5997,52.4796,9506646.0
2020-02-02,51.7544,53.6884,51.5997,52.4796,9506646.0
2020-02-03,52.2669,52.7407,50.7197,52.1218,7602716.0
2020-02-04,51.3096,51.3096,49.3659,49.6463,3672189.0
2020-02-05,49.3272,50.0911,47.8477,48.1088,3107028.0
2020-02-06,48.1571,48.6503,46.7936,47.896,3247100.0
2020-02-07,48.0604,48.718,45.5558,45.5849,3427775.0
2020-02-08,48.0604,48.718,45.5558,45.5849,3427775.0
2020-02-09,48.0604,48.718,45.5558,45.5849,3427775.0
2020-02-10,45.8846,47.6349,45.6139,47.2384,3144800.0
2020-02-11,47.4028,47.7896,46.5519,47.6833,2196787.0
2020-02-12,47.6833,47.6833,46.3585,46.4165,2569924.0
2020-02-13,46.7839,47.5962,46.6196,47.0741,1665453.0
2020-02-14,47.1708,47.6252,46.3585,47.4028,2273074.0
2020-02-15,47.1708,47.6252,46.3585,47.4028,2273074.0
2020-02-16,47.1708,47.6252,46.3585,47.4028,2273074.0
2020-02-17,47.1708,47.6252,46.3585,47.4028,2273074.0
2020-02-18,48.0797,49.0371,47.7219,48.8243,2311031.0
2020-02-19,48.9114,48.9791,47.4609,47.9444,3177544.0
2020-02-20,46.6679,46.9483,44.5115,44.6952,5256608.0
2020-02-21,45.7879,47.1804,45.082,46.5905,4104296.0
2020-02-22,45.7879,47.1804,45.082,46.5905,4104296.0
2020-02-23,45.7879,47.1804,45.082,46.5905,4104296.0
2020-02-24,49.4336,49.6173,46.9967,47.3158,5452569.0
2020-02-25,46.4165,48.7373,46.3198,47.3255,3165235.0
2020-02-26,47.8767,48.0024,46.6486,46.871,2497779.0
2020-02-27,47.6446,47.6446,43.5058,43.9119,2219224.0
2020-02-28,41.7071,42.5291,39.8118,41.8619,6125328.0
2020-02-29,41.7071,42.5291,39.8118,41.8619,6125328.0
2020-03-01,41.7071,42.5291,39.8118,41.8619,6125328.0
2020-03-02,42.3647,42.7467,40.9142,41.6491,5682626.0
2020-03-03,41.7845,46.1361,41.7845,44.6565,4622715.0
2020-03-04,44.8209,46.0587,44.2891,45.9523,2097708.0
2020-03-05,46.1361,47.0741,45.5945,46.3004,2274749.0
2020-03-06,46.6099,46.7066,43.3607,45.4108,2339458.0
2020-03-07,46.6099,46.7066,43.3607,45.4108,2339458.0
2020-03-08,46.6099,46.7066,43.3607,45.4108,2339458.0
2020-03-09,43.8249,45.6912,41.8232,43.4574,4172249.0
2020-03-10,44.0376,45.0917,41.5863,42.4614,3548405.0
2020-03-11,42.123,42.9546,39.8892,40.305,3007521.0
2020-03-12,33.2168,37.0558,29.9773,33.4585,4658694.0
2020-03-13,35.9728,35.9728,29.8323,30.8863,5445909.0
2020-03-14,35.9728,35.9728,29.8323,30.8863,5445909.0
2020-03-15,35.9728,35.9728,29.8323,30.8863,5445909.0
2020-03-16,26.6895,38.0422,24.8231,35.4022,5578307.0
2020-03-17,34.7253,42.5678,34.1355,39.512,6411306.0
2020-03-18,37.607,42.1133,32.4915,32.4915,3528675.0
2020-03-19,35.0831,42.0649,32.5786,38.0228,3720701.0
2020-03-20,38.6224,39.7344,33.71,35.5376,4970247.0
2020-03-21,38.6224,39.7344,33.71,35.5376,4970247.0
2020-03-22,38.6224,39.7344,33.71,35.5376,4970247.0
2020-03-23,36.2145,40.4597,34.3385,38.8641,5157765.0
2020-03-24,43.5155,45.2367,41.5814,44.2407,4241072.0
2020-03-25,43.1287,46.8516,42.3454,45.0433,4069539.0
2020-03-26,46.2618,47.1417,42.0166,44.6759,2313563.0
2020-03-27,43.7862,44.9563,40.8755,43.1093,3919986.0
2020-03-28,43.7862,44.9563,40.8755,43.1093,3919986.0
2020-03-29,43.7862,44.9563,40.8755,43.1093,3919986.0
2020-03-30,43.3666,45.3665,40.6775,42.0172,3693878.0
2020-03-31,41.0755,43.2696,40.2406,40.2406,2767326.0
2020-04-01,41.3959,42.0366,39.6387,40.3086,2709103.0
2020-04-02,41.4638,44.2792,40.8716,43.454,2871652.0
2020-04-03,43.6967,47.2305,43.687,45.3957,2334793.0
2020-04-04,43.6967,47.2305,43.687,45.3957,2334793.0
2020-04-05,43.6967,47.2305,43.687,45.3957,2334793.0
2020-04-06,47.114,48.5897,46.2694,47.5121,2665519.0
2020-04-07,47.58,47.9489,45.6869,46.0849,2357959.0
2020-04-08,46.9393,46.9393,45.2986,45.7549,2160940.0
2020-04-09,47.8713,48.7741,47.1431,48.6479,3162080.0
2020-04-10,47.8713,48.7741,47.1431,48.6479,3162080.0
2020-04-11,47.8713,48.7741,47.1431,48.6479,3162080.0
2020-04-12,47.8713,48.7741,47.1431,48.6479,3162080.0
2020-04-13,49.3857,51.9778,46.648,51.638,3607960.0
2020-04-14,52.5895,53.9389,48.978,50.2304,3176326.0
2020-04-15,50.0459,51.6283,48.4732,49.6187,2157783.0
2020-04-16,49.5314,51.1915,49.1139,50.4051,1854681.0
2020-04-17,48.0557,49.9779,46.9101,47.0364,5089506.0
