,ADM LN Equity,ADM LN Equity,ADM LN Equity,ADM LN Equity,ADM LN Equity
2021-08-30,3022.608,3050.764,3007.702,3029.233,261685.0
2021-08-31,3045.795,3045.795,2982.031,2990.312,551639.0
2021-09-01,3004.39,3020.952,2977.89,3003.562,463893.0
2021-09-02,3002.892,3022.813,2997.696,3021.081,354067.0
2021-09-03,3023.68,3023.68,2997.696,3019.349,303801.0
2021-09-04,3023.68,3023.68,2997.696,3019.349,303801.0
2021-09-05,3023.68,3023.68,2997.696,3019.349,303801.0
2021-09-06,3032.341,3053.128,3028.01,3040.136,387765.0
2021-09-07,3035.805,3038.404,3002.026,3027.144,255632.0
2021-09-08,3015.018,3039.27,2977.774,3024.546,526303.0
2021-09-09,3015.018,3025.412,2995.097,3008.955,314117.0
2021-09-10,3006.357,3095.569,3006.357,3028.876,331227.0
2021-09-11,3006.357,3095.569,3006.357,3028.876,331227.0
2021-09-12,3006.357,3095.569,3006.357,3028.876,331227.0
2021-09-13,3031.475,3073.915,3031.475,3049.664,284034.0
2021-09-14,3054.86,3074.782,3043.601,3053.994,278199.0
2021-09-15,3060.923,3081.711,3047.065,3047.065,803609.0
2021-09-16,3050.53,3056.593,3034.073,3041.002,302623.0
2021-09-17,3053.128,3076.514,3041.002,3052.262,885075.0
2021-09-18,3053.128,3076.514,3041.002,3052.262,885075.0
2021-09-19,3053.128,3076.514,3041.002,3052.262,885075.0
2021-09-20,3036.672,3036.672,2926.672,2930.137,332073.0
2021-09-21,2943.995,2991.633,2943.995,2991.633,350518.0
2021-09-22,3002.026,3008.089,2984.703,2992.499,314554.0
2021-09-23,2996.829,3024.546,2978.641,2989.9,350235.0
2021-09-24,2980.373,2989.9,2948.326,2958.719,515572.0
2021-09-25,2980.373,2989.9,2948.326,2958.719,515572.0
2021-09-26,2980.373,2989.9,2948.326,2958.719,515572.0
2021-09-27,2982.105,2982.105,2849.586,2853.051,1049604.0
2021-09-28,2846.988,2847.854,2743.052,2754.311,1595249.0
2021-09-29,2743.052,2761.24,2686.753,2707.54,1064059.0
2021-09-30,2723.131,2752.579,2653.84,2691.95,2654562.0
2021-10-01,2681.556,2749.115,2662.501,2711.871,2205028.0
2021-10-02,2681.556,2749.115,2662.501,2711.871,2205028.0
2021-10-03,2681.556,2749.115,2662.501,2711.871,2205028.0
2021-10-04,2698.879,2765.571,2694.548,2708.406,479337.0
2021-10-05,2703.209,2744.784,2703.209,2724.863,659335.0
2021-10-06,2714.469,2718.8,2673.761,2695.414,461441.0
2021-10-07,2706.674,2712.737,2651.241,2660.769,411789.0
2021-10-08,2668.564,2672.029,2633.919,2647.777,393730.0
2021-10-09,2668.564,2672.029,2633.919,2647.777,393730.0
2021-10-10,2668.564,2672.029,2633.919,2647.777,393730.0
2021-10-11,2631.32,2644.312,2598.407,2631.32,441488.0
2021-10-12,2620.926,2640.848,2612.265,2640.848,290210.0
2021-10-13,2569.824,2634.785,2569.824,2604.47,437180.0
2021-10-14,2605.336,2608.801,2556.832,2577.62,826612.0
2021-10-15,2592.344,2599.273,2569.824,2599.273,340051.0
2021-10-16,2592.344,2599.273,2569.824,2599.273,340051.0
2021-10-17,2592.344,2599.273,2569.824,2599.273,340051.0
2021-10-18,2589.746,2598.407,2572.423,2586.281,324597.0
2021-10-19,2592.344,2615.73,2579.352,2606.202,259729.0
2021-10-20,2605.336,2613.997,2588.013,2607.068,212734.0
2021-10-21,2599.273,2631.32,2593.21,2631.32,695745.0
2021-10-22,2639.981,2640.848,2617.462,2626.989,259414.0
2021-10-23,2639.981,2640.848,2617.462,2626.989,259414.0
2021-10-24,2639.981,2640.848,2617.462,2626.989,259414.0
2021-10-25,2627.856,2649.509,2604.47,2626.123,257004.0
2021-10-26,2626.989,2646.911,2619.194,2639.115,247702.0
2021-10-27,2511.793,2536.911,2456.361,2493.605,993352.0
2021-10-28,2499.668,2517.856,2473.683,2503.132,652169.0
2021-10-29,2498.801,2501.4,2450.298,2485.809,789572.0
2021-10-30,2498.801,2501.4,2450.298,2485.809,789572.0
2021-10-31,2498.801,2501.4,2450.298,2485.809,789572.0
2021-11-01,2485.809,2514.392,2471.951,2510.061,394529.0
2021-11-02,2514.392,2514.392,2483.211,2485.809,908610.0
2021-11-03,2478.014,2485.809,2463.29,2468.487,672998.0
2021-11-04,2474.55,2494.471,2456.361,2494.471,536934.0
2021-11-05,2494.471,2533.447,2492.738,2513.526,1851626.0
2021-11-06,2494.471,2533.447,2492.738,2513.526,1851626.0
2021-11-07,2494.471,2533.447,2492.738,2513.526,1851626.0
2021-11-08,2509.195,2534.313,2506.597,2511.793,283198.0
2021-11-09,2511.793,2519.589,2474.55,2512.66,459412.0
2021-11-10,2505.73,2532.581,2497.069,2529.116,899335.0
2021-11-11,2530.848,2544.707,2526.518,2534.313,447810.0
2021-11-12,2537.777,2550.77,2527.384,2537.777,238486.0
2021-11-13,2537.777,2550.77,2527.384,2537.777,238486.0
2021-11-14,2537.777,2550.77,2527.384,2537.777,238486.0
2021-11-15,2545.573,2586.281,2532.581,2586.281,500758.0
2021-11-16,2575.021,2586.281,2557.699,2570.691,581206.0
2021-11-17,2565.494,2565.494,2542.108,2562.029,377962.0
2021-11-18,2566.36,2584.549,2556.832,2563.762,648220.0
2021-11-19,2573.289,2605.336,2562.029,2581.084,486405.0
2021-11-20,2573.289,2605.336,2562.029,2581.084,486405.0
2021-11-21,2573.289,2605.336,2562.029,2581.084,486405.0
2021-11-22,2599.273,2603.604,2578.486,2585.415,375871.0
2021-11-23,2564.628,2575.887,2548.171,2567.226,401678.0
2021-11-24,2573.289,2575.021,2540.376,2553.368,446035.0
2021-11-25,2562.895,2589.746,2555.966,2569.824,239403.0
2021-11-26,2527.384,2572.423,2519.589,2566.36,1589510.0
2021-11-27,2527.384,2572.423,2519.589,2566.36,1589510.0
2021-11-28,2527.384,2572.423,2519.589,2566.36,1589510.0
2021-11-29,2576.754,2629.588,2565.494,2609.667,452657.0
2021-11-30,2600.139,2600.139,2561.163,2561.163,1262059.0
2021-12-01,2575.021,2595.809,2555.1,2588.013,646302.0
2021-12-02,2579.352,2594.942,2563.762,2588.013,449077.0
2021-12-03,2593.21,2599.273,2563.762,2564.628,354595.0
2021-12-04,2593.21,2599.273,2563.762,2564.628,354595.0
2021-12-05,2593.21,2599.273,2563.762,2564.628,354595.0
2021-12-06,2572.423,2600.139,2568.092,2590.612,282310.0
2021-12-07,2597.541,2633.919,2595.809,2616.596,447691.0
2021-12-08,2623.525,2686.753,2619.194,2686.753,640001.0
2021-12-09,2691.95,2712.737,2663.367,2674.627,700118.0
2021-12-10,2667.698,2697.146,2653.84,2674.627,439990.0
2021-12-11,2667.698,2697.146,2653.84,2674.627,439990.0
2021-12-12,2667.698,2697.146,2653.84,2674.627,439990.0
2021-12-13,2673.761,2673.761,2656.438,2668.564,2342677.0
2021-12-14,2676.359,2691.95,2661.635,2662.501,359280.0
2021-12-15,2653.84,2690.217,2653.84,2680.69,409597.0
2021-12-16,2700.611,2703.209,2678.958,2688.485,414724.0
2021-12-17,2680.69,2698.879,2666.832,2692.816,822231.0
2021-12-18,2680.69,2698.879,2666.832,2692.816,822231.0
2021-12-19,2680.69,2698.879,2666.832,2692.816,822231.0
2021-12-20,2664.233,2679.824,2648.643,2678.091,217638.0
2021-12-21,2695.414,2699.745,2678.958,2680.69,337643.0
2021-12-22,2685.021,2699.745,2678.958,2699.745,270595.0
2021-12-23,2703.209,2708.406,2685.021,2687.619,174404.0
2021-12-24,2708.406,2715.335,2678.958,2680.69,81478.0
2021-12-25,2708.406,2715.335,2678.958,2680.69,81478.0
2021-12-26,2708.406,2715.335,2678.958,2680.69,81478.0
2021-12-27,2708.406,2715.335,2678.958,2680.69,81478.0
2021-12-28,2708.406,2715.335,2678.958,2680.69,81478.0
2021-12-29,2703.209,2742.185,2702.343,2728.327,278179.0
2021-12-30,2728.327,2744.784,2716.201,2719.666,129695.0
2021-12-31,2711.871,2735.256,2705.808,2734.39,91992.0
2022-01-01,2711.871,2735.256,2705.808,2734.39,91992.0
2022-01-02,2711.871,2735.256,2705.808,2734.39,91992.0
2022-01-03,2711.871,2735.256,2705.808,2734.39,91992.0
2022-01-04,2771.634,2777.697,2659.903,2665.966,473025.0
2022-01-05,2666.832,2678.958,2646.044,2660.769,328026.0
2022-01-06,2644.312,2674.627,2637.383,2666.832,347963.0
2022-01-07,2662.501,2674.627,2648.643,2669.43,376810.0
2022-01-08,2662.501,2674.627,2648.643,2669.43,376810.0
2022-01-09,2662.501,2674.627,2648.643,2669.43,376810.0
2022-01-10,2673.761,2678.091,2645.178,2666.832,380956.0
2022-01-11,2673.761,2714.469,2665.099,2685.887,342471.0
2022-01-12,2691.083,2706.674,2674.627,2685.887,401677.0
2022-01-13,2689.351,2714.469,2678.091,2696.28,391448.0
2022-01-14,2685.021,2715.335,2680.69,2694.548,292934.0
2022-01-15,2685.021,2715.335,2680.69,2694.548,292934.0
2022-01-16,2685.021,2715.335,2680.69,2694.548,292934.0
2022-01-17,2711.005,2821.004,2704.942,2807.146,325982.0
2022-01-18,2791.555,2812.342,2773.366,2797.618,399709.0
2022-01-19,2788.091,2844.389,2774.233,2828.799,550467.0
2022-01-20,2824.468,2859.114,2802.815,2814.941,515008.0
2022-01-21,2788.957,2818.405,2741.319,2746.516,412853.0
2022-01-22,2788.957,2818.405,2741.319,2746.516,412853.0
2022-01-23,2788.957,2818.405,2741.319,2746.516,412853.0
2022-01-24,2715.335,2747.382,2679.824,2706.674,438146.0
2022-01-25,2719.666,2748.248,2703.209,2711.871,486084.0
2022-01-26,2728.327,2742.185,2714.469,2728.327,372506.0
2022-01-27,2702.343,2795.886,2697.146,2775.965,429866.0
2022-01-28,2771.634,2778.563,2735.256,2748.248,724720.0
2022-01-29,2771.634,2778.563,2735.256,2748.248,724720.0
2022-01-30,2771.634,2778.563,2735.256,2748.248,724720.0
2022-01-31,2758.642,2759.508,2719.666,2723.131,510819.0
2022-02-01,2724.863,2753.445,2642.58,2642.58,599707.0
2022-02-02,2643.446,2685.887,2632.186,2667.698,526582.0
2022-02-03,2669.43,2679.824,2607.934,2608.801,318960.0
2022-02-04,2618.328,2635.651,2548.171,2562.895,362231.0
2022-02-05,2618.328,2635.651,2548.171,2562.895,362231.0
2022-02-06,2618.328,2635.651,2548.171,2562.895,362231.0
2022-02-07,2575.021,2603.604,2556.832,2597.541,272671.0
2022-02-08,2607.068,2607.068,2551.636,2559.431,368803.0
2022-02-09,2608.801,2663.367,2608.801,2662.501,692382.0
2022-02-10,2672.895,2672.895,2583.683,2629.588,304598.0
2022-02-11,2620.926,2645.178,2611.399,2645.178,539785.0
2022-02-12,2620.926,2645.178,2611.399,2645.178,539785.0
2022-02-13,2620.926,2645.178,2611.399,2645.178,539785.0
2022-02-14,2626.989,2633.919,2601.005,2624.391,219804.0
2022-02-15,2616.596,2655.572,2613.997,2641.714,230603.0
2022-02-16,2643.446,2645.178,2615.73,2634.785,285842.0
2022-02-17,2633.052,2646.044,2589.746,2592.344,220937.0
2022-02-18,2590.612,2607.934,2566.36,2566.36,313285.0
2022-02-19,2590.612,2607.934,2566.36,2566.36,313285.0
2022-02-20,2590.612,2607.934,2566.36,2566.36,313285.0
2022-02-21,2571.557,2603.604,2556.832,2561.163,283363.0
2022-02-22,2524.785,2595.809,2511.793,2572.423,203555.0
2022-02-23,2581.084,2617.462,2570.691,2607.068,251836.0
2022-02-24,2568.958,2610.533,2478.014,2486.675,548578.0
2022-02-25,2510.927,2581.084,2497.069,2563.762,577467.0
2022-02-26,2510.927,2581.084,2497.069,2563.762,577467.0
2022-02-27,2510.927,2581.084,2497.069,2563.762,577467.0
2022-02-28,2547.305,2607.068,2547.305,2578.486,786538.0
2022-03-01,2581.95,2609.667,2549.903,2555.966,434791.0
2022-03-02,2537.777,2575.021,2524.785,2562.029,505478.0
2022-03-03,2511.793,2511.793,2158.41,2199.985,2209844.0
2022-03-04,2185.26,2284.0,2165.339,2169.67,1083107.0
2022-03-05,2185.26,2284.0,2165.339,2169.67,1083107.0
2022-03-06,2185.26,2284.0,2165.339,2169.67,1083107.0
2022-03-07,2126.363,2152.347,2031.954,2115.969,1222741.0
2022-03-08,2094.316,2162.741,2062.269,2134.158,746980.0
2022-03-09,2163.607,2172.268,2096.048,2112.505,576590.0
2022-03-10,2108.174,2148.883,2066.6,2148.883,539142.0
2022-03-11,2156.678,2242.425,2155.812,2224.236,870499.0
2022-03-12,2156.678,2242.425,2155.812,2224.236,870499.0
2022-03-13,2156.678,2242.425,2155.812,2224.236,870499.0
2022-03-14,2251.087,2348.094,2246.756,2297.858,1057007.0
2022-03-15,2270.142,2281.401,2212.977,2231.165,624770.0
2022-03-16,2262.346,2286.598,2238.961,2278.803,685445.0
2022-03-17,2282.267,2293.527,2196.52,2247.622,695900.0
2022-03-18,2254.551,2266.677,2217.307,2249.354,1365066.0
2022-03-19,2254.551,2266.677,2217.307,2249.354,1365066.0
2022-03-20,2254.551,2266.677,2217.307,2249.354,1365066.0
2022-03-21,2262.346,2264.079,2225.969,2261.48,489775.0
2022-03-22,2267.543,2267.543,2206.048,2256.283,964700.0
2022-03-23,2269.275,2278.803,2225.969,2251.953,707517.0
2022-03-24,2260.614,2267.543,2225.969,2237.228,579020.0
2022-03-25,2234.63,2234.63,2177.465,2195.654,699278.0
2022-03-26,2234.63,2234.63,2177.465,2195.654,699278.0
2022-03-27,2234.63,2234.63,2177.465,2195.654,699278.0
2022-03-28,2206.914,2217.307,2186.993,2196.52,462589.0
2022-03-29,2252.819,2289.197,2232.032,2255.417,588828.0
2022-03-30,2245.024,2260.614,2202.583,2228.567,421547.0
2022-03-31,2259.748,2277.071,2219.906,2219.906,528317.0
2022-04-01,2224.236,2235.496,2199.985,2215.575,418753.0
2022-04-02,2224.236,2235.496,2199.985,2215.575,418753.0
2022-04-03,2224.236,2235.496,2199.985,2215.575,418753.0
2022-04-04,2227.701,2240.693,2190.457,2199.985,394453.0
2022-04-05,2201.717,2225.969,2180.063,2219.906,675167.0
2022-04-06,2212.977,2232.032,2186.126,2212.11,773306.0
2022-04-07,2227.701,2236.362,2183.528,2219.04,697477.0
2022-04-08,2244.157,2244.157,2218.173,2228.567,359604.0
2022-04-09,2244.157,2244.157,2218.173,2228.567,359604.0
2022-04-10,2244.157,2244.157,2218.173,2228.567,359604.0
2022-04-11,2224.236,2235.496,2196.52,2196.52,633623.0
2022-04-12,2183.528,2189.591,2141.953,2175.733,467273.0
2022-04-13,2172.268,2172.268,2135.024,2163.607,452369.0
2022-04-14,2164.473,2164.473,2138.489,2159.276,393181.0
2022-04-15,2164.473,2164.473,2138.489,2159.276,393181.0
2022-04-16,2164.473,2164.473,2138.489,2159.276,393181.0
2022-04-17,2164.473,2164.473,2138.489,2159.276,393181.0
2022-04-18,2164.473,2164.473,2138.489,2159.276,393181.0
2022-04-19,2165.339,2175.733,2105.576,2116.836,373062.0
2022-04-20,2117.702,2161.875,2104.71,2153.213,501183.0
2022-04-21,2161.875,2206.048,2148.016,2194.788,649385.0
2022-04-22,2186.993,2206.914,2164.473,2190.457,433545.0
2022-04-23,2186.993,2206.914,2164.473,2190.457,433545.0
2022-04-24,2186.993,2206.914,2164.473,2190.457,433545.0
2022-04-25,2174.001,2180.063,2148.016,2173.134,424629.0
2022-04-26,2187.859,2205.181,2174.867,2177.465,487531.0
2022-04-27,2176.599,2178.331,2125.497,2161.008,660474.0
2022-04-28,2175.733,2199.985,2158.41,2185.26,461872.0
2022-04-29,2183.528,2189.591,2158.41,2186.126,564790.0
2022-04-30,2183.528,2189.591,2158.41,2186.126,564790.0
2022-05-01,2183.528,2189.591,2158.41,2186.126,564790.0
2022-05-02,2183.528,2189.591,2158.41,2186.126,564790.0
2022-05-03,2182.662,2218.173,2174.867,2218.173,632028.0
2022-05-04,2205.181,2205.181,2104.71,2159.276,973768.0
2022-05-05,2182.005,2190.188,2110.181,2110.181,744748.0
2022-05-06,2102.908,2164.731,2096.543,2132.001,586500.0
2022-05-07,2102.908,2164.731,2096.543,2132.001,586500.0
2022-05-08,2102.908,2164.731,2096.543,2132.001,586500.0
2022-05-09,2100.18,2127.455,2071.996,2091.088,481731.0
2022-05-10,2114.727,2124.728,2071.996,2071.996,582869.0
2022-05-11,2080.178,2080.178,2021.082,2032.902,835795.0
2022-05-12,2017.446,2050.176,1997.444,2041.084,660419.0
2022-05-13,2032.902,2050.176,2021.082,2044.721,740705.0
2022-05-14,2032.902,2050.176,2021.082,2044.721,740705.0
2022-05-15,2032.902,2050.176,2021.082,2044.721,740705.0
2022-05-16,2045.63,2077.451,2031.083,2077.451,650860.0
2022-05-17,2081.088,2101.089,2055.631,2061.086,589283.0
2022-05-18,2060.177,2065.632,2025.628,2028.356,481354.0
2022-05-19,2018.355,2021.082,1934.711,1951.986,754178.0
2022-05-20,1960.168,2009.263,1960.168,1976.533,598450.0
2022-05-21,1960.168,2009.263,1960.168,1976.533,598450.0
2022-05-22,1960.168,2009.263,1960.168,1976.533,598450.0
2022-05-23,1999.262,2021.992,1989.261,2018.355,416404.0
2022-05-24,2011.082,2018.355,1970.169,1973.806,1943213.0
2022-05-25,1990.171,2019.264,1979.261,1993.807,550890.0
2022-05-26,1994.716,2018.355,1979.261,2016.537,530779.0
2022-05-27,2017.446,2042.902,2006.536,2034.72,433610.0
2022-05-28,2017.446,2042.902,2006.536,2034.72,433610.0
2022-05-29,2017.446,2042.902,2006.536,2034.72,433610.0
2022-05-30,2035.629,2037.447,2018.355,2026.537,284499.0
2022-05-31,2023.81,2028.356,2000.171,2021.082,1765692.0
2022-06-01,2029.265,2055.631,2001.081,2001.081,516550.0
2022-06-02,2029.265,2055.631,2001.081,2001.081,516550.0
2022-06-03,2029.265,2055.631,2001.081,2001.081,516550.0
2022-06-04,2029.265,2055.631,2001.081,2001.081,516550.0
2022-06-05,2029.265,2055.631,2001.081,2001.081,516550.0
2022-06-06,2009.263,2080.178,2004.717,2070.177,911309.0
2022-06-07,2057.449,2067.45,2050.176,2056.54,941573.0
2022-06-08,2054.722,2065.632,2031.083,2039.266,1417611.0
2022-06-09,2032.902,2033.811,1991.08,2000.171,604737.0
2022-06-10,1991.08,2001.99,1946.531,1946.531,585077.0
2022-06-11,1991.08,2001.99,1946.531,1946.531,585077.0
2022-06-12,1991.08,2001.99,1946.531,1946.531,585077.0
2022-06-13,1924.71,1946.531,1887.435,1946.531,611577.0
2022-06-14,1954.713,1966.532,1921.074,1936.53,458194.0
2022-06-15,1943.803,1986.534,1943.803,1970.169,479853.0
2022-06-16,1960.168,1964.714,1905.618,1926.529,414252.0
2022-06-17,1915.619,1944.712,1911.073,1921.074,1323531.0
2022-06-18,1915.619,1944.712,1911.073,1921.074,1323531.0
2022-06-19,1915.619,1944.712,1911.073,1921.074,1323531.0
2022-06-20,1926.529,1961.077,1900.163,1961.077,363732.0
2022-06-21,1962.896,1964.714,1910.164,1911.982,266879.0
2022-06-22,1905.618,1967.441,1892.89,1965.623,596807.0
2022-06-23,1958.35,1980.17,1928.347,1974.715,522544.0
2022-06-24,1984.716,2019.264,1975.624,2017.446,352377.0
2022-06-25,1984.716,2019.264,1975.624,2017.446,352377.0
2022-06-26,1984.716,2019.264,1975.624,2017.446,352377.0
2022-06-27,2037.447,2059.267,2024.719,2051.994,736920.0
2022-06-28,2057.449,2069.268,2034.72,2036.538,387603.0
2022-06-29,2021.082,2042.902,1996.535,2041.084,339283.0
2022-06-30,2021.082,2046.539,2005.627,2040.175,547636.0
2022-07-01,2040.175,2052.903,2015.627,2031.083,332834.0
2022-07-02,2040.175,2052.903,2015.627,2031.083,332834.0
2022-07-03,2040.175,2052.903,2015.627,2031.083,332834.0
2022-07-04,2038.357,2052.903,2014.718,2025.628,274313.0
2022-07-05,2031.992,2038.357,1991.08,2022.901,528708.0
2022-07-06,2046.539,2090.179,2046.539,2084.724,570289.0
2022-07-07,2092.907,2117.454,2081.997,2110.181,531460.0
2022-07-08,2101.089,2142.911,2097.453,2122.909,639402.0
2022-07-09,2101.089,2142.911,2097.453,2122.909,639402.0
2022-07-10,2101.089,2142.911,2097.453,2122.909,639402.0
2022-07-11,2098.362,2115.636,2091.088,2105.635,437602.0
2022-07-12,2098.362,2156.549,2093.816,2142.911,550970.0
2022-07-13,2139.274,2156.549,2119.273,2146.548,1002644.0
2022-07-14,2106.544,2113.818,1740.149,1757.878,2343661.0
2022-07-15,1722.42,1756.06,1683.781,1711.056,1766981.0
2022-07-16,1722.42,1756.06,1683.781,1711.056,1766981.0
2022-07-17,1722.42,1756.06,1683.781,1711.056,1766981.0
2022-07-18,1642.414,1662.415,1537.859,1580.135,1413664.0
2022-07-19,1581.045,1609.683,1555.588,1571.953,1004092.0
2022-07-20,1567.407,1607.865,1567.407,1590.136,647403.0
2022-07-21,1588.773,1629.685,1560.134,1586.954,800025.0
2022-07-22,1592.864,1615.593,1565.589,1577.863,554901.0
2022-07-23,1592.864,1615.593,1565.589,1577.863,554901.0
2022-07-24,1592.864,1615.593,1565.589,1577.863,554901.0
2022-07-25,1576.499,1586.5,1552.406,1578.772,623644.0
2022-07-26,1576.953,1631.049,1576.953,1625.139,1074117.0
2022-07-27,1638.322,1670.598,1627.412,1644.686,695165.0
2022-07-28,1669.689,1712.874,1644.686,1712.874,810942.0
2022-07-29,1717.42,1743.786,1705.601,1743.786,847171.0
2022-07-30,1717.42,1743.786,1705.601,1743.786,847171.0
2022-07-31,1717.42,1743.786,1705.601,1743.786,847171.0
2022-08-01,1749.695,1764.242,1731.058,1736.058,975833.0
2022-08-02,1737.876,1750.15,1717.875,1744.695,504899.0
2022-08-03,1740.604,1763.788,1723.784,1752.878,701840.0
2022-08-04,1759.696,1811.974,1759.696,1789.244,467979.0
2022-08-05,1789.699,1808.791,1773.788,1780.153,502819.0
2022-08-06,1789.699,1808.791,1773.788,1780.153,502819.0
2022-08-07,1789.699,1808.791,1773.788,1780.153,502819.0
2022-08-08,1787.881,1806.064,1779.698,1803.791,472661.0
2022-08-09,1809.246,1822.884,1788.79,1788.79,1048705.0
2022-08-10,1821.974,2021.992,1821.974,2014.718,1342437.0
2022-08-11,2012.9,2048.357,1984.716,2031.083,1075716.0
2022-08-12,2043.812,2071.996,2035.629,2052.903,571412.0
2022-08-13,2043.812,2071.996,2035.629,2052.903,571412.0
2022-08-14,2043.812,2071.996,2035.629,2052.903,571412.0
2022-08-15,2072.905,2100.18,2045.63,2100.18,564047.0
2022-08-16,2104.726,2115.636,2058.358,2080.178,832539.0
2022-08-17,2091.998,2116.545,2081.997,2096.543,469088.0
2022-08-18,2100.18,2111.999,2064.722,2090.179,485954.0
2022-08-19,2084.724,2124.728,2084.724,2111.09,656447.0
2022-08-20,2084.724,2124.728,2084.724,2111.09,656447.0
2022-08-21,2084.724,2124.728,2084.724,2111.09,656447.0
2022-08-22,2101.089,2102.908,2045.63,2061.086,464277.0
2022-08-23,2054.722,2058.358,2012.9,2022.901,509882.0
2022-08-24,2020.173,2059.267,2019.264,2040.175,421576.0
2022-08-25,2048.357,2052.903,1991.08,2016.537,382737.0
2022-08-26,2017.446,2029.265,1991.989,1992.898,340461.0
2022-08-27,2017.446,2029.265,1991.989,1992.898,340461.0
2022-08-28,2017.446,2029.265,1991.989,1992.898,340461.0
2022-08-29,2017.446,2029.265,1991.989,1992.898,340461.0
2022-08-30,1990.171,2001.081,1954.713,1962.896,625342.0
2022-08-31,1966.532,1970.169,1929.256,1929.256,1363322.0
2022-09-01,1933.082,2009.602,1893.387,1921.604,1000185.0
2022-09-02,1939.778,1987.602,1925.43,1984.733,693210.0
2022-09-03,1939.778,1987.602,1925.43,1984.733,693210.0
2022-09-04,1939.778,1987.602,1925.43,1984.733,693210.0
2022-09-05,1946.473,2010.558,1936.908,2010.558,615025.0
2022-09-06,2023.949,2085.165,2023.949,2074.644,823333.0
2022-09-07,2097.6,2116.73,2072.731,2105.252,738756.0
2022-09-08,2123.425,2131.077,2063.166,2072.731,574024.0
2022-09-09,2070.818,2109.078,2068.905,2105.252,478396.0
