,MNDI LN Equity,MNDI LN Equity,MNDI LN Equity,MNDI LN Equity,MNDI LN Equity
2022-06-26,1347.156,1390.4,1342.455,1388.05,788088.0
2022-06-27,1394.16,1418.603,1385.229,1403.561,951636.0
2022-06-28,1412.022,1431.294,1409.672,1426.124,1139386.0
2022-06-29,1407.792,1431.764,1404.971,1422.363,1034539.0
2022-06-30,1392.28,1394.63,1342.455,1367.838,1035274.0
2022-07-01,1356.087,1391.34,1351.856,1368.308,712698.0
2022-07-02,1356.087,1391.34,1351.856,1368.308,712698.0
2022-07-03,1356.087,1391.34,1351.856,1368.308,712698.0
2022-07-04,1377.709,1398.861,1377.709,1390.87,437889.0
2022-07-05,1401.211,1404.501,1310.962,1317.073,1120037.0
2022-07-06,1334.464,1371.128,1333.994,1355.146,1137944.0
2022-07-07,1368.308,1390.87,1364.077,1381.469,1150540.0
2022-07-08,1383.349,1392.75,1341.985,1391.34,813059.0
2022-07-09,1383.349,1392.75,1341.985,1391.34,813059.0
2022-07-10,1383.349,1392.75,1341.985,1391.34,813059.0
2022-07-11,1357.497,1379.589,1354.676,1377.239,733969.0
2022-07-12,1375.358,1403.091,1365.017,1400.271,534036.0
2022-07-13,1402.151,1402.151,1335.404,1341.515,816006.0
2022-07-14,1336.345,1350.916,1317.073,1341.515,953846.0
2022-07-15,1342.925,1375.829,1324.593,1354.206,1588864.0
2022-07-16,1342.925,1375.829,1324.593,1354.206,1588864.0
2022-07-17,1342.925,1375.829,1324.593,1354.206,1588864.0
2022-07-18,1370.658,1397.921,1370.658,1380.059,1175054.0
2022-07-19,1364.077,1415.783,1359.847,1404.501,1141375.0
2022-07-20,1412.022,1424.713,1383.349,1397.921,1287142.0
2022-07-21,1396.511,1423.303,1386.64,1407.792,1138542.0
2022-07-22,1407.322,1407.322,1331.644,1331.644,1527993.0
2022-07-23,1407.322,1407.322,1331.644,1331.644,1527993.0
2022-07-24,1407.322,1407.322,1331.644,1331.644,1527993.0
2022-07-25,1326.474,1361.257,1295.92,1350.916,1168146.0
2022-07-26,1346.686,1361.727,1331.644,1331.644,1059376.0
2022-07-27,1339.635,1399.801,1339.635,1394.16,1101756.0
2022-07-28,1394.16,1440.225,1394.16,1440.225,1237592.0
2022-07-29,1441.165,1466.548,1436.465,1456.677,974367.0
2022-07-30,1441.165,1466.548,1436.465,1456.677,974367.0
2022-07-31,1441.165,1466.548,1436.465,1456.677,974367.0
2022-08-01,1456.207,1483.469,1451.036,1469.368,1401141.0
2022-08-02,1459.967,1503.211,1454.796,1482.059,2354164.0
2022-08-03,1477.359,1522.953,1472.188,1513.552,1556252.0
2022-08-04,1438.345,1476.419,1389.93,1437.405,1662819.0
2022-08-05,1434.584,1445.396,1373.008,1390.87,1497687.0
2022-08-06,1434.584,1445.396,1373.008,1390.87,1497687.0
2022-08-07,1434.584,1445.396,1373.008,1390.87,1497687.0
2022-08-08,1396.511,1428.004,1389.93,1425.184,877578.0
2022-08-09,1426.124,1426.124,1381.939,1388.52,698406.0
2022-08-10,1386.64,1458.087,1386.64,1456.677,1327818.0
2022-08-11,1460.907,1464.197,1437.875,1441.165,1075378.0
2022-08-12,1445.396,1616.023,1442.105,1602.861,2333695.0
2022-08-13,1445.396,1616.023,1442.105,1602.861,2333695.0
2022-08-14,1445.396,1616.023,1442.105,1602.861,2333695.0
2022-08-15,1609.912,1609.912,1567.608,1573.718,1271157.0
2022-08-16,1581.709,1584.53,1530.004,1530.004,1827676.0
2022-08-17,1536.585,1538.935,1473.128,1481.119,1399896.0
2022-08-18,1475.479,1492.87,1466.078,1478.299,1309589.0
2022-08-19,1462.787,1486.29,1462.787,1475.949,742462.0
2022-08-20,1462.787,1486.29,1462.787,1475.949,742462.0
2022-08-21,1462.787,1486.29,1462.787,1475.949,742462.0
2022-08-22,1470.778,1471.718,1428.944,1444.455,888856.0
2022-08-23,1439.755,1469.838,1419.543,1426.594,1317190.0
2022-08-24,1424.243,1435.995,1403.091,1420.953,837530.0
2022-08-25,1433.611,1436.466,1382.699,1384.127,1335450.0
2022-08-26,1399.828,1411.248,1382.223,1389.361,1519399.0
2022-08-27,1399.828,1411.248,1382.223,1389.361,1519399.0
2022-08-28,1399.828,1411.248,1382.223,1389.361,1519399.0
2022-08-29,1399.828,1411.248,1382.223,1389.361,1519399.0
2022-08-30,1383.175,1416.957,1383.175,1390.312,2352141.0
2022-08-31,1394.594,1416.957,1391.264,1395.07,1668975.0
2022-09-01,1382.699,1409.82,1359.385,1364.619,779490.0
2022-09-02,1367.949,1399.353,1358.909,1396.022,1013996.0
2022-09-03,1367.949,1399.353,1358.909,1396.022,1013996.0
2022-09-04,1367.949,1399.353,1358.909,1396.022,1013996.0
2022-09-05,1365.57,1385.078,1345.586,1367.473,955282.0
2022-09-06,1363.667,1408.393,1363.667,1396.974,938636.0
2022-09-07,1379.369,1395.07,1364.143,1389.361,766172.0
2022-09-08,1393.167,1402.683,1365.57,1376.038,1092361.0
2022-09-09,1385.554,1408.393,1380.796,1396.498,947223.0
2022-09-10,1385.554,1408.393,1380.796,1396.498,947223.0
2022-09-11,1385.554,1408.393,1380.796,1396.498,947223.0
2022-09-12,1411.724,1451.216,1398.877,1439.32,657668.0
2022-09-13,1455.974,1456.45,1420.764,1420.764,663876.0
2022-09-14,1411.248,1418.385,1371.28,1380.32,681460.0
2022-09-15,1386.982,1413.627,1386.982,1402.207,563076.0
2022-09-16,1384.603,1396.022,1366.522,1380.32,3677007.0
2022-09-17,1384.603,1396.022,1366.522,1380.32,3677007.0
2022-09-18,1384.603,1396.022,1366.522,1380.32,3677007.0
2022-09-19,1384.603,1396.022,1366.522,1380.32,3677007.0
2022-09-20,1393.643,1407.917,1342.731,1342.731,868590.0
2022-09-21,1340.828,1356.53,1333.215,1347.489,2348438.0
2022-09-22,1337.497,1354.151,1329.885,1333.691,751586.0
2022-09-23,1322.272,1341.304,1291.82,1309.425,980397.0
2022-09-24,1322.272,1341.304,1291.82,1309.425,980397.0
2022-09-25,1322.272,1341.304,1291.82,1309.425,980397.0
2022-09-26,1313.707,1320.844,1292.771,1311.804,927414.0
2022-09-27,1321.32,1343.683,1313.231,1327.505,1719567.0
2022-09-28,1318.941,1337.973,1289.441,1336.07,1179144.0
2022-09-29,1323.699,1330.836,1271.836,1289.917,1324458.0
2022-09-30,1287.538,1334.643,1283.255,1326.554,1491389.0
2022-10-01,1287.538,1334.643,1283.255,1326.554,1491389.0
2022-10-02,1287.538,1334.643,1283.255,1326.554,1491389.0
2022-10-03,1310.852,1337.973,1301.336,1325.602,712928.0
2022-10-04,1343.207,1353.199,1332.264,1348.441,1340840.0
2022-10-05,1339.877,1346.538,1293.723,1314.183,1084330.0
2022-10-06,1322.747,1327.981,1300.86,1314.659,737098.0
2022-10-07,1309.425,1321.796,1275.167,1288.013,766924.0
2022-10-08,1309.425,1321.796,1275.167,1288.013,766924.0
2022-10-09,1309.425,1321.796,1275.167,1288.013,766924.0
2022-10-10,1279.925,1365.57,1279.925,1341.78,1200354.0
2022-10-11,1335.118,1335.118,1308.949,1308.949,1368737.0
2022-10-12,1316.086,1322.747,1299.909,1303.715,901737.0
2022-10-13,1323.699,1326.554,1272.312,1309.425,1925344.0
2022-10-14,1318.465,1348.917,1306.094,1335.594,1698382.0
2022-10-15,1318.465,1348.917,1306.094,1335.594,1698382.0
2022-10-16,1318.465,1348.917,1306.094,1335.594,1698382.0
2022-10-17,1336.546,1373.659,1315.61,1356.054,741172.0
2022-10-18,1364.143,1394.594,1358.909,1377.941,1850910.0
2022-10-19,1378.893,1389.836,1365.57,1371.756,1012746.0
2022-10-20,1369.377,1388.885,1361.764,1386.982,570413.0
2022-10-21,1371.28,1397.925,1363.191,1392.215,897299.0
2022-10-22,1371.28,1397.925,1363.191,1392.215,897299.0
2022-10-23,1371.28,1397.925,1363.191,1392.215,897299.0
2022-10-24,1402.683,1426.474,1376.99,1415.054,652485.0
2022-10-25,1424.57,1431.232,1394.119,1431.232,993388.0
2022-10-26,1429.328,1449.788,1419.812,1440.748,802612.0
2022-10-27,1436.941,1448.837,1419.337,1437.417,742662.0
2022-10-28,1422.667,1422.667,1400.304,1413.151,638978.0
2022-10-29,1422.667,1422.667,1400.304,1413.151,638978.0
2022-10-30,1422.667,1422.667,1400.304,1413.151,638978.0
2022-10-31,1412.675,1422.667,1391.74,1391.74,1384804.0
2022-11-01,1398.877,1430.28,1396.022,1407.441,912487.0
2022-11-02,1411.248,1411.724,1370.804,1388.409,864296.0
2022-11-03,1368.425,1389.361,1356.054,1387.457,814604.0
2022-11-04,1399.353,1439.796,1392.215,1434.087,666750.0
2022-11-05,1399.353,1439.796,1392.215,1434.087,666750.0
2022-11-06,1399.353,1439.796,1392.215,1434.087,666750.0
2022-11-07,1428.853,1468.345,1427.425,1461.683,584909.0
2022-11-08,1452.643,1468.345,1445.03,1465.966,1110829.0
2022-11-09,1458.353,1476.434,1451.691,1475.006,729189.0
2022-11-10,1459.78,1522.111,1454.546,1516.401,1256710.0
2022-11-11,1502.127,1526.393,1486.901,1505.458,1132415.0
2022-11-12,1502.127,1526.393,1486.901,1505.458,1132415.0
2022-11-13,1502.127,1526.393,1486.901,1505.458,1132415.0
2022-11-14,1514.022,1520.684,1494.99,1495.466,694926.0
2022-11-15,1508.788,1510.216,1475.482,1492.611,586149.0
2022-11-16,1494.038,1502.603,1477.385,1486.901,1180219.0
2022-11-17,1487.853,1497.369,1452.167,1469.296,508462.0
2022-11-18,1479.764,1503.079,1478.337,1498.797,912282.0
2022-11-19,1479.764,1503.079,1478.337,1498.797,912282.0
2022-11-20,1479.764,1503.079,1478.337,1498.797,912282.0
2022-11-21,1491.659,1492.611,1466.917,1477.385,579395.0
2022-11-22,1477.385,1493.563,1472.627,1486.901,459180.0
2022-11-23,1491.184,1495.942,1479.764,1490.708,361435.0
2022-11-24,1495.942,1504.03,1483.095,1484.046,407072.0
2022-11-25,1485.95,1495.466,1475.482,1495.466,461506.0
2022-11-26,1485.95,1495.466,1475.482,1495.466,461506.0
2022-11-27,1485.95,1495.466,1475.482,1495.466,461506.0
2022-11-28,1484.998,1488.329,1475.958,1475.958,453445.0
2022-11-29,1484.998,1490.708,1466.917,1480.716,511946.0
2022-11-30,1500.7,1503.079,1465.966,1468.345,1703366.0
2022-12-01,1470.248,1494.99,1455.498,1468.345,949276.0
2022-12-02,1468.345,1495.466,1458.353,1482.143,696496.0
2022-12-03,1468.345,1495.466,1458.353,1482.143,696496.0
2022-12-04,1468.345,1495.466,1458.353,1482.143,696496.0
2022-12-05,1474.53,1484.522,1465.014,1466.442,515640.0
2022-12-06,1422.191,1422.191,1385.554,1396.974,1599028.0
2022-12-07,1385.078,1423.619,1385.078,1405.062,1090628.0
2022-12-08,1411.248,1421.716,1386.03,1391.264,737945.0
2022-12-09,1404.111,1428.853,1399.828,1415.53,832799.0
2022-12-10,1404.111,1428.853,1399.828,1415.53,832799.0
2022-12-11,1404.111,1428.853,1399.828,1415.53,832799.0
2022-12-12,1421.24,1424.57,1375.562,1381.748,1173666.0
2022-12-13,1389.836,1415.53,1386.506,1396.974,1238924.0
2022-12-14,1393.643,1403.635,1386.03,1397.449,987073.0
2022-12-15,1384.603,1398.877,1360.336,1367.473,1125930.0
2022-12-16,1368.901,1372.231,1340.828,1349.393,1745657.0
2022-12-17,1368.901,1372.231,1340.828,1349.393,1745657.0
2022-12-18,1368.901,1372.231,1340.828,1349.393,1745657.0
2022-12-19,1351.772,1363.667,1318.941,1341.304,1140164.0
2022-12-20,1334.167,1337.022,1319.417,1323.699,909955.0
2022-12-21,1328.457,1356.054,1323.223,1356.054,761562.0
2022-12-22,1356.53,1362.715,1344.159,1347.014,1110897.0
2022-12-23,1351.296,1358.909,1345.11,1349.393,232222.0
2022-12-24,1351.296,1358.909,1345.11,1349.393,232222.0
2022-12-25,1351.296,1358.909,1345.11,1349.393,232222.0
2022-12-26,1351.296,1358.909,1345.11,1349.393,232222.0
2022-12-27,1351.296,1358.909,1345.11,1349.393,232222.0
2022-12-28,1365.57,1367.473,1346.062,1349.868,825142.0
2022-12-29,1370.804,1370.804,1343.207,1354.151,431688.0
2022-12-30,1347.489,1354.627,1340.828,1341.304,224385.0
2022-12-31,1347.489,1354.627,1340.828,1341.304,224385.0
2023-01-01,1347.489,1354.627,1340.828,1341.304,224385.0
2023-01-02,1347.489,1354.627,1340.828,1341.304,224385.0
2023-01-03,1345.586,1362.715,1344.159,1348.917,881179.0
2023-01-04,1356.054,1386.506,1353.675,1377.465,961264.0
2023-01-05,1375.562,1401.256,1368.425,1388.409,955456.0
2023-01-06,1401.256,1425.522,1399.353,1417.909,769216.0
2023-01-07,1401.256,1425.522,1399.353,1417.909,769216.0
2023-01-08,1401.256,1425.522,1399.353,1417.909,769216.0
2023-01-09,1426.949,1432.659,1408.393,1422.667,640981.0
2023-01-10,1414.578,1417.433,1388.885,1400.78,852510.0
2023-01-11,1398.401,1405.062,1385.078,1400.78,729202.0
2023-01-12,1403.635,1436.466,1400.78,1434.087,643976.0
2023-01-13,1430.28,1433.135,1406.49,1417.433,614205.0
2023-01-14,1430.28,1433.135,1406.49,1417.433,614205.0
2023-01-15,1430.28,1433.135,1406.49,1417.433,614205.0
2023-01-16,1420.288,1438.845,1414.103,1432.659,516253.0
2023-01-17,1428.377,1437.893,1413.627,1426.949,816220.0
2023-01-18,1429.328,1434.562,1419.812,1428.377,490247.0
2023-01-19,1419.337,1429.328,1398.877,1410.296,550687.0
2023-01-20,1419.812,1428.377,1402.683,1411.724,691475.0
2023-01-21,1419.812,1428.377,1402.683,1411.724,691475.0
2023-01-22,1419.812,1428.377,1402.683,1411.724,691475.0
2023-01-23,1408.869,1429.328,1407.917,1425.046,451912.0
2023-01-24,1427.425,1442.651,1417.433,1439.32,586563.0
2023-01-25,1437.893,1452.167,1422.667,1435.038,658094.0
2023-01-26,1444.079,1468.821,1435.99,1459.78,899298.0
2023-01-27,1469.772,1473.103,1451.216,1458.353,1092226.0
2023-01-28,1469.772,1473.103,1451.216,1458.353,1092226.0
2023-01-29,1469.772,1473.103,1451.216,1458.353,1092226.0
2023-01-30,1450.74,1470.248,1446.933,1465.966,574523.0
2023-01-31,1457.401,1457.401,1427.901,1449.312,1251326.0
2023-02-01,1455.974,1496.893,1455.974,1471.2,1223619.0
2023-02-02,1479.288,1510.692,1476.909,1507.837,778448.0
2023-02-03,1505.458,1523.539,1494.038,1523.539,548644.0
2023-02-04,1505.458,1523.539,1494.038,1523.539,548644.0
2023-02-05,1505.458,1523.539,1494.038,1523.539,548644.0
2023-02-06,1509.264,1519.256,1497.369,1504.982,630409.0
2023-02-07,1500.224,1507.361,1476.434,1480.716,684773.0
2023-02-08,1482.143,1487.377,1444.079,1446.933,1009492.0
2023-02-09,1457.401,1457.401,1429.328,1429.328,589366.0
2023-02-10,1428.377,1431.708,1384.127,1386.982,721417.0
2023-02-11,1428.377,1431.708,1384.127,1386.982,721417.0
2023-02-12,1428.377,1431.708,1384.127,1386.982,721417.0
2023-02-13,1392.215,1408.869,1390.312,1405.538,440729.0
2023-02-14,1407.917,1429.328,1405.062,1407.441,970513.0
2023-02-15,1410.296,1420.764,1402.207,1414.578,816856.0
2023-02-16,1421.24,1430.756,1405.062,1417.433,406102.0
2023-02-17,1406.49,1427.901,1400.304,1422.191,585604.0
2023-02-18,1406.49,1427.901,1400.304,1422.191,585604.0
2023-02-19,1406.49,1427.901,1400.304,1422.191,585604.0
2023-02-20,1429.328,1429.328,1403.159,1406.49,922000.0
2023-02-21,1402.207,1410.772,1389.836,1394.594,805236.0
2023-02-22,1385.078,1408.869,1373.659,1406.014,930636.0
2023-02-23,1363.667,1363.667,1299.433,1338.449,2714734.0
2023-02-24,1338.449,1372.707,1330.836,1339.401,1020879.0
2023-02-25,1338.449,1372.707,1330.836,1339.401,1020879.0
2023-02-26,1338.449,1372.707,1330.836,1339.401,1020879.0
2023-02-27,1342.731,1354.151,1338.925,1348.441,770359.0
2023-02-28,1317.514,1340.352,1313.231,1328.933,2018335.0
2023-03-01,1337.022,1368.425,1330.36,1357.006,917176.0
2023-03-02,1344.635,1360.812,1338.925,1347.965,775714.0
2023-03-03,1352.248,1361.288,1345.586,1351.772,430561.0
2023-03-04,1352.248,1361.288,1345.586,1351.772,430561.0
2023-03-05,1352.248,1361.288,1345.586,1351.772,430561.0
2023-03-06,1349.393,1349.393,1320.844,1330.36,762631.0
2023-03-07,1325.602,1336.07,1309.425,1316.562,674892.0
2023-03-08,1308.473,1337.973,1303.715,1332.739,653991.0
2023-03-09,1331.312,1331.312,1292.296,1298.005,851965.0
2023-03-10,1276.594,1287.538,1261.844,1269.933,1196522.0
2023-03-11,1276.594,1287.538,1261.844,1269.933,1196522.0
2023-03-12,1276.594,1287.538,1261.844,1269.933,1196522.0
2023-03-13,1279.449,1279.449,1238.054,1254.707,1083762.0
2023-03-14,1238.529,1268.505,1238.529,1268.505,1625739.0
2023-03-15,1266.126,1268.505,1220.924,1224.731,996940.0
2023-03-16,1242.336,1243.287,1219.021,1239.005,1145172.0
2023-03-17,1246.142,1258.037,1203.795,1204.747,2603902.0
2023-03-18,1246.142,1258.037,1203.795,1204.747,2603902.0
2023-03-19,1246.142,1258.037,1203.795,1204.747,2603902.0
2023-03-20,1194.755,1244.239,1184.287,1236.15,910992.0
2023-03-21,1245.666,1259.941,1243.287,1250.9,645079.0
2023-03-22,1249.473,1250.9,1230.916,1244.715,597965.0
2023-03-23,1245.191,1250.425,1223.303,1238.054,1052006.0
2023-03-24,1234.723,1236.15,1206.65,1226.634,684153.0
2023-03-25,1234.723,1236.15,1206.65,1226.634,684153.0
2023-03-26,1234.723,1236.15,1206.65,1226.634,684153.0
2023-03-27,1239.481,1239.481,1222.828,1232.344,771321.0
2023-03-28,1242.336,1255.183,1235.674,1246.142,924868.0
2023-03-29,1243.763,1248.045,1230.441,1241.384,673416.0
2023-03-30,1245.334,1267.466,1241.399,1262.548,831666.0
2023-03-31,1265.007,1266.483,1251.236,1261.072,1092246.0
2023-04-01,1265.007,1266.483,1251.236,1261.072,1092246.0
2023-04-02,1265.007,1266.483,1251.236,1261.072,1092246.0
2023-04-03,1268.942,1273.86,1257.138,1268.942,586958.0
2023-04-04,1278.287,1288.615,1267.466,1268.942,997085.0
2023-04-05,1272.385,1272.385,1239.432,1247.301,1396596.0
2023-04-06,1255.17,1267.958,1247.301,1267.958,835441.0
2023-04-07,1255.17,1267.958,1247.301,1267.958,835441.0
2023-04-08,1255.17,1267.958,1247.301,1267.958,835441.0
2023-04-09,1255.17,1267.958,1247.301,1267.958,835441.0
2023-04-10,1255.17,1267.958,1247.301,1267.958,835441.0
2023-04-11,1282.713,1292.058,1273.368,1281.73,1303755.0
2023-04-12,1279.27,1286.648,1271.893,1281.238,789263.0
2023-04-13,1284.189,1290.583,1267.958,1275.828,1033291.0
2023-04-14,1284.681,1289.107,1268.942,1271.401,760442.0
2023-04-15,1284.681,1289.107,1268.942,1271.401,760442.0
2023-04-16,1284.681,1289.107,1268.942,1271.401,760442.0
2023-04-17,1280.746,1292.058,1275.828,1288.123,659951.0
2023-04-18,1286.648,1289.599,1272.385,1275.336,715053.0
2023-04-19,1283.697,1294.026,1267.466,1287.632,740786.0
2023-04-20,1280.746,1280.746,1237.464,1260.089,997350.0
2023-04-21,1262.056,1264.515,1245.334,1260.089,946122.0
2023-04-22,1262.056,1264.515,1245.334,1260.089,946122.0
2023-04-23,1262.056,1264.515,1245.334,1260.089,946122.0
2023-04-24,1260.089,1265.007,1249.76,1260.581,581919.0
2023-04-25,1257.138,1257.138,1237.464,1238.448,651266.0
2023-04-26,1239.432,1239.923,1216.807,1237.464,673447.0
2023-04-27,1237.956,1246.317,1220.25,1221.725,809902.0
2023-04-28,1224.676,1244.842,1224.676,1244.35,1317916.0
2023-04-29,1224.676,1244.842,1224.676,1244.35,1317916.0
2023-04-30,1224.676,1244.842,1224.676,1244.35,1317916.0
2023-05-01,1224.676,1244.842,1224.676,1244.35,1317916.0
2023-05-02,1245.334,1257.138,1240.415,1243.858,1036893.0
2023-05-03,1249.268,1254.679,1240.415,1243.858,863205.0
2023-05-04,1223.201,1255.17,1220.25,1240.415,1568089.0
2023-05-05,1245.334,1263.532,1243.366,1261.072,734082.0
2023-05-06,1245.334,1263.532,1243.366,1261.072,734082.0
2023-05-07,1245.334,1263.532,1243.366,1261.072,734082.0
2023-05-08,1245.334,1263.532,1243.366,1261.072,734082.0
2023-05-09,1273.368,1278.287,1257.63,1264.515,1330861.0
2023-05-10,1266.974,1267.466,1251.236,1264.515,1441397.0
2023-05-11,1263.04,1278.287,1262.056,1277.303,1519971.0
2023-05-12,1278.287,1279.762,1254.187,1260.089,1152638.0
2023-05-13,1278.287,1279.762,1254.187,1260.089,1152638.0
2023-05-14,1278.287,1279.762,1254.187,1260.089,1152638.0
2023-05-15,1269.925,1286.648,1264.023,1275.828,786156.0
2023-05-16,1270.909,1305.83,1267.958,1280.254,1067396.0
2023-05-17,1277.303,1282.221,1244.35,1246.809,821195.0
2023-05-18,1260.089,1270.417,1252.711,1256.154,474226.0
2023-05-19,1259.597,1270.909,1259.597,1264.515,710423.0
2023-05-20,1259.597,1270.909,1259.597,1264.515,710423.0
2023-05-21,1259.597,1270.909,1259.597,1264.515,710423.0
2023-05-22,1268.942,1272.385,1261.564,1268.942,769848.0
2023-05-23,1281.73,1294.517,1273.86,1286.648,926437.0
2023-05-24,1277.303,1280.746,1264.023,1271.401,814788.0
2023-05-25,1269.925,1271.401,1248.285,1248.285,629388.0
2023-05-26,1257.63,1267.466,1251.236,1261.564,692693.0
2023-05-27,1257.63,1267.466,1251.236,1261.564,692693.0
2023-05-28,1257.63,1267.466,1251.236,1261.564,692693.0
2023-05-29,1257.63,1267.466,1251.236,1261.564,692693.0
2023-05-30,1268.45,1274.352,1255.662,1255.662,632716.0
2023-05-31,1246.809,1251.236,1221.234,1224.676,2813423.0
2023-06-01,1224.676,1240.415,1222.217,1231.562,757555.0
2023-06-02,1241.891,1274.352,1239.432,1269.925,839888.0
2023-06-03,1241.891,1274.352,1239.432,1269.925,839888.0
2023-06-04,1241.891,1274.352,1239.432,1269.925,839888.0
2023-06-05,1278.779,1279.762,1227.627,1238.94,1698995.0
2023-06-06,1236.481,1256.646,1232.054,1250.252,1191524.0
2023-06-07,1246.809,1247.301,1231.07,1236.972,649367.0
2023-06-08,1237.956,1249.76,1235.989,1237.464,720582.0
2023-06-09,1235.005,1235.005,1221.234,1222.709,813266.0
2023-06-10,1235.005,1235.005,1221.234,1222.709,813266.0
2023-06-11,1235.005,1235.005,1221.234,1222.709,813266.0
2023-06-12,1231.07,1231.07,1221.234,1224.185,735473.0
2023-06-13,1231.562,1236.481,1224.676,1224.676,682656.0
2023-06-14,1236.972,1255.17,1226.644,1241.399,1156154.0
2023-06-15,1242.874,1251.236,1220.25,1249.268,2004158.0
2023-06-16,1246.317,1255.662,1237.464,1240.415,2143687.0
2023-06-17,1246.317,1255.662,1237.464,1240.415,2143687.0
2023-06-18,1246.317,1255.662,1237.464,1240.415,2143687.0
2023-06-19,1238.448,1240.907,1228.119,1228.119,552007.0
2023-06-20,1224.676,1231.07,1214.84,1218.774,849060.0
2023-06-21,1212.38,1214.348,1175.493,1178.444,1059117.0
2023-06-22,1170.574,1181.395,1159.754,1160.737,1335814.0
2023-06-23,1160.737,1173.525,1154.835,1165.656,763936.0
2023-06-24,1160.737,1173.525,1154.835,1165.656,763936.0
2023-06-25,1160.737,1173.525,1154.835,1165.656,763936.0
2023-06-26,1167.623,1175.984,1154.835,1173.033,761390.0
2023-06-27,1172.542,1180.903,1157.786,1173.033,880045.0
2023-06-28,1165.656,1189.264,1165.656,1179.919,647967.0
2023-06-29,1177.46,1184.346,1167.623,1174.509,588491.0
2023-06-30,1182.87,1191.723,1177.952,1179.427,1228302.0
2023-07-01,1182.87,1191.723,1177.952,1179.427,1228302.0
2023-07-02,1182.87,1191.723,1177.952,1179.427,1228302.0
2023-07-03,1188.28,1209.921,1185.821,1203.527,936412.0
2023-07-04,1203.036,1221.725,1199.593,1217.299,604074.0
