,ITV LN Equity,ITV LN Equity,ITV LN Equity,ITV LN Equity,ITV LN Equity
2021-12-19,91.727,94.306,91.552,94.263,10176347.0
2021-12-20,91.945,93.345,91.202,93.301,9669369.0
2021-12-21,94.962,95.181,93.651,94.744,5626086.0
2021-12-22,94.525,96.798,94.481,96.798,5640473.0
2021-12-23,96.886,97.848,96.755,97.542,4692058.0
2021-12-24,98.81,98.81,97.192,97.192,1619071.0
2021-12-25,98.81,98.81,97.192,97.192,1619071.0
2021-12-26,98.81,98.81,97.192,97.192,1619071.0
2021-12-27,98.81,98.81,97.192,97.192,1619071.0
2021-12-28,98.81,98.81,97.192,97.192,1619071.0
2021-12-29,97.935,99.203,96.886,97.411,7206806.0
2021-12-30,96.93,97.498,96.405,97.454,2058122.0
2021-12-31,95.837,97.542,95.837,96.667,1471312.0
2022-01-01,95.837,97.542,95.837,96.667,1471312.0
2022-01-02,95.837,97.542,95.837,96.667,1471312.0
2022-01-03,95.837,97.542,95.837,96.667,1471312.0
2022-01-04,98.504,99.684,98.154,99.597,8888812.0
2022-01-05,98.372,100.427,98.372,100.121,5595489.0
2022-01-06,98.46,101.826,98.372,100.559,10840387.0
2022-01-07,98.46,100.034,97.76,99.946,9693368.0
2022-01-08,98.46,100.034,97.76,99.946,9693368.0
2022-01-09,98.46,100.034,97.76,99.946,9693368.0
2022-01-10,102.307,102.307,100.034,101.302,8563840.0
2022-01-11,101.958,105.586,101.695,103.051,10471723.0
2022-01-12,104.012,104.712,103.182,104.1,5696893.0
2022-01-13,103.881,104.668,103.138,103.881,5181765.0
2022-01-14,102.57,104.187,102.176,103.094,6822992.0
2022-01-15,102.57,104.187,102.176,103.094,6822992.0
2022-01-16,102.57,104.187,102.176,103.094,6822992.0
2022-01-17,103.881,106.242,103.881,105.28,8735803.0
2022-01-18,104.799,105.455,102.701,102.701,8961990.0
2022-01-19,101.783,104.362,101.783,103.532,7693943.0
2022-01-20,102.395,103.838,100.515,101.083,9223028.0
2022-01-21,100.296,100.777,97.804,99.247,7169627.0
2022-01-22,100.296,100.777,97.804,99.247,7169627.0
2022-01-23,100.296,100.777,97.804,99.247,7169627.0
2022-01-24,98.766,99.072,93.345,93.869,9981733.0
2022-01-25,94.744,95.399,93.257,94.744,7221508.0
2022-01-26,96.012,99.378,94.962,98.241,10241633.0
2022-01-27,97.279,98.81,96.449,97.148,7068237.0
2022-01-28,99.247,101.171,96.58,97.411,13851720.0
2022-01-29,99.247,101.171,96.58,97.411,13851720.0
2022-01-30,99.247,101.171,96.58,97.411,13851720.0
2022-01-31,98.591,98.591,97.148,98.066,7938973.0
2022-02-01,98.766,99.553,97.804,98.241,5569173.0
2022-02-02,98.679,100.078,98.679,98.766,5149906.0
2022-02-03,98.416,99.509,98.154,98.679,4625925.0
2022-02-04,99.465,99.597,98.329,99.247,8073807.0
2022-02-05,99.465,99.597,98.329,99.247,8073807.0
2022-02-06,99.465,99.597,98.329,99.247,8073807.0
2022-02-07,100.078,101.171,99.772,100.384,11109178.0
2022-02-08,100.384,101.345,99.291,100.384,7019807.0
2022-02-09,101.083,104.712,100.515,104.712,10563185.0
2022-02-10,104.799,108.428,104.231,107.772,11603384.0
2022-02-11,106.636,108.428,105.98,108.122,16560821.0
2022-02-12,106.636,108.428,105.98,108.122,16560821.0
2022-02-13,106.636,108.428,105.98,108.122,16560821.0
2022-02-14,106.373,106.986,103.706,105.674,7698606.0
2022-02-15,104.843,107.816,104.537,107.248,6103127.0
2022-02-16,107.423,108.21,105.499,106.111,7446088.0
2022-02-17,106.242,106.373,103.138,103.138,5728066.0
2022-02-18,103.007,104.056,102.264,102.264,5092502.0
2022-02-19,103.007,104.056,102.264,102.264,5092502.0
2022-02-20,103.007,104.056,102.264,102.264,5092502.0
2022-02-21,103.225,103.357,100.296,100.559,7211561.0
2022-02-22,98.853,101.477,97.935,100.252,6462757.0
2022-02-23,101.039,102.439,100.252,100.996,6548211.0
2022-02-24,97.498,98.329,93.913,94.394,12140126.0
2022-02-25,95.793,98.897,95.312,98.897,9586183.0
2022-02-26,95.793,98.897,95.312,98.897,9586183.0
2022-02-27,95.793,98.897,95.312,98.897,9586183.0
2022-02-28,96.711,97.673,94.481,96.755,10108188.0
2022-03-01,95.399,97.673,92.339,92.339,18173457.0
2022-03-02,92.689,96.755,92.164,96.755,15146039.0
2022-03-03,88.317,91.333,70.146,70.146,79793156.0
2022-03-04,68.03,69.324,63.396,65.809,54634135.0
2022-03-05,68.03,69.324,63.396,65.809,54634135.0
2022-03-06,68.03,69.324,63.396,65.809,54634135.0
2022-03-07,65.109,67.138,60.597,64.218,31251166.0
2022-03-08,63.99,70.618,63.448,69.219,28451925.0
2022-03-09,70.181,74.308,68.73,72.472,22227912.0
2022-03-10,72.367,72.944,70.916,71.738,14867601.0
2022-03-11,69.831,75.323,69.831,73.242,13197311.0
2022-03-12,69.831,75.323,69.831,73.242,13197311.0
2022-03-13,69.831,75.323,69.831,73.242,13197311.0
2022-03-14,74.676,76.897,73.014,73.014,15081869.0
2022-03-15,72.595,75.025,71.912,74.029,11558513.0
2022-03-16,75.725,76.792,73.959,74.99,15567557.0
2022-03-17,75.55,76.057,73.854,75.06,11086548.0
2022-03-18,75.113,75.498,71.912,73.294,24513415.0
2022-03-19,75.113,75.498,71.912,73.294,24513415.0
2022-03-20,75.113,75.498,71.912,73.294,24513415.0
2022-03-21,73.626,74.326,72.14,72.402,11087559.0
2022-03-22,72.437,72.682,70.671,72.577,13113437.0
2022-03-23,72.472,72.717,71.545,72.227,14793500.0
2022-03-24,71.685,72.647,71.475,71.825,13655233.0
2022-03-25,71.93,72.472,70.671,71.178,8904644.0
2022-03-26,71.93,72.472,70.671,71.178,8904644.0
2022-03-27,71.93,72.472,70.671,71.178,8904644.0
2022-03-28,71.912,72.734,70.863,70.863,9093724.0
2022-03-29,71.633,74.238,71.073,73.539,9924059.0
2022-03-30,72.734,73.609,71.965,71.965,12688931.0
2022-03-31,73.259,73.259,71.633,71.633,13481971.0
2022-04-01,71.79,73.259,71.423,72.07,9422563.0
2022-04-02,71.79,73.259,71.423,72.07,9422563.0
2022-04-03,71.79,73.259,71.423,72.07,9422563.0
2022-04-04,72.262,72.787,71.545,72.227,12034313.0
2022-04-05,71.895,72.804,71.545,71.703,13870871.0
2022-04-06,71.703,72.28,68.17,68.8,21869337.0
2022-04-07,69.324,70.373,67.855,67.855,8907854.0
2022-04-08,68.834,69.149,68.152,69.149,10789829.0
2022-04-09,68.834,69.149,68.152,69.149,10789829.0
2022-04-10,68.834,69.149,68.152,69.149,10789829.0
2022-04-11,68.782,69.954,68.502,69.202,13138603.0
2022-04-12,68.38,69.639,68.117,69.149,9731918.0
2022-04-13,68.537,69.412,68.117,69.167,9110878.0
2022-04-14,69.349,70.28,68.637,70.28,12344524.0
2022-04-15,69.349,70.28,68.637,70.28,12344524.0
2022-04-16,69.349,70.28,68.637,70.28,12344524.0
2022-04-17,69.349,70.28,68.637,70.28,12344524.0
2022-04-18,69.349,70.28,68.637,70.28,12344524.0
2022-04-19,68.181,69.221,67.397,67.743,20155905.0
2022-04-20,68.291,68.419,65.261,66.21,22623461.0
2022-04-21,66.557,71.101,66.375,70.517,20581451.0
2022-04-22,69.258,71.576,68.893,68.893,12916654.0
2022-04-23,69.258,71.576,68.893,68.893,12916654.0
2022-04-24,69.258,71.576,68.893,68.893,12916654.0
2022-04-25,67.159,68.783,66.74,68.382,12023354.0
2022-04-26,69.568,69.568,67.287,67.287,10116977.0
2022-04-27,67.324,67.743,66.192,66.758,14073160.0
2022-04-28,67.123,68.254,66.794,66.94,18993641.0
2022-04-29,67.433,68.273,67.05,67.798,10164142.0
2022-04-30,67.433,68.273,67.05,67.798,10164142.0
2022-05-01,67.433,68.273,67.05,67.798,10164142.0
2022-05-02,67.433,68.273,67.05,67.798,10164142.0
2022-05-03,67.488,68.765,67.141,68.072,13323521.0
2022-05-04,67.159,69.057,67.159,68.346,11424584.0
2022-05-05,70.134,70.134,64.915,64.915,18919036.0
2022-05-06,64.988,65.115,62.67,63.327,18290268.0
2022-05-07,64.988,65.115,62.67,63.327,18290268.0
2022-05-08,64.988,65.115,62.67,63.327,18290268.0
2022-05-09,62.98,63.382,61.502,61.976,13660225.0
2022-05-10,63.053,63.108,61.192,61.192,12714158.0
2022-05-11,62.633,63.619,61.046,62.615,18432661.0
2022-05-12,60.79,63.418,60.571,62.907,13736024.0
2022-05-13,63.528,64.02,62.852,63.509,9403626.0
2022-05-14,63.528,64.02,62.852,63.509,9403626.0
2022-05-15,63.528,64.02,62.852,63.509,9403626.0
2022-05-16,63.199,64.531,62.67,64.531,7371483.0
2022-05-17,64.86,66.867,64.696,66.429,8098982.0
2022-05-18,66.411,66.539,64.221,64.312,8478107.0
2022-05-19,64.02,64.075,62.688,63.272,11124908.0
2022-05-20,63.783,66.393,63.783,65.261,12449497.0
2022-05-21,63.783,66.393,63.783,65.261,12449497.0
2022-05-22,63.783,66.393,63.783,65.261,12449497.0
2022-05-23,65.626,67.853,64.988,67.853,12922665.0
2022-05-24,66.064,66.411,63.893,64.55,18876186.0
2022-05-25,64.769,66.375,63.619,65.754,10699500.0
2022-05-26,65.955,67.196,65.535,67.05,11608870.0
2022-05-27,67.378,67.378,64.458,64.458,18112484.0
2022-05-28,67.378,67.378,64.458,64.458,18112484.0
2022-05-29,67.378,67.378,64.458,64.458,18112484.0
2022-05-30,64.805,66.703,64.057,64.276,17257631.0
2022-05-31,64.13,64.714,63.4,64.13,15870126.0
2022-06-01,64.258,66.849,64.258,64.422,13583992.0
2022-06-02,64.258,66.849,64.258,64.422,13583992.0
2022-06-03,64.258,66.849,64.258,64.422,13583992.0
2022-06-04,64.258,66.849,64.258,64.422,13583992.0
2022-06-05,64.258,66.849,64.258,64.422,13583992.0
2022-06-06,65.188,65.517,64.641,64.769,7230578.0
2022-06-07,63.947,64.878,63.692,64.349,12721006.0
2022-06-08,64.586,64.641,63.345,64.075,11695938.0
2022-06-09,63.674,63.984,62.524,63.455,9732764.0
2022-06-10,63.363,63.929,62.305,62.524,21862554.0
2022-06-11,63.363,63.929,62.305,62.524,21862554.0
2022-06-12,63.363,63.929,62.305,62.524,21862554.0
2022-06-13,61.903,62.341,60.626,61.484,23613153.0
2022-06-14,62.67,63.382,61.867,62.524,15712372.0
2022-06-15,63.327,64.495,63.217,63.893,13344931.0
2022-06-16,64.13,64.148,59.202,59.531,25350556.0
2022-06-17,59.239,62.122,58.728,59.677,102091640.0
2022-06-18,59.239,62.122,58.728,59.677,102091640.0
2022-06-19,59.239,62.122,58.728,59.677,102091640.0
2022-06-20,60.389,63.655,60.389,63.619,9865189.0
2022-06-21,63.692,65.645,63.217,64.002,13685028.0
2022-06-22,62.998,63.509,62.122,62.122,10237771.0
2022-06-23,61.648,62.141,60.881,61.319,11312155.0
2022-06-24,61.374,63.108,61.319,63.035,7291123.0
2022-06-25,61.374,63.108,61.319,63.035,7291123.0
2022-06-26,61.374,63.108,61.319,63.035,7291123.0
2022-06-27,63.582,63.71,61.776,61.83,7274607.0
2022-06-28,61.867,63.874,61.867,63.272,8402868.0
2022-06-29,64.805,64.805,60.699,60.936,10259481.0
2022-06-30,59.403,59.878,57.815,59.549,13779078.0
2022-07-01,58.381,60.261,58.381,59.878,9410396.0
2022-07-02,58.381,60.261,58.381,59.878,9410396.0
2022-07-03,58.381,60.261,58.381,59.878,9410396.0
2022-07-04,60.243,60.443,59.367,59.677,4905886.0
2022-07-05,59.841,60.024,56.629,57.633,14761325.0
2022-07-06,58.308,58.856,57.177,57.907,15504549.0
2022-07-07,58.929,60.316,58.016,60.316,11715348.0
2022-07-08,60.754,62.36,60.407,61.958,10594683.0
2022-07-09,60.754,62.36,60.407,61.958,10594683.0
2022-07-10,60.754,62.36,60.407,61.958,10594683.0
2022-07-11,60.462,61.155,59.166,59.202,6939322.0
2022-07-12,59.494,60.297,58.527,60.005,6475236.0
2022-07-13,59.531,60.243,58.381,59.075,9266781.0
2022-07-14,58.618,59.458,57.304,57.377,5668475.0
2022-07-15,57.049,59.129,56.976,58.764,6642464.0
2022-07-16,57.049,59.129,56.976,58.764,6642464.0
2022-07-17,57.049,59.129,56.976,58.764,6642464.0
2022-07-18,59.75,60.516,59.294,60.042,7840613.0
2022-07-19,58.783,62.341,58.783,61.739,8385200.0
2022-07-20,61.137,63.436,61.137,62.834,9684634.0
2022-07-21,64.349,65.061,62.761,64.75,9505019.0
2022-07-22,64.039,64.641,62.925,64.057,6557285.0
2022-07-23,64.039,64.641,62.925,64.057,6557285.0
2022-07-24,64.039,64.641,62.925,64.057,6557285.0
2022-07-25,64.787,66.283,63.692,65.809,16048921.0
2022-07-26,65.645,66.721,65.061,65.061,10361516.0
2022-07-27,64.604,66.137,64.55,65.17,9644413.0
2022-07-28,65.17,67.908,65.17,66.831,13218317.0
2022-07-29,65.407,68.346,65.188,67.105,10713335.0
2022-07-30,65.407,68.346,65.188,67.105,10713335.0
2022-07-31,65.407,68.346,65.188,67.105,10713335.0
2022-08-01,67.397,68.09,65.772,65.772,9829800.0
2022-08-02,66.612,66.612,65.024,65.499,6255947.0
2022-08-03,63.199,65.061,62.542,64.604,10723739.0
2022-08-04,64.367,66.429,64.367,66.393,9927740.0
2022-08-05,67.123,67.123,65.718,65.718,6896168.0
2022-08-06,67.123,67.123,65.718,65.718,6896168.0
2022-08-07,67.123,67.123,65.718,65.718,6896168.0
2022-08-08,65.937,66.137,65.006,65.572,4768063.0
2022-08-09,65.955,66.192,64.878,65.042,4775898.0
2022-08-10,66.886,66.922,64.422,66.922,6357339.0
2022-08-11,66.995,68.473,66.94,67.725,4526332.0
2022-08-12,68.437,68.437,66.758,66.758,3431054.0
2022-08-13,68.437,68.437,66.758,66.758,3431054.0
2022-08-14,68.437,68.437,66.758,66.758,3431054.0
2022-08-15,65.699,66.867,64.915,65.152,6429807.0
2022-08-16,66.612,66.612,64.915,65.006,6714901.0
2022-08-17,65.243,65.243,62.232,62.232,6210396.0
2022-08-18,63.509,63.509,61.867,61.958,5510305.0
2022-08-19,61.228,61.703,60.808,60.808,8948803.0
2022-08-20,61.228,61.703,60.808,60.808,8948803.0
2022-08-21,61.228,61.703,60.808,60.808,8948803.0
2022-08-22,59.677,61.119,59.166,59.166,10597705.0
2022-08-23,60.005,60.206,59.221,60.151,8002928.0
2022-08-24,58.582,60.115,58.582,59.421,6051839.0
2022-08-25,58.819,60.115,58.418,58.418,4252189.0
2022-08-26,59.129,59.677,58.235,58.235,5853205.0
2022-08-27,59.129,59.677,58.235,58.235,5853205.0
2022-08-28,59.129,59.677,58.235,58.235,5853205.0
2022-08-29,59.129,59.677,58.235,58.235,5853205.0
2022-08-30,57.669,59.403,57.669,57.669,8141164.0
2022-08-31,59.221,59.549,58.144,58.673,10932222.0
2022-09-01,58.162,58.564,55.717,55.863,8566270.0
2022-09-02,56.52,58.253,56.483,58.162,7092145.0
2022-09-03,56.52,58.253,56.483,58.162,7092145.0
2022-09-04,56.52,58.253,56.483,58.162,7092145.0
2022-09-05,57.122,57.523,56.593,57.25,5334196.0
2022-09-06,57.25,59.896,57.14,58.345,10555595.0
2022-09-07,57.888,59.476,57.779,58.673,8229501.0
2022-09-08,56.793,57.925,56.045,56.574,9709642.0
2022-09-09,57.031,59.056,57.031,58.983,5389479.0
2022-09-10,57.031,59.056,57.031,58.983,5389479.0
2022-09-11,57.031,59.056,57.031,58.983,5389479.0
2022-09-12,59.549,61.046,59.184,60.918,8910514.0
2022-09-13,61.246,61.867,60.297,60.535,8815720.0
2022-09-14,59.896,60.334,56.556,57.304,12750863.0
2022-09-15,57.341,58.673,57.012,58.454,8109742.0
2022-09-16,58.399,58.837,57.213,57.888,26041080.0
2022-09-17,58.399,58.837,57.213,57.888,26041080.0
2022-09-18,58.399,58.837,57.213,57.888,26041080.0
2022-09-19,58.399,58.837,57.213,57.888,26041080.0
2022-09-20,58.399,58.965,56.812,57.505,4533995.0
2022-09-21,56.666,57.724,56.666,57.469,4549737.0
2022-09-22,56.447,57.615,56.082,57.487,5814949.0
2022-09-23,57.067,57.797,54.676,55.333,10863869.0
2022-09-24,57.067,57.797,54.676,55.333,10863869.0
2022-09-25,57.067,57.797,54.676,55.333,10863869.0
2022-09-26,54.749,55.717,54.476,54.713,6807718.0
2022-09-27,56.209,56.447,53.472,53.472,7654429.0
2022-09-28,52.924,53.07,50.132,52.778,13205791.0
2022-09-29,52.943,53.016,49.256,50.388,11834241.0
2022-09-30,49.585,52.523,49.585,52.267,13414974.0
2022-10-01,49.585,52.523,49.585,52.267,13414974.0
2022-10-02,49.585,52.523,49.585,52.267,13414974.0
2022-10-03,51.775,55.114,51.501,54.585,7882678.0
2022-10-04,54.038,56.684,54.038,56.264,12992565.0
2022-10-05,54.749,55.899,53.326,53.472,10688375.0
2022-10-06,53.344,54.238,53.18,53.727,7088904.0
2022-10-07,53.07,54.202,53.07,53.508,5537046.0
2022-10-08,53.07,54.202,53.07,53.508,5537046.0
2022-10-09,53.07,54.202,53.07,53.508,5537046.0
2022-10-10,53.709,55.26,53.289,54.585,6655486.0
2022-10-11,53.618,54.877,53.618,54.53,6578270.0
2022-10-12,54.731,55.169,52.924,54.348,10501088.0
2022-10-13,54.038,57.432,54.038,56.337,7715461.0
2022-10-14,56.994,58.107,56.009,56.301,9415375.0
2022-10-15,56.994,58.107,56.009,56.301,9415375.0
2022-10-16,56.994,58.107,56.009,56.301,9415375.0
2022-10-17,58.217,62.232,58.217,61.447,12031165.0
2022-10-18,62.816,62.944,59.732,60.261,26424424.0
2022-10-19,59.622,63.108,59.622,61.757,13520110.0
2022-10-20,62.375,62.394,60.26,60.69,16378938.0
2022-10-21,60.185,61.402,59.268,60.84,6613812.0
2022-10-22,60.185,61.402,59.268,60.84,6613812.0
2022-10-23,60.185,61.402,59.268,60.84,6613812.0
2022-10-24,61.196,62.45,60.821,61.813,4689114.0
2022-10-25,61.888,63.18,61.664,63.049,6323130.0
2022-10-26,63.667,64.303,62.562,64.303,7442242.0
2022-10-27,63.292,65.632,63.292,65.146,11679240.0
2022-10-28,64.303,64.303,61.72,62.544,8867955.0
2022-10-29,64.303,64.303,61.72,62.544,8867955.0
2022-10-30,64.303,64.303,61.72,62.544,8867955.0
2022-10-31,62.712,63.423,62.338,62.712,5834999.0
2022-11-01,63.33,64.135,63.086,64.135,9031881.0
2022-11-02,64.584,64.977,64.004,64.734,11305594.0
2022-11-03,62.937,64.621,62.937,64.416,5028649.0
2022-11-04,63.929,65.164,62.974,64.21,7719490.0
2022-11-05,63.929,65.164,62.974,64.21,7719490.0
2022-11-06,63.929,65.164,62.974,64.21,7719490.0
2022-11-07,64.116,67.13,64.004,66.812,6681714.0
2022-11-08,66.512,68.609,65.857,68.478,14506229.0
2022-11-09,68.665,68.665,63.91,65.52,14842150.0
2022-11-10,64.397,68.197,64.397,67.635,8228323.0
2022-11-11,67.879,72.802,67.542,72.802,16732489.0
2022-11-12,67.879,72.802,67.542,72.802,16732489.0
2022-11-13,67.879,72.802,67.542,72.802,16732489.0
2022-11-14,73.008,74.768,71.342,74.768,12335237.0
2022-11-15,74.169,74.73,71.604,72.353,11053475.0
2022-11-16,71.829,72.241,69.245,69.676,11429159.0
2022-11-17,70.069,70.518,68.534,69.227,6497714.0
2022-11-18,70.518,70.518,69.17,69.507,4807483.0
2022-11-19,70.518,70.518,69.17,69.507,4807483.0
2022-11-20,70.518,70.518,69.17,69.507,4807483.0
2022-11-21,69.489,69.638,68.365,68.946,7086798.0
2022-11-22,68.759,69.975,68.122,69.395,6808995.0
2022-11-23,69.732,70.799,69.058,70.799,5763543.0
2022-11-24,71.136,72.933,71.005,72.933,7189624.0
2022-11-25,72.166,73.495,71.997,73.139,9915859.0
2022-11-26,72.166,73.495,71.997,73.139,9915859.0
2022-11-27,72.166,73.495,71.997,73.139,9915859.0
2022-11-28,73.008,73.439,71.342,71.342,6874888.0
2022-11-29,72.222,72.222,70.724,71.51,5452291.0
2022-11-30,71.024,72.072,69.695,70.069,11378981.0
2022-12-01,71.623,71.623,69.47,69.807,6364687.0
2022-12-02,71.51,71.51,69.545,71.192,5356714.0
2022-12-03,71.51,71.51,69.545,71.192,5356714.0
2022-12-04,71.51,71.51,69.545,71.192,5356714.0
2022-12-05,71.417,72.896,70.818,71.96,6595837.0
2022-12-06,71.735,72.577,70.762,71.978,5144371.0
2022-12-07,71.791,72.503,70.687,70.949,7395366.0
2022-12-08,71.379,71.379,69.638,69.769,5897726.0
2022-12-09,70.069,71.042,69.058,70.724,5613880.0
2022-12-10,70.069,71.042,69.058,70.724,5613880.0
2022-12-11,70.069,71.042,69.058,70.724,5613880.0
2022-12-12,70.762,70.762,68.89,69.17,5007591.0
2022-12-13,69.133,73.233,68.684,71.716,11904001.0
2022-12-14,72.821,72.821,70.93,71.773,6997486.0
2022-12-15,71.604,71.623,69.582,69.713,7242092.0
2022-12-16,68.553,69.002,64.341,64.996,23267279.0
2022-12-17,68.553,69.002,64.341,64.996,23267279.0
2022-12-18,68.553,69.002,64.341,64.996,23267279.0
2022-12-19,64.453,67.298,64.453,66.288,4663123.0
2022-12-20,64.696,66.718,64.696,66.288,4352426.0
2022-12-21,66.456,68.59,66.082,68.59,5064308.0
2022-12-22,70.013,70.013,67.635,68.721,9619248.0
2022-12-23,68.721,69.564,68.365,69.489,2377660.0
2022-12-24,68.721,69.564,68.365,69.489,2377660.0
2022-12-25,68.721,69.564,68.365,69.489,2377660.0
2022-12-26,68.721,69.564,68.365,69.489,2377660.0
2022-12-27,68.721,69.564,68.365,69.489,2377660.0
2022-12-28,70.2,70.2,69.058,69.564,3716680.0
2022-12-29,69.638,71.099,68.796,70.837,3365768.0
2022-12-30,70.537,71.173,70.275,70.35,2210665.0
2022-12-31,70.537,71.173,70.275,70.35,2210665.0
2023-01-01,70.537,71.173,70.275,70.35,2210665.0
2023-01-02,70.537,71.173,70.275,70.35,2210665.0
2023-01-03,69.489,72.821,69.489,72.465,10395885.0
2023-01-04,72.54,73.813,72.409,73.813,11059909.0
2023-01-05,72.54,74.88,72.372,74.056,7708577.0
2023-01-06,74.786,74.843,72.989,74.506,14393557.0
2023-01-07,74.786,74.843,72.989,74.506,14393557.0
2023-01-08,74.786,74.843,72.989,74.506,14393557.0
2023-01-09,75.067,76.265,74.768,76.265,11094038.0
2023-01-10,74.225,74.824,70.462,71.155,15986015.0
2023-01-11,70.125,71.904,69.919,70.35,10202173.0
2023-01-12,70.125,72.634,69.545,72.634,7832696.0
2023-01-13,73.251,74.917,72.634,73.513,8078767.0
2023-01-14,73.251,74.917,72.634,73.513,8078767.0
2023-01-15,73.251,74.917,72.634,73.513,8078767.0
2023-01-16,72.84,75.947,72.709,75.254,8362002.0
2023-01-17,73.57,75.348,73.57,74.019,8317291.0
2023-01-18,73.308,74.468,72.446,72.577,8327388.0
2023-01-19,73.195,73.195,71.51,71.66,11226213.0
2023-01-20,72.821,74.262,71.885,74.0,8378729.0
2023-01-21,72.821,74.262,71.885,74.0,8378729.0
2023-01-22,72.821,74.262,71.885,74.0,8378729.0
2023-01-23,74.824,75.498,74.094,74.805,8217150.0
2023-01-24,74.992,75.891,74.337,75.666,6252950.0
2023-01-25,76.247,76.921,75.161,76.003,8095393.0
2023-01-26,76.509,76.846,75.591,76.396,6368959.0
2023-01-27,77.239,77.838,76.471,77.632,7447432.0
2023-01-28,77.239,77.838,76.471,77.632,7447432.0
2023-01-29,77.239,77.838,76.471,77.632,7447432.0
2023-01-30,77.37,77.37,75.985,76.584,8007149.0
2023-01-31,76.041,76.527,75.086,75.704,13101065.0
2023-02-01,76.34,78.699,76.153,77.37,16011299.0
2023-02-02,78.98,82.405,78.193,81.9,16246505.0
2023-02-03,81.994,82.125,80.758,81.881,7138296.0
2023-02-04,81.994,82.125,80.758,81.881,7138296.0
2023-02-05,81.994,82.125,80.758,81.881,7138296.0
2023-02-06,82.349,82.349,79.242,79.803,9183878.0
2023-02-07,80.009,81.095,79.897,81.095,20137361.0
2023-02-08,80.87,84.221,80.87,84.146,18100301.0
2023-02-09,84.24,90.38,83.267,84.296,36255399.0
2023-02-10,82.93,84.184,81.601,82.93,13252857.0
