,PFC LN Equity,PFC LN Equity,PFC LN Equity,PFC LN Equity,PFC LN Equity
2014-02-02,841.267,844.104,815.731,819.278,1008452.0
2014-02-03,816.44,838.43,816.44,833.464,1077057.0
2014-02-04,829.918,844.814,824.243,838.43,1137443.0
2014-02-05,839.848,847.651,832.046,844.104,1084920.0
2014-02-06,853.326,854.744,839.848,849.779,1110467.0
2014-02-07,850.488,851.907,843.395,847.651,770903.0
2014-02-08,850.488,851.907,843.395,847.651,770903.0
2014-02-09,850.488,851.907,843.395,847.651,770903.0
2014-02-10,868.931,884.536,861.838,873.896,1203503.0
2014-02-11,878.152,900.851,878.152,894.467,1231622.0
2014-02-12,900.851,917.875,895.176,903.688,1305512.0
2014-02-13,907.944,912.909,895.176,897.304,1227433.0
2014-02-14,922.131,934.189,906.525,934.189,1427139.0
2014-02-15,922.131,934.189,906.525,934.189,1427139.0
2014-02-16,922.131,934.189,906.525,934.189,1427139.0
2014-02-17,934.899,953.341,927.805,934.899,1128177.0
2014-02-18,941.992,955.469,939.864,955.469,1319173.0
2014-02-19,955.469,962.563,931.352,943.411,1916861.0
2014-02-20,944.829,981.005,944.12,964.691,1683770.0
2014-02-21,977.459,978.877,961.144,978.168,1044056.0
2014-02-22,977.459,978.877,961.144,978.168,1044056.0
2014-02-23,977.459,978.877,961.144,978.168,1044056.0
2014-02-24,981.715,988.808,949.085,970.365,1446468.0
2014-02-25,972.493,973.203,952.632,969.656,1561120.0
2014-02-26,982.424,982.424,944.829,957.597,1178431.0
2014-02-27,978.168,978.168,948.376,972.493,1221621.0
2014-02-28,974.621,974.621,964.691,970.365,1020193.0
2014-03-01,974.621,974.621,964.691,970.365,1020193.0
2014-03-02,974.621,974.621,964.691,970.365,1020193.0
2014-03-03,957.597,970.365,947.667,956.179,1071287.0
2014-03-04,966.109,978.877,961.853,978.877,1055949.0
2014-03-05,971.075,984.552,968.237,968.947,1306314.0
2014-03-06,974.621,978.877,964.691,977.459,1260360.0
2014-03-07,979.587,1007.251,973.912,996.611,1284940.0
2014-03-08,979.587,1007.251,973.912,996.611,1284940.0
2014-03-09,979.587,1007.251,973.912,996.611,1284940.0
2014-03-10,994.483,994.483,961.144,962.563,1035145.0
2014-03-11,962.563,967.528,939.155,956.179,1497263.0
2014-03-12,952.632,966.109,951.213,959.016,986817.0
2014-03-13,962.563,968.237,955.469,959.725,1302077.0
2014-03-14,956.179,960.435,937.736,956.888,1221489.0
2014-03-15,956.179,960.435,937.736,956.888,1221489.0
2014-03-16,956.179,960.435,937.736,956.888,1221489.0
2014-03-17,963.272,977.459,962.563,968.947,1055194.0
2014-03-18,966.109,979.587,959.725,977.459,889381.0
2014-03-19,980.296,988.099,970.365,976.04,1202528.0
2014-03-20,973.203,988.808,969.656,988.099,1032374.0
2014-03-21,985.261,1005.123,985.261,997.32,1439636.0
2014-03-22,985.261,1005.123,985.261,997.32,1439636.0
2014-03-23,985.261,1005.123,985.261,997.32,1439636.0
2014-03-24,1001.576,1002.995,978.877,987.389,1204302.0
2014-03-25,991.645,1017.181,986.68,1017.181,1099493.0
2014-03-26,1023.565,1028.53,1016.472,1021.437,1410750.0
2014-03-27,1018.6,1023.565,1006.541,1015.763,763429.0
2014-03-28,1018.6,1019.309,995.901,1004.413,1198671.0
2014-03-29,1018.6,1019.309,995.901,1004.413,1198671.0
2014-03-30,1018.6,1019.309,995.901,1004.413,1198671.0
2014-03-31,1010.088,1022.146,1006.541,1020.018,1062284.0
2014-04-01,1023.565,1025.693,1015.763,1021.437,997602.0
2014-04-02,1021.437,1022.146,1007.251,1010.797,738384.0
2014-04-03,1014.344,1018.6,1004.413,1007.251,555406.0
2014-04-04,1009.379,1014.344,1005.123,1010.088,947378.0
2014-04-05,1009.379,1014.344,1005.123,1010.088,947378.0
2014-04-06,1009.379,1014.344,1005.123,1010.088,947378.0
2014-04-07,1004.413,1004.413,995.901,998.739,852305.0
2014-04-08,996.611,1002.285,978.877,988.099,1931410.0
2014-04-09,991.645,1014.344,990.227,1002.285,1040297.0
2014-04-10,1003.704,1010.797,996.611,1003.704,927328.0
2014-04-11,996.611,999.448,983.843,995.192,680980.0
2014-04-12,996.611,999.448,983.843,995.192,680980.0
2014-04-13,996.611,999.448,983.843,995.192,680980.0
2014-04-14,990.936,1002.285,978.877,1002.285,897196.0
2014-04-15,1004.413,1010.088,982.424,998.029,1019709.0
2014-04-16,1006.838,1024.185,1003.947,1008.283,1000056.0
2014-04-17,1009.729,1014.788,997.442,1014.788,620732.0
2014-04-18,1009.729,1014.788,997.442,1014.788,620732.0
2014-04-19,1009.729,1014.788,997.442,1014.788,620732.0
2014-04-20,1009.729,1014.788,997.442,1014.788,620732.0
2014-04-21,1009.729,1014.788,997.442,1014.788,620732.0
2014-04-22,1015.511,1022.016,1011.175,1017.68,569988.0
2014-04-23,1016.957,1024.185,1015.511,1017.68,590949.0
2014-04-24,1019.848,1042.977,1019.848,1039.363,926639.0
2014-04-25,1040.086,1047.314,1036.472,1042.977,900167.0
2014-04-26,1040.086,1047.314,1036.472,1042.977,900167.0
2014-04-27,1040.086,1047.314,1036.472,1042.977,900167.0
2014-04-28,1042.977,1051.65,1041.531,1043.7,1164542.0
2014-04-29,1045.145,1055.264,1042.977,1054.542,859015.0
2014-04-30,1053.819,1063.938,1048.037,1050.205,1037087.0
2014-05-01,1056.71,1058.878,1048.759,1050.928,511214.0
2014-05-02,1049.482,1061.047,1048.759,1057.433,619357.0
2014-05-03,1049.482,1061.047,1048.759,1057.433,619357.0
2014-05-04,1049.482,1061.047,1048.759,1057.433,619357.0
2014-05-05,1049.482,1061.047,1048.759,1057.433,14045.0
2014-05-06,1060.324,1071.888,1039.363,1046.591,1005761.0
2014-05-07,1042.977,1048.037,1021.294,1027.076,1029418.0
2014-05-08,1029.967,1032.858,995.996,1003.224,1714734.0
2014-05-09,852.885,873.123,825.419,850.717,6580651.0
2014-05-10,852.885,873.123,825.419,850.717,6580651.0
2014-05-11,852.885,873.123,825.419,850.717,6580651.0
2014-05-12,854.33,881.073,849.994,880.351,2841733.0
2014-05-13,881.796,883.242,869.509,879.628,1334558.0
2014-05-14,887.579,901.311,870.954,873.123,1127848.0
2014-05-15,876.737,879.628,847.825,852.885,1054884.0
2014-05-16,863.727,865.172,838.429,857.944,1055338.0
2014-05-17,863.727,865.172,838.429,857.944,1055338.0
2014-05-18,863.727,865.172,838.429,857.944,1055338.0
2014-05-19,860.113,868.786,854.33,862.281,729653.0
2014-05-20,863.727,868.786,858.667,863.004,853973.0
2014-05-21,874.568,887.579,874.568,881.796,1000829.0
2014-05-22,883.965,906.371,881.796,896.252,1855458.0
2014-05-23,900.589,912.876,890.47,903.48,1362939.0
2014-05-24,900.589,912.876,890.47,903.48,1362939.0
2014-05-25,900.589,912.876,890.47,903.48,1362939.0
2014-05-26,900.589,912.876,890.47,903.48,1362939.0
2014-05-27,902.034,907.816,900.589,903.48,1277302.0
2014-05-28,907.094,930.946,901.311,906.371,1855212.0
2014-05-29,908.539,916.49,904.925,915.044,447453.0
2014-05-30,917.213,922.995,907.094,912.153,1541047.0
2014-05-31,917.213,922.995,907.094,912.153,1541047.0
2014-06-01,917.213,922.995,907.094,912.153,1541047.0
2014-06-02,917.935,920.104,909.262,912.153,664757.0
2014-06-03,909.262,909.262,891.192,900.589,822486.0
2014-06-04,901.311,904.203,896.252,904.203,1088377.0
2014-06-05,906.371,909.262,883.965,890.47,1028970.0
2014-06-06,894.806,909.262,891.915,907.094,852469.0
2014-06-07,894.806,909.262,891.915,907.094,852469.0
2014-06-08,894.806,909.262,891.915,907.094,852469.0
2014-06-09,909.262,917.213,900.589,904.925,413843.0
2014-06-10,902.034,906.371,894.806,900.589,782777.0
2014-06-11,902.034,902.034,878.182,896.252,1258656.0
2014-06-12,896.252,904.925,889.024,902.034,1030404.0
2014-06-13,903.48,910.708,894.806,908.539,612929.0
2014-06-14,903.48,910.708,894.806,908.539,612929.0
2014-06-15,903.48,910.708,894.806,908.539,612929.0
2014-06-16,909.985,920.104,909.262,916.49,2382679.0
2014-06-17,920.827,920.827,902.034,903.48,1835263.0
2014-06-18,906.371,909.262,891.192,893.361,823767.0
2014-06-19,900.589,900.589,891.915,896.252,814076.0
2014-06-20,894.084,909.262,892.638,899.143,1111150.0
2014-06-21,894.084,909.262,892.638,899.143,1111150.0
2014-06-22,894.084,909.262,892.638,899.143,1111150.0
2014-06-23,902.034,903.48,886.133,899.866,1215242.0
2014-06-24,904.203,913.599,874.568,883.965,1734168.0
2014-06-25,881.073,883.242,859.39,866.618,1293830.0
2014-06-26,869.509,901.311,868.063,883.965,1372711.0
2014-06-27,886.856,888.301,868.063,873.123,1204216.0
2014-06-28,886.856,888.301,868.063,873.123,1204216.0
2014-06-29,886.856,888.301,868.063,873.123,1204216.0
2014-06-30,875.291,877.46,863.004,869.509,848720.0
2014-07-01,871.677,887.579,870.954,871.677,1555815.0
2014-07-02,873.123,876.014,860.836,869.509,1405799.0
2014-07-03,873.123,889.747,873.123,881.073,906217.0
2014-07-04,881.073,886.856,875.291,885.41,815043.0
2014-07-05,881.073,886.856,875.291,885.41,815043.0
2014-07-06,881.073,886.856,875.291,885.41,815043.0
2014-07-07,886.133,894.806,883.242,889.747,1031879.0
2014-07-08,893.361,893.361,869.509,869.509,1334243.0
2014-07-09,868.786,873.846,849.271,852.885,1445890.0
2014-07-10,851.439,863.004,840.598,842.766,1405151.0
2014-07-11,845.657,847.825,826.142,839.152,1161260.0
2014-07-12,845.657,847.825,826.142,839.152,1161260.0
2014-07-13,845.657,847.825,826.142,839.152,1161260.0
2014-07-14,843.489,873.123,839.875,865.895,1569736.0
2014-07-15,863.727,870.232,857.222,858.667,714814.0
2014-07-16,860.113,873.846,860.113,867.341,749640.0
2014-07-17,865.172,876.737,863.004,864.449,827418.0
2014-07-18,858.667,862.281,847.103,861.558,697604.0
2014-07-19,858.667,862.281,847.103,861.558,697604.0
2014-07-20,858.667,862.281,847.103,861.558,697604.0
2014-07-21,862.281,862.281,842.766,851.439,854607.0
2014-07-22,857.222,876.737,856.499,874.568,934652.0
2014-07-23,870.954,878.182,860.113,865.172,694433.0
2014-07-24,866.618,866.618,830.479,832.647,1712983.0
2014-07-25,825.419,830.479,803.736,814.577,1837008.0
2014-07-26,825.419,830.479,803.736,814.577,1837008.0
2014-07-27,825.419,830.479,803.736,814.577,1837008.0
2014-07-28,816.746,818.914,807.35,813.855,1008650.0
2014-07-29,811.686,816.023,801.567,806.627,1229379.0
2014-07-30,807.35,810.963,795.785,803.736,1167213.0
2014-07-31,802.29,803.013,783.498,792.894,2376577.0
2014-08-01,795.062,805.904,786.389,803.013,1172019.0
2014-08-02,795.062,805.904,786.389,803.013,1172019.0
2014-08-03,795.062,805.904,786.389,803.013,1172019.0
2014-08-04,802.29,805.181,782.052,790.003,942423.0
2014-08-05,794.339,800.122,778.438,783.498,1322347.0
2014-08-06,779.161,782.775,763.982,777.715,1107206.0
2014-08-07,778.438,784.22,764.705,779.161,1036687.0
2014-08-08,774.101,781.329,763.982,777.715,798554.0
2014-08-09,774.101,781.329,763.982,777.715,798554.0
2014-08-10,774.101,781.329,763.982,777.715,798554.0
2014-08-11,781.329,803.013,781.329,801.567,1354588.0
2014-08-12,801.567,802.29,786.389,789.28,915855.0
2014-08-13,796.508,803.013,792.171,801.567,674733.0
2014-08-14,802.29,829.033,797.953,826.865,962541.0
2014-08-15,838.429,845.657,816.023,819.637,1227771.0
2014-08-16,838.429,845.657,816.023,819.637,1227771.0
2014-08-17,838.429,845.657,816.023,819.637,1227771.0
2014-08-18,825.419,831.924,823.974,823.974,578879.0
2014-08-19,827.587,836.984,824.696,834.093,685563.0
2014-08-20,836.261,843.489,819.637,823.251,864838.0
2014-08-21,825.419,834.815,811.686,813.855,1075780.0
2014-08-22,813.132,818.191,795.785,813.855,871711.0
2014-08-23,813.132,818.191,795.785,813.855,871711.0
2014-08-24,813.132,818.191,795.785,813.855,871711.0
2014-08-25,813.132,818.191,795.785,813.855,871711.0
2014-08-26,823.251,823.251,784.943,811.686,1468824.0
2014-08-27,812.409,842.766,812.409,830.479,1266630.0
2014-08-28,827.587,831.201,811.686,811.686,827521.0
2014-08-29,811.686,816.746,805.181,816.023,1086940.0
2014-08-30,811.686,816.746,805.181,816.023,1086940.0
2014-08-31,811.686,816.746,805.181,816.023,1086940.0
2014-09-01,820.36,823.974,813.132,813.855,475417.0
2014-09-02,816.023,826.142,813.855,816.746,793951.0
2014-09-03,820.36,827.587,815.3,816.023,656893.0
2014-09-04,815.3,816.746,802.29,805.904,856769.0
2014-09-05,798.676,798.676,787.834,796.508,1388878.0
2014-09-06,798.676,798.676,787.834,796.508,1388878.0
2014-09-07,798.676,798.676,787.834,796.508,1388878.0
2014-09-08,792.171,793.617,778.438,791.448,765714.0
2014-09-09,789.28,804.458,788.557,791.448,1209077.0
2014-09-10,792.894,793.617,775.547,779.884,1094901.0
2014-09-11,787.112,787.834,770.488,775.547,908189.0
2014-09-12,776.993,777.715,763.26,767.596,1029163.0
2014-09-13,776.993,777.715,763.26,767.596,1029163.0
2014-09-14,776.993,777.715,763.26,767.596,1029163.0
2014-09-15,766.151,766.151,748.804,762.537,1212165.0
2014-09-16,763.982,763.982,740.853,751.695,1928592.0
2014-09-17,757.199,763.79,753.538,761.593,1184301.0
2014-09-18,760.861,769.648,749.876,768.184,1199129.0
2014-09-19,801.869,802.602,765.987,767.451,2081858.0
2014-09-20,801.869,802.602,765.987,767.451,2081858.0
2014-09-21,801.869,802.602,765.987,767.451,2081858.0
2014-09-22,779.9,788.688,766.719,774.774,1237092.0
2014-09-23,775.507,775.507,751.341,761.593,1494913.0
2014-09-24,762.325,773.31,753.538,764.522,1225828.0
2014-09-25,766.719,770.38,743.285,747.679,1335563.0
2014-09-26,747.679,747.679,725.71,739.624,1603167.0
2014-09-27,747.679,747.679,725.71,739.624,1603167.0
2014-09-28,747.679,747.679,725.71,739.624,1603167.0
2014-09-29,755.734,765.987,747.679,760.861,1613907.0
2014-09-30,762.325,764.522,752.805,759.396,1379395.0
2014-10-01,759.396,763.057,730.836,740.356,2017509.0
2014-10-02,739.624,743.285,728.273,728.639,1815237.0
2014-10-03,733.033,745.482,727.541,729.005,1076287.0
2014-10-04,733.033,745.482,727.541,729.005,1076287.0
2014-10-05,733.033,745.482,727.541,729.005,1076287.0
2014-10-06,733.765,733.765,716.556,719.486,1788986.0
2014-10-07,718.021,719.486,700.446,704.473,1919586.0
2014-10-08,702.276,717.655,701.178,713.993,2160583.0
2014-10-09,723.513,737.427,722.415,731.202,3295563.0
2014-10-10,723.879,728.273,711.43,713.261,2679031.0
2014-10-11,723.879,728.273,711.43,713.261,2679031.0
2014-10-12,723.879,728.273,711.43,713.261,2679031.0
2014-10-13,706.67,727.907,701.544,719.486,2211691.0
2014-10-14,715.092,730.104,711.064,718.387,2017819.0
2014-10-15,718.753,724.612,706.67,707.036,2673455.0
2014-10-16,710.332,726.076,703.375,723.147,3502153.0
2014-10-17,733.765,779.9,733.033,776.239,3406709.0
2014-10-18,733.765,779.9,733.033,776.239,3406709.0
2014-10-19,733.765,779.9,733.033,776.239,3406709.0
2014-10-20,774.042,774.774,752.073,754.27,2581068.0
2014-10-21,749.876,779.168,748.411,777.703,2210929.0
2014-10-22,781.365,793.082,776.971,787.223,1886393.0
2014-10-23,781.365,793.814,771.845,790.885,2158828.0
2014-10-24,790.153,790.153,779.168,782.097,2060248.0
2014-10-25,790.153,790.153,779.168,782.097,2060248.0
2014-10-26,790.153,790.153,779.168,782.097,2060248.0
2014-10-27,792.349,794.546,760.861,765.254,2159986.0
2014-10-28,768.184,777.703,763.057,769.648,1741768.0
2014-10-29,770.38,776.239,755.734,765.254,2108136.0
2014-10-30,765.254,767.451,749.144,762.325,2601605.0
2014-10-31,775.507,777.703,765.254,776.239,2409012.0
2014-11-01,775.507,777.703,765.254,776.239,2409012.0
2014-11-02,775.507,777.703,765.254,776.239,2409012.0
2014-11-03,777.703,795.279,777.703,790.885,2752820.0
2014-11-04,784.294,787.223,763.057,768.184,2594596.0
2014-11-05,772.577,773.31,753.538,772.577,2163877.0
2014-11-06,769.648,799.672,767.451,796.743,2163336.0
2014-11-07,799.672,824.571,794.546,818.712,2491277.0
2014-11-08,799.672,824.571,794.546,818.712,2491277.0
2014-11-09,799.672,824.571,794.546,818.712,2491277.0
2014-11-10,821.641,841.414,817.98,833.358,1894462.0
2014-11-11,833.358,834.091,817.98,830.429,1735399.0
2014-11-12,828.232,838.484,824.571,833.358,1439913.0
2014-11-13,833.358,842.146,816.515,822.374,1984806.0
2014-11-14,826.035,850.201,820.177,842.878,1700257.0
2014-11-15,826.035,850.201,820.177,842.878,1700257.0
2014-11-16,826.035,850.201,820.177,842.878,1700257.0
2014-11-17,838.484,847.272,828.232,842.146,1691203.0
2014-11-18,846.54,861.918,835.555,851.666,1894873.0
2014-11-19,852.398,852.398,835.555,839.949,1693816.0
2014-11-20,849.469,863.383,844.343,862.65,2104753.0
2014-11-21,871.438,880.958,858.257,873.635,2483617.0
2014-11-22,871.438,880.958,858.257,873.635,2483617.0
2014-11-23,871.438,880.958,858.257,873.635,2483617.0
2014-11-24,729.738,731.568,641.495,642.594,12769824.0
2014-11-25,640.763,656.508,608.176,652.48,7491675.0
2014-11-26,648.818,660.901,631.976,658.705,5899877.0
2014-11-27,657.606,657.972,611.837,617.696,4127388.0
2014-11-28,614.4,615.133,590.967,604.148,4274761.0
2014-11-29,614.4,615.133,590.967,604.148,4274761.0
2014-11-30,614.4,615.133,590.967,604.148,4274761.0
2014-12-01,596.825,603.782,579.982,591.699,5097616.0
2014-12-02,597.557,603.416,588.404,594.994,2925878.0
2014-12-03,595.727,598.29,585.108,590.601,3099217.0
2014-12-04,590.234,592.065,578.151,579.616,2853045.0
2014-12-05,584.01,584.01,560.942,569.73,2976736.0
2014-12-06,584.01,584.01,560.942,569.73,2976736.0
2014-12-07,584.01,584.01,560.942,569.73,2976736.0
2014-12-08,570.462,578.151,555.816,561.675,2323662.0
2014-12-09,555.084,555.084,537.509,543.367,3568138.0
2014-12-10,543.001,543.001,522.863,525.06,2952130.0
2014-12-11,522.497,541.903,519.934,530.186,2396620.0
2014-12-12,523.595,523.595,496.5,496.5,2602898.0
2014-12-13,523.595,523.595,496.5,496.5,2602898.0
2014-12-14,523.595,523.595,496.5,496.5,2602898.0
2014-12-15,496.5,517.004,490.642,490.642,2784777.0
2014-12-16,489.909,504.921,481.122,503.823,2914507.0
2014-12-17,498.697,516.638,481.488,512.611,3180767.0
2014-12-18,520.3,545.93,516.272,528.721,4186153.0
2014-12-19,525.792,533.481,503.457,529.087,10308293.0
2014-12-20,525.792,533.481,503.457,529.087,10308293.0
2014-12-21,525.792,533.481,503.457,529.087,10308293.0
2014-12-22,534.946,537.509,510.414,515.906,2881643.0
2014-12-23,517.737,538.973,514.075,528.721,1889159.0
2014-12-24,522.13,531.284,519.934,529.82,317252.0
2014-12-25,522.13,531.284,519.934,529.82,317252.0
2014-12-26,522.13,531.284,519.934,529.82,317252.0
2014-12-27,522.13,531.284,519.934,529.82,317252.0
2014-12-28,522.13,531.284,519.934,529.82,317252.0
2014-12-29,535.312,536.776,515.906,519.201,1466218.0
2014-12-30,516.272,522.497,507.484,514.807,1178463.0
2014-12-31,517.371,522.863,512.977,514.807,264905.0
2015-01-01,517.371,522.863,512.977,514.807,264905.0
2015-01-02,519.201,529.453,511.512,520.666,1662200.0
2015-01-03,519.201,529.453,511.512,520.666,1662200.0
2015-01-04,519.201,529.453,511.512,520.666,1662200.0
2015-01-05,519.201,523.961,486.248,486.98,2941077.0
2015-01-06,486.98,489.543,472.334,473.066,2121679.0
2015-01-07,476.728,489.177,470.503,472.334,1954402.0
2015-01-08,480.755,488.811,473.066,473.066,3033867.0
2015-01-09,469.771,473.066,462.082,465.377,1605358.0
2015-01-10,469.771,473.066,462.082,465.377,1605358.0
2015-01-11,469.771,473.066,462.082,465.377,1605358.0
2015-01-12,465.011,465.011,443.408,445.239,1805848.0
2015-01-13,443.774,455.491,440.845,452.196,2318095.0
2015-01-14,446.337,448.168,434.987,436.817,2440772.0
2015-01-15,441.577,454.026,440.845,448.9,3174534.0
2015-01-16,446.337,447.436,437.184,446.337,2371686.0
2015-01-17,446.337,447.436,437.184,446.337,2371686.0
2015-01-18,446.337,447.436,437.184,446.337,2371686.0
2015-01-19,449.999,463.546,442.31,458.42,2743291.0
2015-01-20,463.18,485.149,460.251,471.236,3944719.0
2015-01-21,471.968,481.122,463.913,480.023,2537015.0
2015-01-22,482.22,504.921,478.925,499.063,3710376.0
2015-01-23,504.921,506.752,484.417,495.035,2345392.0
2015-01-24,504.921,506.752,484.417,495.035,2345392.0
2015-01-25,504.921,506.752,484.417,495.035,2345392.0
2015-01-26,500.894,512.611,484.417,511.146,4008824.0
2015-01-27,509.315,513.709,493.937,505.288,1585379.0
2015-01-28,507.851,522.863,504.555,509.315,2490728.0
2015-01-29,499.429,503.823,482.22,489.543,2421552.0
2015-01-30,505.288,520.666,498.331,517.004,2671601.0
2015-01-31,505.288,520.666,498.331,517.004,2671601.0
2015-02-01,505.288,520.666,498.331,517.004,2671601.0
2015-02-02,522.497,534.946,510.78,532.749,4041764.0
2015-02-03,539.34,563.505,537.143,556.182,8466983.0
2015-02-04,559.112,559.478,534.58,543.733,2956821.0
2015-02-05,537.143,570.462,519.201,564.238,3050116.0
2015-02-06,567.167,569.73,556.549,562.041,2301296.0
2015-02-07,567.167,569.73,556.549,562.041,2301296.0
2015-02-08,567.167,569.73,556.549,562.041,2301296.0
2015-02-09,561.309,593.164,557.281,589.502,2486901.0
2015-02-10,590.234,593.53,565.336,571.195,2841578.0
2015-02-11,571.195,577.785,552.155,559.478,2010417.0
2015-02-12,559.844,584.376,552.521,577.419,2439352.0
2015-02-13,579.25,588.404,573.758,585.841,2825564.0
2015-02-14,579.25,588.404,573.758,585.841,2825564.0
2015-02-15,579.25,588.404,573.758,585.841,2825564.0
2015-02-16,560.942,597.924,559.844,593.164,2585289.0
2015-02-17,585.841,616.963,577.785,595.727,2411054.0
2015-02-18,596.459,610.007,590.601,606.345,2111811.0
2015-02-19,603.416,603.416,592.065,594.628,2057120.0
