,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity
2021-08-27,848.8,850.4,848.8,849.0,278491.0
2021-08-28,848.8,850.4,848.8,849.0,278491.0
2021-08-29,848.8,850.4,848.8,849.0,278491.0
2021-08-30,848.8,850.4,848.8,849.0,278491.0
2021-08-31,848.8,850.4,848.8,849.0,278491.0
2021-09-01,848.8,850.4,848.8,849.0,278491.0
2021-09-02,848.8,850.4,848.8,849.0,278491.0
2021-09-03,848.8,850.4,848.8,849.0,278491.0
2021-09-04,848.8,850.4,848.8,849.0,278491.0
2021-09-05,848.8,850.4,848.8,849.0,278491.0
2021-09-06,848.8,850.4,848.8,849.0,278491.0
2021-09-07,848.8,850.4,848.8,849.0,278491.0
2021-09-08,848.8,850.4,848.8,849.0,278491.0
2021-09-09,848.8,850.4,848.8,849.0,278491.0
2021-09-10,848.8,850.4,848.8,849.0,278491.0
2021-09-11,848.8,850.4,848.8,849.0,278491.0
2021-09-12,848.8,850.4,848.8,849.0,278491.0
2021-09-13,848.8,850.4,848.8,849.0,278491.0
2021-09-14,848.8,850.4,848.8,849.0,278491.0
2021-09-15,848.8,850.4,848.8,849.0,278491.0
2021-09-16,848.8,850.4,848.8,849.0,278491.0
2021-09-17,848.8,850.4,848.8,849.0,278491.0
2021-09-18,848.8,850.4,848.8,849.0,278491.0
2021-09-19,848.8,850.4,848.8,849.0,278491.0
2021-09-20,848.8,850.4,848.8,849.0,278491.0
2021-09-21,848.8,850.4,848.8,849.0,278491.0
2021-09-22,848.8,850.4,848.8,849.0,278491.0
2021-09-23,848.8,850.4,848.8,849.0,278491.0
2021-09-24,848.8,850.4,848.8,849.0,278491.0
2021-09-25,848.8,850.4,848.8,849.0,278491.0
2021-09-26,848.8,850.4,848.8,849.0,278491.0
2021-09-27,848.8,850.4,848.8,849.0,278491.0
2021-09-28,848.8,850.4,848.8,849.0,278491.0
2021-09-29,848.8,850.4,848.8,849.0,278491.0
2021-09-30,848.8,850.4,848.8,849.0,278491.0
2021-10-01,848.8,850.4,848.8,849.0,278491.0
2021-10-02,848.8,850.4,848.8,849.0,278491.0
2021-10-03,848.8,850.4,848.8,849.0,278491.0
2021-10-04,848.8,850.4,848.8,849.0,278491.0
2021-10-05,848.8,850.4,848.8,849.0,278491.0
2021-10-06,848.8,850.4,848.8,849.0,278491.0
2021-10-07,848.8,850.4,848.8,849.0,278491.0
2021-10-08,848.8,850.4,848.8,849.0,278491.0
2021-10-09,848.8,850.4,848.8,849.0,278491.0
2021-10-10,848.8,850.4,848.8,849.0,278491.0
2021-10-11,848.8,850.4,848.8,849.0,278491.0
2021-10-12,848.8,850.4,848.8,849.0,278491.0
2021-10-13,848.8,850.4,848.8,849.0,278491.0
2021-10-14,848.8,850.4,848.8,849.0,278491.0
2021-10-15,848.8,850.4,848.8,849.0,278491.0
2021-10-16,848.8,850.4,848.8,849.0,278491.0
2021-10-17,848.8,850.4,848.8,849.0,278491.0
2021-10-18,848.8,850.4,848.8,849.0,278491.0
2021-10-19,848.8,850.4,848.8,849.0,278491.0
2021-10-20,848.8,850.4,848.8,849.0,278491.0
2021-10-21,848.8,850.4,848.8,849.0,278491.0
2021-10-22,848.8,850.4,848.8,849.0,278491.0
2021-10-23,848.8,850.4,848.8,849.0,278491.0
2021-10-24,848.8,850.4,848.8,849.0,278491.0
2021-10-25,848.8,850.4,848.8,849.0,278491.0
2021-10-26,848.8,850.4,848.8,849.0,278491.0
2021-10-27,848.8,850.4,848.8,849.0,278491.0
2021-10-28,848.8,850.4,848.8,849.0,278491.0
2021-10-29,848.8,850.4,848.8,849.0,278491.0
2021-10-30,848.8,850.4,848.8,849.0,278491.0
2021-10-31,848.8,850.4,848.8,849.0,278491.0
2021-11-01,848.8,850.4,848.8,849.0,278491.0
2021-11-02,848.8,850.4,848.8,849.0,278491.0
2021-11-03,848.8,850.4,848.8,849.0,278491.0
2021-11-04,848.8,850.4,848.8,849.0,278491.0
2021-11-05,848.8,850.4,848.8,849.0,278491.0
2021-11-06,848.8,850.4,848.8,849.0,278491.0
2021-11-07,848.8,850.4,848.8,849.0,278491.0
2021-11-08,848.8,850.4,848.8,849.0,278491.0
2021-11-09,848.8,850.4,848.8,849.0,278491.0
2021-11-10,848.8,850.4,848.8,849.0,278491.0
2021-11-11,848.8,850.4,848.8,849.0,278491.0
2021-11-12,848.8,850.4,848.8,849.0,278491.0
2021-11-13,848.8,850.4,848.8,849.0,278491.0
2021-11-14,848.8,850.4,848.8,849.0,278491.0
2021-11-15,848.8,850.4,848.8,849.0,278491.0
2021-11-16,848.8,850.4,848.8,849.0,278491.0
2021-11-17,848.8,850.4,848.8,849.0,278491.0
2021-11-18,848.8,850.4,848.8,849.0,278491.0
2021-11-19,848.8,850.4,848.8,849.0,278491.0
2021-11-20,848.8,850.4,848.8,849.0,278491.0
2021-11-21,848.8,850.4,848.8,849.0,278491.0
2021-11-22,848.8,850.4,848.8,849.0,278491.0
2021-11-23,848.8,850.4,848.8,849.0,278491.0
2021-11-24,848.8,850.4,848.8,849.0,278491.0
2021-11-25,848.8,850.4,848.8,849.0,278491.0
2021-11-26,848.8,850.4,848.8,849.0,278491.0
2021-11-27,848.8,850.4,848.8,849.0,278491.0
2021-11-28,848.8,850.4,848.8,849.0,278491.0
2021-11-29,848.8,850.4,848.8,849.0,278491.0
2021-11-30,848.8,850.4,848.8,849.0,278491.0
2021-12-01,848.8,850.4,848.8,849.0,278491.0
2021-12-02,848.8,850.4,848.8,849.0,278491.0
2021-12-03,848.8,850.4,848.8,849.0,278491.0
2021-12-04,848.8,850.4,848.8,849.0,278491.0
2021-12-05,848.8,850.4,848.8,849.0,278491.0
2021-12-06,848.8,850.4,848.8,849.0,278491.0
2021-12-07,848.8,850.4,848.8,849.0,278491.0
2021-12-08,848.8,850.4,848.8,849.0,278491.0
2021-12-09,848.8,850.4,848.8,849.0,278491.0
2021-12-10,848.8,850.4,848.8,849.0,278491.0
2021-12-11,848.8,850.4,848.8,849.0,278491.0
2021-12-12,848.8,850.4,848.8,849.0,278491.0
2021-12-13,848.8,850.4,848.8,849.0,278491.0
2021-12-14,848.8,850.4,848.8,849.0,278491.0
2021-12-15,848.8,850.4,848.8,849.0,278491.0
2021-12-16,848.8,850.4,848.8,849.0,278491.0
2021-12-17,848.8,850.4,848.8,849.0,278491.0
2021-12-18,848.8,850.4,848.8,849.0,278491.0
2021-12-19,848.8,850.4,848.8,849.0,278491.0
2021-12-20,848.8,850.4,848.8,849.0,278491.0
2021-12-21,848.8,850.4,848.8,849.0,278491.0
2021-12-22,848.8,850.4,848.8,849.0,278491.0
2021-12-23,848.8,850.4,848.8,849.0,278491.0
2021-12-24,848.8,850.4,848.8,849.0,278491.0
2021-12-25,848.8,850.4,848.8,849.0,278491.0
2021-12-26,848.8,850.4,848.8,849.0,278491.0
2021-12-27,848.8,850.4,848.8,849.0,278491.0
2021-12-28,848.8,850.4,848.8,849.0,278491.0
2021-12-29,848.8,850.4,848.8,849.0,278491.0
2021-12-30,848.8,850.4,848.8,849.0,278491.0
2021-12-31,848.8,850.4,848.8,849.0,278491.0
2022-01-01,848.8,850.4,848.8,849.0,278491.0
2022-01-02,848.8,850.4,848.8,849.0,278491.0
2022-01-03,848.8,850.4,848.8,849.0,278491.0
2022-01-04,848.8,850.4,848.8,849.0,278491.0
2022-01-05,848.8,850.4,848.8,849.0,278491.0
2022-01-06,848.8,850.4,848.8,849.0,278491.0
2022-01-07,848.8,850.4,848.8,849.0,278491.0
2022-01-08,848.8,850.4,848.8,849.0,278491.0
2022-01-09,848.8,850.4,848.8,849.0,278491.0
2022-01-10,848.8,850.4,848.8,849.0,278491.0
2022-01-11,848.8,850.4,848.8,849.0,278491.0
2022-01-12,848.8,850.4,848.8,849.0,278491.0
2022-01-13,848.8,850.4,848.8,849.0,278491.0
2022-01-14,848.8,850.4,848.8,849.0,278491.0
2022-01-15,848.8,850.4,848.8,849.0,278491.0
2022-01-16,848.8,850.4,848.8,849.0,278491.0
2022-01-17,848.8,850.4,848.8,849.0,278491.0
2022-01-18,848.8,850.4,848.8,849.0,278491.0
2022-01-19,848.8,850.4,848.8,849.0,278491.0
2022-01-20,848.8,850.4,848.8,849.0,278491.0
2022-01-21,848.8,850.4,848.8,849.0,278491.0
2022-01-22,848.8,850.4,848.8,849.0,278491.0
2022-01-23,848.8,850.4,848.8,849.0,278491.0
2022-01-24,848.8,850.4,848.8,849.0,278491.0
2022-01-25,848.8,850.4,848.8,849.0,278491.0
2022-01-26,848.8,850.4,848.8,849.0,278491.0
2022-01-27,848.8,850.4,848.8,849.0,278491.0
2022-01-28,848.8,850.4,848.8,849.0,278491.0
2022-01-29,848.8,850.4,848.8,849.0,278491.0
2022-01-30,848.8,850.4,848.8,849.0,278491.0
2022-01-31,848.8,850.4,848.8,849.0,278491.0
2022-02-01,848.8,850.4,848.8,849.0,278491.0
2022-02-02,848.8,850.4,848.8,849.0,278491.0
2022-02-03,848.8,850.4,848.8,849.0,278491.0
2022-02-04,848.8,850.4,848.8,849.0,278491.0
2022-02-05,848.8,850.4,848.8,849.0,278491.0
2022-02-06,848.8,850.4,848.8,849.0,278491.0
2022-02-07,848.8,850.4,848.8,849.0,278491.0
2022-02-08,848.8,850.4,848.8,849.0,278491.0
2022-02-09,848.8,850.4,848.8,849.0,278491.0
2022-02-10,848.8,850.4,848.8,849.0,278491.0
2022-02-11,848.8,850.4,848.8,849.0,278491.0
2022-02-12,848.8,850.4,848.8,849.0,278491.0
2022-02-13,848.8,850.4,848.8,849.0,278491.0
2022-02-14,848.8,850.4,848.8,849.0,278491.0
2022-02-15,848.8,850.4,848.8,849.0,278491.0
2022-02-16,848.8,850.4,848.8,849.0,278491.0
2022-02-17,848.8,850.4,848.8,849.0,278491.0
2022-02-18,848.8,850.4,848.8,849.0,278491.0
2022-02-19,848.8,850.4,848.8,849.0,278491.0
2022-02-20,848.8,850.4,848.8,849.0,278491.0
2022-02-21,848.8,850.4,848.8,849.0,278491.0
2022-02-22,848.8,850.4,848.8,849.0,278491.0
2022-02-23,848.8,850.4,848.8,849.0,278491.0
2022-02-24,848.8,850.4,848.8,849.0,278491.0
2022-02-25,848.8,850.4,848.8,849.0,278491.0
2022-02-26,848.8,850.4,848.8,849.0,278491.0
2022-02-27,848.8,850.4,848.8,849.0,278491.0
2022-02-28,848.8,850.4,848.8,849.0,278491.0
2022-03-01,848.8,850.4,848.8,849.0,278491.0
2022-03-02,848.8,850.4,848.8,849.0,278491.0
2022-03-03,848.8,850.4,848.8,849.0,278491.0
2022-03-04,848.8,850.4,848.8,849.0,278491.0
2022-03-05,848.8,850.4,848.8,849.0,278491.0
2022-03-06,848.8,850.4,848.8,849.0,278491.0
2022-03-07,848.8,850.4,848.8,849.0,278491.0
2022-03-08,848.8,850.4,848.8,849.0,278491.0
2022-03-09,848.8,850.4,848.8,849.0,278491.0
2022-03-10,848.8,850.4,848.8,849.0,278491.0
2022-03-11,848.8,850.4,848.8,849.0,278491.0
2022-03-12,848.8,850.4,848.8,849.0,278491.0
2022-03-13,848.8,850.4,848.8,849.0,278491.0
2022-03-14,848.8,850.4,848.8,849.0,278491.0
2022-03-15,848.8,850.4,848.8,849.0,278491.0
2022-03-16,848.8,850.4,848.8,849.0,278491.0
2022-03-17,848.8,850.4,848.8,849.0,278491.0
2022-03-18,848.8,850.4,848.8,849.0,278491.0
2022-03-19,848.8,850.4,848.8,849.0,278491.0
2022-03-20,848.8,850.4,848.8,849.0,278491.0
2022-03-21,848.8,850.4,848.8,849.0,278491.0
2022-03-22,848.8,850.4,848.8,849.0,278491.0
2022-03-23,848.8,850.4,848.8,849.0,278491.0
2022-03-24,848.8,850.4,848.8,849.0,278491.0
2022-03-25,848.8,850.4,848.8,849.0,278491.0
2022-03-26,848.8,850.4,848.8,849.0,278491.0
2022-03-27,848.8,850.4,848.8,849.0,278491.0
2022-03-28,848.8,850.4,848.8,849.0,278491.0
2022-03-29,848.8,850.4,848.8,849.0,278491.0
2022-03-30,848.8,850.4,848.8,849.0,278491.0
2022-03-31,848.8,850.4,848.8,849.0,278491.0
2022-04-01,848.8,850.4,848.8,849.0,278491.0
2022-04-02,848.8,850.4,848.8,849.0,278491.0
2022-04-03,848.8,850.4,848.8,849.0,278491.0
2022-04-04,848.8,850.4,848.8,849.0,278491.0
2022-04-05,848.8,850.4,848.8,849.0,278491.0
2022-04-06,848.8,850.4,848.8,849.0,278491.0
2022-04-07,848.8,850.4,848.8,849.0,278491.0
2022-04-08,848.8,850.4,848.8,849.0,278491.0
2022-04-09,848.8,850.4,848.8,849.0,278491.0
2022-04-10,848.8,850.4,848.8,849.0,278491.0
2022-04-11,848.8,850.4,848.8,849.0,278491.0
2022-04-12,848.8,850.4,848.8,849.0,278491.0
2022-04-13,848.8,850.4,848.8,849.0,278491.0
2022-04-14,848.8,850.4,848.8,849.0,278491.0
2022-04-15,848.8,850.4,848.8,849.0,278491.0
2022-04-16,848.8,850.4,848.8,849.0,278491.0
2022-04-17,848.8,850.4,848.8,849.0,278491.0
2022-04-18,848.8,850.4,848.8,849.0,278491.0
2022-04-19,848.8,850.4,848.8,849.0,278491.0
2022-04-20,848.8,850.4,848.8,849.0,278491.0
2022-04-21,848.8,850.4,848.8,849.0,278491.0
2022-04-22,848.8,850.4,848.8,849.0,278491.0
2022-04-23,848.8,850.4,848.8,849.0,278491.0
2022-04-24,848.8,850.4,848.8,849.0,278491.0
2022-04-25,848.8,850.4,848.8,849.0,278491.0
2022-04-26,848.8,850.4,848.8,849.0,278491.0
2022-04-27,848.8,850.4,848.8,849.0,278491.0
2022-04-28,848.8,850.4,848.8,849.0,278491.0
2022-04-29,848.8,850.4,848.8,849.0,278491.0
2022-04-30,848.8,850.4,848.8,849.0,278491.0
2022-05-01,848.8,850.4,848.8,849.0,278491.0
2022-05-02,848.8,850.4,848.8,849.0,278491.0
2022-05-03,848.8,850.4,848.8,849.0,278491.0
2022-05-04,848.8,850.4,848.8,849.0,278491.0
2022-05-05,848.8,850.4,848.8,849.0,278491.0
2022-05-06,848.8,850.4,848.8,849.0,278491.0
2022-05-07,848.8,850.4,848.8,849.0,278491.0
2022-05-08,848.8,850.4,848.8,849.0,278491.0
2022-05-09,848.8,850.4,848.8,849.0,278491.0
2022-05-10,848.8,850.4,848.8,849.0,278491.0
2022-05-11,848.8,850.4,848.8,849.0,278491.0
2022-05-12,848.8,850.4,848.8,849.0,278491.0
2022-05-13,848.8,850.4,848.8,849.0,278491.0
2022-05-14,848.8,850.4,848.8,849.0,278491.0
2022-05-15,848.8,850.4,848.8,849.0,278491.0
2022-05-16,848.8,850.4,848.8,849.0,278491.0
2022-05-17,848.8,850.4,848.8,849.0,278491.0
2022-05-18,848.8,850.4,848.8,849.0,278491.0
2022-05-19,848.8,850.4,848.8,849.0,278491.0
2022-05-20,848.8,850.4,848.8,849.0,278491.0
2022-05-21,848.8,850.4,848.8,849.0,278491.0
2022-05-22,848.8,850.4,848.8,849.0,278491.0
2022-05-23,848.8,850.4,848.8,849.0,278491.0
2022-05-24,848.8,850.4,848.8,849.0,278491.0
2022-05-25,848.8,850.4,848.8,849.0,278491.0
2022-05-26,848.8,850.4,848.8,849.0,278491.0
2022-05-27,848.8,850.4,848.8,849.0,278491.0
2022-05-28,848.8,850.4,848.8,849.0,278491.0
2022-05-29,848.8,850.4,848.8,849.0,278491.0
2022-05-30,848.8,850.4,848.8,849.0,278491.0
2022-05-31,848.8,850.4,848.8,849.0,278491.0
2022-06-01,848.8,850.4,848.8,849.0,278491.0
2022-06-02,848.8,850.4,848.8,849.0,278491.0
2022-06-03,848.8,850.4,848.8,849.0,278491.0
2022-06-04,848.8,850.4,848.8,849.0,278491.0
2022-06-05,848.8,850.4,848.8,849.0,278491.0
2022-06-06,848.8,850.4,848.8,849.0,278491.0
2022-06-07,848.8,850.4,848.8,849.0,278491.0
2022-06-08,848.8,850.4,848.8,849.0,278491.0
2022-06-09,848.8,850.4,848.8,849.0,278491.0
2022-06-10,848.8,850.4,848.8,849.0,278491.0
2022-06-11,848.8,850.4,848.8,849.0,278491.0
2022-06-12,848.8,850.4,848.8,849.0,278491.0
2022-06-13,848.8,850.4,848.8,849.0,278491.0
2022-06-14,848.8,850.4,848.8,849.0,278491.0
2022-06-15,848.8,850.4,848.8,849.0,278491.0
2022-06-16,848.8,850.4,848.8,849.0,278491.0
2022-06-17,848.8,850.4,848.8,849.0,278491.0
2022-06-18,848.8,850.4,848.8,849.0,278491.0
2022-06-19,848.8,850.4,848.8,849.0,278491.0
2022-06-20,848.8,850.4,848.8,849.0,278491.0
2022-06-21,848.8,850.4,848.8,849.0,278491.0
2022-06-22,848.8,850.4,848.8,849.0,278491.0
2022-06-23,848.8,850.4,848.8,849.0,278491.0
2022-06-24,848.8,850.4,848.8,849.0,278491.0
2022-06-25,848.8,850.4,848.8,849.0,278491.0
2022-06-26,848.8,850.4,848.8,849.0,278491.0
2022-06-27,848.8,850.4,848.8,849.0,278491.0
2022-06-28,848.8,850.4,848.8,849.0,278491.0
2022-06-29,848.8,850.4,848.8,849.0,278491.0
2022-06-30,848.8,850.4,848.8,849.0,278491.0
2022-07-01,848.8,850.4,848.8,849.0,278491.0
2022-07-02,848.8,850.4,848.8,849.0,278491.0
2022-07-03,848.8,850.4,848.8,849.0,278491.0
2022-07-04,848.8,850.4,848.8,849.0,278491.0
2022-07-05,848.8,850.4,848.8,849.0,278491.0
2022-07-06,848.8,850.4,848.8,849.0,278491.0
2022-07-07,848.8,850.4,848.8,849.0,278491.0
2022-07-08,848.8,850.4,848.8,849.0,278491.0
2022-07-09,848.8,850.4,848.8,849.0,278491.0
2022-07-10,848.8,850.4,848.8,849.0,278491.0
2022-07-11,848.8,850.4,848.8,849.0,278491.0
2022-07-12,848.8,850.4,848.8,849.0,278491.0
2022-07-13,848.8,850.4,848.8,849.0,278491.0
2022-07-14,848.8,850.4,848.8,849.0,278491.0
2022-07-15,848.8,850.4,848.8,849.0,278491.0
2022-07-16,848.8,850.4,848.8,849.0,278491.0
2022-07-17,848.8,850.4,848.8,849.0,278491.0
2022-07-18,848.8,850.4,848.8,849.0,278491.0
2022-07-19,848.8,850.4,848.8,849.0,278491.0
2022-07-20,848.8,850.4,848.8,849.0,278491.0
2022-07-21,848.8,850.4,848.8,849.0,278491.0
2022-07-22,848.8,850.4,848.8,849.0,278491.0
2022-07-23,848.8,850.4,848.8,849.0,278491.0
2022-07-24,848.8,850.4,848.8,849.0,278491.0
2022-07-25,848.8,850.4,848.8,849.0,278491.0
2022-07-26,848.8,850.4,848.8,849.0,278491.0
2022-07-27,848.8,850.4,848.8,849.0,278491.0
2022-07-28,848.8,850.4,848.8,849.0,278491.0
2022-07-29,848.8,850.4,848.8,849.0,278491.0
2022-07-30,848.8,850.4,848.8,849.0,278491.0
2022-07-31,848.8,850.4,848.8,849.0,278491.0
2022-08-01,848.8,850.4,848.8,849.0,278491.0
2022-08-02,848.8,850.4,848.8,849.0,278491.0
2022-08-03,848.8,850.4,848.8,849.0,278491.0
2022-08-04,848.8,850.4,848.8,849.0,278491.0
2022-08-05,848.8,850.4,848.8,849.0,278491.0
2022-08-06,848.8,850.4,848.8,849.0,278491.0
2022-08-07,848.8,850.4,848.8,849.0,278491.0
2022-08-08,848.8,850.4,848.8,849.0,278491.0
2022-08-09,848.8,850.4,848.8,849.0,278491.0
2022-08-10,848.8,850.4,848.8,849.0,278491.0
2022-08-11,848.8,850.4,848.8,849.0,278491.0
2022-08-12,848.8,850.4,848.8,849.0,278491.0
2022-08-13,848.8,850.4,848.8,849.0,278491.0
2022-08-14,848.8,850.4,848.8,849.0,278491.0
2022-08-15,848.8,850.4,848.8,849.0,278491.0
2022-08-16,848.8,850.4,848.8,849.0,278491.0
2022-08-17,848.8,850.4,848.8,849.0,278491.0
2022-08-18,848.8,850.4,848.8,849.0,278491.0
2022-08-19,848.8,850.4,848.8,849.0,278491.0
2022-08-20,848.8,850.4,848.8,849.0,278491.0
2022-08-21,848.8,850.4,848.8,849.0,278491.0
2022-08-22,848.8,850.4,848.8,849.0,278491.0
2022-08-23,848.8,850.4,848.8,849.0,278491.0
2022-08-24,848.8,850.4,848.8,849.0,278491.0
2022-08-25,848.8,850.4,848.8,849.0,278491.0
2022-08-26,848.8,850.4,848.8,849.0,278491.0
2022-08-27,848.8,850.4,848.8,849.0,278491.0
2022-08-28,848.8,850.4,848.8,849.0,278491.0
2022-08-29,848.8,850.4,848.8,849.0,278491.0
2022-08-30,848.8,850.4,848.8,849.0,278491.0
2022-08-31,848.8,850.4,848.8,849.0,278491.0
2022-09-01,848.8,850.4,848.8,849.0,278491.0
2022-09-02,848.8,850.4,848.8,849.0,278491.0
2022-09-03,848.8,850.4,848.8,849.0,278491.0
2022-09-04,848.8,850.4,848.8,849.0,278491.0
2022-09-05,848.8,850.4,848.8,849.0,278491.0
2022-09-06,848.8,850.4,848.8,849.0,278491.0
2022-09-07,848.8,850.4,848.8,849.0,278491.0
2022-09-08,848.8,850.4,848.8,849.0,278491.0
2022-09-09,848.8,850.4,848.8,849.0,278491.0
2022-09-10,848.8,850.4,848.8,849.0,278491.0
2022-09-11,848.8,850.4,848.8,849.0,278491.0
2022-09-12,848.8,850.4,848.8,849.0,278491.0
2022-09-13,848.8,850.4,848.8,849.0,278491.0
2022-09-14,848.8,850.4,848.8,849.0,278491.0
2022-09-15,848.8,850.4,848.8,849.0,278491.0
2022-09-16,848.8,850.4,848.8,849.0,278491.0
2022-09-17,848.8,850.4,848.8,849.0,278491.0
2022-09-18,848.8,850.4,848.8,849.0,278491.0
2022-09-19,848.8,850.4,848.8,849.0,278491.0
2022-09-20,848.8,850.4,848.8,849.0,278491.0
2022-09-21,848.8,850.4,848.8,849.0,278491.0
2022-09-22,848.8,850.4,848.8,849.0,278491.0
2022-09-23,848.8,850.4,848.8,849.0,278491.0
2022-09-24,848.8,850.4,848.8,849.0,278491.0
2022-09-25,848.8,850.4,848.8,849.0,278491.0
2022-09-26,848.8,850.4,848.8,849.0,278491.0
2022-09-27,848.8,850.4,848.8,849.0,278491.0
2022-09-28,848.8,850.4,848.8,849.0,278491.0
2022-09-29,848.8,850.4,848.8,849.0,278491.0
2022-09-30,848.8,850.4,848.8,849.0,278491.0
2022-10-01,848.8,850.4,848.8,849.0,278491.0
2022-10-02,848.8,850.4,848.8,849.0,278491.0
2022-10-03,848.8,850.4,848.8,849.0,278491.0
2022-10-04,848.8,850.4,848.8,849.0,278491.0
2022-10-05,848.8,850.4,848.8,849.0,278491.0
2022-10-06,848.8,850.4,848.8,849.0,278491.0
2022-10-07,848.8,850.4,848.8,849.0,278491.0
2022-10-08,848.8,850.4,848.8,849.0,278491.0
2022-10-09,848.8,850.4,848.8,849.0,278491.0
2022-10-10,848.8,850.4,848.8,849.0,278491.0
2022-10-11,848.8,850.4,848.8,849.0,278491.0
2022-10-12,848.8,850.4,848.8,849.0,278491.0
2022-10-13,848.8,850.4,848.8,849.0,278491.0
2022-10-14,848.8,850.4,848.8,849.0,278491.0
2022-10-15,848.8,850.4,848.8,849.0,278491.0
2022-10-16,848.8,850.4,848.8,849.0,278491.0
2022-10-17,848.8,850.4,848.8,849.0,278491.0
2022-10-18,848.8,850.4,848.8,849.0,278491.0
2022-10-19,848.8,850.4,848.8,849.0,278491.0
2022-10-20,848.8,850.4,848.8,849.0,278491.0
2022-10-21,848.8,850.4,848.8,849.0,278491.0
2022-10-22,848.8,850.4,848.8,849.0,278491.0
2022-10-23,848.8,850.4,848.8,849.0,278491.0
2022-10-24,848.8,850.4,848.8,849.0,278491.0
2022-10-25,848.8,850.4,848.8,849.0,278491.0
2022-10-26,848.8,850.4,848.8,849.0,278491.0
2022-10-27,848.8,850.4,848.8,849.0,278491.0
2022-10-28,848.8,850.4,848.8,849.0,278491.0
2022-10-29,848.8,850.4,848.8,849.0,278491.0
2022-10-30,848.8,850.4,848.8,849.0,278491.0
2022-10-31,848.8,850.4,848.8,849.0,278491.0
2022-11-01,848.8,850.4,848.8,849.0,278491.0
2022-11-02,848.8,850.4,848.8,849.0,278491.0
2022-11-03,848.8,850.4,848.8,849.0,278491.0
2022-11-04,848.8,850.4,848.8,849.0,278491.0
2022-11-05,848.8,850.4,848.8,849.0,278491.0
2022-11-06,848.8,850.4,848.8,849.0,278491.0
2022-11-07,848.8,850.4,848.8,849.0,278491.0
2022-11-08,848.8,850.4,848.8,849.0,278491.0
2022-11-09,848.8,850.4,848.8,849.0,278491.0
2022-11-10,848.8,850.4,848.8,849.0,278491.0
2022-11-11,848.8,850.4,848.8,849.0,278491.0
2022-11-12,848.8,850.4,848.8,849.0,278491.0
2022-11-13,848.8,850.4,848.8,849.0,278491.0
2022-11-14,848.8,850.4,848.8,849.0,278491.0
2022-11-15,848.8,850.4,848.8,849.0,278491.0
2022-11-16,848.8,850.4,848.8,849.0,278491.0
2022-11-17,848.8,850.4,848.8,849.0,278491.0
2022-11-18,848.8,850.4,848.8,849.0,278491.0
2022-11-19,848.8,850.4,848.8,849.0,278491.0
2022-11-20,848.8,850.4,848.8,849.0,278491.0
2022-11-21,848.8,850.4,848.8,849.0,278491.0
2022-11-22,848.8,850.4,848.8,849.0,278491.0
2022-11-23,848.8,850.4,848.8,849.0,278491.0
2022-11-24,848.8,850.4,848.8,849.0,278491.0
2022-11-25,848.8,850.4,848.8,849.0,278491.0
2022-11-26,848.8,850.4,848.8,849.0,278491.0
2022-11-27,848.8,850.4,848.8,849.0,278491.0
2022-11-28,848.8,850.4,848.8,849.0,278491.0
2022-11-29,848.8,850.4,848.8,849.0,278491.0
2022-11-30,848.8,850.4,848.8,849.0,278491.0
2022-12-01,848.8,850.4,848.8,849.0,278491.0
2022-12-02,848.8,850.4,848.8,849.0,278491.0
2022-12-03,848.8,850.4,848.8,849.0,278491.0
2022-12-04,848.8,850.4,848.8,849.0,278491.0
2022-12-05,848.8,850.4,848.8,849.0,278491.0
