,SMWH LN Equity,SMWH LN Equity,SMWH LN Equity,SMWH LN Equity,SMWH LN Equity
2021-06-29,1589.834,1645.294,1561.618,1573.78,492400.0
2021-06-30,1556.753,1580.105,1525.132,1565.024,516190.0
2021-07-01,1572.807,1647.24,1572.807,1647.24,489180.0
2021-07-02,1629.24,1659.888,1626.321,1629.24,325166.0
2021-07-03,1629.24,1659.888,1626.321,1629.24,325166.0
2021-07-04,1629.24,1659.888,1626.321,1629.24,325166.0
2021-07-05,1625.834,1669.618,1609.78,1662.807,302906.0
2021-07-06,1629.726,1674.483,1627.294,1634.105,233173.0
2021-07-07,1641.402,1644.321,1600.051,1604.915,219538.0
2021-07-08,1584.483,1623.888,1554.807,1578.645,394543.0
2021-07-09,1614.159,1648.699,1585.943,1629.726,275375.0
2021-07-10,1614.159,1648.699,1585.943,1629.726,275375.0
2021-07-11,1614.159,1648.699,1585.943,1629.726,275375.0
2021-07-12,1605.402,1630.699,1568.916,1579.618,218198.0
2021-07-13,1604.915,1604.915,1547.024,1549.456,317920.0
2021-07-14,1524.645,1550.429,1515.889,1535.348,376404.0
2021-07-15,1531.456,1550.916,1493.024,1502.267,444252.0
2021-07-16,1509.564,1536.321,1499.348,1517.835,351918.0
2021-07-17,1509.564,1536.321,1499.348,1517.835,351918.0
2021-07-18,1509.564,1536.321,1499.348,1517.835,351918.0
2021-07-19,1496.916,1497.402,1421.997,1439.024,451847.0
2021-07-20,1471.132,1476.97,1424.916,1473.564,371788.0
2021-07-21,1489.618,1577.186,1485.727,1570.861,340169.0
2021-07-22,1580.105,1635.078,1580.105,1596.645,399192.0
2021-07-23,1600.051,1634.591,1600.051,1607.834,363875.0
2021-07-24,1600.051,1634.591,1600.051,1607.834,363875.0
2021-07-25,1600.051,1634.591,1600.051,1607.834,363875.0
2021-07-26,1593.726,1638.483,1582.537,1634.591,301420.0
2021-07-27,1601.997,1637.023,1588.375,1620.969,301761.0
2021-07-28,1620.969,1664.267,1618.051,1637.996,414422.0
2021-07-29,1642.375,1652.591,1594.699,1601.024,236894.0
2021-07-30,1585.943,1591.294,1557.726,1581.078,272586.0
2021-07-31,1585.943,1591.294,1557.726,1581.078,272586.0
2021-08-01,1585.943,1591.294,1557.726,1581.078,272586.0
2021-08-02,1600.537,1639.456,1594.699,1600.537,201934.0
2021-08-03,1594.699,1616.105,1580.591,1592.267,202740.0
2021-08-04,1624.861,1624.861,1567.943,1590.321,208191.0
2021-08-05,1627.294,1637.023,1576.699,1635.564,224664.0
2021-08-06,1674.483,1674.483,1598.591,1614.159,185046.0
2021-08-07,1674.483,1674.483,1598.591,1614.159,185046.0
2021-08-08,1674.483,1674.483,1598.591,1614.159,185046.0
2021-08-09,1599.564,1627.78,1589.348,1620.969,260805.0
2021-08-10,1618.537,1638.483,1606.375,1619.996,197609.0
2021-08-11,1635.564,1644.807,1611.726,1621.942,236525.0
2021-08-12,1599.564,1635.078,1599.564,1615.618,195858.0
2021-08-13,1628.753,1645.78,1621.942,1629.726,290888.0
2021-08-14,1628.753,1645.78,1621.942,1629.726,290888.0
2021-08-15,1628.753,1645.78,1621.942,1629.726,290888.0
2021-08-16,1599.564,1618.537,1571.348,1578.645,159326.0
2021-08-17,1616.591,1616.591,1550.916,1565.997,259324.0
2021-08-18,1566.483,1601.51,1553.834,1597.618,197820.0
2021-08-19,1577.186,1603.942,1552.861,1575.726,254623.0
2021-08-20,1614.159,1614.159,1574.267,1592.753,191287.0
2021-08-21,1614.159,1614.159,1574.267,1592.753,191287.0
2021-08-22,1614.159,1614.159,1574.267,1592.753,191287.0
2021-08-23,1591.78,1622.429,1572.321,1595.672,177811.0
2021-08-24,1607.834,1644.807,1607.348,1634.105,290456.0
2021-08-25,1629.726,1663.78,1606.861,1650.645,254881.0
2021-08-26,1610.753,1645.294,1610.753,1629.24,280029.0
2021-08-27,1635.564,1635.564,1594.213,1621.942,162685.0
2021-08-28,1635.564,1635.564,1594.213,1621.942,162685.0
2021-08-29,1635.564,1635.564,1594.213,1621.942,162685.0
2021-08-30,1635.564,1635.564,1594.213,1621.942,162685.0
2021-08-31,1628.267,1628.267,1578.159,1587.888,490163.0
2021-09-01,1579.132,1579.132,1474.051,1527.564,1341865.0
2021-09-02,1540.213,1559.672,1512.97,1528.051,360089.0
2021-09-03,1518.808,1528.537,1475.51,1475.51,424210.0
2021-09-04,1518.808,1528.537,1475.51,1475.51,424210.0
2021-09-05,1518.808,1528.537,1475.51,1475.51,424210.0
2021-09-06,1485.727,1490.591,1459.456,1459.456,176397.0
2021-09-07,1460.916,1472.105,1450.7,1457.024,248610.0
2021-09-08,1449.24,1465.294,1438.537,1444.862,404820.0
2021-09-09,1433.673,1464.321,1430.754,1458.97,563892.0
2021-09-10,1479.889,1479.889,1434.646,1466.267,610932.0
2021-09-11,1479.889,1479.889,1434.646,1466.267,610932.0
2021-09-12,1479.889,1479.889,1434.646,1466.267,610932.0
2021-09-13,1483.781,1533.889,1483.781,1522.213,401456.0
2021-09-14,1524.159,1635.564,1524.159,1584.483,602324.0
2021-09-15,1581.564,1586.915,1555.78,1566.483,546732.0
2021-09-16,1576.213,1598.591,1561.618,1580.105,285280.0
2021-09-17,1598.105,1626.807,1592.267,1606.375,454324.0
2021-09-18,1598.105,1626.807,1592.267,1606.375,454324.0
2021-09-19,1598.105,1626.807,1592.267,1606.375,454324.0
2021-09-20,1633.618,1648.213,1565.51,1627.294,283443.0
2021-09-21,1637.51,1689.564,1637.51,1650.645,429600.0
2021-09-22,1663.294,1674.969,1630.699,1669.132,263684.0
2021-09-23,1689.077,1691.51,1645.294,1658.915,244388.0
2021-09-24,1632.645,1672.05,1632.645,1665.726,268345.0
2021-09-25,1632.645,1672.05,1632.645,1665.726,268345.0
2021-09-26,1632.645,1672.05,1632.645,1665.726,268345.0
2021-09-27,1702.213,1760.591,1678.375,1756.699,323688.0
2021-09-28,1759.131,1759.131,1695.888,1695.888,282827.0
2021-09-29,1698.807,1718.267,1686.159,1695.402,173436.0
2021-09-30,1694.915,1712.915,1663.294,1666.699,313880.0
2021-10-01,1662.807,1711.942,1628.267,1701.24,334861.0
2021-10-02,1662.807,1711.942,1628.267,1701.24,334861.0
2021-10-03,1662.807,1711.942,1628.267,1701.24,334861.0
2021-10-04,1701.24,1722.158,1670.591,1670.591,277105.0
2021-10-05,1700.753,1700.753,1662.807,1670.591,129823.0
2021-10-06,1649.186,1649.186,1585.456,1589.834,326325.0
2021-10-07,1599.564,1613.186,1566.483,1586.915,311430.0
2021-10-08,1602.969,1610.753,1563.564,1582.537,217551.0
2021-10-09,1602.969,1610.753,1563.564,1582.537,217551.0
2021-10-10,1602.969,1610.753,1563.564,1582.537,217551.0
2021-10-11,1550.916,1575.726,1550.916,1574.753,192479.0
2021-10-12,1541.672,1564.537,1541.672,1547.024,315923.0
2021-10-13,1527.564,1579.618,1527.564,1566.97,255069.0
2021-10-14,1589.834,1603.456,1573.294,1593.726,227292.0
2021-10-15,1613.186,1621.942,1593.726,1613.186,288538.0
2021-10-16,1613.186,1621.942,1593.726,1613.186,288538.0
2021-10-17,1613.186,1621.942,1593.726,1613.186,288538.0
2021-10-18,1608.807,1617.564,1562.591,1572.807,240258.0
2021-10-19,1573.78,1579.132,1555.294,1561.618,239283.0
2021-10-20,1574.267,1574.267,1504.213,1521.726,276921.0
2021-10-21,1511.024,1511.997,1479.889,1500.808,259119.0
2021-10-22,1504.699,1567.943,1497.889,1532.429,775382.0
2021-10-23,1504.699,1567.943,1497.889,1532.429,775382.0
2021-10-24,1504.699,1567.943,1497.889,1532.429,775382.0
2021-10-25,1537.294,1542.159,1513.943,1523.186,309145.0
2021-10-26,1523.186,1586.915,1521.24,1573.78,284649.0
2021-10-27,1579.132,1589.348,1563.564,1577.186,221332.0
2021-10-28,1602.969,1602.969,1553.348,1556.753,156884.0
2021-10-29,1542.645,1554.807,1515.889,1519.78,272694.0
2021-10-30,1542.645,1554.807,1515.889,1519.78,272694.0
2021-10-31,1542.645,1554.807,1515.889,1519.78,272694.0
2021-11-01,1508.105,1543.618,1508.105,1541.186,321552.0
2021-11-02,1503.726,1558.213,1503.726,1516.375,193558.0
2021-11-03,1505.672,1529.997,1483.781,1502.267,251999.0
2021-11-04,1513.456,1520.267,1494.483,1515.402,499347.0
2021-11-05,1535.348,1676.915,1457.51,1621.456,770366.0
2021-11-06,1535.348,1676.915,1457.51,1621.456,770366.0
2021-11-07,1535.348,1676.915,1457.51,1621.456,770366.0
2021-11-08,1624.861,1625.348,1580.591,1615.618,260263.0
2021-11-09,1613.672,1631.186,1578.645,1582.051,318874.0
2021-11-10,1576.213,1603.942,1561.132,1571.348,578736.0
2021-11-11,1582.051,1586.429,1515.889,1563.078,591365.0
2021-11-12,1527.564,1594.213,1525.618,1588.861,377846.0
2021-11-13,1527.564,1594.213,1525.618,1588.861,377846.0
2021-11-14,1527.564,1594.213,1525.618,1588.861,377846.0
2021-11-15,1605.402,1655.996,1577.672,1597.618,386394.0
2021-11-16,1634.105,1634.105,1573.78,1580.591,366344.0
2021-11-17,1576.699,1578.645,1508.105,1508.105,284209.0
2021-11-18,1508.105,1524.159,1482.321,1491.564,256632.0
2021-11-19,1516.862,1531.943,1457.024,1473.078,358494.0
2021-11-20,1516.862,1531.943,1457.024,1473.078,358494.0
2021-11-21,1516.862,1531.943,1457.024,1473.078,358494.0
2021-11-22,1472.105,1500.808,1457.997,1474.051,207902.0
2021-11-23,1458.97,1517.835,1454.105,1484.267,211919.0
2021-11-24,1469.672,1493.51,1461.889,1473.078,212466.0
2021-11-25,1478.429,1503.726,1463.835,1488.645,137126.0
2021-11-26,1424.429,1424.429,1271.186,1275.565,780171.0
2021-11-27,1424.429,1424.429,1271.186,1275.565,780171.0
2021-11-28,1424.429,1424.429,1271.186,1275.565,780171.0
2021-11-29,1300.862,1408.862,1300.862,1346.105,764836.0
2021-11-30,1313.997,1324.7,1283.349,1290.159,741834.0
2021-12-01,1298.916,1346.592,1289.186,1315.457,344719.0
2021-12-02,1288.213,1333.457,1279.457,1311.565,348478.0
2021-12-03,1318.376,1338.321,1298.43,1300.376,151956.0
2021-12-04,1318.376,1338.321,1298.43,1300.376,151956.0
2021-12-05,1318.376,1338.321,1298.43,1300.376,151956.0
2021-12-06,1326.159,1362.159,1293.078,1354.375,270404.0
2021-12-07,1367.997,1385.997,1357.294,1379.186,196059.0
2021-12-08,1381.619,1395.727,1332.97,1385.997,276753.0
2021-12-09,1403.024,1403.024,1379.673,1393.781,315083.0
2021-12-10,1416.159,1416.159,1345.132,1345.132,342514.0
2021-12-11,1416.159,1416.159,1345.132,1345.132,342514.0
2021-12-12,1416.159,1416.159,1345.132,1345.132,342514.0
2021-12-13,1341.727,1348.538,1282.376,1298.916,251234.0
2021-12-14,1299.889,1346.105,1299.889,1334.916,422534.0
2021-12-15,1302.808,1346.592,1302.808,1318.862,518750.0
2021-12-16,1354.375,1354.375,1298.43,1298.43,390726.0
2021-12-17,1273.132,1362.159,1273.132,1362.159,1174156.0
2021-12-18,1273.132,1362.159,1273.132,1362.159,1174156.0
2021-12-19,1273.132,1362.159,1273.132,1362.159,1174156.0
2021-12-20,1319.835,1319.835,1267.781,1309.132,437066.0
2021-12-21,1331.997,1367.511,1319.348,1357.294,412191.0
2021-12-22,1332.484,1415.673,1332.484,1395.727,485458.0
2021-12-23,1425.402,1458.97,1408.862,1432.213,172024.0
2021-12-24,1453.132,1453.132,1427.835,1427.835,43778.0
2021-12-25,1453.132,1453.132,1427.835,1427.835,43778.0
2021-12-26,1453.132,1453.132,1427.835,1427.835,43778.0
2021-12-27,1453.132,1453.132,1427.835,1427.835,43778.0
2021-12-28,1453.132,1453.132,1427.835,1427.835,43778.0
2021-12-29,1441.456,1475.997,1437.564,1446.321,168449.0
2021-12-30,1453.618,1458.483,1434.646,1455.078,118783.0
2021-12-31,1445.835,1450.213,1430.267,1439.997,76741.0
2022-01-01,1445.835,1450.213,1430.267,1439.997,76741.0
2022-01-02,1445.835,1450.213,1430.267,1439.997,76741.0
2022-01-03,1445.835,1450.213,1430.267,1439.997,76741.0
2022-01-04,1473.564,1543.618,1473.564,1526.591,372269.0
2022-01-05,1527.564,1549.456,1513.456,1521.726,185432.0
2022-01-06,1515.889,1579.132,1511.997,1547.51,522740.0
2022-01-07,1514.916,1554.807,1514.916,1543.618,127797.0
2022-01-08,1514.916,1554.807,1514.916,1543.618,127797.0
2022-01-09,1514.916,1554.807,1514.916,1543.618,127797.0
2022-01-10,1550.916,1578.645,1539.726,1545.564,221381.0
2022-01-11,1575.726,1575.726,1537.294,1569.402,355104.0
2022-01-12,1567.943,1581.564,1523.186,1531.943,200998.0
2022-01-13,1532.429,1535.835,1503.726,1517.835,131381.0
2022-01-14,1517.835,1549.456,1506.645,1522.213,486029.0
2022-01-15,1517.835,1549.456,1506.645,1522.213,486029.0
2022-01-16,1517.835,1549.456,1506.645,1522.213,486029.0
2022-01-17,1558.213,1558.213,1521.726,1539.726,206305.0
2022-01-18,1498.862,1528.537,1497.889,1510.537,168433.0
2022-01-19,1518.321,1621.456,1515.402,1617.564,400165.0
2022-01-20,1628.267,1665.726,1614.645,1651.618,431396.0
2022-01-21,1615.132,1669.618,1615.132,1655.51,366692.0
2022-01-22,1615.132,1669.618,1615.132,1655.51,366692.0
2022-01-23,1615.132,1669.618,1615.132,1655.51,366692.0
2022-01-24,1683.24,1683.24,1592.753,1601.51,274763.0
2022-01-25,1621.456,1645.78,1599.078,1617.564,242963.0
2022-01-26,1650.159,1664.753,1623.888,1623.888,392513.0
2022-01-27,1603.456,1670.591,1599.564,1662.321,287085.0
2022-01-28,1657.942,1676.915,1625.348,1635.564,350833.0
2022-01-29,1657.942,1676.915,1625.348,1635.564,350833.0
2022-01-30,1657.942,1676.915,1625.348,1635.564,350833.0
2022-01-31,1675.456,1675.456,1585.456,1603.456,407304.0
2022-02-01,1627.294,1666.699,1611.24,1645.294,211464.0
2022-02-02,1669.132,1673.51,1598.591,1598.591,187050.0
2022-02-03,1611.24,1613.672,1574.753,1594.213,194395.0
2022-02-04,1568.916,1608.807,1568.916,1581.564,173440.0
2022-02-05,1568.916,1608.807,1568.916,1581.564,173440.0
2022-02-06,1568.916,1608.807,1568.916,1581.564,173440.0
2022-02-07,1552.861,1600.537,1552.861,1585.943,186807.0
2022-02-08,1551.889,1601.024,1551.402,1588.375,155381.0
2022-02-09,1605.402,1674.483,1605.402,1631.186,413334.0
2022-02-10,1631.186,1669.132,1624.375,1648.213,283562.0
2022-02-11,1614.159,1640.915,1604.915,1615.618,127249.0
2022-02-12,1614.159,1640.915,1604.915,1615.618,127249.0
2022-02-13,1614.159,1640.915,1604.915,1615.618,127249.0
2022-02-14,1586.429,1586.915,1527.564,1548.483,209401.0
2022-02-15,1565.51,1610.267,1533.402,1610.267,214590.0
2022-02-16,1641.888,1641.888,1580.591,1605.402,186998.0
2022-02-17,1639.456,1639.456,1535.348,1535.348,292057.0
2022-02-18,1553.348,1553.348,1508.591,1508.591,145549.0
2022-02-19,1553.348,1553.348,1508.591,1508.591,145549.0
2022-02-20,1553.348,1553.348,1508.591,1508.591,145549.0
2022-02-21,1515.889,1535.835,1495.456,1500.321,191216.0
2022-02-22,1462.862,1547.997,1459.456,1532.429,226825.0
2022-02-23,1568.916,1573.294,1528.051,1533.402,424471.0
2022-02-24,1466.754,1531.943,1444.862,1517.835,485754.0
2022-02-25,1517.835,1584.483,1512.483,1584.483,424394.0
2022-02-26,1517.835,1584.483,1512.483,1584.483,424394.0
2022-02-27,1517.835,1584.483,1512.483,1584.483,424394.0
2022-02-28,1571.348,1581.564,1547.51,1581.564,263355.0
2022-03-01,1541.186,1630.699,1541.186,1573.294,956955.0
2022-03-02,1542.645,1587.402,1535.835,1550.429,787639.0
2022-03-03,1544.591,1572.321,1460.916,1462.862,812617.0
2022-03-04,1509.078,1509.078,1343.186,1343.186,436172.0
2022-03-05,1509.078,1509.078,1343.186,1343.186,436172.0
2022-03-06,1509.078,1509.078,1343.186,1343.186,436172.0
2022-03-07,1350.484,1350.484,1228.376,1301.835,466125.0
2022-03-08,1274.105,1360.213,1269.727,1334.916,330635.0
2022-03-09,1371.889,1428.321,1371.889,1405.456,365261.0
2022-03-10,1433.673,1433.673,1369.456,1374.808,409933.0
2022-03-11,1417.132,1417.132,1383.565,1383.565,228021.0
2022-03-12,1417.132,1417.132,1383.565,1383.565,228021.0
2022-03-13,1417.132,1417.132,1383.565,1383.565,228021.0
2022-03-14,1383.565,1413.24,1380.646,1390.862,173225.0
2022-03-15,1389.402,1402.051,1353.889,1389.889,163967.0
2022-03-16,1424.429,1439.51,1397.673,1434.159,611744.0
2022-03-17,1422.483,1462.375,1414.213,1433.186,295288.0
2022-03-18,1440.483,1447.294,1414.213,1447.294,408672.0
2022-03-19,1440.483,1447.294,1414.213,1447.294,408672.0
2022-03-20,1440.483,1447.294,1414.213,1447.294,408672.0
2022-03-21,1473.078,1473.078,1411.781,1440.483,192199.0
2022-03-22,1400.105,1443.889,1400.105,1423.456,273637.0
2022-03-23,1418.592,1439.997,1399.619,1399.619,224957.0
2022-03-24,1385.511,1403.51,1369.456,1387.456,172352.0
2022-03-25,1392.808,1419.078,1381.132,1417.619,201444.0
2022-03-26,1392.808,1419.078,1381.132,1417.619,201444.0
2022-03-27,1392.808,1419.078,1381.132,1417.619,201444.0
2022-03-28,1425.402,1457.997,1421.51,1432.7,206224.0
2022-03-29,1440.483,1500.808,1440.483,1500.808,285677.0
2022-03-30,1468.213,1497.889,1430.267,1430.267,244414.0
2022-03-31,1439.997,1444.862,1394.754,1397.186,163951.0
2022-04-01,1428.808,1428.808,1391.348,1397.673,127223.0
2022-04-02,1428.808,1428.808,1391.348,1397.673,127223.0
2022-04-03,1428.808,1428.808,1391.348,1397.673,127223.0
2022-04-04,1400.105,1410.321,1387.456,1404.97,202971.0
2022-04-05,1430.267,1435.619,1386.483,1425.402,299528.0
2022-04-06,1463.348,1463.348,1394.754,1409.348,308145.0
2022-04-07,1435.132,1435.132,1389.402,1399.132,315373.0
2022-04-08,1426.375,1426.375,1394.754,1406.916,193510.0
2022-04-09,1426.375,1426.375,1394.754,1406.916,193510.0
2022-04-10,1426.375,1426.375,1394.754,1406.916,193510.0
2022-04-11,1406.916,1445.348,1395.727,1445.348,217044.0
2022-04-12,1403.024,1443.402,1391.835,1398.159,177538.0
2022-04-13,1390.862,1412.754,1359.727,1412.754,269553.0
2022-04-14,1414.213,1475.997,1414.213,1475.997,214817.0
2022-04-15,1414.213,1475.997,1414.213,1475.997,214817.0
2022-04-16,1414.213,1475.997,1414.213,1475.997,214817.0
2022-04-17,1414.213,1475.997,1414.213,1475.997,214817.0
2022-04-18,1414.213,1475.997,1414.213,1475.997,214817.0
2022-04-19,1502.267,1502.267,1422.483,1423.943,267322.0
2022-04-20,1423.456,1423.456,1383.078,1396.213,210379.0
2022-04-21,1391.348,1475.024,1389.889,1461.402,319121.0
2022-04-22,1432.7,1475.997,1432.7,1472.591,432302.0
2022-04-23,1432.7,1475.997,1432.7,1472.591,432302.0
2022-04-24,1432.7,1475.997,1432.7,1472.591,432302.0
2022-04-25,1458.97,1479.889,1423.943,1470.159,327133.0
2022-04-26,1435.619,1519.78,1435.619,1470.645,506182.0
2022-04-27,1576.213,1589.348,1358.267,1415.673,717163.0
2022-04-28,1401.078,1473.564,1392.808,1456.051,288187.0
2022-04-29,1486.213,1486.213,1410.321,1416.159,214109.0
2022-04-30,1486.213,1486.213,1410.321,1416.159,214109.0
2022-05-01,1486.213,1486.213,1410.321,1416.159,214109.0
2022-05-02,1486.213,1486.213,1410.321,1416.159,214109.0
2022-05-03,1405.456,1419.564,1388.429,1417.132,256751.0
2022-05-04,1430.267,1450.213,1398.646,1422.483,249919.0
2022-05-05,1434.159,1462.862,1406.429,1406.429,224688.0
2022-05-06,1376.754,1406.916,1359.24,1378.213,179454.0
2022-05-07,1376.754,1406.916,1359.24,1378.213,179454.0
2022-05-08,1376.754,1406.916,1359.24,1378.213,179454.0
2022-05-09,1401.078,1401.078,1329.565,1329.565,181747.0
2022-05-10,1349.997,1359.24,1330.051,1336.862,201924.0
2022-05-11,1361.673,1402.051,1341.24,1399.619,290747.0
2022-05-12,1377.24,1415.673,1369.943,1394.267,281755.0
2022-05-13,1421.51,1447.294,1401.565,1444.375,286650.0
2022-05-14,1421.51,1447.294,1401.565,1444.375,286650.0
2022-05-15,1421.51,1447.294,1401.565,1444.375,286650.0
2022-05-16,1435.132,1453.132,1421.51,1444.862,183192.0
2022-05-17,1420.051,1491.564,1420.051,1463.835,215450.0
2022-05-18,1509.564,1547.51,1481.348,1481.348,277984.0
2022-05-19,1467.727,1481.348,1426.862,1452.159,269984.0
2022-05-20,1493.024,1493.024,1452.159,1478.916,167789.0
2022-05-21,1493.024,1493.024,1452.159,1478.916,167789.0
2022-05-22,1493.024,1493.024,1452.159,1478.916,167789.0
2022-05-23,1470.645,1496.916,1470.645,1487.186,185629.0
2022-05-24,1454.105,1503.726,1454.105,1481.835,95305.0
2022-05-25,1471.618,1498.862,1465.294,1478.916,153378.0
2022-05-26,1508.105,1559.672,1476.483,1551.889,106170.0
2022-05-27,1556.753,1571.834,1547.997,1568.916,469101.0
2022-05-28,1556.753,1571.834,1547.997,1568.916,469101.0
2022-05-29,1556.753,1571.834,1547.997,1568.916,469101.0
2022-05-30,1600.051,1600.051,1561.618,1563.564,186416.0
2022-05-31,1568.429,1569.888,1541.186,1550.916,329483.0
2022-06-01,1547.51,1581.564,1537.294,1537.294,164910.0
2022-06-02,1547.51,1581.564,1537.294,1537.294,164910.0
2022-06-03,1547.51,1581.564,1537.294,1537.294,164910.0
2022-06-04,1547.51,1581.564,1537.294,1537.294,164910.0
2022-06-05,1547.51,1581.564,1537.294,1537.294,164910.0
2022-06-06,1557.24,1570.861,1535.348,1535.348,180552.0
2022-06-07,1516.375,1527.078,1492.051,1512.97,221065.0
2022-06-08,1525.618,1548.483,1521.726,1533.889,127063.0
2022-06-09,1535.348,1546.537,1511.997,1516.862,184843.0
2022-06-10,1498.375,1524.645,1437.078,1437.078,305940.0
2022-06-11,1498.375,1524.645,1437.078,1437.078,305940.0
2022-06-12,1498.375,1524.645,1437.078,1437.078,305940.0
2022-06-13,1413.727,1426.375,1369.456,1374.321,278024.0
2022-06-14,1406.916,1406.916,1321.781,1321.781,531672.0
2022-06-15,1385.511,1444.862,1374.808,1434.159,492893.0
2022-06-16,1426.375,1440.483,1380.646,1438.537,520420.0
2022-06-17,1451.673,1472.591,1405.456,1448.267,297406.0
2022-06-18,1451.673,1472.591,1405.456,1448.267,297406.0
2022-06-19,1451.673,1472.591,1405.456,1448.267,297406.0
2022-06-20,1444.862,1494.97,1432.7,1494.97,274107.0
2022-06-21,1478.916,1511.997,1446.808,1448.267,163254.0
2022-06-22,1439.51,1441.456,1398.159,1435.132,394369.0
2022-06-23,1413.727,1461.889,1413.727,1439.997,209078.0
2022-06-24,1426.862,1475.024,1426.862,1456.051,239197.0
2022-06-25,1426.862,1475.024,1426.862,1456.051,239197.0
2022-06-26,1426.862,1475.024,1426.862,1456.051,239197.0
2022-06-27,1483.294,1483.294,1462.862,1467.727,132785.0
2022-06-28,1476.97,1483.294,1450.213,1457.51,275809.0
2022-06-29,1421.024,1439.51,1391.835,1405.943,274782.0
2022-06-30,1385.511,1394.267,1324.213,1367.997,270299.0
2022-07-01,1356.321,1401.565,1355.348,1360.213,520054.0
2022-07-02,1356.321,1401.565,1355.348,1360.213,520054.0
